question_id,task,image,prompt,groundtruth
projectile_motion_0197_q1,Image Description,projectile_motion_0197.png,"What is the initial launch angle shown, in degrees?",32
projectile_motion_0197_q2,Basic Relational Reasoning,projectile_motion_0197.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0197_q3,Comparative Reasoning,projectile_motion_0197.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",14.9
projectile_motion_0197_q4,Compound Reasoning,projectile_motion_0197.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.9, 'range_m': 29.7}"
projectile_motion_0197_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0197.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0198_q1,Image Description,projectile_motion_0198.png,"What is the initial launch angle shown, in degrees?",58
projectile_motion_0198_q2,Basic Relational Reasoning,projectile_motion_0198.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes
projectile_motion_0198_q3,Comparative Reasoning,projectile_motion_0198.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",31.0
projectile_motion_0198_q4,Compound Reasoning,projectile_motion_0198.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 4.5, 'range_m': 62.0}"
projectile_motion_0198_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0198.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0199_q1,Image Description,projectile_motion_0199.png,"What is the initial launch angle shown, in degrees?",72
projectile_motion_0199_q2,Basic Relational Reasoning,projectile_motion_0199.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes
projectile_motion_0199_q3,Comparative Reasoning,projectile_motion_0199.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",21.9
projectile_motion_0199_q4,Compound Reasoning,projectile_motion_0199.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 5.2, 'range_m': 43.7}"
projectile_motion_0199_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0199.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0200_q1,Image Description,projectile_motion_0200.png,"What is the initial launch angle shown, in degrees?",48
projectile_motion_0200_q2,Basic Relational Reasoning,projectile_motion_0200.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0200_q3,Comparative Reasoning,projectile_motion_0200.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",31.7
projectile_motion_0200_q4,Compound Reasoning,projectile_motion_0200.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 3.8, 'range_m': 63.4}"
projectile_motion_0200_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0200.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 9.7 m
projectile_motion_0201_q1,Image Description,projectile_motion_0201.png,"What is the initial launch angle shown, in degrees?",52
projectile_motion_0201_q2,Basic Relational Reasoning,projectile_motion_0201.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes
projectile_motion_0201_q3,Comparative Reasoning,projectile_motion_0201.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",38.8
projectile_motion_0201_q4,Compound Reasoning,projectile_motion_0201.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 4.5, 'range_m': 77.6}"
projectile_motion_0201_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0201.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",hits; at 24.7 m
projectile_motion_0202_q1,Image Description,projectile_motion_0202.png,"What is the initial launch angle shown, in degrees?",20
projectile_motion_0202_q2,Basic Relational Reasoning,projectile_motion_0202.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0202_q3,Comparative Reasoning,projectile_motion_0202.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",6.4
projectile_motion_0202_q4,Compound Reasoning,projectile_motion_0202.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.0, 'range_m': 12.9}"
projectile_motion_0202_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0202.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 0.3 m
projectile_motion_0203_q1,Image Description,projectile_motion_0203.png,"What is the initial launch angle shown, in degrees?",34
projectile_motion_0203_q2,Basic Relational Reasoning,projectile_motion_0203.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0203_q3,Comparative Reasoning,projectile_motion_0203.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",54.7
projectile_motion_0203_q4,Compound Reasoning,projectile_motion_0203.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 3.9, 'range_m': 109.4}"
projectile_motion_0203_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0203.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0204_q1,Image Description,projectile_motion_0204.png,"What is the initial launch angle shown, in degrees?",48
projectile_motion_0204_q2,Basic Relational Reasoning,projectile_motion_0204.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes
projectile_motion_0204_q3,Comparative Reasoning,projectile_motion_0204.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",52.0
projectile_motion_0204_q4,Compound Reasoning,projectile_motion_0204.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 4.9, 'range_m': 103.9}"
projectile_motion_0204_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0204.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0205_q1,Image Description,projectile_motion_0205.png,"What is the initial launch angle shown, in degrees?",31
projectile_motion_0205_q2,Basic Relational Reasoning,projectile_motion_0205.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0205_q3,Comparative Reasoning,projectile_motion_0205.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",37.9
projectile_motion_0205_q4,Compound Reasoning,projectile_motion_0205.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 3.0, 'range_m': 75.8}"
projectile_motion_0205_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0205.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0206_q1,Image Description,projectile_motion_0206.png,"What is the initial launch angle shown, in degrees?",33
projectile_motion_0206_q2,Basic Relational Reasoning,projectile_motion_0206.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0206_q3,Comparative Reasoning,projectile_motion_0206.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",5.6
projectile_motion_0206_q4,Compound Reasoning,projectile_motion_0206.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.2, 'range_m': 11.3}"
projectile_motion_0206_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0206.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0207_q1,Image Description,projectile_motion_0207.png,"What is the initial launch angle shown, in degrees?",52
projectile_motion_0207_q2,Basic Relational Reasoning,projectile_motion_0207.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes
projectile_motion_0207_q3,Comparative Reasoning,projectile_motion_0207.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",79.2
projectile_motion_0207_q4,Compound Reasoning,projectile_motion_0207.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 6.4, 'range_m': 158.4}"
projectile_motion_0207_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0207.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0208_q1,Image Description,projectile_motion_0208.png,"What is the initial launch angle shown, in degrees?",50
projectile_motion_0208_q2,Basic Relational Reasoning,projectile_motion_0208.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes
projectile_motion_0208_q3,Comparative Reasoning,projectile_motion_0208.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",80.4
projectile_motion_0208_q4,Compound Reasoning,projectile_motion_0208.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 6.3, 'range_m': 160.8}"
projectile_motion_0208_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0208.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0209_q1,Image Description,projectile_motion_0209.png,"What is the initial launch angle shown, in degrees?",19
projectile_motion_0209_q2,Basic Relational Reasoning,projectile_motion_0209.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0209_q3,Comparative Reasoning,projectile_motion_0209.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",8.0
projectile_motion_0209_q4,Compound Reasoning,projectile_motion_0209.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.1, 'range_m': 16.1}"
projectile_motion_0209_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0209.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0210_q1,Image Description,projectile_motion_0210.png,"What is the initial launch angle shown, in degrees?",22
projectile_motion_0210_q2,Basic Relational Reasoning,projectile_motion_0210.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0210_q3,Comparative Reasoning,projectile_motion_0210.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",14.2
projectile_motion_0210_q4,Compound Reasoning,projectile_motion_0210.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.5, 'range_m': 28.4}"
projectile_motion_0210_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0210.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 1.0 m
projectile_motion_0211_q1,Image Description,projectile_motion_0211.png,"What is the initial launch angle shown, in degrees?",25
projectile_motion_0211_q2,Basic Relational Reasoning,projectile_motion_0211.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0211_q3,Comparative Reasoning,projectile_motion_0211.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",40.0
projectile_motion_0211_q4,Compound Reasoning,projectile_motion_0211.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.8, 'range_m': 80.0}"
projectile_motion_0211_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0211.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",hits; at 8.0 m
projectile_motion_0212_q1,Image Description,projectile_motion_0212.png,"What is the initial launch angle shown, in degrees?",70
projectile_motion_0212_q2,Basic Relational Reasoning,projectile_motion_0212.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0212_q3,Comparative Reasoning,projectile_motion_0212.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",4.0
projectile_motion_0212_q4,Compound Reasoning,projectile_motion_0212.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.1, 'range_m': 7.9}"
projectile_motion_0212_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0212.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 2.1 m
projectile_motion_0213_q1,Image Description,projectile_motion_0213.png,"What is the initial launch angle shown, in degrees?",59
projectile_motion_0213_q2,Basic Relational Reasoning,projectile_motion_0213.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes
projectile_motion_0213_q3,Comparative Reasoning,projectile_motion_0213.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",68.5
projectile_motion_0213_q4,Compound Reasoning,projectile_motion_0213.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 6.8, 'range_m': 137.0}"
projectile_motion_0213_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0213.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0214_q1,Image Description,projectile_motion_0214.png,"What is the initial launch angle shown, in degrees?",31
projectile_motion_0214_q2,Basic Relational Reasoning,projectile_motion_0214.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0214_q3,Comparative Reasoning,projectile_motion_0214.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",4.5
projectile_motion_0214_q4,Compound Reasoning,projectile_motion_0214.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.1, 'range_m': 9.0}"
projectile_motion_0214_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0214.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0215_q1,Image Description,projectile_motion_0215.png,"What is the initial launch angle shown, in degrees?",31
projectile_motion_0215_q2,Basic Relational Reasoning,projectile_motion_0215.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0215_q3,Comparative Reasoning,projectile_motion_0215.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",23.8
projectile_motion_0215_q4,Compound Reasoning,projectile_motion_0215.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.4, 'range_m': 47.7}"
projectile_motion_0215_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0215.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0216_q1,Image Description,projectile_motion_0216.png,"What is the initial launch angle shown, in degrees?",72
projectile_motion_0216_q2,Basic Relational Reasoning,projectile_motion_0216.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes
projectile_motion_0216_q3,Comparative Reasoning,projectile_motion_0216.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",30.7
projectile_motion_0216_q4,Compound Reasoning,projectile_motion_0216.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 6.2, 'range_m': 61.4}"
projectile_motion_0216_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0216.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0217_q1,Image Description,projectile_motion_0217.png,"What is the initial launch angle shown, in degrees?",72
projectile_motion_0217_q2,Basic Relational Reasoning,projectile_motion_0217.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes
projectile_motion_0217_q3,Comparative Reasoning,projectile_motion_0217.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",25.2
projectile_motion_0217_q4,Compound Reasoning,projectile_motion_0217.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 5.6, 'range_m': 50.4}"
projectile_motion_0217_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0217.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0218_q1,Image Description,projectile_motion_0218.png,"What is the initial launch angle shown, in degrees?",69
projectile_motion_0218_q2,Basic Relational Reasoning,projectile_motion_0218.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes
projectile_motion_0218_q3,Comparative Reasoning,projectile_motion_0218.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",24.9
projectile_motion_0218_q4,Compound Reasoning,projectile_motion_0218.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 5.1, 'range_m': 49.8}"
projectile_motion_0218_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0218.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0219_q1,Image Description,projectile_motion_0219.png,"What is the initial launch angle shown, in degrees?",18
projectile_motion_0219_q2,Basic Relational Reasoning,projectile_motion_0219.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0219_q3,Comparative Reasoning,projectile_motion_0219.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",18.7
projectile_motion_0219_q4,Compound Reasoning,projectile_motion_0219.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.6, 'range_m': 37.5}"
projectile_motion_0219_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0219.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0220_q1,Image Description,projectile_motion_0220.png,"What is the initial launch angle shown, in degrees?",23
projectile_motion_0220_q2,Basic Relational Reasoning,projectile_motion_0220.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0220_q3,Comparative Reasoning,projectile_motion_0220.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",26.8
projectile_motion_0220_q4,Compound Reasoning,projectile_motion_0220.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.2, 'range_m': 53.5}"
projectile_motion_0220_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0220.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 2.6 m
projectile_motion_0221_q1,Image Description,projectile_motion_0221.png,"What is the initial launch angle shown, in degrees?",20
projectile_motion_0221_q2,Basic Relational Reasoning,projectile_motion_0221.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0221_q3,Comparative Reasoning,projectile_motion_0221.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",31.5
projectile_motion_0221_q4,Compound Reasoning,projectile_motion_0221.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.2, 'range_m': 63.0}"
projectile_motion_0221_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0221.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",hits; at 5.3 m
projectile_motion_0222_q1,Image Description,projectile_motion_0222.png,"What is the initial launch angle shown, in degrees?",27
projectile_motion_0222_q2,Basic Relational Reasoning,projectile_motion_0222.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0222_q3,Comparative Reasoning,projectile_motion_0222.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",32.4
projectile_motion_0222_q4,Compound Reasoning,projectile_motion_0222.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.6, 'range_m': 64.7}"
projectile_motion_0222_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0222.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 3.8 m
projectile_motion_0223_q1,Image Description,projectile_motion_0223.png,"What is the initial launch angle shown, in degrees?",70
projectile_motion_0223_q2,Basic Relational Reasoning,projectile_motion_0223.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0223_q3,Comparative Reasoning,projectile_motion_0223.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",10.6
projectile_motion_0223_q4,Compound Reasoning,projectile_motion_0223.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 3.5, 'range_m': 21.3}"
projectile_motion_0223_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0223.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0224_q1,Image Description,projectile_motion_0224.png,"What is the initial launch angle shown, in degrees?",17
projectile_motion_0224_q2,Basic Relational Reasoning,projectile_motion_0224.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0224_q3,Comparative Reasoning,projectile_motion_0224.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",24.0
projectile_motion_0224_q4,Compound Reasoning,projectile_motion_0224.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.7, 'range_m': 48.0}"
projectile_motion_0224_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0224.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0225_q1,Image Description,projectile_motion_0225.png,"What is the initial launch angle shown, in degrees?",42
projectile_motion_0225_q2,Basic Relational Reasoning,projectile_motion_0225.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes
projectile_motion_0225_q3,Comparative Reasoning,projectile_motion_0225.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",55.3
projectile_motion_0225_q4,Compound Reasoning,projectile_motion_0225.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 4.5, 'range_m': 110.5}"
projectile_motion_0225_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0225.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0226_q1,Image Description,projectile_motion_0226.png,"What is the initial launch angle shown, in degrees?",24
projectile_motion_0226_q2,Basic Relational Reasoning,projectile_motion_0226.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0226_q3,Comparative Reasoning,projectile_motion_0226.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",38.8
projectile_motion_0226_q4,Compound Reasoning,projectile_motion_0226.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.7, 'range_m': 77.7}"
projectile_motion_0226_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0226.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0227_q1,Image Description,projectile_motion_0227.png,"What is the initial launch angle shown, in degrees?",23
projectile_motion_0227_q2,Basic Relational Reasoning,projectile_motion_0227.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0227_q3,Comparative Reasoning,projectile_motion_0227.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",35.3
projectile_motion_0227_q4,Compound Reasoning,projectile_motion_0227.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.5, 'range_m': 70.5}"
projectile_motion_0227_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0227.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0228_q1,Image Description,projectile_motion_0228.png,"What is the initial launch angle shown, in degrees?",23
projectile_motion_0228_q2,Basic Relational Reasoning,projectile_motion_0228.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0228_q3,Comparative Reasoning,projectile_motion_0228.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",24.8
projectile_motion_0228_q4,Compound Reasoning,projectile_motion_0228.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.1, 'range_m': 49.6}"
projectile_motion_0228_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0228.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0229_q1,Image Description,projectile_motion_0229.png,"What is the initial launch angle shown, in degrees?",21
projectile_motion_0229_q2,Basic Relational Reasoning,projectile_motion_0229.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0229_q3,Comparative Reasoning,projectile_motion_0229.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",3.4
projectile_motion_0229_q4,Compound Reasoning,projectile_motion_0229.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 0.7, 'range_m': 6.8}"
projectile_motion_0229_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0229.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase
projectile_motion_0230_q1,Image Description,projectile_motion_0230.png,"What is the initial launch angle shown, in degrees?",60
projectile_motion_0230_q2,Basic Relational Reasoning,projectile_motion_0230.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes
projectile_motion_0230_q3,Comparative Reasoning,projectile_motion_0230.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",25.5
projectile_motion_0230_q4,Compound Reasoning,projectile_motion_0230.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 4.2, 'range_m': 50.9}"
projectile_motion_0230_q5,Extrapolative/Counterfactual Reasoning,projectile_motion_0230.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 5.6 m
projectile_motion_0231_q1,Image Description,projectile_motion_0231.png,"What is the initial launch angle shown, in degrees?",19
projectile_motion_0231_q2,Basic Relational Reasoning,projectile_motion_0231.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no
projectile_motion_0231_q3,Comparative Reasoning,projectile_motion_0231.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",8.0
projectile_motion_0231_q4,Compound Reasoning,projectile_motion_0231.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.1, 'range_m': 16.1}"
