task,image,prompt,groundtruth,metadata
Basic Relational Reasoning,projectile_motion_0249.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.990090963234468,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":8.668118289673941,""initial_velocity_y_m_s"":6.772276228582241,""launch_angle_degrees"":38,""max_height_m"":2.3399859855214333,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":11.980181926468935,""seed"":249,""time_of_flight_s"":1.3820971895065797}"
Comparative Reasoning,projectile_motion_0249.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",6.0,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.990090963234468,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":8.668118289673941,""initial_velocity_y_m_s"":6.772276228582241,""launch_angle_degrees"":38,""max_height_m"":2.3399859855214333,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":11.980181926468935,""seed"":249,""time_of_flight_s"":1.3820971895065797}"
Compound Reasoning,projectile_motion_0249.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.4, 'range_m': 12.0}","{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.990090963234468,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":8.668118289673941,""initial_velocity_y_m_s"":6.772276228582241,""launch_angle_degrees"":38,""max_height_m"":2.3399859855214333,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":11.980181926468935,""seed"":249,""time_of_flight_s"":1.3820971895065797}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0249.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.990090963234468,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":8.668118289673941,""initial_velocity_y_m_s"":6.772276228582241,""launch_angle_degrees"":38,""max_height_m"":2.3399859855214333,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":11.980181926468935,""seed"":249,""time_of_flight_s"":1.3820971895065797}"
Image Description,projectile_motion_0250.png,"What is the initial launch angle shown, in degrees?",71,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":4.523227165657898,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":3.9068178534858813,""initial_velocity_y_m_s"":11.346222907191802,""launch_angle_degrees"":71,""max_height_m"":6.568202768351223,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":9.046454331315797,""seed"":250,""time_of_flight_s"":2.3155556953452656}"
Basic Relational Reasoning,projectile_motion_0250.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":4.523227165657898,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":3.9068178534858813,""initial_velocity_y_m_s"":11.346222907191802,""launch_angle_degrees"":71,""max_height_m"":6.568202768351223,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":9.046454331315797,""seed"":250,""time_of_flight_s"":2.3155556953452656}"
Comparative Reasoning,projectile_motion_0250.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",4.5,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":4.523227165657898,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":3.9068178534858813,""initial_velocity_y_m_s"":11.346222907191802,""launch_angle_degrees"":71,""max_height_m"":6.568202768351223,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":9.046454331315797,""seed"":250,""time_of_flight_s"":2.3155556953452656}"
Compound Reasoning,projectile_motion_0250.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.3, 'range_m': 9.0}","{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":4.523227165657898,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":3.9068178534858813,""initial_velocity_y_m_s"":11.346222907191802,""launch_angle_degrees"":71,""max_height_m"":6.568202768351223,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":9.046454331315797,""seed"":250,""time_of_flight_s"":2.3155556953452656}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0250.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 2.6 m,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":4.523227165657898,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":3.9068178534858813,""initial_velocity_y_m_s"":11.346222907191802,""launch_angle_degrees"":71,""max_height_m"":6.568202768351223,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":9.046454331315797,""seed"":250,""time_of_flight_s"":2.3155556953452656}"
Image Description,projectile_motion_0251.png,"What is the initial launch angle shown, in degrees?",20,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.43,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":29.51575758764721,""initial_speed_m_s"":30,""initial_velocity_x_m_s"":28.190778623577252,""initial_velocity_y_m_s"":10.260604299770062,""launch_angle_degrees"":20,""max_height_m"":5.371428601860198,""range_at_45_degrees_m"":91.83673469387755,""range_change_at_45_degrees"":""increase"",""range_m"":59.03151517529442,""seed"":251,""time_of_flight_s"":2.094000877504094}"
Basic Relational Reasoning,projectile_motion_0251.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.43,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":29.51575758764721,""initial_speed_m_s"":30,""initial_velocity_x_m_s"":28.190778623577252,""initial_velocity_y_m_s"":10.260604299770062,""launch_angle_degrees"":20,""max_height_m"":5.371428601860198,""range_at_45_degrees_m"":91.83673469387755,""range_change_at_45_degrees"":""increase"",""range_m"":59.03151517529442,""seed"":251,""time_of_flight_s"":2.094000877504094}"
Comparative Reasoning,projectile_motion_0251.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",29.5,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.43,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":29.51575758764721,""initial_speed_m_s"":30,""initial_velocity_x_m_s"":28.190778623577252,""initial_velocity_y_m_s"":10.260604299770062,""launch_angle_degrees"":20,""max_height_m"":5.371428601860198,""range_at_45_degrees_m"":91.83673469387755,""range_change_at_45_degrees"":""increase"",""range_m"":59.03151517529442,""seed"":251,""time_of_flight_s"":2.094000877504094}"
Compound Reasoning,projectile_motion_0251.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.1, 'range_m': 59.0}","{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.43,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":29.51575758764721,""initial_speed_m_s"":30,""initial_velocity_x_m_s"":28.190778623577252,""initial_velocity_y_m_s"":10.260604299770062,""launch_angle_degrees"":20,""max_height_m"":5.371428601860198,""range_at_45_degrees_m"":91.83673469387755,""range_change_at_45_degrees"":""increase"",""range_m"":59.03151517529442,""seed"":251,""time_of_flight_s"":2.094000877504094}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0251.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",hits; at 4.9 m,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.43,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":29.51575758764721,""initial_speed_m_s"":30,""initial_velocity_x_m_s"":28.190778623577252,""initial_velocity_y_m_s"":10.260604299770062,""launch_angle_degrees"":20,""max_height_m"":5.371428601860198,""range_at_45_degrees_m"":91.83673469387755,""range_change_at_45_degrees"":""increase"",""range_m"":59.03151517529442,""seed"":251,""time_of_flight_s"":2.094000877504094}"
Image Description,projectile_motion_0252.png,"What is the initial launch angle shown, in degrees?",64,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":58.055486133066665,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":16.658103577984942,""initial_velocity_y_m_s"":34.15417375936835,""launch_angle_degrees"":64,""max_height_m"":59.51569312169007,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""increase"",""range_m"":116.11097226613333,""seed"":252,""time_of_flight_s"":6.970239542728233}"
Basic Relational Reasoning,projectile_motion_0252.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":58.055486133066665,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":16.658103577984942,""initial_velocity_y_m_s"":34.15417375936835,""launch_angle_degrees"":64,""max_height_m"":59.51569312169007,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""increase"",""range_m"":116.11097226613333,""seed"":252,""time_of_flight_s"":6.970239542728233}"
Comparative Reasoning,projectile_motion_0252.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",58.1,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":58.055486133066665,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":16.658103577984942,""initial_velocity_y_m_s"":34.15417375936835,""launch_angle_degrees"":64,""max_height_m"":59.51569312169007,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""increase"",""range_m"":116.11097226613333,""seed"":252,""time_of_flight_s"":6.970239542728233}"
Compound Reasoning,projectile_motion_0252.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 7.0, 'range_m': 116.1}","{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":58.055486133066665,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":16.658103577984942,""initial_velocity_y_m_s"":34.15417375936835,""launch_angle_degrees"":64,""max_height_m"":59.51569312169007,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""increase"",""range_m"":116.11097226613333,""seed"":252,""time_of_flight_s"":6.970239542728233}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0252.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 20.3 m,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":58.055486133066665,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":16.658103577984942,""initial_velocity_y_m_s"":34.15417375936835,""launch_angle_degrees"":64,""max_height_m"":59.51569312169007,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""increase"",""range_m"":116.11097226613333,""seed"":252,""time_of_flight_s"":6.970239542728233}"
Image Description,projectile_motion_0253.png,"What is the initial launch angle shown, in degrees?",17,"{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":11.412100070831569,""initial_speed_m_s"":20,""initial_velocity_x_m_s"":19.126095119260707,""initial_velocity_y_m_s"":5.847434094454735,""launch_angle_degrees"":17,""max_height_m"":1.744514565764881,""obstacle"":null,""range_at_45_degrees_m"":40.816326530612244,""range_change_at_45_degrees"":""increase"",""range_m"":22.824200141663137,""seed"":253,""time_of_flight_s"":1.193353896827497}"
Basic Relational Reasoning,projectile_motion_0253.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":11.412100070831569,""initial_speed_m_s"":20,""initial_velocity_x_m_s"":19.126095119260707,""initial_velocity_y_m_s"":5.847434094454735,""launch_angle_degrees"":17,""max_height_m"":1.744514565764881,""obstacle"":null,""range_at_45_degrees_m"":40.816326530612244,""range_change_at_45_degrees"":""increase"",""range_m"":22.824200141663137,""seed"":253,""time_of_flight_s"":1.193353896827497}"
Comparative Reasoning,projectile_motion_0253.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",11.4,"{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":11.412100070831569,""initial_speed_m_s"":20,""initial_velocity_x_m_s"":19.126095119260707,""initial_velocity_y_m_s"":5.847434094454735,""launch_angle_degrees"":17,""max_height_m"":1.744514565764881,""obstacle"":null,""range_at_45_degrees_m"":40.816326530612244,""range_change_at_45_degrees"":""increase"",""range_m"":22.824200141663137,""seed"":253,""time_of_flight_s"":1.193353896827497}"
Compound Reasoning,projectile_motion_0253.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.2, 'range_m': 22.8}","{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":11.412100070831569,""initial_speed_m_s"":20,""initial_velocity_x_m_s"":19.126095119260707,""initial_velocity_y_m_s"":5.847434094454735,""launch_angle_degrees"":17,""max_height_m"":1.744514565764881,""obstacle"":null,""range_at_45_degrees_m"":40.816326530612244,""range_change_at_45_degrees"":""increase"",""range_m"":22.824200141663137,""seed"":253,""time_of_flight_s"":1.193353896827497}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0253.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":11.412100070831569,""initial_speed_m_s"":20,""initial_velocity_x_m_s"":19.126095119260707,""initial_velocity_y_m_s"":5.847434094454735,""launch_angle_degrees"":17,""max_height_m"":1.744514565764881,""obstacle"":null,""range_at_45_degrees_m"":40.816326530612244,""range_change_at_45_degrees"":""increase"",""range_m"":22.824200141663137,""seed"":253,""time_of_flight_s"":1.193353896827497}"
Image Description,projectile_motion_0254.png,"What is the initial launch angle shown, in degrees?",57,"{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":24.656405463925296,""initial_speed_m_s"":23,""initial_velocity_x_m_s"":12.526697805345623,""initial_velocity_y_m_s"":19.289423062744753,""launch_angle_degrees"":57,""max_height_m"":18.983767453752506,""obstacle"":null,""range_at_45_degrees_m"":53.97959183673469,""range_change_at_45_degrees"":""increase"",""range_m"":49.31281092785059,""seed"":254,""time_of_flight_s"":3.9366169515805614}"
Basic Relational Reasoning,projectile_motion_0254.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":24.656405463925296,""initial_speed_m_s"":23,""initial_velocity_x_m_s"":12.526697805345623,""initial_velocity_y_m_s"":19.289423062744753,""launch_angle_degrees"":57,""max_height_m"":18.983767453752506,""obstacle"":null,""range_at_45_degrees_m"":53.97959183673469,""range_change_at_45_degrees"":""increase"",""range_m"":49.31281092785059,""seed"":254,""time_of_flight_s"":3.9366169515805614}"
Comparative Reasoning,projectile_motion_0254.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",24.7,"{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":24.656405463925296,""initial_speed_m_s"":23,""initial_velocity_x_m_s"":12.526697805345623,""initial_velocity_y_m_s"":19.289423062744753,""launch_angle_degrees"":57,""max_height_m"":18.983767453752506,""obstacle"":null,""range_at_45_degrees_m"":53.97959183673469,""range_change_at_45_degrees"":""increase"",""range_m"":49.31281092785059,""seed"":254,""time_of_flight_s"":3.9366169515805614}"
Compound Reasoning,projectile_motion_0254.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 3.9, 'range_m': 49.3}","{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":24.656405463925296,""initial_speed_m_s"":23,""initial_velocity_x_m_s"":12.526697805345623,""initial_velocity_y_m_s"":19.289423062744753,""launch_angle_degrees"":57,""max_height_m"":18.983767453752506,""obstacle"":null,""range_at_45_degrees_m"":53.97959183673469,""range_change_at_45_degrees"":""increase"",""range_m"":49.31281092785059,""seed"":254,""time_of_flight_s"":3.9366169515805614}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0254.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":24.656405463925296,""initial_speed_m_s"":23,""initial_velocity_x_m_s"":12.526697805345623,""initial_velocity_y_m_s"":19.289423062744753,""launch_angle_degrees"":57,""max_height_m"":18.983767453752506,""obstacle"":null,""range_at_45_degrees_m"":53.97959183673469,""range_change_at_45_degrees"":""increase"",""range_m"":49.31281092785059,""seed"":254,""time_of_flight_s"":3.9366169515805614}"
Image Description,projectile_motion_0255.png,"What is the initial launch angle shown, in degrees?",58,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.585683909689627,""initial_speed_m_s"":10,""initial_velocity_x_m_s"":5.299192642332049,""initial_velocity_y_m_s"":8.480480961564261,""launch_angle_degrees"":58,""max_height_m"":3.6693141499721373,""obstacle"":null,""range_at_45_degrees_m"":10.204081632653061,""range_change_at_45_degrees"":""increase"",""range_m"":9.171367819379254,""seed"":255,""time_of_flight_s"":1.7307104003192368}"
Basic Relational Reasoning,projectile_motion_0255.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.585683909689627,""initial_speed_m_s"":10,""initial_velocity_x_m_s"":5.299192642332049,""initial_velocity_y_m_s"":8.480480961564261,""launch_angle_degrees"":58,""max_height_m"":3.6693141499721373,""obstacle"":null,""range_at_45_degrees_m"":10.204081632653061,""range_change_at_45_degrees"":""increase"",""range_m"":9.171367819379254,""seed"":255,""time_of_flight_s"":1.7307104003192368}"
Comparative Reasoning,projectile_motion_0255.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",4.6,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.585683909689627,""initial_speed_m_s"":10,""initial_velocity_x_m_s"":5.299192642332049,""initial_velocity_y_m_s"":8.480480961564261,""launch_angle_degrees"":58,""max_height_m"":3.6693141499721373,""obstacle"":null,""range_at_45_degrees_m"":10.204081632653061,""range_change_at_45_degrees"":""increase"",""range_m"":9.171367819379254,""seed"":255,""time_of_flight_s"":1.7307104003192368}"
Compound Reasoning,projectile_motion_0255.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.7, 'range_m': 9.2}","{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.585683909689627,""initial_speed_m_s"":10,""initial_velocity_x_m_s"":5.299192642332049,""initial_velocity_y_m_s"":8.480480961564261,""launch_angle_degrees"":58,""max_height_m"":3.6693141499721373,""obstacle"":null,""range_at_45_degrees_m"":10.204081632653061,""range_change_at_45_degrees"":""increase"",""range_m"":9.171367819379254,""seed"":255,""time_of_flight_s"":1.7307104003192368}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0255.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.585683909689627,""initial_speed_m_s"":10,""initial_velocity_x_m_s"":5.299192642332049,""initial_velocity_y_m_s"":8.480480961564261,""launch_angle_degrees"":58,""max_height_m"":3.6693141499721373,""obstacle"":null,""range_at_45_degrees_m"":10.204081632653061,""range_change_at_45_degrees"":""increase"",""range_m"":9.171367819379254,""seed"":255,""time_of_flight_s"":1.7307104003192368}"
Image Description,projectile_motion_0256.png,"What is the initial launch angle shown, in degrees?",45,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":73.67346938775509,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":26.870057685088806,""initial_velocity_y_m_s"":26.870057685088806,""launch_angle_degrees"":45,""max_height_m"":36.836734693877546,""obstacle"":null,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""stay the same"",""range_m"":147.34693877551018,""seed"":256,""time_of_flight_s"":5.483685241854858}"
Basic Relational Reasoning,projectile_motion_0256.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":73.67346938775509,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":26.870057685088806,""initial_velocity_y_m_s"":26.870057685088806,""launch_angle_degrees"":45,""max_height_m"":36.836734693877546,""obstacle"":null,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""stay the same"",""range_m"":147.34693877551018,""seed"":256,""time_of_flight_s"":5.483685241854858}"
Comparative Reasoning,projectile_motion_0256.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",73.7,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":73.67346938775509,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":26.870057685088806,""initial_velocity_y_m_s"":26.870057685088806,""launch_angle_degrees"":45,""max_height_m"":36.836734693877546,""obstacle"":null,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""stay the same"",""range_m"":147.34693877551018,""seed"":256,""time_of_flight_s"":5.483685241854858}"
Compound Reasoning,projectile_motion_0256.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 5.5, 'range_m': 147.3}","{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":73.67346938775509,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":26.870057685088806,""initial_velocity_y_m_s"":26.870057685088806,""launch_angle_degrees"":45,""max_height_m"":36.836734693877546,""obstacle"":null,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""stay the same"",""range_m"":147.34693877551018,""seed"":256,""time_of_flight_s"":5.483685241854858}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0256.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",stay the same,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":73.67346938775509,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":26.870057685088806,""initial_velocity_y_m_s"":26.870057685088806,""launch_angle_degrees"":45,""max_height_m"":36.836734693877546,""obstacle"":null,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""stay the same"",""range_m"":147.34693877551018,""seed"":256,""time_of_flight_s"":5.483685241854858}"
