task,image,prompt,groundtruth,metadata
Image Description,combination_0858.png,How many unit cells make up the target shape?,6,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3,""seed"":858,""target_cell_count"":6}"
Basic Relational Reasoning,combination_0858.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3,""seed"":858,""target_cell_count"":6}"
Comparative Reasoning,combination_0858.png,How many separate pieces are shown in candidate D?,2,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3,""seed"":858,""target_cell_count"":6}"
Compound Reasoning,combination_0858.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?,A,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3,""seed"":858,""target_cell_count"":6}"
Extrapolative/Counterfactual Reasoning,combination_0858.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no.",yes,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3,""seed"":858,""target_cell_count"":6}"
Image Description,combination_0859.png,How many unit cells make up the target shape?,6,"{""correct_answer_choice"":""C"",""difficulty_score"":0.3,""seed"":859,""target_cell_count"":6}"
Basic Relational Reasoning,combination_0859.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.3,""seed"":859,""target_cell_count"":6}"
Comparative Reasoning,combination_0859.png,Does candidate A have the same total number of unit cells as the target? Answer yes or no.,no,"{""correct_answer_choice"":""C"",""difficulty_score"":0.3,""seed"":859,""target_cell_count"":6}"
Compound Reasoning,combination_0859.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?,A,"{""correct_answer_choice"":""C"",""difficulty_score"":0.3,""seed"":859,""target_cell_count"":6}"
Extrapolative/Counterfactual Reasoning,combination_0859.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no.",yes,"{""correct_answer_choice"":""C"",""difficulty_score"":0.3,""seed"":859,""target_cell_count"":6}"
Image Description,combination_0860.png,How many unit cells make up the target shape?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":860,""target_cell_count"":6}"
Basic Relational Reasoning,combination_0860.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":860,""target_cell_count"":6}"
Comparative Reasoning,combination_0860.png,Does candidate C have the same total number of unit cells as the target? Answer yes or no.,no,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":860,""target_cell_count"":6}"
Compound Reasoning,combination_0860.png,Which candidate has the wrong total number of unit cells compared with the target?,C,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":860,""target_cell_count"":6}"
Extrapolative/Counterfactual Reasoning,combination_0860.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":860,""target_cell_count"":6}"
Image Description,combination_0861.png,How many unit cells make up the target shape?,6,"{""correct_answer_choice"":""A"",""difficulty_score"":0.36,""seed"":861,""target_cell_count"":6}"
Basic Relational Reasoning,combination_0861.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.36,""seed"":861,""target_cell_count"":6}"
Comparative Reasoning,combination_0861.png,How many separate pieces are shown in candidate B?,3,"{""correct_answer_choice"":""A"",""difficulty_score"":0.36,""seed"":861,""target_cell_count"":6}"
Compound Reasoning,combination_0861.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?,B,"{""correct_answer_choice"":""A"",""difficulty_score"":0.36,""seed"":861,""target_cell_count"":6}"
Extrapolative/Counterfactual Reasoning,combination_0861.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""A"",""difficulty_score"":0.36,""seed"":861,""target_cell_count"":6}"
Image Description,combination_0862.png,How many unit cells make up the target shape?,7,"{""correct_answer_choice"":""B"",""difficulty_score"":0.355,""seed"":862,""target_cell_count"":7}"
Basic Relational Reasoning,combination_0862.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.355,""seed"":862,""target_cell_count"":7}"
Comparative Reasoning,combination_0862.png,Does candidate A have the same total number of unit cells as the target? Answer yes or no.,yes,"{""correct_answer_choice"":""B"",""difficulty_score"":0.355,""seed"":862,""target_cell_count"":7}"
Compound Reasoning,combination_0862.png,Which candidate has the wrong total number of unit cells compared with the target?,C,"{""correct_answer_choice"":""B"",""difficulty_score"":0.355,""seed"":862,""target_cell_count"":7}"
Extrapolative/Counterfactual Reasoning,combination_0862.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""B"",""difficulty_score"":0.355,""seed"":862,""target_cell_count"":7}"
Image Description,combination_0863.png,How many unit cells make up the target shape?,10,"{""correct_answer_choice"":""C"",""difficulty_score"":0.58,""seed"":863,""target_cell_count"":10}"
Basic Relational Reasoning,combination_0863.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.58,""seed"":863,""target_cell_count"":10}"
Comparative Reasoning,combination_0863.png,How many separate pieces are shown in candidate C?,3,"{""correct_answer_choice"":""C"",""difficulty_score"":0.58,""seed"":863,""target_cell_count"":10}"
Compound Reasoning,combination_0863.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?,A,"{""correct_answer_choice"":""C"",""difficulty_score"":0.58,""seed"":863,""target_cell_count"":10}"
Extrapolative/Counterfactual Reasoning,combination_0863.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no.",yes,"{""correct_answer_choice"":""C"",""difficulty_score"":0.58,""seed"":863,""target_cell_count"":10}"
Image Description,combination_0864.png,How many unit cells make up the target shape?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":864,""target_cell_count"":6}"
Basic Relational Reasoning,combination_0864.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":864,""target_cell_count"":6}"
Comparative Reasoning,combination_0864.png,Does candidate C have the same total number of unit cells as the target? Answer yes or no.,no,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":864,""target_cell_count"":6}"
Compound Reasoning,combination_0864.png,Which candidate has the wrong total number of unit cells compared with the target?,C,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":864,""target_cell_count"":6}"
Extrapolative/Counterfactual Reasoning,combination_0864.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":864,""target_cell_count"":6}"
Image Description,combination_0865.png,How many unit cells make up the target shape?,10,"{""correct_answer_choice"":""A"",""difficulty_score"":0.64,""seed"":865,""target_cell_count"":10}"
Basic Relational Reasoning,combination_0865.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.64,""seed"":865,""target_cell_count"":10}"
Comparative Reasoning,combination_0865.png,Does candidate C have the same total number of unit cells as the target? Answer yes or no.,yes,"{""correct_answer_choice"":""A"",""difficulty_score"":0.64,""seed"":865,""target_cell_count"":10}"
Compound Reasoning,combination_0865.png,Which candidate has the wrong total number of unit cells compared with the target?,B,"{""correct_answer_choice"":""A"",""difficulty_score"":0.64,""seed"":865,""target_cell_count"":10}"
Extrapolative/Counterfactual Reasoning,combination_0865.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""A"",""difficulty_score"":0.64,""seed"":865,""target_cell_count"":10}"
Image Description,combination_0866.png,How many unit cells make up the target shape?,6,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3,""seed"":866,""target_cell_count"":6}"
Basic Relational Reasoning,combination_0866.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3,""seed"":866,""target_cell_count"":6}"
Comparative Reasoning,combination_0866.png,How many separate pieces are shown in candidate D?,2,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3,""seed"":866,""target_cell_count"":6}"
Compound Reasoning,combination_0866.png,Which candidate has the wrong total number of unit cells compared with the target?,A,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3,""seed"":866,""target_cell_count"":6}"
Extrapolative/Counterfactual Reasoning,combination_0866.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3,""seed"":866,""target_cell_count"":6}"
Image Description,combination_0867.png,How many unit cells make up the target shape?,9,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""seed"":867,""target_cell_count"":9}"
Basic Relational Reasoning,combination_0867.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""seed"":867,""target_cell_count"":9}"
Comparative Reasoning,combination_0867.png,How many separate pieces are shown in candidate A?,4,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""seed"":867,""target_cell_count"":9}"
Compound Reasoning,combination_0867.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?,A,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""seed"":867,""target_cell_count"":9}"
Extrapolative/Counterfactual Reasoning,combination_0867.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no.",yes,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""seed"":867,""target_cell_count"":9}"
Image Description,combination_0868.png,How many unit cells make up the target shape?,8,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":868,""target_cell_count"":8}"
Basic Relational Reasoning,combination_0868.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":868,""target_cell_count"":8}"
Comparative Reasoning,combination_0868.png,How many separate pieces are shown in candidate C?,3,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":868,""target_cell_count"":8}"
Compound Reasoning,combination_0868.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?,C,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":868,""target_cell_count"":8}"
Extrapolative/Counterfactual Reasoning,combination_0868.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no.",yes,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":868,""target_cell_count"":8}"
Image Description,combination_0869.png,How many unit cells make up the target shape?,9,"{""correct_answer_choice"":""A"",""difficulty_score"":0.465,""seed"":869,""target_cell_count"":9}"
Basic Relational Reasoning,combination_0869.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.465,""seed"":869,""target_cell_count"":9}"
Comparative Reasoning,combination_0869.png,Does candidate B have the same total number of unit cells as the target? Answer yes or no.,no,"{""correct_answer_choice"":""A"",""difficulty_score"":0.465,""seed"":869,""target_cell_count"":9}"
Compound Reasoning,combination_0869.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?,B,"{""correct_answer_choice"":""A"",""difficulty_score"":0.465,""seed"":869,""target_cell_count"":9}"
Extrapolative/Counterfactual Reasoning,combination_0869.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no.",yes,"{""correct_answer_choice"":""A"",""difficulty_score"":0.465,""seed"":869,""target_cell_count"":9}"
Image Description,combination_0870.png,How many unit cells make up the target shape?,9,"{""correct_answer_choice"":""B"",""difficulty_score"":0.465,""seed"":870,""target_cell_count"":9}"
Basic Relational Reasoning,combination_0870.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.465,""seed"":870,""target_cell_count"":9}"
Comparative Reasoning,combination_0870.png,Does candidate D have the same total number of unit cells as the target? Answer yes or no.,yes,"{""correct_answer_choice"":""B"",""difficulty_score"":0.465,""seed"":870,""target_cell_count"":9}"
Compound Reasoning,combination_0870.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?,C,"{""correct_answer_choice"":""B"",""difficulty_score"":0.465,""seed"":870,""target_cell_count"":9}"
Extrapolative/Counterfactual Reasoning,combination_0870.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""B"",""difficulty_score"":0.465,""seed"":870,""target_cell_count"":9}"
Image Description,combination_0871.png,How many unit cells make up the target shape?,6,"{""correct_answer_choice"":""C"",""difficulty_score"":0.3,""seed"":871,""target_cell_count"":6}"
Basic Relational Reasoning,combination_0871.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.3,""seed"":871,""target_cell_count"":6}"
Comparative Reasoning,combination_0871.png,Does candidate A have the same total number of unit cells as the target? Answer yes or no.,no,"{""correct_answer_choice"":""C"",""difficulty_score"":0.3,""seed"":871,""target_cell_count"":6}"
Compound Reasoning,combination_0871.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?,A,"{""correct_answer_choice"":""C"",""difficulty_score"":0.3,""seed"":871,""target_cell_count"":6}"
Extrapolative/Counterfactual Reasoning,combination_0871.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no.",yes,"{""correct_answer_choice"":""C"",""difficulty_score"":0.3,""seed"":871,""target_cell_count"":6}"
Image Description,combination_0872.png,How many unit cells make up the target shape?,7,"{""correct_answer_choice"":""D"",""difficulty_score"":0.355,""seed"":872,""target_cell_count"":7}"
Basic Relational Reasoning,combination_0872.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.355,""seed"":872,""target_cell_count"":7}"
Comparative Reasoning,combination_0872.png,How many separate pieces are shown in candidate D?,2,"{""correct_answer_choice"":""D"",""difficulty_score"":0.355,""seed"":872,""target_cell_count"":7}"
Compound Reasoning,combination_0872.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?,C,"{""correct_answer_choice"":""D"",""difficulty_score"":0.355,""seed"":872,""target_cell_count"":7}"
Extrapolative/Counterfactual Reasoning,combination_0872.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no.",yes,"{""correct_answer_choice"":""D"",""difficulty_score"":0.355,""seed"":872,""target_cell_count"":7}"
Image Description,combination_0873.png,How many unit cells make up the target shape?,10,"{""correct_answer_choice"":""A"",""difficulty_score"":0.58,""seed"":873,""target_cell_count"":10}"
Basic Relational Reasoning,combination_0873.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.58,""seed"":873,""target_cell_count"":10}"
Comparative Reasoning,combination_0873.png,Does candidate C have the same total number of unit cells as the target? Answer yes or no.,yes,"{""correct_answer_choice"":""A"",""difficulty_score"":0.58,""seed"":873,""target_cell_count"":10}"
Compound Reasoning,combination_0873.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?,C,"{""correct_answer_choice"":""A"",""difficulty_score"":0.58,""seed"":873,""target_cell_count"":10}"
Extrapolative/Counterfactual Reasoning,combination_0873.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""A"",""difficulty_score"":0.58,""seed"":873,""target_cell_count"":10}"
Image Description,combination_0874.png,How many unit cells make up the target shape?,8,"{""correct_answer_choice"":""B"",""difficulty_score"":0.47,""seed"":874,""target_cell_count"":8}"
Basic Relational Reasoning,combination_0874.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.47,""seed"":874,""target_cell_count"":8}"
Comparative Reasoning,combination_0874.png,How many separate pieces are shown in candidate B?,3,"{""correct_answer_choice"":""B"",""difficulty_score"":0.47,""seed"":874,""target_cell_count"":8}"
Compound Reasoning,combination_0874.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?,D,"{""correct_answer_choice"":""B"",""difficulty_score"":0.47,""seed"":874,""target_cell_count"":8}"
Extrapolative/Counterfactual Reasoning,combination_0874.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no.",yes,"{""correct_answer_choice"":""B"",""difficulty_score"":0.47,""seed"":874,""target_cell_count"":8}"
Image Description,combination_0875.png,How many unit cells make up the target shape?,8,"{""correct_answer_choice"":""C"",""difficulty_score"":0.41,""seed"":875,""target_cell_count"":8}"
Basic Relational Reasoning,combination_0875.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.41,""seed"":875,""target_cell_count"":8}"
Comparative Reasoning,combination_0875.png,Does candidate A have the same total number of unit cells as the target? Answer yes or no.,yes,"{""correct_answer_choice"":""C"",""difficulty_score"":0.41,""seed"":875,""target_cell_count"":8}"
Compound Reasoning,combination_0875.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?,B,"{""correct_answer_choice"":""C"",""difficulty_score"":0.41,""seed"":875,""target_cell_count"":8}"
Extrapolative/Counterfactual Reasoning,combination_0875.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""C"",""difficulty_score"":0.41,""seed"":875,""target_cell_count"":8}"
Image Description,combination_0876.png,How many unit cells make up the target shape?,8,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":876,""target_cell_count"":8}"
Basic Relational Reasoning,combination_0876.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":876,""target_cell_count"":8}"
Comparative Reasoning,combination_0876.png,Does candidate C have the same total number of unit cells as the target? Answer yes or no.,yes,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":876,""target_cell_count"":8}"
Compound Reasoning,combination_0876.png,Which candidate has the wrong total number of unit cells compared with the target?,A,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":876,""target_cell_count"":8}"
Extrapolative/Counterfactual Reasoning,combination_0876.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":876,""target_cell_count"":8}"
Image Description,combination_0877.png,How many unit cells make up the target shape?,9,"{""correct_answer_choice"":""A"",""difficulty_score"":0.465,""seed"":877,""target_cell_count"":9}"
Basic Relational Reasoning,combination_0877.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.465,""seed"":877,""target_cell_count"":9}"
Comparative Reasoning,combination_0877.png,How many separate pieces are shown in candidate B?,4,"{""correct_answer_choice"":""A"",""difficulty_score"":0.465,""seed"":877,""target_cell_count"":9}"
Compound Reasoning,combination_0877.png,Which candidate has the wrong total number of unit cells compared with the target?,D,"{""correct_answer_choice"":""A"",""difficulty_score"":0.465,""seed"":877,""target_cell_count"":9}"
Extrapolative/Counterfactual Reasoning,combination_0877.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""A"",""difficulty_score"":0.465,""seed"":877,""target_cell_count"":9}"
Image Description,combination_0878.png,How many unit cells make up the target shape?,8,"{""correct_answer_choice"":""B"",""difficulty_score"":0.41,""seed"":878,""target_cell_count"":8}"
Basic Relational Reasoning,combination_0878.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.41,""seed"":878,""target_cell_count"":8}"
Comparative Reasoning,combination_0878.png,Does candidate A have the same total number of unit cells as the target? Answer yes or no.,yes,"{""correct_answer_choice"":""B"",""difficulty_score"":0.41,""seed"":878,""target_cell_count"":8}"
Compound Reasoning,combination_0878.png,Which candidate has the wrong total number of unit cells compared with the target?,D,"{""correct_answer_choice"":""B"",""difficulty_score"":0.41,""seed"":878,""target_cell_count"":8}"
Extrapolative/Counterfactual Reasoning,combination_0878.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""B"",""difficulty_score"":0.41,""seed"":878,""target_cell_count"":8}"
Image Description,combination_0879.png,How many unit cells make up the target shape?,10,"{""correct_answer_choice"":""C"",""difficulty_score"":0.52,""seed"":879,""target_cell_count"":10}"
Basic Relational Reasoning,combination_0879.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.52,""seed"":879,""target_cell_count"":10}"
Comparative Reasoning,combination_0879.png,How many separate pieces are shown in candidate A?,2,"{""correct_answer_choice"":""C"",""difficulty_score"":0.52,""seed"":879,""target_cell_count"":10}"
Compound Reasoning,combination_0879.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?,A,"{""correct_answer_choice"":""C"",""difficulty_score"":0.52,""seed"":879,""target_cell_count"":10}"
Extrapolative/Counterfactual Reasoning,combination_0879.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""C"",""difficulty_score"":0.52,""seed"":879,""target_cell_count"":10}"
Image Description,combination_0880.png,How many unit cells make up the target shape?,8,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":880,""target_cell_count"":8}"
Basic Relational Reasoning,combination_0880.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":880,""target_cell_count"":8}"
Comparative Reasoning,combination_0880.png,How many separate pieces are shown in candidate D?,3,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":880,""target_cell_count"":8}"
Compound Reasoning,combination_0880.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?,C,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":880,""target_cell_count"":8}"
Extrapolative/Counterfactual Reasoning,combination_0880.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""D"",""difficulty_score"":0.47,""seed"":880,""target_cell_count"":8}"
Image Description,combination_0881.png,How many unit cells make up the target shape?,7,"{""correct_answer_choice"":""A"",""difficulty_score"":0.355,""seed"":881,""target_cell_count"":7}"
Basic Relational Reasoning,combination_0881.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.355,""seed"":881,""target_cell_count"":7}"
Comparative Reasoning,combination_0881.png,Does candidate D have the same total number of unit cells as the target? Answer yes or no.,yes,"{""correct_answer_choice"":""A"",""difficulty_score"":0.355,""seed"":881,""target_cell_count"":7}"
Compound Reasoning,combination_0881.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?,C,"{""correct_answer_choice"":""A"",""difficulty_score"":0.355,""seed"":881,""target_cell_count"":7}"
Extrapolative/Counterfactual Reasoning,combination_0881.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no.",yes,"{""correct_answer_choice"":""A"",""difficulty_score"":0.355,""seed"":881,""target_cell_count"":7}"
Image Description,combination_0882.png,How many unit cells make up the target shape?,8,"{""correct_answer_choice"":""B"",""difficulty_score"":0.41,""seed"":882,""target_cell_count"":8}"
Basic Relational Reasoning,combination_0882.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.41,""seed"":882,""target_cell_count"":8}"
Comparative Reasoning,combination_0882.png,Does candidate D have the same total number of unit cells as the target? Answer yes or no.,no,"{""correct_answer_choice"":""B"",""difficulty_score"":0.41,""seed"":882,""target_cell_count"":8}"
Compound Reasoning,combination_0882.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?,C,"{""correct_answer_choice"":""B"",""difficulty_score"":0.41,""seed"":882,""target_cell_count"":8}"
Extrapolative/Counterfactual Reasoning,combination_0882.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""B"",""difficulty_score"":0.41,""seed"":882,""target_cell_count"":8}"
Image Description,combination_0883.png,How many unit cells make up the target shape?,7,"{""correct_answer_choice"":""C"",""difficulty_score"":0.355,""seed"":883,""target_cell_count"":7}"
Basic Relational Reasoning,combination_0883.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.355,""seed"":883,""target_cell_count"":7}"
Comparative Reasoning,combination_0883.png,Does candidate D have the same total number of unit cells as the target? Answer yes or no.,yes,"{""correct_answer_choice"":""C"",""difficulty_score"":0.355,""seed"":883,""target_cell_count"":7}"
Compound Reasoning,combination_0883.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?,B,"{""correct_answer_choice"":""C"",""difficulty_score"":0.355,""seed"":883,""target_cell_count"":7}"
Extrapolative/Counterfactual Reasoning,combination_0883.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""C"",""difficulty_score"":0.355,""seed"":883,""target_cell_count"":7}"
Image Description,combination_0884.png,How many unit cells make up the target shape?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":884,""target_cell_count"":6}"
Basic Relational Reasoning,combination_0884.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":884,""target_cell_count"":6}"
Comparative Reasoning,combination_0884.png,How many separate pieces are shown in candidate C?,2,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":884,""target_cell_count"":6}"
Compound Reasoning,combination_0884.png,Which candidate has the wrong total number of unit cells compared with the target?,C,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":884,""target_cell_count"":6}"
Extrapolative/Counterfactual Reasoning,combination_0884.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?",connected,"{""correct_answer_choice"":""D"",""difficulty_score"":0.3,""seed"":884,""target_cell_count"":6}"
Image Description,combination_0885.png,How many unit cells make up the target shape?,6,"{""correct_answer_choice"":""A"",""difficulty_score"":0.3,""seed"":885,""target_cell_count"":6}"
Basic Relational Reasoning,combination_0885.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.3,""seed"":885,""target_cell_count"":6}"
