question_id,task,image,prompt,groundtruth
cube_net_0458_q1,Image Description,cube_net_0458.png,How many squares (faces) make up this cube net?,6
cube_net_0458_q2,Basic Relational Reasoning,cube_net_0458.png,Name one face that shares a fold edge with face F.,C
cube_net_0458_q3,Comparative Reasoning,cube_net_0458.png,"If this net is folded into a cube, which face will be OPPOSITE face D?",B
cube_net_0458_q4,Compound Reasoning,cube_net_0458.png,"If this net is folded into a cube, are face A and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0458_q5,Extrapolative/Counterfactual Reasoning,cube_net_0458.png,"If the positions of faces F and A were swapped in this net, would face F still end up opposite the same face it currently is opposite to? Answer yes or no.",yes
cube_net_0459_q1,Image Description,cube_net_0459.png,How many squares (faces) make up this cube net?,6
cube_net_0459_q2,Basic Relational Reasoning,cube_net_0459.png,Name one face that shares a fold edge with face C.,A
cube_net_0459_q3,Comparative Reasoning,cube_net_0459.png,How many faces share a fold edge with face E?,1
cube_net_0459_q4,Compound Reasoning,cube_net_0459.png,"If this net is folded into a cube, are face D and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0459_q5,Extrapolative/Counterfactual Reasoning,cube_net_0459.png,"If the positions of faces F and D were swapped in this net, would face F still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0460_q1,Image Description,cube_net_0460.png,How many squares (faces) make up this cube net?,6
cube_net_0460_q2,Basic Relational Reasoning,cube_net_0460.png,Name one face that shares a fold edge with face C.,D
cube_net_0460_q3,Comparative Reasoning,cube_net_0460.png,"If this net is folded into a cube, which face will be OPPOSITE face B?",D
cube_net_0460_q4,Compound Reasoning,cube_net_0460.png,"If this net is folded into a cube, are face A and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0460_q5,Extrapolative/Counterfactual Reasoning,cube_net_0460.png,"If the positions of faces B and E were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0461_q1,Image Description,cube_net_0461.png,How many squares (faces) make up this cube net?,6
cube_net_0461_q2,Basic Relational Reasoning,cube_net_0461.png,Name one face that shares a fold edge with face B.,E
cube_net_0461_q3,Comparative Reasoning,cube_net_0461.png,"If this net is folded into a cube, which face will be OPPOSITE face D?",F
cube_net_0461_q4,Compound Reasoning,cube_net_0461.png,"If this net is folded into a cube, are face A and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0461_q5,Extrapolative/Counterfactual Reasoning,cube_net_0461.png,"If the positions of faces A and C were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0462_q1,Image Description,cube_net_0462.png,How many squares (faces) make up this cube net?,6
cube_net_0462_q2,Basic Relational Reasoning,cube_net_0462.png,Name one face that shares a fold edge with face F.,C
cube_net_0462_q3,Comparative Reasoning,cube_net_0462.png,"If this net is folded into a cube, which face will be OPPOSITE face B?",E
cube_net_0462_q4,Compound Reasoning,cube_net_0462.png,"If this net is folded into a cube, are face A and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0462_q5,Extrapolative/Counterfactual Reasoning,cube_net_0462.png,"If the positions of faces B and F were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0463_q1,Image Description,cube_net_0463.png,How many squares (faces) make up this cube net?,6
cube_net_0463_q2,Basic Relational Reasoning,cube_net_0463.png,Name one face that shares a fold edge with face D.,B
cube_net_0463_q3,Comparative Reasoning,cube_net_0463.png,"If this net is folded into a cube, which face will be OPPOSITE face E?",F
cube_net_0463_q4,Compound Reasoning,cube_net_0463.png,"If this net is folded into a cube, are face B and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0463_q5,Extrapolative/Counterfactual Reasoning,cube_net_0463.png,"If the positions of faces F and B were swapped in this net, would face F still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0464_q1,Image Description,cube_net_0464.png,How many squares (faces) make up this cube net?,6
cube_net_0464_q2,Basic Relational Reasoning,cube_net_0464.png,Name one face that shares a fold edge with face E.,B
cube_net_0464_q3,Comparative Reasoning,cube_net_0464.png,"If this net is folded into a cube, which face will be OPPOSITE face E?",C
cube_net_0464_q4,Compound Reasoning,cube_net_0464.png,"If this net is folded into a cube, are face B and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0464_q5,Extrapolative/Counterfactual Reasoning,cube_net_0464.png,"If the positions of faces F and E were swapped in this net, would face F still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0465_q1,Image Description,cube_net_0465.png,How many squares (faces) make up this cube net?,6
cube_net_0465_q2,Basic Relational Reasoning,cube_net_0465.png,Name one face that shares a fold edge with face C.,A
cube_net_0465_q3,Comparative Reasoning,cube_net_0465.png,How many faces share a fold edge with face D?,2
cube_net_0465_q4,Compound Reasoning,cube_net_0465.png,"If this net is folded into a cube, are face A and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0465_q5,Extrapolative/Counterfactual Reasoning,cube_net_0465.png,"If the positions of faces B and E were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0466_q1,Image Description,cube_net_0466.png,How many squares (faces) make up this cube net?,6
cube_net_0466_q2,Basic Relational Reasoning,cube_net_0466.png,Name one face that shares a fold edge with face F.,C
cube_net_0466_q3,Comparative Reasoning,cube_net_0466.png,"If this net is folded into a cube, which face will be OPPOSITE face B?",C
cube_net_0466_q4,Compound Reasoning,cube_net_0466.png,"If this net is folded into a cube, are face B and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0466_q5,Extrapolative/Counterfactual Reasoning,cube_net_0466.png,"If the positions of faces A and C were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0467_q1,Image Description,cube_net_0467.png,How many squares (faces) make up this cube net?,6
cube_net_0467_q2,Basic Relational Reasoning,cube_net_0467.png,Name one face that shares a fold edge with face A.,E
cube_net_0467_q3,Comparative Reasoning,cube_net_0467.png,"If this net is folded into a cube, which face will be OPPOSITE face A?",D
cube_net_0467_q4,Compound Reasoning,cube_net_0467.png,"If this net is folded into a cube, are face A and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0467_q5,Extrapolative/Counterfactual Reasoning,cube_net_0467.png,"If the positions of faces B and D were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0468_q1,Image Description,cube_net_0468.png,How many squares (faces) make up this cube net?,6
cube_net_0468_q2,Basic Relational Reasoning,cube_net_0468.png,Name one face that shares a fold edge with face D.,C
cube_net_0468_q3,Comparative Reasoning,cube_net_0468.png,How many faces share a fold edge with face A?,1
cube_net_0468_q4,Compound Reasoning,cube_net_0468.png,"If this net is folded into a cube, are face B and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0468_q5,Extrapolative/Counterfactual Reasoning,cube_net_0468.png,"If the positions of faces B and A were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0469_q1,Image Description,cube_net_0469.png,How many squares (faces) make up this cube net?,6
cube_net_0469_q2,Basic Relational Reasoning,cube_net_0469.png,Name one face that shares a fold edge with face E.,B
cube_net_0469_q3,Comparative Reasoning,cube_net_0469.png,"If this net is folded into a cube, which face will be OPPOSITE face A?",E
cube_net_0469_q4,Compound Reasoning,cube_net_0469.png,"If this net is folded into a cube, are face A and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0469_q5,Extrapolative/Counterfactual Reasoning,cube_net_0469.png,"If the positions of faces C and E were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0470_q1,Image Description,cube_net_0470.png,How many squares (faces) make up this cube net?,6
cube_net_0470_q2,Basic Relational Reasoning,cube_net_0470.png,Name one face that shares a fold edge with face E.,D
cube_net_0470_q3,Comparative Reasoning,cube_net_0470.png,"If this net is folded into a cube, which face will be OPPOSITE face F?",A
cube_net_0470_q4,Compound Reasoning,cube_net_0470.png,"If this net is folded into a cube, are face A and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0470_q5,Extrapolative/Counterfactual Reasoning,cube_net_0470.png,"If the positions of faces B and C were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0471_q1,Image Description,cube_net_0471.png,How many squares (faces) make up this cube net?,6
cube_net_0471_q2,Basic Relational Reasoning,cube_net_0471.png,Name one face that shares a fold edge with face D.,B
cube_net_0471_q3,Comparative Reasoning,cube_net_0471.png,How many faces share a fold edge with face F?,1
cube_net_0471_q4,Compound Reasoning,cube_net_0471.png,"If this net is folded into a cube, are face C and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0471_q5,Extrapolative/Counterfactual Reasoning,cube_net_0471.png,"If the positions of faces C and E were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0472_q1,Image Description,cube_net_0472.png,How many squares (faces) make up this cube net?,6
cube_net_0472_q2,Basic Relational Reasoning,cube_net_0472.png,Name one face that shares a fold edge with face B.,A
cube_net_0472_q3,Comparative Reasoning,cube_net_0472.png,"If this net is folded into a cube, which face will be OPPOSITE face A?",F
cube_net_0472_q4,Compound Reasoning,cube_net_0472.png,"If this net is folded into a cube, are face A and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0472_q5,Extrapolative/Counterfactual Reasoning,cube_net_0472.png,"If the positions of faces C and E were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0473_q1,Image Description,cube_net_0473.png,How many squares (faces) make up this cube net?,6
cube_net_0473_q2,Basic Relational Reasoning,cube_net_0473.png,Name one face that shares a fold edge with face D.,A
cube_net_0473_q3,Comparative Reasoning,cube_net_0473.png,"If this net is folded into a cube, which face will be OPPOSITE face B?",A
cube_net_0473_q4,Compound Reasoning,cube_net_0473.png,"If this net is folded into a cube, are face B and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0473_q5,Extrapolative/Counterfactual Reasoning,cube_net_0473.png,"If the positions of faces C and D were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0474_q1,Image Description,cube_net_0474.png,How many squares (faces) make up this cube net?,6
cube_net_0474_q2,Basic Relational Reasoning,cube_net_0474.png,Name one face that shares a fold edge with face B.,C
cube_net_0474_q3,Comparative Reasoning,cube_net_0474.png,"If this net is folded into a cube, which face will be OPPOSITE face A?",D
cube_net_0474_q4,Compound Reasoning,cube_net_0474.png,"If this net is folded into a cube, are face A and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0474_q5,Extrapolative/Counterfactual Reasoning,cube_net_0474.png,"If the positions of faces A and D were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",yes
cube_net_0475_q1,Image Description,cube_net_0475.png,How many squares (faces) make up this cube net?,6
cube_net_0475_q2,Basic Relational Reasoning,cube_net_0475.png,Name one face that shares a fold edge with face A.,F
cube_net_0475_q3,Comparative Reasoning,cube_net_0475.png,"If this net is folded into a cube, which face will be OPPOSITE face E?",C
cube_net_0475_q4,Compound Reasoning,cube_net_0475.png,"If this net is folded into a cube, are face B and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0475_q5,Extrapolative/Counterfactual Reasoning,cube_net_0475.png,"If the positions of faces F and C were swapped in this net, would face F still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0476_q1,Image Description,cube_net_0476.png,How many squares (faces) make up this cube net?,6
cube_net_0476_q2,Basic Relational Reasoning,cube_net_0476.png,Name one face that shares a fold edge with face F.,A
cube_net_0476_q3,Comparative Reasoning,cube_net_0476.png,"If this net is folded into a cube, which face will be OPPOSITE face B?",E
cube_net_0476_q4,Compound Reasoning,cube_net_0476.png,"If this net is folded into a cube, are face D and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0476_q5,Extrapolative/Counterfactual Reasoning,cube_net_0476.png,"If the positions of faces B and E were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",yes
cube_net_0477_q1,Image Description,cube_net_0477.png,How many squares (faces) make up this cube net?,6
cube_net_0477_q2,Basic Relational Reasoning,cube_net_0477.png,Name one face that shares a fold edge with face B.,F
cube_net_0477_q3,Comparative Reasoning,cube_net_0477.png,"If this net is folded into a cube, which face will be OPPOSITE face D?",B
cube_net_0477_q4,Compound Reasoning,cube_net_0477.png,"If this net is folded into a cube, are face B and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0477_q5,Extrapolative/Counterfactual Reasoning,cube_net_0477.png,"If the positions of faces F and B were swapped in this net, would face F still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0478_q1,Image Description,cube_net_0478.png,How many squares (faces) make up this cube net?,6
cube_net_0478_q2,Basic Relational Reasoning,cube_net_0478.png,Name one face that shares a fold edge with face C.,B
cube_net_0478_q3,Comparative Reasoning,cube_net_0478.png,"If this net is folded into a cube, which face will be OPPOSITE face C?",D
cube_net_0478_q4,Compound Reasoning,cube_net_0478.png,"If this net is folded into a cube, are face B and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0478_q5,Extrapolative/Counterfactual Reasoning,cube_net_0478.png,"If the positions of faces E and F were swapped in this net, would face E still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0479_q1,Image Description,cube_net_0479.png,How many squares (faces) make up this cube net?,6
cube_net_0479_q2,Basic Relational Reasoning,cube_net_0479.png,Name one face that shares a fold edge with face E.,C
cube_net_0479_q3,Comparative Reasoning,cube_net_0479.png,How many faces share a fold edge with face F?,1
cube_net_0479_q4,Compound Reasoning,cube_net_0479.png,"If this net is folded into a cube, are face B and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0479_q5,Extrapolative/Counterfactual Reasoning,cube_net_0479.png,"If the positions of faces A and B were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0480_q1,Image Description,cube_net_0480.png,How many squares (faces) make up this cube net?,6
cube_net_0480_q2,Basic Relational Reasoning,cube_net_0480.png,Name one face that shares a fold edge with face C.,E
cube_net_0480_q3,Comparative Reasoning,cube_net_0480.png,How many faces share a fold edge with face C?,2
cube_net_0480_q4,Compound Reasoning,cube_net_0480.png,"If this net is folded into a cube, are face B and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0480_q5,Extrapolative/Counterfactual Reasoning,cube_net_0480.png,"If the positions of faces A and C were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",yes
cube_net_0481_q1,Image Description,cube_net_0481.png,How many squares (faces) make up this cube net?,6
cube_net_0481_q2,Basic Relational Reasoning,cube_net_0481.png,Name one face that shares a fold edge with face C.,E
cube_net_0481_q3,Comparative Reasoning,cube_net_0481.png,How many faces share a fold edge with face A?,2
cube_net_0481_q4,Compound Reasoning,cube_net_0481.png,"If this net is folded into a cube, are face A and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0481_q5,Extrapolative/Counterfactual Reasoning,cube_net_0481.png,"If the positions of faces C and B were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0482_q1,Image Description,cube_net_0482.png,How many squares (faces) make up this cube net?,6
cube_net_0482_q2,Basic Relational Reasoning,cube_net_0482.png,Name one face that shares a fold edge with face B.,A
cube_net_0482_q3,Comparative Reasoning,cube_net_0482.png,"If this net is folded into a cube, which face will be OPPOSITE face C?",A
cube_net_0482_q4,Compound Reasoning,cube_net_0482.png,"If this net is folded into a cube, are face A and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0482_q5,Extrapolative/Counterfactual Reasoning,cube_net_0482.png,"If the positions of faces E and F were swapped in this net, would face E still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0483_q1,Image Description,cube_net_0483.png,How many squares (faces) make up this cube net?,6
cube_net_0483_q2,Basic Relational Reasoning,cube_net_0483.png,Name one face that shares a fold edge with face B.,C
cube_net_0483_q3,Comparative Reasoning,cube_net_0483.png,"If this net is folded into a cube, which face will be OPPOSITE face F?",B
cube_net_0483_q4,Compound Reasoning,cube_net_0483.png,"If this net is folded into a cube, are face B and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0483_q5,Extrapolative/Counterfactual Reasoning,cube_net_0483.png,"If the positions of faces E and F were swapped in this net, would face E still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0484_q1,Image Description,cube_net_0484.png,How many squares (faces) make up this cube net?,6
cube_net_0484_q2,Basic Relational Reasoning,cube_net_0484.png,Name one face that shares a fold edge with face C.,F
cube_net_0484_q3,Comparative Reasoning,cube_net_0484.png,"If this net is folded into a cube, which face will be OPPOSITE face F?",B
cube_net_0484_q4,Compound Reasoning,cube_net_0484.png,"If this net is folded into a cube, are face B and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0484_q5,Extrapolative/Counterfactual Reasoning,cube_net_0484.png,"If the positions of faces C and D were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0485_q1,Image Description,cube_net_0485.png,How many squares (faces) make up this cube net?,6
cube_net_0485_q2,Basic Relational Reasoning,cube_net_0485.png,Name one face that shares a fold edge with face C.,D
cube_net_0485_q3,Comparative Reasoning,cube_net_0485.png,How many faces share a fold edge with face E?,2
cube_net_0485_q4,Compound Reasoning,cube_net_0485.png,"If this net is folded into a cube, are face A and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0485_q5,Extrapolative/Counterfactual Reasoning,cube_net_0485.png,"If the positions of faces B and C were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0486_q1,Image Description,cube_net_0486.png,How many squares (faces) make up this cube net?,6
cube_net_0486_q2,Basic Relational Reasoning,cube_net_0486.png,Name one face that shares a fold edge with face A.,E
cube_net_0486_q3,Comparative Reasoning,cube_net_0486.png,"If this net is folded into a cube, which face will be OPPOSITE face A?",F
cube_net_0486_q4,Compound Reasoning,cube_net_0486.png,"If this net is folded into a cube, are face C and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0486_q5,Extrapolative/Counterfactual Reasoning,cube_net_0486.png,"If the positions of faces E and C were swapped in this net, would face E still end up opposite the same face it currently is opposite to? Answer yes or no.",yes
cube_net_0487_q1,Image Description,cube_net_0487.png,How many squares (faces) make up this cube net?,6
cube_net_0487_q2,Basic Relational Reasoning,cube_net_0487.png,Name one face that shares a fold edge with face D.,B
cube_net_0487_q3,Comparative Reasoning,cube_net_0487.png,"If this net is folded into a cube, which face will be OPPOSITE face C?",A
cube_net_0487_q4,Compound Reasoning,cube_net_0487.png,"If this net is folded into a cube, are face A and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0487_q5,Extrapolative/Counterfactual Reasoning,cube_net_0487.png,"If the positions of faces C and B were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0488_q1,Image Description,cube_net_0488.png,How many squares (faces) make up this cube net?,6
cube_net_0488_q2,Basic Relational Reasoning,cube_net_0488.png,Name one face that shares a fold edge with face F.,B
cube_net_0488_q3,Comparative Reasoning,cube_net_0488.png,"If this net is folded into a cube, which face will be OPPOSITE face E?",D
cube_net_0488_q4,Compound Reasoning,cube_net_0488.png,"If this net is folded into a cube, are face D and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0488_q5,Extrapolative/Counterfactual Reasoning,cube_net_0488.png,"If the positions of faces A and E were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0489_q1,Image Description,cube_net_0489.png,How many squares (faces) make up this cube net?,6
cube_net_0489_q2,Basic Relational Reasoning,cube_net_0489.png,Name one face that shares a fold edge with face E.,D
cube_net_0489_q3,Comparative Reasoning,cube_net_0489.png,"If this net is folded into a cube, which face will be OPPOSITE face C?",E
cube_net_0489_q4,Compound Reasoning,cube_net_0489.png,"If this net is folded into a cube, are face A and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0489_q5,Extrapolative/Counterfactual Reasoning,cube_net_0489.png,"If the positions of faces A and F were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0490_q1,Image Description,cube_net_0490.png,How many squares (faces) make up this cube net?,6
cube_net_0490_q2,Basic Relational Reasoning,cube_net_0490.png,Name one face that shares a fold edge with face C.,D
cube_net_0490_q3,Comparative Reasoning,cube_net_0490.png,How many faces share a fold edge with face E?,1
cube_net_0490_q4,Compound Reasoning,cube_net_0490.png,"If this net is folded into a cube, are face B and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0490_q5,Extrapolative/Counterfactual Reasoning,cube_net_0490.png,"If the positions of faces B and D were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0491_q1,Image Description,cube_net_0491.png,How many squares (faces) make up this cube net?,6
cube_net_0491_q2,Basic Relational Reasoning,cube_net_0491.png,Name one face that shares a fold edge with face D.,F
cube_net_0491_q3,Comparative Reasoning,cube_net_0491.png,How many faces share a fold edge with face F?,2
cube_net_0491_q4,Compound Reasoning,cube_net_0491.png,"If this net is folded into a cube, are face B and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0491_q5,Extrapolative/Counterfactual Reasoning,cube_net_0491.png,"If the positions of faces D and F were swapped in this net, would face D still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0492_q1,Image Description,cube_net_0492.png,How many squares (faces) make up this cube net?,6
cube_net_0492_q2,Basic Relational Reasoning,cube_net_0492.png,Name one face that shares a fold edge with face D.,F
cube_net_0492_q3,Comparative Reasoning,cube_net_0492.png,"If this net is folded into a cube, which face will be OPPOSITE face C?",F
cube_net_0492_q4,Compound Reasoning,cube_net_0492.png,"If this net is folded into a cube, are face A and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0492_q5,Extrapolative/Counterfactual Reasoning,cube_net_0492.png,"If the positions of faces C and B were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0493_q1,Image Description,cube_net_0493.png,How many squares (faces) make up this cube net?,6
cube_net_0493_q2,Basic Relational Reasoning,cube_net_0493.png,Name one face that shares a fold edge with face E.,F
cube_net_0493_q3,Comparative Reasoning,cube_net_0493.png,"If this net is folded into a cube, which face will be OPPOSITE face C?",A
cube_net_0493_q4,Compound Reasoning,cube_net_0493.png,"If this net is folded into a cube, are face C and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0493_q5,Extrapolative/Counterfactual Reasoning,cube_net_0493.png,"If the positions of faces E and D were swapped in this net, would face E still end up opposite the same face it currently is opposite to? Answer yes or no.",yes
cube_net_0494_q1,Image Description,cube_net_0494.png,How many squares (faces) make up this cube net?,6
cube_net_0494_q2,Basic Relational Reasoning,cube_net_0494.png,Name one face that shares a fold edge with face D.,A
cube_net_0494_q3,Comparative Reasoning,cube_net_0494.png,"If this net is folded into a cube, which face will be OPPOSITE face D?",F
cube_net_0494_q4,Compound Reasoning,cube_net_0494.png,"If this net is folded into a cube, are face B and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0494_q5,Extrapolative/Counterfactual Reasoning,cube_net_0494.png,"If the positions of faces F and E were swapped in this net, would face F still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0495_q1,Image Description,cube_net_0495.png,How many squares (faces) make up this cube net?,6
cube_net_0495_q2,Basic Relational Reasoning,cube_net_0495.png,Name one face that shares a fold edge with face F.,E
cube_net_0495_q3,Comparative Reasoning,cube_net_0495.png,"If this net is folded into a cube, which face will be OPPOSITE face E?",A
cube_net_0495_q4,Compound Reasoning,cube_net_0495.png,"If this net is folded into a cube, are face C and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0495_q5,Extrapolative/Counterfactual Reasoning,cube_net_0495.png,"If the positions of faces A and E were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",yes
cube_net_0496_q1,Image Description,cube_net_0496.png,How many squares (faces) make up this cube net?,6
cube_net_0496_q2,Basic Relational Reasoning,cube_net_0496.png,Name one face that shares a fold edge with face E.,D
cube_net_0496_q3,Comparative Reasoning,cube_net_0496.png,"If this net is folded into a cube, which face will be OPPOSITE face D?",B
cube_net_0496_q4,Compound Reasoning,cube_net_0496.png,"If this net is folded into a cube, are face E and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0496_q5,Extrapolative/Counterfactual Reasoning,cube_net_0496.png,"If the positions of faces A and B were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0497_q1,Image Description,cube_net_0497.png,How many squares (faces) make up this cube net?,6
cube_net_0497_q2,Basic Relational Reasoning,cube_net_0497.png,Name one face that shares a fold edge with face C.,E
cube_net_0497_q3,Comparative Reasoning,cube_net_0497.png,How many faces share a fold edge with face A?,2
cube_net_0497_q4,Compound Reasoning,cube_net_0497.png,"If this net is folded into a cube, are face C and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0497_q5,Extrapolative/Counterfactual Reasoning,cube_net_0497.png,"If the positions of faces C and A were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0498_q1,Image Description,cube_net_0498.png,How many squares (faces) make up this cube net?,6
cube_net_0498_q2,Basic Relational Reasoning,cube_net_0498.png,Name one face that shares a fold edge with face C.,E
cube_net_0498_q3,Comparative Reasoning,cube_net_0498.png,"If this net is folded into a cube, which face will be OPPOSITE face F?",A
cube_net_0498_q4,Compound Reasoning,cube_net_0498.png,"If this net is folded into a cube, are face D and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0498_q5,Extrapolative/Counterfactual Reasoning,cube_net_0498.png,"If the positions of faces D and F were swapped in this net, would face D still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0499_q1,Image Description,cube_net_0499.png,How many squares (faces) make up this cube net?,6
cube_net_0499_q2,Basic Relational Reasoning,cube_net_0499.png,Name one face that shares a fold edge with face F.,C
cube_net_0499_q3,Comparative Reasoning,cube_net_0499.png,How many faces share a fold edge with face D?,3
cube_net_0499_q4,Compound Reasoning,cube_net_0499.png,"If this net is folded into a cube, are face B and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent
cube_net_0499_q5,Extrapolative/Counterfactual Reasoning,cube_net_0499.png,"If the positions of faces D and C were swapped in this net, would face D still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0500_q1,Image Description,cube_net_0500.png,How many squares (faces) make up this cube net?,6
cube_net_0500_q2,Basic Relational Reasoning,cube_net_0500.png,Name one face that shares a fold edge with face C.,A
cube_net_0500_q3,Comparative Reasoning,cube_net_0500.png,How many faces share a fold edge with face D?,1
cube_net_0500_q4,Compound Reasoning,cube_net_0500.png,"If this net is folded into a cube, are face A and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite
cube_net_0500_q5,Extrapolative/Counterfactual Reasoning,cube_net_0500.png,"If the positions of faces A and C were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no
cube_net_0501_q1,Image Description,cube_net_0501.png,How many squares (faces) make up this cube net?,6
