task,image,prompt,groundtruth,metadata
Extrapolative/Counterfactual Reasoning,cube_net_0922.png,"If the positions of faces C and D were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",yes,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""long_l"",""seed"":922,""square_size_px"":75,""stroke_width_px"":0.6}"
Image Description,cube_net_0923.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":923,""square_size_px"":65,""stroke_width_px"":0.95}"
Basic Relational Reasoning,cube_net_0923.png,Name one face that shares a fold edge with face B.,C,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":923,""square_size_px"":65,""stroke_width_px"":0.95}"
Comparative Reasoning,cube_net_0923.png,"If this net is folded into a cube, which face will be OPPOSITE face F?",B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":923,""square_size_px"":65,""stroke_width_px"":0.95}"
Compound Reasoning,cube_net_0923.png,"If this net is folded into a cube, are face C and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":923,""square_size_px"":65,""stroke_width_px"":0.95}"
Extrapolative/Counterfactual Reasoning,cube_net_0923.png,"If the positions of faces A and D were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":923,""square_size_px"":65,""stroke_width_px"":0.95}"
Image Description,cube_net_0924.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":924,""square_size_px"":86,""stroke_width_px"":0.7}"
Basic Relational Reasoning,cube_net_0924.png,Name one face that shares a fold edge with face C.,D,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":924,""square_size_px"":86,""stroke_width_px"":0.7}"
Comparative Reasoning,cube_net_0924.png,"If this net is folded into a cube, which face will be OPPOSITE face B?",D,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":924,""square_size_px"":86,""stroke_width_px"":0.7}"
Compound Reasoning,cube_net_0924.png,"If this net is folded into a cube, are face E and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":924,""square_size_px"":86,""stroke_width_px"":0.7}"
Extrapolative/Counterfactual Reasoning,cube_net_0924.png,"If the positions of faces D and F were swapped in this net, would face D still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":924,""square_size_px"":86,""stroke_width_px"":0.7}"
Image Description,cube_net_0925.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.5,""net_layout_type"":""cross_tail"",""seed"":925,""square_size_px"":69,""stroke_width_px"":0.59}"
Basic Relational Reasoning,cube_net_0925.png,Name one face that shares a fold edge with face D.,B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.5,""net_layout_type"":""cross_tail"",""seed"":925,""square_size_px"":69,""stroke_width_px"":0.59}"
Comparative Reasoning,cube_net_0925.png,How many faces share a fold edge with face D?,1,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.5,""net_layout_type"":""cross_tail"",""seed"":925,""square_size_px"":69,""stroke_width_px"":0.59}"
Compound Reasoning,cube_net_0925.png,"If this net is folded into a cube, are face A and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.5,""net_layout_type"":""cross_tail"",""seed"":925,""square_size_px"":69,""stroke_width_px"":0.59}"
Extrapolative/Counterfactual Reasoning,cube_net_0925.png,"If the positions of faces E and D were swapped in this net, would face E still end up opposite the same face it currently is opposite to? Answer yes or no.",yes,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.5,""net_layout_type"":""cross_tail"",""seed"":925,""square_size_px"":69,""stroke_width_px"":0.59}"
Image Description,cube_net_0926.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":926,""square_size_px"":67,""stroke_width_px"":0.9}"
Basic Relational Reasoning,cube_net_0926.png,Name one face that shares a fold edge with face A.,E,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":926,""square_size_px"":67,""stroke_width_px"":0.9}"
Comparative Reasoning,cube_net_0926.png,How many faces share a fold edge with face C?,2,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":926,""square_size_px"":67,""stroke_width_px"":0.9}"
Compound Reasoning,cube_net_0926.png,"If this net is folded into a cube, are face A and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":926,""square_size_px"":67,""stroke_width_px"":0.9}"
Extrapolative/Counterfactual Reasoning,cube_net_0926.png,"If the positions of faces A and B were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":926,""square_size_px"":67,""stroke_width_px"":0.9}"
Image Description,cube_net_0927.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":927,""square_size_px"":84,""stroke_width_px"":0.85}"
Basic Relational Reasoning,cube_net_0927.png,Name one face that shares a fold edge with face F.,D,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":927,""square_size_px"":84,""stroke_width_px"":0.85}"
Comparative Reasoning,cube_net_0927.png,"If this net is folded into a cube, which face will be OPPOSITE face B?",D,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":927,""square_size_px"":84,""stroke_width_px"":0.85}"
Compound Reasoning,cube_net_0927.png,"If this net is folded into a cube, are face D and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":927,""square_size_px"":84,""stroke_width_px"":0.85}"
Extrapolative/Counterfactual Reasoning,cube_net_0927.png,"If the positions of faces D and F were swapped in this net, would face D still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":927,""square_size_px"":84,""stroke_width_px"":0.85}"
Image Description,cube_net_0928.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":928,""square_size_px"":87,""stroke_width_px"":0.6}"
Basic Relational Reasoning,cube_net_0928.png,Name one face that shares a fold edge with face C.,B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":928,""square_size_px"":87,""stroke_width_px"":0.6}"
Comparative Reasoning,cube_net_0928.png,"If this net is folded into a cube, which face will be OPPOSITE face B?",F,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":928,""square_size_px"":87,""stroke_width_px"":0.6}"
Compound Reasoning,cube_net_0928.png,"If this net is folded into a cube, are face C and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":928,""square_size_px"":87,""stroke_width_px"":0.6}"
Extrapolative/Counterfactual Reasoning,cube_net_0928.png,"If the positions of faces D and B were swapped in this net, would face D still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":928,""square_size_px"":87,""stroke_width_px"":0.6}"
Image Description,cube_net_0929.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":929,""square_size_px"":92,""stroke_width_px"":0.69}"
Basic Relational Reasoning,cube_net_0929.png,Name one face that shares a fold edge with face A.,F,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":929,""square_size_px"":92,""stroke_width_px"":0.69}"
Comparative Reasoning,cube_net_0929.png,"If this net is folded into a cube, which face will be OPPOSITE face B?",D,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":929,""square_size_px"":92,""stroke_width_px"":0.69}"
Compound Reasoning,cube_net_0929.png,"If this net is folded into a cube, are face A and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":929,""square_size_px"":92,""stroke_width_px"":0.69}"
Extrapolative/Counterfactual Reasoning,cube_net_0929.png,"If the positions of faces D and C were swapped in this net, would face D still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":929,""square_size_px"":92,""stroke_width_px"":0.69}"
Image Description,cube_net_0930.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":930,""square_size_px"":74,""stroke_width_px"":0.98}"
Basic Relational Reasoning,cube_net_0930.png,Name one face that shares a fold edge with face B.,D,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":930,""square_size_px"":74,""stroke_width_px"":0.98}"
Comparative Reasoning,cube_net_0930.png,"If this net is folded into a cube, which face will be OPPOSITE face D?",F,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":930,""square_size_px"":74,""stroke_width_px"":0.98}"
Compound Reasoning,cube_net_0930.png,"If this net is folded into a cube, are face B and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":930,""square_size_px"":74,""stroke_width_px"":0.98}"
Extrapolative/Counterfactual Reasoning,cube_net_0930.png,"If the positions of faces C and E were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":930,""square_size_px"":74,""stroke_width_px"":0.98}"
Image Description,cube_net_0931.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""zigzag_staircase"",""seed"":931,""square_size_px"":84,""stroke_width_px"":0.66}"
Basic Relational Reasoning,cube_net_0931.png,Name one face that shares a fold edge with face C.,B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""zigzag_staircase"",""seed"":931,""square_size_px"":84,""stroke_width_px"":0.66}"
Comparative Reasoning,cube_net_0931.png,How many faces share a fold edge with face F?,2,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""zigzag_staircase"",""seed"":931,""square_size_px"":84,""stroke_width_px"":0.66}"
Compound Reasoning,cube_net_0931.png,"If this net is folded into a cube, are face B and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""zigzag_staircase"",""seed"":931,""square_size_px"":84,""stroke_width_px"":0.66}"
Extrapolative/Counterfactual Reasoning,cube_net_0931.png,"If the positions of faces A and D were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",yes,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""zigzag_staircase"",""seed"":931,""square_size_px"":84,""stroke_width_px"":0.66}"
Image Description,cube_net_0932.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.85,""net_layout_type"":""double_step"",""seed"":932,""square_size_px"":71,""stroke_width_px"":0.61}"
Basic Relational Reasoning,cube_net_0932.png,Name one face that shares a fold edge with face A.,D,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.85,""net_layout_type"":""double_step"",""seed"":932,""square_size_px"":71,""stroke_width_px"":0.61}"
Comparative Reasoning,cube_net_0932.png,How many faces share a fold edge with face C?,2,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.85,""net_layout_type"":""double_step"",""seed"":932,""square_size_px"":71,""stroke_width_px"":0.61}"
Compound Reasoning,cube_net_0932.png,"If this net is folded into a cube, are face C and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.85,""net_layout_type"":""double_step"",""seed"":932,""square_size_px"":71,""stroke_width_px"":0.61}"
Extrapolative/Counterfactual Reasoning,cube_net_0932.png,"If the positions of faces B and E were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.85,""net_layout_type"":""double_step"",""seed"":932,""square_size_px"":71,""stroke_width_px"":0.61}"
Image Description,cube_net_0933.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""long_l"",""seed"":933,""square_size_px"":98,""stroke_width_px"":0.7}"
Basic Relational Reasoning,cube_net_0933.png,Name one face that shares a fold edge with face A.,C,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""long_l"",""seed"":933,""square_size_px"":98,""stroke_width_px"":0.7}"
Comparative Reasoning,cube_net_0933.png,How many faces share a fold edge with face E?,1,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""long_l"",""seed"":933,""square_size_px"":98,""stroke_width_px"":0.7}"
Compound Reasoning,cube_net_0933.png,"If this net is folded into a cube, are face B and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""long_l"",""seed"":933,""square_size_px"":98,""stroke_width_px"":0.7}"
Extrapolative/Counterfactual Reasoning,cube_net_0933.png,"If the positions of faces A and E were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""long_l"",""seed"":933,""square_size_px"":98,""stroke_width_px"":0.7}"
Image Description,cube_net_0934.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":934,""square_size_px"":69,""stroke_width_px"":0.63}"
Basic Relational Reasoning,cube_net_0934.png,Name one face that shares a fold edge with face B.,A,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":934,""square_size_px"":69,""stroke_width_px"":0.63}"
Comparative Reasoning,cube_net_0934.png,"If this net is folded into a cube, which face will be OPPOSITE face F?",B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":934,""square_size_px"":69,""stroke_width_px"":0.63}"
Compound Reasoning,cube_net_0934.png,"If this net is folded into a cube, are face D and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":934,""square_size_px"":69,""stroke_width_px"":0.63}"
Extrapolative/Counterfactual Reasoning,cube_net_0934.png,"If the positions of faces C and D were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":934,""square_size_px"":69,""stroke_width_px"":0.63}"
Image Description,cube_net_0935.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":935,""square_size_px"":78,""stroke_width_px"":0.96}"
Basic Relational Reasoning,cube_net_0935.png,Name one face that shares a fold edge with face D.,E,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":935,""square_size_px"":78,""stroke_width_px"":0.96}"
Comparative Reasoning,cube_net_0935.png,"If this net is folded into a cube, which face will be OPPOSITE face D?",A,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":935,""square_size_px"":78,""stroke_width_px"":0.96}"
Compound Reasoning,cube_net_0935.png,"If this net is folded into a cube, are face D and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":935,""square_size_px"":78,""stroke_width_px"":0.96}"
Extrapolative/Counterfactual Reasoning,cube_net_0935.png,"If the positions of faces B and F were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":935,""square_size_px"":78,""stroke_width_px"":0.96}"
Image Description,cube_net_0936.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.25,""net_layout_type"":""cross_tail"",""seed"":936,""square_size_px"":97,""stroke_width_px"":0.76}"
Basic Relational Reasoning,cube_net_0936.png,Name one face that shares a fold edge with face F.,D,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.25,""net_layout_type"":""cross_tail"",""seed"":936,""square_size_px"":97,""stroke_width_px"":0.76}"
Comparative Reasoning,cube_net_0936.png,How many faces share a fold edge with face C?,3,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.25,""net_layout_type"":""cross_tail"",""seed"":936,""square_size_px"":97,""stroke_width_px"":0.76}"
Compound Reasoning,cube_net_0936.png,"If this net is folded into a cube, are face A and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.25,""net_layout_type"":""cross_tail"",""seed"":936,""square_size_px"":97,""stroke_width_px"":0.76}"
Extrapolative/Counterfactual Reasoning,cube_net_0936.png,"If the positions of faces F and C were swapped in this net, would face F still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.25,""net_layout_type"":""cross_tail"",""seed"":936,""square_size_px"":97,""stroke_width_px"":0.76}"
Image Description,cube_net_0937.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":937,""square_size_px"":68,""stroke_width_px"":0.61}"
Basic Relational Reasoning,cube_net_0937.png,Name one face that shares a fold edge with face C.,F,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":937,""square_size_px"":68,""stroke_width_px"":0.61}"
Comparative Reasoning,cube_net_0937.png,How many faces share a fold edge with face B?,2,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":937,""square_size_px"":68,""stroke_width_px"":0.61}"
Compound Reasoning,cube_net_0937.png,"If this net is folded into a cube, are face D and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":937,""square_size_px"":68,""stroke_width_px"":0.61}"
Extrapolative/Counterfactual Reasoning,cube_net_0937.png,"If the positions of faces B and F were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",yes,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":937,""square_size_px"":68,""stroke_width_px"":0.61}"
Image Description,cube_net_0938.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":938,""square_size_px"":81,""stroke_width_px"":0.6}"
Basic Relational Reasoning,cube_net_0938.png,Name one face that shares a fold edge with face E.,A,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":938,""square_size_px"":81,""stroke_width_px"":0.6}"
Comparative Reasoning,cube_net_0938.png,How many faces share a fold edge with face C?,2,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":938,""square_size_px"":81,""stroke_width_px"":0.6}"
Compound Reasoning,cube_net_0938.png,"If this net is folded into a cube, are face E and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":938,""square_size_px"":81,""stroke_width_px"":0.6}"
Extrapolative/Counterfactual Reasoning,cube_net_0938.png,"If the positions of faces F and A were swapped in this net, would face F still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":938,""square_size_px"":81,""stroke_width_px"":0.6}"
Image Description,cube_net_0939.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":939,""square_size_px"":79,""stroke_width_px"":0.9}"
Basic Relational Reasoning,cube_net_0939.png,Name one face that shares a fold edge with face F.,E,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":939,""square_size_px"":79,""stroke_width_px"":0.9}"
Comparative Reasoning,cube_net_0939.png,"If this net is folded into a cube, which face will be OPPOSITE face E?",C,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":939,""square_size_px"":79,""stroke_width_px"":0.9}"
Compound Reasoning,cube_net_0939.png,"If this net is folded into a cube, are face C and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":939,""square_size_px"":79,""stroke_width_px"":0.9}"
Extrapolative/Counterfactual Reasoning,cube_net_0939.png,"If the positions of faces B and A were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":939,""square_size_px"":79,""stroke_width_px"":0.9}"
Image Description,cube_net_0940.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":940,""square_size_px"":80,""stroke_width_px"":0.81}"
Basic Relational Reasoning,cube_net_0940.png,Name one face that shares a fold edge with face A.,D,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":940,""square_size_px"":80,""stroke_width_px"":0.81}"
Comparative Reasoning,cube_net_0940.png,"If this net is folded into a cube, which face will be OPPOSITE face E?",A,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":940,""square_size_px"":80,""stroke_width_px"":0.81}"
Compound Reasoning,cube_net_0940.png,"If this net is folded into a cube, are face D and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":940,""square_size_px"":80,""stroke_width_px"":0.81}"
Extrapolative/Counterfactual Reasoning,cube_net_0940.png,"If the positions of faces F and D were swapped in this net, would face F still end up opposite the same face it currently is opposite to? Answer yes or no.",yes,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":940,""square_size_px"":80,""stroke_width_px"":0.81}"
Image Description,cube_net_0941.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":941,""square_size_px"":62,""stroke_width_px"":0.65}"
Basic Relational Reasoning,cube_net_0941.png,Name one face that shares a fold edge with face E.,F,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":941,""square_size_px"":62,""stroke_width_px"":0.65}"
Comparative Reasoning,cube_net_0941.png,How many faces share a fold edge with face A?,1,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":941,""square_size_px"":62,""stroke_width_px"":0.65}"
Compound Reasoning,cube_net_0941.png,"If this net is folded into a cube, are face A and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":941,""square_size_px"":62,""stroke_width_px"":0.65}"
Extrapolative/Counterfactual Reasoning,cube_net_0941.png,"If the positions of faces A and E were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":941,""square_size_px"":62,""stroke_width_px"":0.65}"
Image Description,cube_net_0942.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""zigzag_staircase"",""seed"":942,""square_size_px"":94,""stroke_width_px"":0.78}"
Basic Relational Reasoning,cube_net_0942.png,Name one face that shares a fold edge with face E.,C,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""zigzag_staircase"",""seed"":942,""square_size_px"":94,""stroke_width_px"":0.78}"
Comparative Reasoning,cube_net_0942.png,"If this net is folded into a cube, which face will be OPPOSITE face F?",B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""zigzag_staircase"",""seed"":942,""square_size_px"":94,""stroke_width_px"":0.78}"
