task,image,prompt,groundtruth,metadata
Extrapolative/Counterfactual Reasoning,angle_estimation_0815.png,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?",larger,"{""angle_1_degrees"":85.923488,""angle_2_degrees"":94.252545,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 2"",""scene_type"":""comparison"",""seed"":815}"
Image Description,angle_estimation_0816.png,How many vertices does the triangle have?,3,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":816,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Basic Relational Reasoning,angle_estimation_0816.png,"Is this triangle acute, right, or obtuse? Answer with one word.",right,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":816,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Comparative Reasoning,angle_estimation_0816.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":816,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Compound Reasoning,angle_estimation_0816.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":816,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0816.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no","{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":816,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Image Description,angle_estimation_0817.png,How many vertices does the triangle have?,3,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":817,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Basic Relational Reasoning,angle_estimation_0817.png,"Is this triangle acute, right, or obtuse? Answer with one word.",right,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":817,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Comparative Reasoning,angle_estimation_0817.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":817,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Compound Reasoning,angle_estimation_0817.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":817,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0817.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no","{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":817,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Image Description,angle_estimation_0818.png,How many vertices does the triangle have?,3,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":818,""smallest_angle_vertex"":""C"",""triangle_class"":""right""}"
Basic Relational Reasoning,angle_estimation_0818.png,"Is this triangle acute, right, or obtuse? Answer with one word.",right,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":818,""smallest_angle_vertex"":""C"",""triangle_class"":""right""}"
Comparative Reasoning,angle_estimation_0818.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":818,""smallest_angle_vertex"":""C"",""triangle_class"":""right""}"
Compound Reasoning,angle_estimation_0818.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":818,""smallest_angle_vertex"":""C"",""triangle_class"":""right""}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0818.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no","{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":818,""smallest_angle_vertex"":""C"",""triangle_class"":""right""}"
Image Description,angle_estimation_0819.png,How many vertices does the triangle have?,3,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":819,""smallest_angle_vertex"":""C"",""triangle_class"":""right""}"
Basic Relational Reasoning,angle_estimation_0819.png,"Is this triangle acute, right, or obtuse? Answer with one word.",right,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":819,""smallest_angle_vertex"":""C"",""triangle_class"":""right""}"
Comparative Reasoning,angle_estimation_0819.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":819,""smallest_angle_vertex"":""C"",""triangle_class"":""right""}"
Compound Reasoning,angle_estimation_0819.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":819,""smallest_angle_vertex"":""C"",""triangle_class"":""right""}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0819.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no","{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":819,""smallest_angle_vertex"":""C"",""triangle_class"":""right""}"
Image Description,angle_estimation_0820.png,How many vertices does the triangle have?,3,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":820,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Basic Relational Reasoning,angle_estimation_0820.png,"Is this triangle acute, right, or obtuse? Answer with one word.",right,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":820,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Comparative Reasoning,angle_estimation_0820.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":820,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Compound Reasoning,angle_estimation_0820.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180,"{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":820,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0820.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no","{""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.62,""largest_angle_vertex"":""A"",""scene_type"":""triangle"",""seed"":820,""smallest_angle_vertex"":""B"",""triangle_class"":""right""}"
Image Description,angle_estimation_0821.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse,"{""angle_degrees"":344.556733,""arc_sweep_degrees"":344.556733,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":821}"
Basic Relational Reasoning,angle_estimation_0821.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",345,"{""angle_degrees"":344.556733,""arc_sweep_degrees"":344.556733,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":821}"
Comparative Reasoning,angle_estimation_0821.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than,"{""angle_degrees"":344.556733,""arc_sweep_degrees"":344.556733,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":821}"
Compound Reasoning,angle_estimation_0821.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",165,"{""angle_degrees"":344.556733,""arc_sweep_degrees"":344.556733,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":821}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0821.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180,"{""angle_degrees"":344.556733,""arc_sweep_degrees"":344.556733,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":821}"
Image Description,angle_estimation_0822.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse,"{""angle_degrees"":119.99932,""arc_sweep_degrees"":119.99932,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":822}"
Basic Relational Reasoning,angle_estimation_0822.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",120,"{""angle_degrees"":119.99932,""arc_sweep_degrees"":119.99932,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":822}"
Comparative Reasoning,angle_estimation_0822.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than,"{""angle_degrees"":119.99932,""arc_sweep_degrees"":119.99932,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":822}"
Compound Reasoning,angle_estimation_0822.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",60,"{""angle_degrees"":119.99932,""arc_sweep_degrees"":119.99932,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":822}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0822.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180,"{""angle_degrees"":119.99932,""arc_sweep_degrees"":119.99932,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":822}"
Image Description,angle_estimation_0823.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse,"{""angle_degrees"":306.020094,""arc_sweep_degrees"":306.020094,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":823}"
Basic Relational Reasoning,angle_estimation_0823.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",300,"{""angle_degrees"":306.020094,""arc_sweep_degrees"":306.020094,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":823}"
Comparative Reasoning,angle_estimation_0823.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than,"{""angle_degrees"":306.020094,""arc_sweep_degrees"":306.020094,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":823}"
Compound Reasoning,angle_estimation_0823.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",126,"{""angle_degrees"":306.020094,""arc_sweep_degrees"":306.020094,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":823}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0823.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180,"{""angle_degrees"":306.020094,""arc_sweep_degrees"":306.020094,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":823}"
Image Description,angle_estimation_0824.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",acute,"{""angle_degrees"":60.277425,""arc_sweep_degrees"":60.277425,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":824}"
Basic Relational Reasoning,angle_estimation_0824.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",60,"{""angle_degrees"":60.277425,""arc_sweep_degrees"":60.277425,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":824}"
Comparative Reasoning,angle_estimation_0824.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",less than,"{""angle_degrees"":60.277425,""arc_sweep_degrees"":60.277425,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":824}"
Compound Reasoning,angle_estimation_0824.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",120,"{""angle_degrees"":60.277425,""arc_sweep_degrees"":60.277425,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":824}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0824.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",less than 180,"{""angle_degrees"":60.277425,""arc_sweep_degrees"":60.277425,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":824}"
Image Description,angle_estimation_0825.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse,"{""angle_degrees"":179.999985,""arc_sweep_degrees"":179.999985,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":825}"
Basic Relational Reasoning,angle_estimation_0825.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",180,"{""angle_degrees"":179.999985,""arc_sweep_degrees"":179.999985,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":825}"
Comparative Reasoning,angle_estimation_0825.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than,"{""angle_degrees"":179.999985,""arc_sweep_degrees"":179.999985,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":825}"
Compound Reasoning,angle_estimation_0825.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",0,"{""angle_degrees"":179.999985,""arc_sweep_degrees"":179.999985,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":825}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0825.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180,"{""angle_degrees"":179.999985,""arc_sweep_degrees"":179.999985,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":825}"
Image Description,angle_estimation_0826.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse,"{""angle_degrees"":226.896176,""arc_sweep_degrees"":226.896176,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":826}"
Basic Relational Reasoning,angle_estimation_0826.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",225,"{""angle_degrees"":226.896176,""arc_sweep_degrees"":226.896176,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":826}"
Comparative Reasoning,angle_estimation_0826.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than,"{""angle_degrees"":226.896176,""arc_sweep_degrees"":226.896176,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":826}"
Compound Reasoning,angle_estimation_0826.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",47,"{""angle_degrees"":226.896176,""arc_sweep_degrees"":226.896176,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":826}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0826.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180,"{""angle_degrees"":226.896176,""arc_sweep_degrees"":226.896176,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":826}"
Image Description,angle_estimation_0827.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",acute,"{""angle_degrees"":25.700343,""arc_sweep_degrees"":25.700343,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":827}"
Basic Relational Reasoning,angle_estimation_0827.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",30,"{""angle_degrees"":25.700343,""arc_sweep_degrees"":25.700343,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":827}"
Comparative Reasoning,angle_estimation_0827.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",less than,"{""angle_degrees"":25.700343,""arc_sweep_degrees"":25.700343,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":827}"
Compound Reasoning,angle_estimation_0827.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",154,"{""angle_degrees"":25.700343,""arc_sweep_degrees"":25.700343,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":827}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0827.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",less than 180,"{""angle_degrees"":25.700343,""arc_sweep_degrees"":25.700343,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.44,""marked_sweep"":""minor"",""scene_type"":""single"",""seed"":827}"
Image Description,angle_estimation_0828.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse,"{""angle_degrees"":255.965702,""arc_sweep_degrees"":255.965702,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":828}"
Basic Relational Reasoning,angle_estimation_0828.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",255,"{""angle_degrees"":255.965702,""arc_sweep_degrees"":255.965702,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":828}"
Comparative Reasoning,angle_estimation_0828.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than,"{""angle_degrees"":255.965702,""arc_sweep_degrees"":255.965702,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":828}"
Compound Reasoning,angle_estimation_0828.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",76,"{""angle_degrees"":255.965702,""arc_sweep_degrees"":255.965702,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":828}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0828.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180,"{""angle_degrees"":255.965702,""arc_sweep_degrees"":255.965702,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.56,""marked_sweep"":""reflex"",""scene_type"":""single"",""seed"":828}"
Image Description,angle_estimation_0829.png,How many separate angles are shown in this image?,2,"{""angle_1_degrees"":85.251256,""angle_2_degrees"":40.727631,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 1"",""scene_type"":""comparison"",""seed"":829}"
Basic Relational Reasoning,angle_estimation_0829.png,"Which angle is larger, Angle 1 or Angle 2? Answer with the label.",Angle 1,"{""angle_1_degrees"":85.251256,""angle_2_degrees"":40.727631,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 1"",""scene_type"":""comparison"",""seed"":829}"
Comparative Reasoning,angle_estimation_0829.png,"Approximately how many degrees larger is the bigger angle compared to the smaller one, rounded to the nearest 10 degrees?",40,"{""angle_1_degrees"":85.251256,""angle_2_degrees"":40.727631,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 1"",""scene_type"":""comparison"",""seed"":829}"
Compound Reasoning,angle_estimation_0829.png,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'.",neither,"{""angle_1_degrees"":85.251256,""angle_2_degrees"":40.727631,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 1"",""scene_type"":""comparison"",""seed"":829}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0829.png,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?",smaller,"{""angle_1_degrees"":85.251256,""angle_2_degrees"":40.727631,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 1"",""scene_type"":""comparison"",""seed"":829}"
Image Description,angle_estimation_0830.png,How many separate angles are shown in this image?,2,"{""angle_1_degrees"":66.462033,""angle_2_degrees"":30.346681,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 1"",""scene_type"":""comparison"",""seed"":830}"
Basic Relational Reasoning,angle_estimation_0830.png,"Which angle is larger, Angle 1 or Angle 2? Answer with the label.",Angle 1,"{""angle_1_degrees"":66.462033,""angle_2_degrees"":30.346681,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 1"",""scene_type"":""comparison"",""seed"":830}"
Comparative Reasoning,angle_estimation_0830.png,"Approximately how many degrees larger is the bigger angle compared to the smaller one, rounded to the nearest 10 degrees?",40,"{""angle_1_degrees"":66.462033,""angle_2_degrees"":30.346681,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 1"",""scene_type"":""comparison"",""seed"":830}"
Compound Reasoning,angle_estimation_0830.png,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'.",right,"{""angle_1_degrees"":66.462033,""angle_2_degrees"":30.346681,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 1"",""scene_type"":""comparison"",""seed"":830}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0830.png,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?",smaller,"{""angle_1_degrees"":66.462033,""angle_2_degrees"":30.346681,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 1"",""scene_type"":""comparison"",""seed"":830}"
Image Description,angle_estimation_0831.png,How many separate angles are shown in this image?,2,"{""angle_1_degrees"":14.052983,""angle_2_degrees"":157.591606,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 2"",""scene_type"":""comparison"",""seed"":831}"
Basic Relational Reasoning,angle_estimation_0831.png,"Which angle is larger, Angle 1 or Angle 2? Answer with the label.",Angle 2,"{""angle_1_degrees"":14.052983,""angle_2_degrees"":157.591606,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 2"",""scene_type"":""comparison"",""seed"":831}"
Comparative Reasoning,angle_estimation_0831.png,"Approximately how many degrees larger is the bigger angle compared to the smaller one, rounded to the nearest 10 degrees?",140,"{""angle_1_degrees"":14.052983,""angle_2_degrees"":157.591606,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 2"",""scene_type"":""comparison"",""seed"":831}"
Compound Reasoning,angle_estimation_0831.png,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'.",straight,"{""angle_1_degrees"":14.052983,""angle_2_degrees"":157.591606,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 2"",""scene_type"":""comparison"",""seed"":831}"
Extrapolative/Counterfactual Reasoning,angle_estimation_0831.png,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?",smaller,"{""angle_1_degrees"":14.052983,""angle_2_degrees"":157.591606,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 2"",""scene_type"":""comparison"",""seed"":831}"
Image Description,angle_estimation_0832.png,How many separate angles are shown in this image?,2,"{""angle_1_degrees"":154.456532,""angle_2_degrees"":71.436025,""dataset_version"":""angle-estimation-3.0.0"",""difficulty_score"":0.55,""larger_angle"":""Angle 1"",""scene_type"":""comparison"",""seed"":832}"
