question_id,task,image,prompt,groundtruth
angle_estimation_0216_q1,Image Description,angle_estimation_0216.png,How many vertices does the triangle have?,3
angle_estimation_0216_q2,Basic Relational Reasoning,angle_estimation_0216.png,"Is this triangle acute, right, or obtuse? Answer with one word.",right
angle_estimation_0216_q3,Comparative Reasoning,angle_estimation_0216.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A
angle_estimation_0216_q4,Compound Reasoning,angle_estimation_0216.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180
angle_estimation_0216_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0216.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no"
angle_estimation_0217_q1,Image Description,angle_estimation_0217.png,How many vertices does the triangle have?,3
angle_estimation_0217_q2,Basic Relational Reasoning,angle_estimation_0217.png,"Is this triangle acute, right, or obtuse? Answer with one word.",right
angle_estimation_0217_q3,Comparative Reasoning,angle_estimation_0217.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A
angle_estimation_0217_q4,Compound Reasoning,angle_estimation_0217.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180
angle_estimation_0217_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0217.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no"
angle_estimation_0218_q1,Image Description,angle_estimation_0218.png,How many vertices does the triangle have?,3
angle_estimation_0218_q2,Basic Relational Reasoning,angle_estimation_0218.png,"Is this triangle acute, right, or obtuse? Answer with one word.",right
angle_estimation_0218_q3,Comparative Reasoning,angle_estimation_0218.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A
angle_estimation_0218_q4,Compound Reasoning,angle_estimation_0218.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180
angle_estimation_0218_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0218.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no"
angle_estimation_0219_q1,Image Description,angle_estimation_0219.png,How many vertices does the triangle have?,3
angle_estimation_0219_q2,Basic Relational Reasoning,angle_estimation_0219.png,"Is this triangle acute, right, or obtuse? Answer with one word.",right
angle_estimation_0219_q3,Comparative Reasoning,angle_estimation_0219.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A
angle_estimation_0219_q4,Compound Reasoning,angle_estimation_0219.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180
angle_estimation_0219_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0219.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no"
angle_estimation_0220_q1,Image Description,angle_estimation_0220.png,How many vertices does the triangle have?,3
angle_estimation_0220_q2,Basic Relational Reasoning,angle_estimation_0220.png,"Is this triangle acute, right, or obtuse? Answer with one word.",right
angle_estimation_0220_q3,Comparative Reasoning,angle_estimation_0220.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A
angle_estimation_0220_q4,Compound Reasoning,angle_estimation_0220.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180
angle_estimation_0220_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0220.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no"
angle_estimation_0221_q1,Image Description,angle_estimation_0221.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",acute
angle_estimation_0221_q2,Basic Relational Reasoning,angle_estimation_0221.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",45
angle_estimation_0221_q3,Comparative Reasoning,angle_estimation_0221.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",less than
angle_estimation_0221_q4,Compound Reasoning,angle_estimation_0221.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",138
angle_estimation_0221_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0221.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",less than 180
angle_estimation_0222_q1,Image Description,angle_estimation_0222.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse
angle_estimation_0222_q2,Basic Relational Reasoning,angle_estimation_0222.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",120
angle_estimation_0222_q3,Comparative Reasoning,angle_estimation_0222.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than
angle_estimation_0222_q4,Compound Reasoning,angle_estimation_0222.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",66
angle_estimation_0222_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0222.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180
angle_estimation_0223_q1,Image Description,angle_estimation_0223.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse
angle_estimation_0223_q2,Basic Relational Reasoning,angle_estimation_0223.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",165
angle_estimation_0223_q3,Comparative Reasoning,angle_estimation_0223.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than
angle_estimation_0223_q4,Compound Reasoning,angle_estimation_0223.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",20
angle_estimation_0223_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0223.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180
angle_estimation_0224_q1,Image Description,angle_estimation_0224.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse
angle_estimation_0224_q2,Basic Relational Reasoning,angle_estimation_0224.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",165
angle_estimation_0224_q3,Comparative Reasoning,angle_estimation_0224.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than
angle_estimation_0224_q4,Compound Reasoning,angle_estimation_0224.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",12
angle_estimation_0224_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0224.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180
angle_estimation_0225_q1,Image Description,angle_estimation_0225.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",acute
angle_estimation_0225_q2,Basic Relational Reasoning,angle_estimation_0225.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",45
angle_estimation_0225_q3,Comparative Reasoning,angle_estimation_0225.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",less than
angle_estimation_0225_q4,Compound Reasoning,angle_estimation_0225.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",135
angle_estimation_0225_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0225.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",less than 180
angle_estimation_0226_q1,Image Description,angle_estimation_0226.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse
angle_estimation_0226_q2,Basic Relational Reasoning,angle_estimation_0226.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",300
angle_estimation_0226_q3,Comparative Reasoning,angle_estimation_0226.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than
angle_estimation_0226_q4,Compound Reasoning,angle_estimation_0226.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",121
angle_estimation_0226_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0226.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180
angle_estimation_0227_q1,Image Description,angle_estimation_0227.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse
angle_estimation_0227_q2,Basic Relational Reasoning,angle_estimation_0227.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",135
angle_estimation_0227_q3,Comparative Reasoning,angle_estimation_0227.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than
angle_estimation_0227_q4,Compound Reasoning,angle_estimation_0227.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",44
angle_estimation_0227_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0227.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180
angle_estimation_0228_q1,Image Description,angle_estimation_0228.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse
angle_estimation_0228_q2,Basic Relational Reasoning,angle_estimation_0228.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",240
angle_estimation_0228_q3,Comparative Reasoning,angle_estimation_0228.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than
angle_estimation_0228_q4,Compound Reasoning,angle_estimation_0228.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",53
angle_estimation_0228_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0228.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180
angle_estimation_0229_q1,Image Description,angle_estimation_0229.png,How many separate angles are shown in this image?,2
angle_estimation_0229_q2,Basic Relational Reasoning,angle_estimation_0229.png,"Which angle is larger, Angle 1 or Angle 2? Answer with the label.",Angle 2
angle_estimation_0229_q3,Comparative Reasoning,angle_estimation_0229.png,"Approximately how many degrees larger is the bigger angle compared to the smaller one, rounded to the nearest 10 degrees?",50
angle_estimation_0229_q4,Compound Reasoning,angle_estimation_0229.png,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'.",neither
angle_estimation_0229_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0229.png,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?",smaller
angle_estimation_0230_q1,Image Description,angle_estimation_0230.png,How many separate angles are shown in this image?,2
angle_estimation_0230_q2,Basic Relational Reasoning,angle_estimation_0230.png,"Which angle is larger, Angle 1 or Angle 2? Answer with the label.",Angle 2
angle_estimation_0230_q3,Comparative Reasoning,angle_estimation_0230.png,"Approximately how many degrees larger is the bigger angle compared to the smaller one, rounded to the nearest 10 degrees?",30
angle_estimation_0230_q4,Compound Reasoning,angle_estimation_0230.png,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'.",right
angle_estimation_0230_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0230.png,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?",smaller
angle_estimation_0231_q1,Image Description,angle_estimation_0231.png,How many separate angles are shown in this image?,2
angle_estimation_0231_q2,Basic Relational Reasoning,angle_estimation_0231.png,"Which angle is larger, Angle 1 or Angle 2? Answer with the label.",Angle 1
angle_estimation_0231_q3,Comparative Reasoning,angle_estimation_0231.png,"Approximately how many degrees larger is the bigger angle compared to the smaller one, rounded to the nearest 10 degrees?",80
angle_estimation_0231_q4,Compound Reasoning,angle_estimation_0231.png,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'.",straight
angle_estimation_0231_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0231.png,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?",smaller
angle_estimation_0232_q1,Image Description,angle_estimation_0232.png,How many separate angles are shown in this image?,2
angle_estimation_0232_q2,Basic Relational Reasoning,angle_estimation_0232.png,"Which angle is larger, Angle 1 or Angle 2? Answer with the label.",Angle 1
angle_estimation_0232_q3,Comparative Reasoning,angle_estimation_0232.png,"Approximately how many degrees larger is the bigger angle compared to the smaller one, rounded to the nearest 10 degrees?",20
angle_estimation_0232_q4,Compound Reasoning,angle_estimation_0232.png,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'.",neither
angle_estimation_0232_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0232.png,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?",smaller
angle_estimation_0233_q1,Image Description,angle_estimation_0233.png,How many separate angles are shown in this image?,2
angle_estimation_0233_q2,Basic Relational Reasoning,angle_estimation_0233.png,"Which angle is larger, Angle 1 or Angle 2? Answer with the label.",Angle 2
angle_estimation_0233_q3,Comparative Reasoning,angle_estimation_0233.png,"Approximately how many degrees larger is the bigger angle compared to the smaller one, rounded to the nearest 10 degrees?",10
angle_estimation_0233_q4,Compound Reasoning,angle_estimation_0233.png,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'.",right
angle_estimation_0233_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0233.png,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?",larger
angle_estimation_0234_q1,Image Description,angle_estimation_0234.png,How many separate angles are shown in this image?,2
angle_estimation_0234_q2,Basic Relational Reasoning,angle_estimation_0234.png,"Which angle is larger, Angle 1 or Angle 2? Answer with the label.",Angle 2
angle_estimation_0234_q3,Comparative Reasoning,angle_estimation_0234.png,"Approximately how many degrees larger is the bigger angle compared to the smaller one, rounded to the nearest 10 degrees?",50
angle_estimation_0234_q4,Compound Reasoning,angle_estimation_0234.png,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'.",straight
angle_estimation_0234_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0234.png,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?",larger
angle_estimation_0235_q1,Image Description,angle_estimation_0235.png,How many separate angles are shown in this image?,2
angle_estimation_0235_q2,Basic Relational Reasoning,angle_estimation_0235.png,"Which angle is larger, Angle 1 or Angle 2? Answer with the label.",Angle 1
angle_estimation_0235_q3,Comparative Reasoning,angle_estimation_0235.png,"Approximately how many degrees larger is the bigger angle compared to the smaller one, rounded to the nearest 10 degrees?",80
angle_estimation_0235_q4,Compound Reasoning,angle_estimation_0235.png,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'.",neither
angle_estimation_0235_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0235.png,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?",smaller
angle_estimation_0236_q1,Image Description,angle_estimation_0236.png,How many vertices does the triangle have?,3
angle_estimation_0236_q2,Basic Relational Reasoning,angle_estimation_0236.png,"Is this triangle acute, right, or obtuse? Answer with one word.",obtuse
angle_estimation_0236_q3,Comparative Reasoning,angle_estimation_0236.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A
angle_estimation_0236_q4,Compound Reasoning,angle_estimation_0236.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180
angle_estimation_0236_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0236.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no"
angle_estimation_0237_q1,Image Description,angle_estimation_0237.png,How many vertices does the triangle have?,3
angle_estimation_0237_q2,Basic Relational Reasoning,angle_estimation_0237.png,"Is this triangle acute, right, or obtuse? Answer with one word.",obtuse
angle_estimation_0237_q3,Comparative Reasoning,angle_estimation_0237.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A
angle_estimation_0237_q4,Compound Reasoning,angle_estimation_0237.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180
angle_estimation_0237_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0237.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no"
angle_estimation_0238_q1,Image Description,angle_estimation_0238.png,How many vertices does the triangle have?,3
angle_estimation_0238_q2,Basic Relational Reasoning,angle_estimation_0238.png,"Is this triangle acute, right, or obtuse? Answer with one word.",obtuse
angle_estimation_0238_q3,Comparative Reasoning,angle_estimation_0238.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A
angle_estimation_0238_q4,Compound Reasoning,angle_estimation_0238.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180
angle_estimation_0238_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0238.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no"
angle_estimation_0239_q1,Image Description,angle_estimation_0239.png,How many vertices does the triangle have?,3
angle_estimation_0239_q2,Basic Relational Reasoning,angle_estimation_0239.png,"Is this triangle acute, right, or obtuse? Answer with one word.",obtuse
angle_estimation_0239_q3,Comparative Reasoning,angle_estimation_0239.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A
angle_estimation_0239_q4,Compound Reasoning,angle_estimation_0239.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180
angle_estimation_0239_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0239.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no"
angle_estimation_0240_q1,Image Description,angle_estimation_0240.png,How many vertices does the triangle have?,3
angle_estimation_0240_q2,Basic Relational Reasoning,angle_estimation_0240.png,"Is this triangle acute, right, or obtuse? Answer with one word.",obtuse
angle_estimation_0240_q3,Comparative Reasoning,angle_estimation_0240.png,Which vertex of the triangle has the largest interior angle? Answer with the vertex label.,A
angle_estimation_0240_q4,Compound Reasoning,angle_estimation_0240.png,The three interior angles of any triangle have what fixed total? Answer with a number in curly brackets.,180
angle_estimation_0240_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0240.png,"If the smallest interior angle increased by 10 degrees while the other two stayed fixed, what would the new angle sum be, and would it still form a Euclidean triangle? Answer as sum,yes/no.","190,no"
angle_estimation_0241_q1,Image Description,angle_estimation_0241.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse
angle_estimation_0241_q2,Basic Relational Reasoning,angle_estimation_0241.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",135
angle_estimation_0241_q3,Comparative Reasoning,angle_estimation_0241.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than
angle_estimation_0241_q4,Compound Reasoning,angle_estimation_0241.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",50
angle_estimation_0241_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0241.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180
angle_estimation_0242_q1,Image Description,angle_estimation_0242.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse
angle_estimation_0242_q2,Basic Relational Reasoning,angle_estimation_0242.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",330
angle_estimation_0242_q3,Comparative Reasoning,angle_estimation_0242.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than
angle_estimation_0242_q4,Compound Reasoning,angle_estimation_0242.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",157
angle_estimation_0242_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0242.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180
angle_estimation_0243_q1,Image Description,angle_estimation_0243.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse
angle_estimation_0243_q2,Basic Relational Reasoning,angle_estimation_0243.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",150
angle_estimation_0243_q3,Comparative Reasoning,angle_estimation_0243.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than
angle_estimation_0243_q4,Compound Reasoning,angle_estimation_0243.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",26
angle_estimation_0243_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0243.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180
angle_estimation_0244_q1,Image Description,angle_estimation_0244.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse
angle_estimation_0244_q2,Basic Relational Reasoning,angle_estimation_0244.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",270
angle_estimation_0244_q3,Comparative Reasoning,angle_estimation_0244.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than
angle_estimation_0244_q4,Compound Reasoning,angle_estimation_0244.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",97
angle_estimation_0244_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0244.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180
angle_estimation_0245_q1,Image Description,angle_estimation_0245.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",right
angle_estimation_0245_q2,Basic Relational Reasoning,angle_estimation_0245.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",90
angle_estimation_0245_q3,Comparative Reasoning,angle_estimation_0245.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",approximately equal to
angle_estimation_0245_q4,Compound Reasoning,angle_estimation_0245.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",90
angle_estimation_0245_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0245.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",less than 180
angle_estimation_0246_q1,Image Description,angle_estimation_0246.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse
angle_estimation_0246_q2,Basic Relational Reasoning,angle_estimation_0246.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",135
angle_estimation_0246_q3,Comparative Reasoning,angle_estimation_0246.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than
angle_estimation_0246_q4,Compound Reasoning,angle_estimation_0246.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",38
angle_estimation_0246_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0246.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180
angle_estimation_0247_q1,Image Description,angle_estimation_0247.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",acute
angle_estimation_0247_q2,Basic Relational Reasoning,angle_estimation_0247.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",15
angle_estimation_0247_q3,Comparative Reasoning,angle_estimation_0247.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",less than
angle_estimation_0247_q4,Compound Reasoning,angle_estimation_0247.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",163
angle_estimation_0247_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0247.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",less than 180
angle_estimation_0248_q1,Image Description,angle_estimation_0248.png,"Is the marked angle acute (less than 90°), right (exactly 90°), or obtuse (greater than 90°)? Answer with one word.",obtuse
angle_estimation_0248_q2,Basic Relational Reasoning,angle_estimation_0248.png,"Estimate the measure of the marked angle, rounded to the nearest 15 degrees. Answer with a number in curly brackets, e.g. {45}.",330
angle_estimation_0248_q3,Comparative Reasoning,angle_estimation_0248.png,"Is the marked angle greater than, less than, or approximately equal to a right angle (90 degrees)?",greater than
angle_estimation_0248_q4,Compound Reasoning,angle_estimation_0248.png,"How many degrees is the shown angle away from a straight angle, rounded to the nearest degree?",145
angle_estimation_0248_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0248.png,"If this angle were doubled, would the result still be less than a straight angle (180 degrees), or would it exceed a straight angle?",exceeds 180
angle_estimation_0249_q1,Image Description,angle_estimation_0249.png,How many separate angles are shown in this image?,2
angle_estimation_0249_q2,Basic Relational Reasoning,angle_estimation_0249.png,"Which angle is larger, Angle 1 or Angle 2? Answer with the label.",Angle 2
angle_estimation_0249_q3,Comparative Reasoning,angle_estimation_0249.png,"Approximately how many degrees larger is the bigger angle compared to the smaller one, rounded to the nearest 10 degrees?",30
angle_estimation_0249_q4,Compound Reasoning,angle_estimation_0249.png,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'.",right
angle_estimation_0249_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0249.png,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?",larger
angle_estimation_0250_q1,Image Description,angle_estimation_0250.png,How many separate angles are shown in this image?,2
angle_estimation_0250_q2,Basic Relational Reasoning,angle_estimation_0250.png,"Which angle is larger, Angle 1 or Angle 2? Answer with the label.",Angle 2
angle_estimation_0250_q3,Comparative Reasoning,angle_estimation_0250.png,"Approximately how many degrees larger is the bigger angle compared to the smaller one, rounded to the nearest 10 degrees?",110
angle_estimation_0250_q4,Compound Reasoning,angle_estimation_0250.png,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'.",straight
angle_estimation_0250_q5,Extrapolative/Counterfactual Reasoning,angle_estimation_0250.png,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?",smaller
angle_estimation_0251_q1,Image Description,angle_estimation_0251.png,How many separate angles are shown in this image?,2
angle_estimation_0251_q2,Basic Relational Reasoning,angle_estimation_0251.png,"Which angle is larger, Angle 1 or Angle 2? Answer with the label.",Angle 1
angle_estimation_0251_q3,Comparative Reasoning,angle_estimation_0251.png,"Approximately how many degrees larger is the bigger angle compared to the smaller one, rounded to the nearest 10 degrees?",40
