task,image,prompt,groundtruth,metadata
Compound Reasoning,embedded_figure_0385.png,How many shown segments are distractors rather than edges of the embedded target?,10,"{""correct_answer_choice"":""A"",""difficulty_score"":0.575,""num_distractor_segments"":10,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":385,""target_shape_type"":""triangle""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0385.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""A"",""difficulty_score"":0.575,""num_distractor_segments"":10,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":385,""target_shape_type"":""triangle""}"
Image Description,embedded_figure_0386.png,How many straight line segments make up this complex figure in total?,12,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":386,""target_shape_type"":""square""}"
Basic Relational Reasoning,embedded_figure_0386.png,How many sides does the hidden target shape have (visible in the answer choices below)?,4,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":386,""target_shape_type"":""square""}"
Comparative Reasoning,embedded_figure_0386.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":386,""target_shape_type"":""square""}"
Compound Reasoning,embedded_figure_0386.png,One of the 3 incorrect answer choices may share the same number of sides as the correct target shape. Does such a choice exist among the 4 options? Answer yes or no.,yes,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":386,""target_shape_type"":""square""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0386.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":386,""target_shape_type"":""square""}"
Image Description,embedded_figure_0387.png,How many straight line segments make up this complex figure in total?,11,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":387,""target_shape_type"":""pentagon""}"
Basic Relational Reasoning,embedded_figure_0387.png,How many sides does the hidden target shape have (visible in the answer choices below)?,5,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":387,""target_shape_type"":""pentagon""}"
Comparative Reasoning,embedded_figure_0387.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":387,""target_shape_type"":""pentagon""}"
Compound Reasoning,embedded_figure_0387.png,How many shown segments are distractors rather than edges of the embedded target?,6,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":387,""target_shape_type"":""pentagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0387.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":387,""target_shape_type"":""pentagon""}"
Image Description,embedded_figure_0388.png,How many straight line segments make up this complex figure in total?,12,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":388,""target_shape_type"":""hexagon""}"
Basic Relational Reasoning,embedded_figure_0388.png,How many sides does the hidden target shape have (visible in the answer choices below)?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":388,""target_shape_type"":""hexagon""}"
Comparative Reasoning,embedded_figure_0388.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":388,""target_shape_type"":""hexagon""}"
Compound Reasoning,embedded_figure_0388.png,How many of the total line segments in the complex figure are NOT part of the hidden target shape (i.e. are distractor lines)?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":388,""target_shape_type"":""hexagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0388.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":388,""target_shape_type"":""hexagon""}"
Image Description,embedded_figure_0389.png,How many straight line segments make up this complex figure in total?,12,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":389,""target_shape_type"":""triangle""}"
Basic Relational Reasoning,embedded_figure_0389.png,How many sides does the hidden target shape have (visible in the answer choices below)?,3,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":389,""target_shape_type"":""triangle""}"
Comparative Reasoning,embedded_figure_0389.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":389,""target_shape_type"":""triangle""}"
Compound Reasoning,embedded_figure_0389.png,How many of the total line segments in the complex figure are NOT part of the hidden target shape (i.e. are distractor lines)?,9,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":389,""target_shape_type"":""triangle""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0389.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":389,""target_shape_type"":""triangle""}"
Image Description,embedded_figure_0390.png,How many straight line segments make up this complex figure in total?,12,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":390,""target_shape_type"":""square""}"
Basic Relational Reasoning,embedded_figure_0390.png,How many sides does the hidden target shape have (visible in the answer choices below)?,4,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":390,""target_shape_type"":""square""}"
Comparative Reasoning,embedded_figure_0390.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":390,""target_shape_type"":""square""}"
Compound Reasoning,embedded_figure_0390.png,How many shown segments are distractors rather than edges of the embedded target?,8,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":390,""target_shape_type"":""square""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0390.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":390,""target_shape_type"":""square""}"
Image Description,embedded_figure_0391.png,How many straight line segments make up this complex figure in total?,11,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":391,""target_shape_type"":""pentagon""}"
Basic Relational Reasoning,embedded_figure_0391.png,How many sides does the hidden target shape have (visible in the answer choices below)?,5,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":391,""target_shape_type"":""pentagon""}"
Comparative Reasoning,embedded_figure_0391.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":391,""target_shape_type"":""pentagon""}"
Compound Reasoning,embedded_figure_0391.png,One of the 3 incorrect answer choices may share the same number of sides as the correct target shape. Does such a choice exist among the 4 options? Answer yes or no.,no,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":391,""target_shape_type"":""pentagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0391.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":391,""target_shape_type"":""pentagon""}"
Image Description,embedded_figure_0392.png,How many straight line segments make up this complex figure in total?,12,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":392,""target_shape_type"":""hexagon""}"
Basic Relational Reasoning,embedded_figure_0392.png,How many sides does the hidden target shape have (visible in the answer choices below)?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":392,""target_shape_type"":""hexagon""}"
Comparative Reasoning,embedded_figure_0392.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":392,""target_shape_type"":""hexagon""}"
Compound Reasoning,embedded_figure_0392.png,How many shown segments are distractors rather than edges of the embedded target?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":392,""target_shape_type"":""hexagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0392.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":392,""target_shape_type"":""hexagon""}"
Image Description,embedded_figure_0393.png,How many straight line segments make up this complex figure in total?,9,"{""correct_answer_choice"":""A"",""difficulty_score"":0.435,""num_distractor_segments"":6,""num_total_segments"":9,""same_side_foil_exists"":false,""seed"":393,""target_shape_type"":""triangle""}"
Basic Relational Reasoning,embedded_figure_0393.png,How many sides does the hidden target shape have (visible in the answer choices below)?,3,"{""correct_answer_choice"":""A"",""difficulty_score"":0.435,""num_distractor_segments"":6,""num_total_segments"":9,""same_side_foil_exists"":false,""seed"":393,""target_shape_type"":""triangle""}"
Comparative Reasoning,embedded_figure_0393.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.435,""num_distractor_segments"":6,""num_total_segments"":9,""same_side_foil_exists"":false,""seed"":393,""target_shape_type"":""triangle""}"
Compound Reasoning,embedded_figure_0393.png,How many of the total line segments in the complex figure are NOT part of the hidden target shape (i.e. are distractor lines)?,6,"{""correct_answer_choice"":""A"",""difficulty_score"":0.435,""num_distractor_segments"":6,""num_total_segments"":9,""same_side_foil_exists"":false,""seed"":393,""target_shape_type"":""triangle""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0393.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""A"",""difficulty_score"":0.435,""num_distractor_segments"":6,""num_total_segments"":9,""same_side_foil_exists"":false,""seed"":393,""target_shape_type"":""triangle""}"
Image Description,embedded_figure_0394.png,How many straight line segments make up this complex figure in total?,13,"{""correct_answer_choice"":""B"",""difficulty_score"":0.735,""num_distractor_segments"":9,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":394,""target_shape_type"":""square""}"
Basic Relational Reasoning,embedded_figure_0394.png,How many sides does the hidden target shape have (visible in the answer choices below)?,4,"{""correct_answer_choice"":""B"",""difficulty_score"":0.735,""num_distractor_segments"":9,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":394,""target_shape_type"":""square""}"
Comparative Reasoning,embedded_figure_0394.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.735,""num_distractor_segments"":9,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":394,""target_shape_type"":""square""}"
Compound Reasoning,embedded_figure_0394.png,How many of the total line segments in the complex figure are NOT part of the hidden target shape (i.e. are distractor lines)?,9,"{""correct_answer_choice"":""B"",""difficulty_score"":0.735,""num_distractor_segments"":9,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":394,""target_shape_type"":""square""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0394.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""B"",""difficulty_score"":0.735,""num_distractor_segments"":9,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":394,""target_shape_type"":""square""}"
Image Description,embedded_figure_0395.png,How many straight line segments make up this complex figure in total?,11,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":395,""target_shape_type"":""pentagon""}"
Basic Relational Reasoning,embedded_figure_0395.png,How many sides does the hidden target shape have (visible in the answer choices below)?,5,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":395,""target_shape_type"":""pentagon""}"
Comparative Reasoning,embedded_figure_0395.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":395,""target_shape_type"":""pentagon""}"
Compound Reasoning,embedded_figure_0395.png,How many shown segments are distractors rather than edges of the embedded target?,6,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":395,""target_shape_type"":""pentagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0395.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":395,""target_shape_type"":""pentagon""}"
Image Description,embedded_figure_0396.png,How many straight line segments make up this complex figure in total?,13,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":396,""target_shape_type"":""hexagon""}"
Basic Relational Reasoning,embedded_figure_0396.png,How many sides does the hidden target shape have (visible in the answer choices below)?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":396,""target_shape_type"":""hexagon""}"
Comparative Reasoning,embedded_figure_0396.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":396,""target_shape_type"":""hexagon""}"
Compound Reasoning,embedded_figure_0396.png,How many shown segments are distractors rather than edges of the embedded target?,7,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":396,""target_shape_type"":""hexagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0396.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":396,""target_shape_type"":""hexagon""}"
Image Description,embedded_figure_0397.png,How many straight line segments make up this complex figure in total?,12,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":397,""target_shape_type"":""triangle""}"
Basic Relational Reasoning,embedded_figure_0397.png,How many sides does the hidden target shape have (visible in the answer choices below)?,3,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":397,""target_shape_type"":""triangle""}"
Comparative Reasoning,embedded_figure_0397.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":397,""target_shape_type"":""triangle""}"
Compound Reasoning,embedded_figure_0397.png,How many of the total line segments in the complex figure are NOT part of the hidden target shape (i.e. are distractor lines)?,9,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":397,""target_shape_type"":""triangle""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0397.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":397,""target_shape_type"":""triangle""}"
Image Description,embedded_figure_0398.png,How many straight line segments make up this complex figure in total?,12,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":398,""target_shape_type"":""square""}"
Basic Relational Reasoning,embedded_figure_0398.png,How many sides does the hidden target shape have (visible in the answer choices below)?,4,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":398,""target_shape_type"":""square""}"
Comparative Reasoning,embedded_figure_0398.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":398,""target_shape_type"":""square""}"
Compound Reasoning,embedded_figure_0398.png,How many shown segments are distractors rather than edges of the embedded target?,8,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":398,""target_shape_type"":""square""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0398.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":398,""target_shape_type"":""square""}"
Image Description,embedded_figure_0399.png,How many straight line segments make up this complex figure in total?,14,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":399,""target_shape_type"":""pentagon""}"
Basic Relational Reasoning,embedded_figure_0399.png,How many sides does the hidden target shape have (visible in the answer choices below)?,5,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":399,""target_shape_type"":""pentagon""}"
Comparative Reasoning,embedded_figure_0399.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":399,""target_shape_type"":""pentagon""}"
Compound Reasoning,embedded_figure_0399.png,How many of the total line segments in the complex figure are NOT part of the hidden target shape (i.e. are distractor lines)?,9,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":399,""target_shape_type"":""pentagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0399.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":399,""target_shape_type"":""pentagon""}"
Image Description,embedded_figure_0400.png,How many straight line segments make up this complex figure in total?,13,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":400,""target_shape_type"":""hexagon""}"
Basic Relational Reasoning,embedded_figure_0400.png,How many sides does the hidden target shape have (visible in the answer choices below)?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":400,""target_shape_type"":""hexagon""}"
Comparative Reasoning,embedded_figure_0400.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":400,""target_shape_type"":""hexagon""}"
Compound Reasoning,embedded_figure_0400.png,One of the 3 incorrect answer choices may share the same number of sides as the correct target shape. Does such a choice exist among the 4 options? Answer yes or no.,yes,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":400,""target_shape_type"":""hexagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0400.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":400,""target_shape_type"":""hexagon""}"
Image Description,embedded_figure_0401.png,How many straight line segments make up this complex figure in total?,11,"{""correct_answer_choice"":""A"",""difficulty_score"":0.505,""num_distractor_segments"":8,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":401,""target_shape_type"":""triangle""}"
Basic Relational Reasoning,embedded_figure_0401.png,How many sides does the hidden target shape have (visible in the answer choices below)?,3,"{""correct_answer_choice"":""A"",""difficulty_score"":0.505,""num_distractor_segments"":8,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":401,""target_shape_type"":""triangle""}"
Comparative Reasoning,embedded_figure_0401.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.505,""num_distractor_segments"":8,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":401,""target_shape_type"":""triangle""}"
Compound Reasoning,embedded_figure_0401.png,One of the 3 incorrect answer choices may share the same number of sides as the correct target shape. Does such a choice exist among the 4 options? Answer yes or no.,no,"{""correct_answer_choice"":""A"",""difficulty_score"":0.505,""num_distractor_segments"":8,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":401,""target_shape_type"":""triangle""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0401.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""A"",""difficulty_score"":0.505,""num_distractor_segments"":8,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":401,""target_shape_type"":""triangle""}"
Image Description,embedded_figure_0402.png,How many straight line segments make up this complex figure in total?,11,"{""correct_answer_choice"":""B"",""difficulty_score"":0.665,""num_distractor_segments"":7,""num_total_segments"":11,""same_side_foil_exists"":true,""seed"":402,""target_shape_type"":""square""}"
Basic Relational Reasoning,embedded_figure_0402.png,How many sides does the hidden target shape have (visible in the answer choices below)?,4,"{""correct_answer_choice"":""B"",""difficulty_score"":0.665,""num_distractor_segments"":7,""num_total_segments"":11,""same_side_foil_exists"":true,""seed"":402,""target_shape_type"":""square""}"
Comparative Reasoning,embedded_figure_0402.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.665,""num_distractor_segments"":7,""num_total_segments"":11,""same_side_foil_exists"":true,""seed"":402,""target_shape_type"":""square""}"
Compound Reasoning,embedded_figure_0402.png,One of the 3 incorrect answer choices may share the same number of sides as the correct target shape. Does such a choice exist among the 4 options? Answer yes or no.,yes,"{""correct_answer_choice"":""B"",""difficulty_score"":0.665,""num_distractor_segments"":7,""num_total_segments"":11,""same_side_foil_exists"":true,""seed"":402,""target_shape_type"":""square""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0402.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""B"",""difficulty_score"":0.665,""num_distractor_segments"":7,""num_total_segments"":11,""same_side_foil_exists"":true,""seed"":402,""target_shape_type"":""square""}"
Image Description,embedded_figure_0403.png,How many straight line segments make up this complex figure in total?,14,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":403,""target_shape_type"":""pentagon""}"
Basic Relational Reasoning,embedded_figure_0403.png,How many sides does the hidden target shape have (visible in the answer choices below)?,5,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":403,""target_shape_type"":""pentagon""}"
Comparative Reasoning,embedded_figure_0403.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":403,""target_shape_type"":""pentagon""}"
Compound Reasoning,embedded_figure_0403.png,How many shown segments are distractors rather than edges of the embedded target?,9,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":403,""target_shape_type"":""pentagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_0403.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":403,""target_shape_type"":""pentagon""}"
