task,image,prompt,groundtruth,metadata
Compound Reasoning,clock_reading_0539.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",54,"{""angle_between_hands"":53.5,""angle_between_hands_fraction"":""107/2"",""difficulty_score"":0.52,""hour"":5,""hour_angle"":168.5,""hour_angle_fraction"":""337/2"",""minute"":37,""minute_angle"":222.0,""minute_angle_fraction"":""222/1"",""minute_relation_to_six"":""after"",""seed"":539,""time"":""05:37""}"
Extrapolative/Counterfactual Reasoning,clock_reading_0539.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",164,"{""angle_between_hands"":53.5,""angle_between_hands_fraction"":""107/2"",""difficulty_score"":0.52,""hour"":5,""hour_angle"":168.5,""hour_angle_fraction"":""337/2"",""minute"":37,""minute_angle"":222.0,""minute_angle_fraction"":""222/1"",""minute_relation_to_six"":""after"",""seed"":539,""time"":""05:37""}"
Image Description,clock_reading_0540.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,10,"{""angle_between_hands"":164.5,""angle_between_hands_fraction"":""329/2"",""difficulty_score"":0.52,""hour"":10,""hour_angle"":309.5,""hour_angle_fraction"":""619/2"",""minute"":19,""minute_angle"":114.0,""minute_angle_fraction"":""114/1"",""minute_relation_to_six"":""before"",""seed"":540,""time"":""10:19""}"
Basic Relational Reasoning,clock_reading_0540.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before,"{""angle_between_hands"":164.5,""angle_between_hands_fraction"":""329/2"",""difficulty_score"":0.52,""hour"":10,""hour_angle"":309.5,""hour_angle_fraction"":""619/2"",""minute"":19,""minute_angle"":114.0,""minute_angle_fraction"":""114/1"",""minute_relation_to_six"":""before"",""seed"":540,""time"":""10:19""}"
Comparative Reasoning,clock_reading_0540.png,What is the exact time shown? Answer in HH:MM format.,10:19,"{""angle_between_hands"":164.5,""angle_between_hands_fraction"":""329/2"",""difficulty_score"":0.52,""hour"":10,""hour_angle"":309.5,""hour_angle_fraction"":""619/2"",""minute"":19,""minute_angle"":114.0,""minute_angle_fraction"":""114/1"",""minute_relation_to_six"":""before"",""seed"":540,""time"":""10:19""}"
Compound Reasoning,clock_reading_0540.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",165,"{""angle_between_hands"":164.5,""angle_between_hands_fraction"":""329/2"",""difficulty_score"":0.52,""hour"":10,""hour_angle"":309.5,""hour_angle_fraction"":""619/2"",""minute"":19,""minute_angle"":114.0,""minute_angle_fraction"":""114/1"",""minute_relation_to_six"":""before"",""seed"":540,""time"":""10:19""}"
Extrapolative/Counterfactual Reasoning,clock_reading_0540.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",86,"{""angle_between_hands"":164.5,""angle_between_hands_fraction"":""329/2"",""difficulty_score"":0.52,""hour"":10,""hour_angle"":309.5,""hour_angle_fraction"":""619/2"",""minute"":19,""minute_angle"":114.0,""minute_angle_fraction"":""114/1"",""minute_relation_to_six"":""before"",""seed"":540,""time"":""10:19""}"
Image Description,clock_reading_0541.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,6,"{""angle_between_hands"":12.5,""angle_between_hands_fraction"":""25/2"",""difficulty_score"":0.4,""hour"":6,""hour_angle"":197.5,""hour_angle_fraction"":""395/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":541,""time"":""06:35""}"
Basic Relational Reasoning,clock_reading_0541.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after,"{""angle_between_hands"":12.5,""angle_between_hands_fraction"":""25/2"",""difficulty_score"":0.4,""hour"":6,""hour_angle"":197.5,""hour_angle_fraction"":""395/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":541,""time"":""06:35""}"
Comparative Reasoning,clock_reading_0541.png,What is the exact time shown? Answer in HH:MM format.,06:35,"{""angle_between_hands"":12.5,""angle_between_hands_fraction"":""25/2"",""difficulty_score"":0.4,""hour"":6,""hour_angle"":197.5,""hour_angle_fraction"":""395/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":541,""time"":""06:35""}"
Compound Reasoning,clock_reading_0541.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",13,"{""angle_between_hands"":12.5,""angle_between_hands_fraction"":""25/2"",""difficulty_score"":0.4,""hour"":6,""hour_angle"":197.5,""hour_angle_fraction"":""395/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":541,""time"":""06:35""}"
Extrapolative/Counterfactual Reasoning,clock_reading_0541.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",123,"{""angle_between_hands"":12.5,""angle_between_hands_fraction"":""25/2"",""difficulty_score"":0.4,""hour"":6,""hour_angle"":197.5,""hour_angle_fraction"":""395/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":541,""time"":""06:35""}"
Image Description,clock_reading_0542.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,8,"{""angle_between_hands"":136.5,""angle_between_hands_fraction"":""273/2"",""difficulty_score"":0.52,""hour"":8,""hour_angle"":241.5,""hour_angle_fraction"":""483/2"",""minute"":3,""minute_angle"":18.0,""minute_angle_fraction"":""18/1"",""minute_relation_to_six"":""before"",""seed"":542,""time"":""08:03""}"
Basic Relational Reasoning,clock_reading_0542.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before,"{""angle_between_hands"":136.5,""angle_between_hands_fraction"":""273/2"",""difficulty_score"":0.52,""hour"":8,""hour_angle"":241.5,""hour_angle_fraction"":""483/2"",""minute"":3,""minute_angle"":18.0,""minute_angle_fraction"":""18/1"",""minute_relation_to_six"":""before"",""seed"":542,""time"":""08:03""}"
Comparative Reasoning,clock_reading_0542.png,What is the exact time shown? Answer in HH:MM format.,08:03,"{""angle_between_hands"":136.5,""angle_between_hands_fraction"":""273/2"",""difficulty_score"":0.52,""hour"":8,""hour_angle"":241.5,""hour_angle_fraction"":""483/2"",""minute"":3,""minute_angle"":18.0,""minute_angle_fraction"":""18/1"",""minute_relation_to_six"":""before"",""seed"":542,""time"":""08:03""}"
Compound Reasoning,clock_reading_0542.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",137,"{""angle_between_hands"":136.5,""angle_between_hands_fraction"":""273/2"",""difficulty_score"":0.52,""hour"":8,""hour_angle"":241.5,""hour_angle_fraction"":""483/2"",""minute"":3,""minute_angle"":18.0,""minute_angle_fraction"":""18/1"",""minute_relation_to_six"":""before"",""seed"":542,""time"":""08:03""}"
Extrapolative/Counterfactual Reasoning,clock_reading_0542.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",114,"{""angle_between_hands"":136.5,""angle_between_hands_fraction"":""273/2"",""difficulty_score"":0.52,""hour"":8,""hour_angle"":241.5,""hour_angle_fraction"":""483/2"",""minute"":3,""minute_angle"":18.0,""minute_angle_fraction"":""18/1"",""minute_relation_to_six"":""before"",""seed"":542,""time"":""08:03""}"
Image Description,clock_reading_0543.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,11,"{""angle_between_hands"":137.5,""angle_between_hands_fraction"":""275/2"",""difficulty_score"":0.4,""hour"":11,""hour_angle"":347.5,""hour_angle_fraction"":""695/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":543,""time"":""11:35""}"
Basic Relational Reasoning,clock_reading_0543.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after,"{""angle_between_hands"":137.5,""angle_between_hands_fraction"":""275/2"",""difficulty_score"":0.4,""hour"":11,""hour_angle"":347.5,""hour_angle_fraction"":""695/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":543,""time"":""11:35""}"
Comparative Reasoning,clock_reading_0543.png,What is the exact time shown? Answer in HH:MM format.,11:35,"{""angle_between_hands"":137.5,""angle_between_hands_fraction"":""275/2"",""difficulty_score"":0.4,""hour"":11,""hour_angle"":347.5,""hour_angle_fraction"":""695/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":543,""time"":""11:35""}"
Compound Reasoning,clock_reading_0543.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",138,"{""angle_between_hands"":137.5,""angle_between_hands_fraction"":""275/2"",""difficulty_score"":0.4,""hour"":11,""hour_angle"":347.5,""hour_angle_fraction"":""695/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":543,""time"":""11:35""}"
Extrapolative/Counterfactual Reasoning,clock_reading_0543.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",28,"{""angle_between_hands"":137.5,""angle_between_hands_fraction"":""275/2"",""difficulty_score"":0.4,""hour"":11,""hour_angle"":347.5,""hour_angle_fraction"":""695/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":543,""time"":""11:35""}"
Image Description,clock_reading_0544.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,11,"{""angle_between_hands"":162.0,""angle_between_hands_fraction"":""162/1"",""difficulty_score"":0.4,""hour"":11,""hour_angle"":342.0,""hour_angle_fraction"":""342/1"",""minute"":24,""minute_angle"":144.0,""minute_angle_fraction"":""144/1"",""minute_relation_to_six"":""before"",""seed"":544,""time"":""11:24""}"
Basic Relational Reasoning,clock_reading_0544.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before,"{""angle_between_hands"":162.0,""angle_between_hands_fraction"":""162/1"",""difficulty_score"":0.4,""hour"":11,""hour_angle"":342.0,""hour_angle_fraction"":""342/1"",""minute"":24,""minute_angle"":144.0,""minute_angle_fraction"":""144/1"",""minute_relation_to_six"":""before"",""seed"":544,""time"":""11:24""}"
Comparative Reasoning,clock_reading_0544.png,What is the exact time shown? Answer in HH:MM format.,11:24,"{""angle_between_hands"":162.0,""angle_between_hands_fraction"":""162/1"",""difficulty_score"":0.4,""hour"":11,""hour_angle"":342.0,""hour_angle_fraction"":""342/1"",""minute"":24,""minute_angle"":144.0,""minute_angle_fraction"":""144/1"",""minute_relation_to_six"":""before"",""seed"":544,""time"":""11:24""}"
Compound Reasoning,clock_reading_0544.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",162,"{""angle_between_hands"":162.0,""angle_between_hands_fraction"":""162/1"",""difficulty_score"":0.4,""hour"":11,""hour_angle"":342.0,""hour_angle_fraction"":""342/1"",""minute"":24,""minute_angle"":144.0,""minute_angle_fraction"":""144/1"",""minute_relation_to_six"":""before"",""seed"":544,""time"":""11:24""}"
Extrapolative/Counterfactual Reasoning,clock_reading_0544.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",88,"{""angle_between_hands"":162.0,""angle_between_hands_fraction"":""162/1"",""difficulty_score"":0.4,""hour"":11,""hour_angle"":342.0,""hour_angle_fraction"":""342/1"",""minute"":24,""minute_angle"":144.0,""minute_angle_fraction"":""144/1"",""minute_relation_to_six"":""before"",""seed"":544,""time"":""11:24""}"
Image Description,clock_reading_0545.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,4,"{""angle_between_hands"":160.5,""angle_between_hands_fraction"":""321/2"",""difficulty_score"":0.68,""hour"":4,""hour_angle"":145.5,""hour_angle_fraction"":""291/2"",""minute"":51,""minute_angle"":306.0,""minute_angle_fraction"":""306/1"",""minute_relation_to_six"":""after"",""seed"":545,""time"":""04:51""}"
Basic Relational Reasoning,clock_reading_0545.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after,"{""angle_between_hands"":160.5,""angle_between_hands_fraction"":""321/2"",""difficulty_score"":0.68,""hour"":4,""hour_angle"":145.5,""hour_angle_fraction"":""291/2"",""minute"":51,""minute_angle"":306.0,""minute_angle_fraction"":""306/1"",""minute_relation_to_six"":""after"",""seed"":545,""time"":""04:51""}"
Comparative Reasoning,clock_reading_0545.png,What is the exact time shown? Answer in HH:MM format.,04:51,"{""angle_between_hands"":160.5,""angle_between_hands_fraction"":""321/2"",""difficulty_score"":0.68,""hour"":4,""hour_angle"":145.5,""hour_angle_fraction"":""291/2"",""minute"":51,""minute_angle"":306.0,""minute_angle_fraction"":""306/1"",""minute_relation_to_six"":""after"",""seed"":545,""time"":""04:51""}"
Compound Reasoning,clock_reading_0545.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",161,"{""angle_between_hands"":160.5,""angle_between_hands_fraction"":""321/2"",""difficulty_score"":0.68,""hour"":4,""hour_angle"":145.5,""hour_angle_fraction"":""291/2"",""minute"":51,""minute_angle"":306.0,""minute_angle_fraction"":""306/1"",""minute_relation_to_six"":""after"",""seed"":545,""time"":""04:51""}"
Extrapolative/Counterfactual Reasoning,clock_reading_0545.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",90,"{""angle_between_hands"":160.5,""angle_between_hands_fraction"":""321/2"",""difficulty_score"":0.68,""hour"":4,""hour_angle"":145.5,""hour_angle_fraction"":""291/2"",""minute"":51,""minute_angle"":306.0,""minute_angle_fraction"":""306/1"",""minute_relation_to_six"":""after"",""seed"":545,""time"":""04:51""}"
Image Description,clock_reading_0546.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,1,"{""angle_between_hands"":36.0,""angle_between_hands_fraction"":""36/1"",""difficulty_score"":0.4,""hour"":1,""hour_angle"":36.0,""hour_angle_fraction"":""36/1"",""minute"":12,""minute_angle"":72.0,""minute_angle_fraction"":""72/1"",""minute_relation_to_six"":""before"",""seed"":546,""time"":""01:12""}"
Basic Relational Reasoning,clock_reading_0546.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before,"{""angle_between_hands"":36.0,""angle_between_hands_fraction"":""36/1"",""difficulty_score"":0.4,""hour"":1,""hour_angle"":36.0,""hour_angle_fraction"":""36/1"",""minute"":12,""minute_angle"":72.0,""minute_angle_fraction"":""72/1"",""minute_relation_to_six"":""before"",""seed"":546,""time"":""01:12""}"
Comparative Reasoning,clock_reading_0546.png,What is the exact time shown? Answer in HH:MM format.,01:12,"{""angle_between_hands"":36.0,""angle_between_hands_fraction"":""36/1"",""difficulty_score"":0.4,""hour"":1,""hour_angle"":36.0,""hour_angle_fraction"":""36/1"",""minute"":12,""minute_angle"":72.0,""minute_angle_fraction"":""72/1"",""minute_relation_to_six"":""before"",""seed"":546,""time"":""01:12""}"
Compound Reasoning,clock_reading_0546.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",36,"{""angle_between_hands"":36.0,""angle_between_hands_fraction"":""36/1"",""difficulty_score"":0.4,""hour"":1,""hour_angle"":36.0,""hour_angle_fraction"":""36/1"",""minute"":12,""minute_angle"":72.0,""minute_angle_fraction"":""72/1"",""minute_relation_to_six"":""before"",""seed"":546,""time"":""01:12""}"
Extrapolative/Counterfactual Reasoning,clock_reading_0546.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",146,"{""angle_between_hands"":36.0,""angle_between_hands_fraction"":""36/1"",""difficulty_score"":0.4,""hour"":1,""hour_angle"":36.0,""hour_angle_fraction"":""36/1"",""minute"":12,""minute_angle"":72.0,""minute_angle_fraction"":""72/1"",""minute_relation_to_six"":""before"",""seed"":546,""time"":""01:12""}"
Image Description,clock_reading_0547.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,1,"{""angle_between_hands"":151.5,""angle_between_hands_fraction"":""303/2"",""difficulty_score"":0.52,""hour"":1,""hour_angle"":46.5,""hour_angle_fraction"":""93/2"",""minute"":33,""minute_angle"":198.0,""minute_angle_fraction"":""198/1"",""minute_relation_to_six"":""after"",""seed"":547,""time"":""01:33""}"
Basic Relational Reasoning,clock_reading_0547.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after,"{""angle_between_hands"":151.5,""angle_between_hands_fraction"":""303/2"",""difficulty_score"":0.52,""hour"":1,""hour_angle"":46.5,""hour_angle_fraction"":""93/2"",""minute"":33,""minute_angle"":198.0,""minute_angle_fraction"":""198/1"",""minute_relation_to_six"":""after"",""seed"":547,""time"":""01:33""}"
Comparative Reasoning,clock_reading_0547.png,What is the exact time shown? Answer in HH:MM format.,01:33,"{""angle_between_hands"":151.5,""angle_between_hands_fraction"":""303/2"",""difficulty_score"":0.52,""hour"":1,""hour_angle"":46.5,""hour_angle_fraction"":""93/2"",""minute"":33,""minute_angle"":198.0,""minute_angle_fraction"":""198/1"",""minute_relation_to_six"":""after"",""seed"":547,""time"":""01:33""}"
Compound Reasoning,clock_reading_0547.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",152,"{""angle_between_hands"":151.5,""angle_between_hands_fraction"":""303/2"",""difficulty_score"":0.52,""hour"":1,""hour_angle"":46.5,""hour_angle_fraction"":""93/2"",""minute"":33,""minute_angle"":198.0,""minute_angle_fraction"":""198/1"",""minute_relation_to_six"":""after"",""seed"":547,""time"":""01:33""}"
Extrapolative/Counterfactual Reasoning,clock_reading_0547.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",99,"{""angle_between_hands"":151.5,""angle_between_hands_fraction"":""303/2"",""difficulty_score"":0.52,""hour"":1,""hour_angle"":46.5,""hour_angle_fraction"":""93/2"",""minute"":33,""minute_angle"":198.0,""minute_angle_fraction"":""198/1"",""minute_relation_to_six"":""after"",""seed"":547,""time"":""01:33""}"
Image Description,clock_reading_0548.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,1,"{""angle_between_hands"":129.5,""angle_between_hands_fraction"":""259/2"",""difficulty_score"":0.52,""hour"":1,""hour_angle"":44.5,""hour_angle_fraction"":""89/2"",""minute"":29,""minute_angle"":174.0,""minute_angle_fraction"":""174/1"",""minute_relation_to_six"":""before"",""seed"":548,""time"":""01:29""}"
Basic Relational Reasoning,clock_reading_0548.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before,"{""angle_between_hands"":129.5,""angle_between_hands_fraction"":""259/2"",""difficulty_score"":0.52,""hour"":1,""hour_angle"":44.5,""hour_angle_fraction"":""89/2"",""minute"":29,""minute_angle"":174.0,""minute_angle_fraction"":""174/1"",""minute_relation_to_six"":""before"",""seed"":548,""time"":""01:29""}"
Comparative Reasoning,clock_reading_0548.png,What is the exact time shown? Answer in HH:MM format.,01:29,"{""angle_between_hands"":129.5,""angle_between_hands_fraction"":""259/2"",""difficulty_score"":0.52,""hour"":1,""hour_angle"":44.5,""hour_angle_fraction"":""89/2"",""minute"":29,""minute_angle"":174.0,""minute_angle_fraction"":""174/1"",""minute_relation_to_six"":""before"",""seed"":548,""time"":""01:29""}"
Compound Reasoning,clock_reading_0548.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",130,"{""angle_between_hands"":129.5,""angle_between_hands_fraction"":""259/2"",""difficulty_score"":0.52,""hour"":1,""hour_angle"":44.5,""hour_angle_fraction"":""89/2"",""minute"":29,""minute_angle"":174.0,""minute_angle_fraction"":""174/1"",""minute_relation_to_six"":""before"",""seed"":548,""time"":""01:29""}"
Extrapolative/Counterfactual Reasoning,clock_reading_0548.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",121,"{""angle_between_hands"":129.5,""angle_between_hands_fraction"":""259/2"",""difficulty_score"":0.52,""hour"":1,""hour_angle"":44.5,""hour_angle_fraction"":""89/2"",""minute"":29,""minute_angle"":174.0,""minute_angle_fraction"":""174/1"",""minute_relation_to_six"":""before"",""seed"":548,""time"":""01:29""}"
Image Description,clock_reading_0549.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,11,"{""angle_between_hands"":126.5,""angle_between_hands_fraction"":""253/2"",""difficulty_score"":0.52,""hour"":11,""hour_angle"":348.5,""hour_angle_fraction"":""697/2"",""minute"":37,""minute_angle"":222.0,""minute_angle_fraction"":""222/1"",""minute_relation_to_six"":""after"",""seed"":549,""time"":""11:37""}"
Basic Relational Reasoning,clock_reading_0549.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after,"{""angle_between_hands"":126.5,""angle_between_hands_fraction"":""253/2"",""difficulty_score"":0.52,""hour"":11,""hour_angle"":348.5,""hour_angle_fraction"":""697/2"",""minute"":37,""minute_angle"":222.0,""minute_angle_fraction"":""222/1"",""minute_relation_to_six"":""after"",""seed"":549,""time"":""11:37""}"
Comparative Reasoning,clock_reading_0549.png,What is the exact time shown? Answer in HH:MM format.,11:37,"{""angle_between_hands"":126.5,""angle_between_hands_fraction"":""253/2"",""difficulty_score"":0.52,""hour"":11,""hour_angle"":348.5,""hour_angle_fraction"":""697/2"",""minute"":37,""minute_angle"":222.0,""minute_angle_fraction"":""222/1"",""minute_relation_to_six"":""after"",""seed"":549,""time"":""11:37""}"
Compound Reasoning,clock_reading_0549.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",127,"{""angle_between_hands"":126.5,""angle_between_hands_fraction"":""253/2"",""difficulty_score"":0.52,""hour"":11,""hour_angle"":348.5,""hour_angle_fraction"":""697/2"",""minute"":37,""minute_angle"":222.0,""minute_angle_fraction"":""222/1"",""minute_relation_to_six"":""after"",""seed"":549,""time"":""11:37""}"
Extrapolative/Counterfactual Reasoning,clock_reading_0549.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",17,"{""angle_between_hands"":126.5,""angle_between_hands_fraction"":""253/2"",""difficulty_score"":0.52,""hour"":11,""hour_angle"":348.5,""hour_angle_fraction"":""697/2"",""minute"":37,""minute_angle"":222.0,""minute_angle_fraction"":""222/1"",""minute_relation_to_six"":""after"",""seed"":549,""time"":""11:37""}"
Image Description,clock_reading_0550.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,8,"{""angle_between_hands"":157.5,""angle_between_hands_fraction"":""315/2"",""difficulty_score"":0.4,""hour"":8,""hour_angle"":247.5,""hour_angle_fraction"":""495/2"",""minute"":15,""minute_angle"":90.0,""minute_angle_fraction"":""90/1"",""minute_relation_to_six"":""before"",""seed"":550,""time"":""08:15""}"
Basic Relational Reasoning,clock_reading_0550.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before,"{""angle_between_hands"":157.5,""angle_between_hands_fraction"":""315/2"",""difficulty_score"":0.4,""hour"":8,""hour_angle"":247.5,""hour_angle_fraction"":""495/2"",""minute"":15,""minute_angle"":90.0,""minute_angle_fraction"":""90/1"",""minute_relation_to_six"":""before"",""seed"":550,""time"":""08:15""}"
Comparative Reasoning,clock_reading_0550.png,What is the exact time shown? Answer in HH:MM format.,08:15,"{""angle_between_hands"":157.5,""angle_between_hands_fraction"":""315/2"",""difficulty_score"":0.4,""hour"":8,""hour_angle"":247.5,""hour_angle_fraction"":""495/2"",""minute"":15,""minute_angle"":90.0,""minute_angle_fraction"":""90/1"",""minute_relation_to_six"":""before"",""seed"":550,""time"":""08:15""}"
Compound Reasoning,clock_reading_0550.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",158,"{""angle_between_hands"":157.5,""angle_between_hands_fraction"":""315/2"",""difficulty_score"":0.4,""hour"":8,""hour_angle"":247.5,""hour_angle_fraction"":""495/2"",""minute"":15,""minute_angle"":90.0,""minute_angle_fraction"":""90/1"",""minute_relation_to_six"":""before"",""seed"":550,""time"":""08:15""}"
Extrapolative/Counterfactual Reasoning,clock_reading_0550.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",48,"{""angle_between_hands"":157.5,""angle_between_hands_fraction"":""315/2"",""difficulty_score"":0.4,""hour"":8,""hour_angle"":247.5,""hour_angle_fraction"":""495/2"",""minute"":15,""minute_angle"":90.0,""minute_angle_fraction"":""90/1"",""minute_relation_to_six"":""before"",""seed"":550,""time"":""08:15""}"
Image Description,clock_reading_0551.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,9,"{""angle_between_hands"":38.0,""angle_between_hands_fraction"":""38/1"",""difficulty_score"":0.56,""hour"":9,""hour_angle"":298.0,""hour_angle_fraction"":""298/1"",""minute"":56,""minute_angle"":336.0,""minute_angle_fraction"":""336/1"",""minute_relation_to_six"":""after"",""seed"":551,""time"":""09:56""}"
Basic Relational Reasoning,clock_reading_0551.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after,"{""angle_between_hands"":38.0,""angle_between_hands_fraction"":""38/1"",""difficulty_score"":0.56,""hour"":9,""hour_angle"":298.0,""hour_angle_fraction"":""298/1"",""minute"":56,""minute_angle"":336.0,""minute_angle_fraction"":""336/1"",""minute_relation_to_six"":""after"",""seed"":551,""time"":""09:56""}"
Comparative Reasoning,clock_reading_0551.png,What is the exact time shown? Answer in HH:MM format.,09:56,"{""angle_between_hands"":38.0,""angle_between_hands_fraction"":""38/1"",""difficulty_score"":0.56,""hour"":9,""hour_angle"":298.0,""hour_angle_fraction"":""298/1"",""minute"":56,""minute_angle"":336.0,""minute_angle_fraction"":""336/1"",""minute_relation_to_six"":""after"",""seed"":551,""time"":""09:56""}"
Compound Reasoning,clock_reading_0551.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",38,"{""angle_between_hands"":38.0,""angle_between_hands_fraction"":""38/1"",""difficulty_score"":0.56,""hour"":9,""hour_angle"":298.0,""hour_angle_fraction"":""298/1"",""minute"":56,""minute_angle"":336.0,""minute_angle_fraction"":""336/1"",""minute_relation_to_six"":""after"",""seed"":551,""time"":""09:56""}"
Extrapolative/Counterfactual Reasoning,clock_reading_0551.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",148,"{""angle_between_hands"":38.0,""angle_between_hands_fraction"":""38/1"",""difficulty_score"":0.56,""hour"":9,""hour_angle"":298.0,""hour_angle_fraction"":""298/1"",""minute"":56,""minute_angle"":336.0,""minute_angle_fraction"":""336/1"",""minute_relation_to_six"":""after"",""seed"":551,""time"":""09:56""}"
Image Description,clock_reading_0552.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,1,"{""angle_between_hands"":118.5,""angle_between_hands_fraction"":""237/2"",""difficulty_score"":0.52,""hour"":1,""hour_angle"":43.5,""hour_angle_fraction"":""87/2"",""minute"":27,""minute_angle"":162.0,""minute_angle_fraction"":""162/1"",""minute_relation_to_six"":""before"",""seed"":552,""time"":""01:27""}"
Basic Relational Reasoning,clock_reading_0552.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before,"{""angle_between_hands"":118.5,""angle_between_hands_fraction"":""237/2"",""difficulty_score"":0.52,""hour"":1,""hour_angle"":43.5,""hour_angle_fraction"":""87/2"",""minute"":27,""minute_angle"":162.0,""minute_angle_fraction"":""162/1"",""minute_relation_to_six"":""before"",""seed"":552,""time"":""01:27""}"
Comparative Reasoning,clock_reading_0552.png,What is the exact time shown? Answer in HH:MM format.,01:27,"{""angle_between_hands"":118.5,""angle_between_hands_fraction"":""237/2"",""difficulty_score"":0.52,""hour"":1,""hour_angle"":43.5,""hour_angle_fraction"":""87/2"",""minute"":27,""minute_angle"":162.0,""minute_angle_fraction"":""162/1"",""minute_relation_to_six"":""before"",""seed"":552,""time"":""01:27""}"
