question_id,image,acceptance_set,targets,read_time,minute_hand_ticks_from_12,hour_hand_ticks_past_hour,nearer_to_12,smaller_separation_degrees
clock_reading_0732_open_q1,clock_reading_0732.png,"[""read_time=11:03; minute_hand_ticks_from_12=3; hour_hand_ticks_past_hour=0.25; nearer_to_12=minute hand; smaller_separation_degrees=46.5""]","[""12""]",11:03,3,0.25,minute hand,46.5
clock_reading_0733_open_q1,clock_reading_0733.png,"[""read_time=07:55; minute_hand_ticks_from_12=55; hour_hand_ticks_past_hour=4.58; nearer_to_12=minute hand; smaller_separation_degrees=92.5""]","[""12""]",07:55,55,4.58,minute hand,92.5
clock_reading_0734_open_q1,clock_reading_0734.png,"[""read_time=11:10; minute_hand_ticks_from_12=10; hour_hand_ticks_past_hour=0.83; nearer_to_12=hour hand; smaller_separation_degrees=85""]","[""12""]",11:10,10,0.83,hour hand,85
clock_reading_0735_open_q1,clock_reading_0735.png,"[""read_time=07:35; minute_hand_ticks_from_12=35; hour_hand_ticks_past_hour=2.92; nearer_to_12=hour hand; smaller_separation_degrees=17.5""]","[""12""]",07:35,35,2.92,hour hand,17.5
clock_reading_0736_open_q1,clock_reading_0736.png,"[""read_time=05:02; minute_hand_ticks_from_12=2; hour_hand_ticks_past_hour=0.17; nearer_to_12=minute hand; smaller_separation_degrees=139""]","[""12""]",05:02,2,0.17,minute hand,139
clock_reading_0737_open_q1,clock_reading_0737.png,"[""read_time=01:49; minute_hand_ticks_from_12=49; hour_hand_ticks_past_hour=4.08; nearer_to_12=hour hand; smaller_separation_degrees=120.5""]","[""12""]",01:49,49,4.08,hour hand,120.5
clock_reading_0738_open_q1,clock_reading_0738.png,"[""read_time=03:02; minute_hand_ticks_from_12=2; hour_hand_ticks_past_hour=0.17; nearer_to_12=minute hand; smaller_separation_degrees=79""]","[""12""]",03:02,2,0.17,minute hand,79
clock_reading_0739_open_q1,clock_reading_0739.png,"[""read_time=04:54; minute_hand_ticks_from_12=54; hour_hand_ticks_past_hour=4.5; nearer_to_12=minute hand; smaller_separation_degrees=177""]","[""12""]",04:54,54,4.5,minute hand,177
clock_reading_0740_open_q1,clock_reading_0740.png,"[""read_time=10:24; minute_hand_ticks_from_12=24; hour_hand_ticks_past_hour=2; nearer_to_12=hour hand; smaller_separation_degrees=168""]","[""12""]",10:24,24,2,hour hand,168
clock_reading_0741_open_q1,clock_reading_0741.png,"[""read_time=04:57; minute_hand_ticks_from_12=57; hour_hand_ticks_past_hour=4.75; nearer_to_12=minute hand; smaller_separation_degrees=166.5""]","[""12""]",04:57,57,4.75,minute hand,166.5
clock_reading_0742_open_q1,clock_reading_0742.png,"[""read_time=07:09; minute_hand_ticks_from_12=9; hour_hand_ticks_past_hour=0.75; nearer_to_12=minute hand; smaller_separation_degrees=160.5""]","[""12""]",07:09,9,0.75,minute hand,160.5
clock_reading_0743_open_q1,clock_reading_0743.png,"[""read_time=12:40; minute_hand_ticks_from_12=40; hour_hand_ticks_past_hour=3.33; nearer_to_12=hour hand; smaller_separation_degrees=140""]","[""12""]",12:40,40,3.33,hour hand,140
clock_reading_0744_open_q1,clock_reading_0744.png,"[""read_time=05:25; minute_hand_ticks_from_12=25; hour_hand_ticks_past_hour=2.08; nearer_to_12=minute hand; smaller_separation_degrees=12.5""]","[""12""]",05:25,25,2.08,minute hand,12.5
clock_reading_0745_open_q1,clock_reading_0745.png,"[""read_time=04:53; minute_hand_ticks_from_12=53; hour_hand_ticks_past_hour=4.42; nearer_to_12=minute hand; smaller_separation_degrees=171.5""]","[""12""]",04:53,53,4.42,minute hand,171.5
clock_reading_0746_open_q1,clock_reading_0746.png,"[""read_time=07:16; minute_hand_ticks_from_12=16; hour_hand_ticks_past_hour=1.33; nearer_to_12=minute hand; smaller_separation_degrees=122""]","[""12""]",07:16,16,1.33,minute hand,122
clock_reading_0747_open_q1,clock_reading_0747.png,"[""read_time=05:51; minute_hand_ticks_from_12=51; hour_hand_ticks_past_hour=4.25; nearer_to_12=minute hand; smaller_separation_degrees=130.5""]","[""12""]",05:51,51,4.25,minute hand,130.5
clock_reading_0748_open_q1,clock_reading_0748.png,"[""read_time=02:05; minute_hand_ticks_from_12=5; hour_hand_ticks_past_hour=0.42; nearer_to_12=minute hand; smaller_separation_degrees=32.5""]","[""12""]",02:05,5,0.42,minute hand,32.5
clock_reading_0749_open_q1,clock_reading_0749.png,"[""read_time=08:56; minute_hand_ticks_from_12=56; hour_hand_ticks_past_hour=4.67; nearer_to_12=minute hand; smaller_separation_degrees=68""]","[""12""]",08:56,56,4.67,minute hand,68
clock_reading_0750_open_q1,clock_reading_0750.png,"[""read_time=06:13; minute_hand_ticks_from_12=13; hour_hand_ticks_past_hour=1.08; nearer_to_12=minute hand; smaller_separation_degrees=108.5""]","[""12""]",06:13,13,1.08,minute hand,108.5
clock_reading_0751_open_q1,clock_reading_0751.png,"[""read_time=12:47; minute_hand_ticks_from_12=47; hour_hand_ticks_past_hour=3.92; nearer_to_12=hour hand; smaller_separation_degrees=101.5""]","[""12""]",12:47,47,3.92,hour hand,101.5
clock_reading_0752_open_q1,clock_reading_0752.png,"[""read_time=09:23; minute_hand_ticks_from_12=23; hour_hand_ticks_past_hour=1.92; nearer_to_12=hour hand; smaller_separation_degrees=143.5""]","[""12""]",09:23,23,1.92,hour hand,143.5
clock_reading_0753_open_q1,clock_reading_0753.png,"[""read_time=06:37; minute_hand_ticks_from_12=37; hour_hand_ticks_past_hour=3.08; nearer_to_12=minute hand; smaller_separation_degrees=23.5""]","[""12""]",06:37,37,3.08,minute hand,23.5
clock_reading_0754_open_q1,clock_reading_0754.png,"[""read_time=03:27; minute_hand_ticks_from_12=27; hour_hand_ticks_past_hour=2.25; nearer_to_12=hour hand; smaller_separation_degrees=58.5""]","[""12""]",03:27,27,2.25,hour hand,58.5
clock_reading_0755_open_q1,clock_reading_0755.png,"[""read_time=09:43; minute_hand_ticks_from_12=43; hour_hand_ticks_past_hour=3.58; nearer_to_12=hour hand; smaller_separation_degrees=33.5""]","[""12""]",09:43,43,3.58,hour hand,33.5
clock_reading_0756_open_q1,clock_reading_0756.png,"[""read_time=08:27; minute_hand_ticks_from_12=27; hour_hand_ticks_past_hour=2.25; nearer_to_12=hour hand; smaller_separation_degrees=91.5""]","[""12""]",08:27,27,2.25,hour hand,91.5
clock_reading_0757_open_q1,clock_reading_0757.png,"[""read_time=07:52; minute_hand_ticks_from_12=52; hour_hand_ticks_past_hour=4.33; nearer_to_12=minute hand; smaller_separation_degrees=76""]","[""12""]",07:52,52,4.33,minute hand,76
clock_reading_0758_open_q1,clock_reading_0758.png,"[""read_time=06:02; minute_hand_ticks_from_12=2; hour_hand_ticks_past_hour=0.17; nearer_to_12=minute hand; smaller_separation_degrees=169""]","[""12""]",06:02,2,0.17,minute hand,169
clock_reading_0759_open_q1,clock_reading_0759.png,"[""read_time=01:48; minute_hand_ticks_from_12=48; hour_hand_ticks_past_hour=4; nearer_to_12=hour hand; smaller_separation_degrees=126""]","[""12""]",01:48,48,4,hour hand,126
clock_reading_0760_open_q1,clock_reading_0760.png,"[""read_time=03:03; minute_hand_ticks_from_12=3; hour_hand_ticks_past_hour=0.25; nearer_to_12=minute hand; smaller_separation_degrees=73.5""]","[""12""]",03:03,3,0.25,minute hand,73.5
clock_reading_0761_open_q1,clock_reading_0761.png,"[""read_time=04:50; minute_hand_ticks_from_12=50; hour_hand_ticks_past_hour=4.17; nearer_to_12=minute hand; smaller_separation_degrees=155""]","[""12""]",04:50,50,4.17,minute hand,155
clock_reading_0762_open_q1,clock_reading_0762.png,"[""read_time=11:11; minute_hand_ticks_from_12=11; hour_hand_ticks_past_hour=0.92; nearer_to_12=hour hand; smaller_separation_degrees=90.5""]","[""12""]",11:11,11,0.92,hour hand,90.5
clock_reading_0763_open_q1,clock_reading_0763.png,"[""read_time=10:31; minute_hand_ticks_from_12=31; hour_hand_ticks_past_hour=2.58; nearer_to_12=hour hand; smaller_separation_degrees=129.5""]","[""12""]",10:31,31,2.58,hour hand,129.5
clock_reading_0764_open_q1,clock_reading_0764.png,"[""read_time=11:05; minute_hand_ticks_from_12=5; hour_hand_ticks_past_hour=0.42; nearer_to_12=hour hand; smaller_separation_degrees=57.5""]","[""12""]",11:05,5,0.42,hour hand,57.5
clock_reading_0765_open_q1,clock_reading_0765.png,"[""read_time=01:46; minute_hand_ticks_from_12=46; hour_hand_ticks_past_hour=3.83; nearer_to_12=hour hand; smaller_separation_degrees=137""]","[""12""]",01:46,46,3.83,hour hand,137
clock_reading_0766_open_q1,clock_reading_0766.png,"[""read_time=05:25; minute_hand_ticks_from_12=25; hour_hand_ticks_past_hour=2.08; nearer_to_12=minute hand; smaller_separation_degrees=12.5""]","[""12""]",05:25,25,2.08,minute hand,12.5
clock_reading_0767_open_q1,clock_reading_0767.png,"[""read_time=12:34; minute_hand_ticks_from_12=34; hour_hand_ticks_past_hour=2.83; nearer_to_12=hour hand; smaller_separation_degrees=173""]","[""12""]",12:34,34,2.83,hour hand,173
clock_reading_0768_open_q1,clock_reading_0768.png,"[""read_time=02:08; minute_hand_ticks_from_12=8; hour_hand_ticks_past_hour=0.67; nearer_to_12=minute hand; smaller_separation_degrees=16""]","[""12""]",02:08,8,0.67,minute hand,16
clock_reading_0769_open_q1,clock_reading_0769.png,"[""read_time=01:36; minute_hand_ticks_from_12=36; hour_hand_ticks_past_hour=3; nearer_to_12=hour hand; smaller_separation_degrees=168""]","[""12""]",01:36,36,3,hour hand,168
clock_reading_0770_open_q1,clock_reading_0770.png,"[""read_time=07:05; minute_hand_ticks_from_12=5; hour_hand_ticks_past_hour=0.42; nearer_to_12=minute hand; smaller_separation_degrees=177.5""]","[""12""]",07:05,5,0.42,minute hand,177.5
clock_reading_0771_open_q1,clock_reading_0771.png,"[""read_time=07:35; minute_hand_ticks_from_12=35; hour_hand_ticks_past_hour=2.92; nearer_to_12=hour hand; smaller_separation_degrees=17.5""]","[""12""]",07:35,35,2.92,hour hand,17.5
clock_reading_0772_open_q1,clock_reading_0772.png,"[""read_time=02:22; minute_hand_ticks_from_12=22; hour_hand_ticks_past_hour=1.83; nearer_to_12=hour hand; smaller_separation_degrees=61""]","[""12""]",02:22,22,1.83,hour hand,61
clock_reading_0773_open_q1,clock_reading_0773.png,"[""read_time=03:46; minute_hand_ticks_from_12=46; hour_hand_ticks_past_hour=3.83; nearer_to_12=minute hand; smaller_separation_degrees=163""]","[""12""]",03:46,46,3.83,minute hand,163
clock_reading_0774_open_q1,clock_reading_0774.png,"[""read_time=05:00; minute_hand_ticks_from_12=0; hour_hand_ticks_past_hour=0; nearer_to_12=minute hand; smaller_separation_degrees=150""]","[""12""]",05:00,0,0,minute hand,150
clock_reading_0775_open_q1,clock_reading_0775.png,"[""read_time=08:31; minute_hand_ticks_from_12=31; hour_hand_ticks_past_hour=2.58; nearer_to_12=hour hand; smaller_separation_degrees=69.5""]","[""12""]",08:31,31,2.58,hour hand,69.5
clock_reading_0776_open_q1,clock_reading_0776.png,"[""read_time=08:25; minute_hand_ticks_from_12=25; hour_hand_ticks_past_hour=2.08; nearer_to_12=hour hand; smaller_separation_degrees=102.5""]","[""12""]",08:25,25,2.08,hour hand,102.5
clock_reading_0777_open_q1,clock_reading_0777.png,"[""read_time=04:45; minute_hand_ticks_from_12=45; hour_hand_ticks_past_hour=3.75; nearer_to_12=minute hand; smaller_separation_degrees=127.5""]","[""12""]",04:45,45,3.75,minute hand,127.5
clock_reading_0778_open_q1,clock_reading_0778.png,"[""read_time=01:15; minute_hand_ticks_from_12=15; hour_hand_ticks_past_hour=1.25; nearer_to_12=hour hand; smaller_separation_degrees=52.5""]","[""12""]",01:15,15,1.25,hour hand,52.5
clock_reading_0779_open_q1,clock_reading_0779.png,"[""read_time=10:48; minute_hand_ticks_from_12=48; hour_hand_ticks_past_hour=4; nearer_to_12=hour hand; smaller_separation_degrees=36""]","[""12""]",10:48,48,4,hour hand,36
clock_reading_0780_open_q1,clock_reading_0780.png,"[""read_time=04:26; minute_hand_ticks_from_12=26; hour_hand_ticks_past_hour=2.17; nearer_to_12=hour hand; smaller_separation_degrees=23""]","[""12""]",04:26,26,2.17,hour hand,23
clock_reading_0781_open_q1,clock_reading_0781.png,"[""read_time=04:38; minute_hand_ticks_from_12=38; hour_hand_ticks_past_hour=3.17; nearer_to_12=minute hand; smaller_separation_degrees=89""]","[""12""]",04:38,38,3.17,minute hand,89
clock_reading_0782_open_q1,clock_reading_0782.png,"[""read_time=11:03; minute_hand_ticks_from_12=3; hour_hand_ticks_past_hour=0.25; nearer_to_12=minute hand; smaller_separation_degrees=46.5""]","[""12""]",11:03,3,0.25,minute hand,46.5
clock_reading_0783_open_q1,clock_reading_0783.png,"[""read_time=09:55; minute_hand_ticks_from_12=55; hour_hand_ticks_past_hour=4.58; nearer_to_12=minute hand; smaller_separation_degrees=32.5""]","[""12""]",09:55,55,4.58,minute hand,32.5
clock_reading_0784_open_q1,clock_reading_0784.png,"[""read_time=07:19; minute_hand_ticks_from_12=19; hour_hand_ticks_past_hour=1.58; nearer_to_12=minute hand; smaller_separation_degrees=105.5""]","[""12""]",07:19,19,1.58,minute hand,105.5
clock_reading_0785_open_q1,clock_reading_0785.png,"[""read_time=09:34; minute_hand_ticks_from_12=34; hour_hand_ticks_past_hour=2.83; nearer_to_12=hour hand; smaller_separation_degrees=83""]","[""12""]",09:34,34,2.83,hour hand,83
clock_reading_0786_open_q1,clock_reading_0786.png,"[""read_time=06:01; minute_hand_ticks_from_12=1; hour_hand_ticks_past_hour=0.08; nearer_to_12=minute hand; smaller_separation_degrees=174.5""]","[""12""]",06:01,1,0.08,minute hand,174.5
clock_reading_0787_open_q1,clock_reading_0787.png,"[""read_time=05:46; minute_hand_ticks_from_12=46; hour_hand_ticks_past_hour=3.83; nearer_to_12=minute hand; smaller_separation_degrees=103""]","[""12""]",05:46,46,3.83,minute hand,103
clock_reading_0788_open_q1,clock_reading_0788.png,"[""read_time=10:15; minute_hand_ticks_from_12=15; hour_hand_ticks_past_hour=1.25; nearer_to_12=hour hand; smaller_separation_degrees=142.5""]","[""12""]",10:15,15,1.25,hour hand,142.5
clock_reading_0789_open_q1,clock_reading_0789.png,"[""read_time=08:57; minute_hand_ticks_from_12=57; hour_hand_ticks_past_hour=4.75; nearer_to_12=minute hand; smaller_separation_degrees=73.5""]","[""12""]",08:57,57,4.75,minute hand,73.5
clock_reading_0790_open_q1,clock_reading_0790.png,"[""read_time=11:28; minute_hand_ticks_from_12=28; hour_hand_ticks_past_hour=2.33; nearer_to_12=hour hand; smaller_separation_degrees=176""]","[""12""]",11:28,28,2.33,hour hand,176
clock_reading_0791_open_q1,clock_reading_0791.png,"[""read_time=11:37; minute_hand_ticks_from_12=37; hour_hand_ticks_past_hour=3.08; nearer_to_12=hour hand; smaller_separation_degrees=126.5""]","[""12""]",11:37,37,3.08,hour hand,126.5
clock_reading_0792_open_q1,clock_reading_0792.png,"[""read_time=10:16; minute_hand_ticks_from_12=16; hour_hand_ticks_past_hour=1.33; nearer_to_12=hour hand; smaller_separation_degrees=148""]","[""12""]",10:16,16,1.33,hour hand,148
clock_reading_0793_open_q1,clock_reading_0793.png,"[""read_time=10:58; minute_hand_ticks_from_12=58; hour_hand_ticks_past_hour=4.83; nearer_to_12=minute hand; smaller_separation_degrees=19""]","[""12""]",10:58,58,4.83,minute hand,19
clock_reading_0794_open_q1,clock_reading_0794.png,"[""read_time=05:05; minute_hand_ticks_from_12=5; hour_hand_ticks_past_hour=0.42; nearer_to_12=minute hand; smaller_separation_degrees=122.5""]","[""12""]",05:05,5,0.42,minute hand,122.5
clock_reading_0795_open_q1,clock_reading_0795.png,"[""read_time=07:49; minute_hand_ticks_from_12=49; hour_hand_ticks_past_hour=4.08; nearer_to_12=minute hand; smaller_separation_degrees=59.5""]","[""12""]",07:49,49,4.08,minute hand,59.5
clock_reading_0796_open_q1,clock_reading_0796.png,"[""read_time=09:14; minute_hand_ticks_from_12=14; hour_hand_ticks_past_hour=1.17; nearer_to_12=hour hand; smaller_separation_degrees=167""]","[""12""]",09:14,14,1.17,hour hand,167
clock_reading_0797_open_q1,clock_reading_0797.png,"[""read_time=10:43; minute_hand_ticks_from_12=43; hour_hand_ticks_past_hour=3.58; nearer_to_12=hour hand; smaller_separation_degrees=63.5""]","[""12""]",10:43,43,3.58,hour hand,63.5
clock_reading_0798_open_q1,clock_reading_0798.png,"[""read_time=07:08; minute_hand_ticks_from_12=8; hour_hand_ticks_past_hour=0.67; nearer_to_12=minute hand; smaller_separation_degrees=166""]","[""12""]",07:08,8,0.67,minute hand,166
clock_reading_0799_open_q1,clock_reading_0799.png,"[""read_time=04:58; minute_hand_ticks_from_12=58; hour_hand_ticks_past_hour=4.83; nearer_to_12=minute hand; smaller_separation_degrees=161""]","[""12""]",04:58,58,4.83,minute hand,161
clock_reading_0800_open_q1,clock_reading_0800.png,"[""read_time=11:15; minute_hand_ticks_from_12=15; hour_hand_ticks_past_hour=1.25; nearer_to_12=hour hand; smaller_separation_degrees=112.5""]","[""12""]",11:15,15,1.25,hour hand,112.5
clock_reading_0801_open_q1,clock_reading_0801.png,"[""read_time=02:37; minute_hand_ticks_from_12=37; hour_hand_ticks_past_hour=3.08; nearer_to_12=hour hand; smaller_separation_degrees=143.5""]","[""12""]",02:37,37,3.08,hour hand,143.5
clock_reading_0802_open_q1,clock_reading_0802.png,"[""read_time=09:04; minute_hand_ticks_from_12=4; hour_hand_ticks_past_hour=0.33; nearer_to_12=minute hand; smaller_separation_degrees=112""]","[""12""]",09:04,4,0.33,minute hand,112
clock_reading_0803_open_q1,clock_reading_0803.png,"[""read_time=02:36; minute_hand_ticks_from_12=36; hour_hand_ticks_past_hour=3; nearer_to_12=hour hand; smaller_separation_degrees=138""]","[""12""]",02:36,36,3,hour hand,138
clock_reading_0804_open_q1,clock_reading_0804.png,"[""read_time=08:21; minute_hand_ticks_from_12=21; hour_hand_ticks_past_hour=1.75; nearer_to_12=hour hand; smaller_separation_degrees=124.5""]","[""12""]",08:21,21,1.75,hour hand,124.5
clock_reading_0805_open_q1,clock_reading_0805.png,"[""read_time=08:38; minute_hand_ticks_from_12=38; hour_hand_ticks_past_hour=3.17; nearer_to_12=hour hand; smaller_separation_degrees=31""]","[""12""]",08:38,38,3.17,hour hand,31
clock_reading_0806_open_q1,clock_reading_0806.png,"[""read_time=08:00; minute_hand_ticks_from_12=0; hour_hand_ticks_past_hour=0; nearer_to_12=minute hand; smaller_separation_degrees=120""]","[""12""]",08:00,0,0,minute hand,120
clock_reading_0807_open_q1,clock_reading_0807.png,"[""read_time=06:58; minute_hand_ticks_from_12=58; hour_hand_ticks_past_hour=4.83; nearer_to_12=minute hand; smaller_separation_degrees=139""]","[""12""]",06:58,58,4.83,minute hand,139
clock_reading_0808_open_q1,clock_reading_0808.png,"[""read_time=06:14; minute_hand_ticks_from_12=14; hour_hand_ticks_past_hour=1.17; nearer_to_12=minute hand; smaller_separation_degrees=103""]","[""12""]",06:14,14,1.17,minute hand,103
clock_reading_0809_open_q1,clock_reading_0809.png,"[""read_time=01:43; minute_hand_ticks_from_12=43; hour_hand_ticks_past_hour=3.58; nearer_to_12=hour hand; smaller_separation_degrees=153.5""]","[""12""]",01:43,43,3.58,hour hand,153.5
clock_reading_0810_open_q1,clock_reading_0810.png,"[""read_time=12:21; minute_hand_ticks_from_12=21; hour_hand_ticks_past_hour=1.75; nearer_to_12=hour hand; smaller_separation_degrees=115.5""]","[""12""]",12:21,21,1.75,hour hand,115.5
clock_reading_0811_open_q1,clock_reading_0811.png,"[""read_time=02:36; minute_hand_ticks_from_12=36; hour_hand_ticks_past_hour=3; nearer_to_12=hour hand; smaller_separation_degrees=138""]","[""12""]",02:36,36,3,hour hand,138
clock_reading_0812_open_q1,clock_reading_0812.png,"[""read_time=01:16; minute_hand_ticks_from_12=16; hour_hand_ticks_past_hour=1.33; nearer_to_12=hour hand; smaller_separation_degrees=58""]","[""12""]",01:16,16,1.33,hour hand,58
clock_reading_0813_open_q1,clock_reading_0813.png,"[""read_time=03:31; minute_hand_ticks_from_12=31; hour_hand_ticks_past_hour=2.58; nearer_to_12=hour hand; smaller_separation_degrees=80.5""]","[""12""]",03:31,31,2.58,hour hand,80.5
clock_reading_0814_open_q1,clock_reading_0814.png,"[""read_time=10:04; minute_hand_ticks_from_12=4; hour_hand_ticks_past_hour=0.33; nearer_to_12=minute hand; smaller_separation_degrees=82""]","[""12""]",10:04,4,0.33,minute hand,82
clock_reading_0815_open_q1,clock_reading_0815.png,"[""read_time=01:40; minute_hand_ticks_from_12=40; hour_hand_ticks_past_hour=3.33; nearer_to_12=hour hand; smaller_separation_degrees=170""]","[""12""]",01:40,40,3.33,hour hand,170
clock_reading_0816_open_q1,clock_reading_0816.png,"[""read_time=03:23; minute_hand_ticks_from_12=23; hour_hand_ticks_past_hour=1.92; nearer_to_12=hour hand; smaller_separation_degrees=36.5""]","[""12""]",03:23,23,1.92,hour hand,36.5
clock_reading_0817_open_q1,clock_reading_0817.png,"[""read_time=03:50; minute_hand_ticks_from_12=50; hour_hand_ticks_past_hour=4.17; nearer_to_12=minute hand; smaller_separation_degrees=175""]","[""12""]",03:50,50,4.17,minute hand,175
clock_reading_0818_open_q1,clock_reading_0818.png,"[""read_time=08:17; minute_hand_ticks_from_12=17; hour_hand_ticks_past_hour=1.42; nearer_to_12=minute hand; smaller_separation_degrees=146.5""]","[""12""]",08:17,17,1.42,minute hand,146.5
clock_reading_0819_open_q1,clock_reading_0819.png,"[""read_time=06:40; minute_hand_ticks_from_12=40; hour_hand_ticks_past_hour=3.33; nearer_to_12=minute hand; smaller_separation_degrees=40""]","[""12""]",06:40,40,3.33,minute hand,40
clock_reading_0820_open_q1,clock_reading_0820.png,"[""read_time=04:10; minute_hand_ticks_from_12=10; hour_hand_ticks_past_hour=0.83; nearer_to_12=minute hand; smaller_separation_degrees=65""]","[""12""]",04:10,10,0.83,minute hand,65
clock_reading_0821_open_q1,clock_reading_0821.png,"[""read_time=10:51; minute_hand_ticks_from_12=51; hour_hand_ticks_past_hour=4.25; nearer_to_12=hour hand; smaller_separation_degrees=19.5""]","[""12""]",10:51,51,4.25,hour hand,19.5
clock_reading_0822_open_q1,clock_reading_0822.png,"[""read_time=02:17; minute_hand_ticks_from_12=17; hour_hand_ticks_past_hour=1.42; nearer_to_12=hour hand; smaller_separation_degrees=33.5""]","[""12""]",02:17,17,1.42,hour hand,33.5
clock_reading_0823_open_q1,clock_reading_0823.png,"[""read_time=06:54; minute_hand_ticks_from_12=54; hour_hand_ticks_past_hour=4.5; nearer_to_12=minute hand; smaller_separation_degrees=117""]","[""12""]",06:54,54,4.5,minute hand,117
clock_reading_0824_open_q1,clock_reading_0824.png,"[""read_time=11:24; minute_hand_ticks_from_12=24; hour_hand_ticks_past_hour=2; nearer_to_12=hour hand; smaller_separation_degrees=162""]","[""12""]",11:24,24,2,hour hand,162
clock_reading_0825_open_q1,clock_reading_0825.png,"[""read_time=05:51; minute_hand_ticks_from_12=51; hour_hand_ticks_past_hour=4.25; nearer_to_12=minute hand; smaller_separation_degrees=130.5""]","[""12""]",05:51,51,4.25,minute hand,130.5
clock_reading_0826_open_q1,clock_reading_0826.png,"[""read_time=09:25; minute_hand_ticks_from_12=25; hour_hand_ticks_past_hour=2.08; nearer_to_12=hour hand; smaller_separation_degrees=132.5""]","[""12""]",09:25,25,2.08,hour hand,132.5
clock_reading_0827_open_q1,clock_reading_0827.png,"[""read_time=06:43; minute_hand_ticks_from_12=43; hour_hand_ticks_past_hour=3.58; nearer_to_12=minute hand; smaller_separation_degrees=56.5""]","[""12""]",06:43,43,3.58,minute hand,56.5
clock_reading_0828_open_q1,clock_reading_0828.png,"[""read_time=04:04; minute_hand_ticks_from_12=4; hour_hand_ticks_past_hour=0.33; nearer_to_12=minute hand; smaller_separation_degrees=98""]","[""12""]",04:04,4,0.33,minute hand,98
clock_reading_0829_open_q1,clock_reading_0829.png,"[""read_time=04:40; minute_hand_ticks_from_12=40; hour_hand_ticks_past_hour=3.33; nearer_to_12=minute hand; smaller_separation_degrees=100""]","[""12""]",04:40,40,3.33,minute hand,100
clock_reading_0830_open_q1,clock_reading_0830.png,"[""read_time=02:27; minute_hand_ticks_from_12=27; hour_hand_ticks_past_hour=2.25; nearer_to_12=hour hand; smaller_separation_degrees=88.5""]","[""12""]",02:27,27,2.25,hour hand,88.5
clock_reading_0831_open_q1,clock_reading_0831.png,"[""read_time=03:42; minute_hand_ticks_from_12=42; hour_hand_ticks_past_hour=3.5; nearer_to_12=minute hand; smaller_separation_degrees=141""]","[""12""]",03:42,42,3.5,minute hand,141
clock_reading_0832_open_q1,clock_reading_0832.png,"[""read_time=12:23; minute_hand_ticks_from_12=23; hour_hand_ticks_past_hour=1.92; nearer_to_12=hour hand; smaller_separation_degrees=126.5""]","[""12""]",12:23,23,1.92,hour hand,126.5
clock_reading_0833_open_q1,clock_reading_0833.png,"[""read_time=10:50; minute_hand_ticks_from_12=50; hour_hand_ticks_past_hour=4.17; nearer_to_12=hour hand; smaller_separation_degrees=25""]","[""12""]",10:50,50,4.17,hour hand,25
clock_reading_0834_open_q1,clock_reading_0834.png,"[""read_time=05:06; minute_hand_ticks_from_12=6; hour_hand_ticks_past_hour=0.5; nearer_to_12=minute hand; smaller_separation_degrees=117""]","[""12""]",05:06,6,0.5,minute hand,117
clock_reading_0835_open_q1,clock_reading_0835.png,"[""read_time=10:51; minute_hand_ticks_from_12=51; hour_hand_ticks_past_hour=4.25; nearer_to_12=hour hand; smaller_separation_degrees=19.5""]","[""12""]",10:51,51,4.25,hour hand,19.5
clock_reading_0836_open_q1,clock_reading_0836.png,"[""read_time=07:00; minute_hand_ticks_from_12=0; hour_hand_ticks_past_hour=0; nearer_to_12=minute hand; smaller_separation_degrees=150""]","[""12""]",07:00,0,0,minute hand,150
clock_reading_0837_open_q1,clock_reading_0837.png,"[""read_time=09:39; minute_hand_ticks_from_12=39; hour_hand_ticks_past_hour=3.25; nearer_to_12=hour hand; smaller_separation_degrees=55.5""]","[""12""]",09:39,39,3.25,hour hand,55.5
clock_reading_0838_open_q1,clock_reading_0838.png,"[""read_time=09:18; minute_hand_ticks_from_12=18; hour_hand_ticks_past_hour=1.5; nearer_to_12=hour hand; smaller_separation_degrees=171""]","[""12""]",09:18,18,1.5,hour hand,171
clock_reading_0839_open_q1,clock_reading_0839.png,"[""read_time=10:34; minute_hand_ticks_from_12=34; hour_hand_ticks_past_hour=2.83; nearer_to_12=hour hand; smaller_separation_degrees=113""]","[""12""]",10:34,34,2.83,hour hand,113
clock_reading_0840_open_q1,clock_reading_0840.png,"[""read_time=04:13; minute_hand_ticks_from_12=13; hour_hand_ticks_past_hour=1.08; nearer_to_12=minute hand; smaller_separation_degrees=48.5""]","[""12""]",04:13,13,1.08,minute hand,48.5
clock_reading_0841_open_q1,clock_reading_0841.png,"[""read_time=10:52; minute_hand_ticks_from_12=52; hour_hand_ticks_past_hour=4.33; nearer_to_12=hour hand; smaller_separation_degrees=14""]","[""12""]",10:52,52,4.33,hour hand,14
clock_reading_0842_open_q1,clock_reading_0842.png,"[""read_time=02:20; minute_hand_ticks_from_12=20; hour_hand_ticks_past_hour=1.67; nearer_to_12=hour hand; smaller_separation_degrees=50""]","[""12""]",02:20,20,1.67,hour hand,50
clock_reading_0843_open_q1,clock_reading_0843.png,"[""read_time=11:47; minute_hand_ticks_from_12=47; hour_hand_ticks_past_hour=3.92; nearer_to_12=hour hand; smaller_separation_degrees=71.5""]","[""12""]",11:47,47,3.92,hour hand,71.5
