question_id,task,image,prompt,groundtruth
coordinate_geometry_0435_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0435.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",4.47
coordinate_geometry_0436_q1,Image Description,coordinate_geometry_0436.png,What are the coordinates of point A?,"(4, -1)"
coordinate_geometry_0436_q2,Basic Relational Reasoning,coordinate_geometry_0436.png,"What is the distance between point A and point B, rounded to 2 decimal places?",8.06
coordinate_geometry_0436_q3,Comparative Reasoning,coordinate_geometry_0436.png,Which two points are farthest together? Answer with both labels.,A and B
coordinate_geometry_0436_q4,Compound Reasoning,coordinate_geometry_0436.png,"The distance from point A to point B is 8.06 units. Is this greater than, less than, or equal to 10 units?",less than
coordinate_geometry_0436_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0436.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",10.30
coordinate_geometry_0437_q1,Image Description,coordinate_geometry_0437.png,What are the coordinates of point A?,"(1, -2)"
coordinate_geometry_0437_q2,Basic Relational Reasoning,coordinate_geometry_0437.png,"What is the distance between point A and point C, rounded to 2 decimal places?",6.71
coordinate_geometry_0437_q3,Comparative Reasoning,coordinate_geometry_0437.png,Which two points are farthest together? Answer with both labels.,A and C
coordinate_geometry_0437_q4,Compound Reasoning,coordinate_geometry_0437.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",yes
coordinate_geometry_0437_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0437.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",3.00
coordinate_geometry_0438_q1,Image Description,coordinate_geometry_0438.png,What are the coordinates of point A?,"(-5, 3)"
coordinate_geometry_0438_q2,Basic Relational Reasoning,coordinate_geometry_0438.png,"What is the distance between point A and point D, rounded to 2 decimal places?",13.42
coordinate_geometry_0438_q3,Comparative Reasoning,coordinate_geometry_0438.png,Which two points are farthest together? Answer with both labels.,A and D
coordinate_geometry_0438_q4,Compound Reasoning,coordinate_geometry_0438.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",yes
coordinate_geometry_0438_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0438.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",1.00
coordinate_geometry_0439_q1,Image Description,coordinate_geometry_0439.png,What are the coordinates of point B?,"(0, 8)"
coordinate_geometry_0439_q2,Basic Relational Reasoning,coordinate_geometry_0439.png,"What is the distance between point A and point B, rounded to 2 decimal places?",3.16
coordinate_geometry_0439_q3,Comparative Reasoning,coordinate_geometry_0439.png,Which two points are closest together? Answer with both labels.,A and B
coordinate_geometry_0439_q4,Compound Reasoning,coordinate_geometry_0439.png,What is the sum of the x-coordinates of all points in this image?,1
coordinate_geometry_0439_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0439.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",5.00
coordinate_geometry_0440_q1,Image Description,coordinate_geometry_0440.png,What are the coordinates of point A?,"(-1, -4)"
coordinate_geometry_0440_q2,Basic Relational Reasoning,coordinate_geometry_0440.png,"What is the distance between point A and point C, rounded to 2 decimal places?",7.00
coordinate_geometry_0440_q3,Comparative Reasoning,coordinate_geometry_0440.png,Which two points are closest together? Answer with both labels.,A and B
coordinate_geometry_0440_q4,Compound Reasoning,coordinate_geometry_0440.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",yes
coordinate_geometry_0440_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0440.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",4.47
coordinate_geometry_0441_q1,Image Description,coordinate_geometry_0441.png,What are the coordinates of point A?,"(-3, -5)"
coordinate_geometry_0441_q2,Basic Relational Reasoning,coordinate_geometry_0441.png,"What is the distance between point B and point D, rounded to 2 decimal places?",9.22
coordinate_geometry_0441_q3,Comparative Reasoning,coordinate_geometry_0441.png,Which two points are farthest together? Answer with both labels.,C and D
coordinate_geometry_0441_q4,Compound Reasoning,coordinate_geometry_0441.png,"The distance from point B to point D is 9.22 units. Is this greater than, less than, or equal to 10 units?",less than
coordinate_geometry_0441_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0441.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",6.71
coordinate_geometry_0442_q1,Image Description,coordinate_geometry_0442.png,What are the coordinates of point B?,"(-4, -1)"
coordinate_geometry_0442_q2,Basic Relational Reasoning,coordinate_geometry_0442.png,"What is the distance between point A and point B, rounded to 2 decimal places?",12.08
coordinate_geometry_0442_q3,Comparative Reasoning,coordinate_geometry_0442.png,What are the coordinates of the midpoint between point A and point B?,"(1.5, 1.5)"
coordinate_geometry_0442_q4,Compound Reasoning,coordinate_geometry_0442.png,What is the sum of the x-coordinates of all points in this image?,3
coordinate_geometry_0442_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0442.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",13.60
coordinate_geometry_0443_q1,Image Description,coordinate_geometry_0443.png,What are the coordinates of point C?,"(5, -1)"
coordinate_geometry_0443_q2,Basic Relational Reasoning,coordinate_geometry_0443.png,"What is the distance between point A and point B, rounded to 2 decimal places?",7.07
coordinate_geometry_0443_q3,Comparative Reasoning,coordinate_geometry_0443.png,Which two points are farthest together? Answer with both labels.,A and C
coordinate_geometry_0443_q4,Compound Reasoning,coordinate_geometry_0443.png,What is the sum of the x-coordinates of all points in this image?,6
coordinate_geometry_0443_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0443.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",5.00
coordinate_geometry_0444_q1,Image Description,coordinate_geometry_0444.png,What are the coordinates of point A?,"(-4, 8)"
coordinate_geometry_0444_q2,Basic Relational Reasoning,coordinate_geometry_0444.png,"What is the distance between point A and point B, rounded to 2 decimal places?",6.71
coordinate_geometry_0444_q3,Comparative Reasoning,coordinate_geometry_0444.png,What are the coordinates of the midpoint between point C and point D?,"(4, -5)"
coordinate_geometry_0444_q4,Compound Reasoning,coordinate_geometry_0444.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",yes
coordinate_geometry_0444_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0444.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",5.10
coordinate_geometry_0445_q1,Image Description,coordinate_geometry_0445.png,What are the coordinates of point B?,"(4, 0)"
coordinate_geometry_0445_q2,Basic Relational Reasoning,coordinate_geometry_0445.png,"What is the distance between point A and point B, rounded to 2 decimal places?",7.81
coordinate_geometry_0445_q3,Comparative Reasoning,coordinate_geometry_0445.png,What are the coordinates of the midpoint between point A and point B?,"(1.5, -3)"
coordinate_geometry_0445_q4,Compound Reasoning,coordinate_geometry_0445.png,What is the sum of the x-coordinates of all points in this image?,3
coordinate_geometry_0445_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0445.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",7.62
coordinate_geometry_0446_q1,Image Description,coordinate_geometry_0446.png,What are the coordinates of point A?,"(-1, 4)"
coordinate_geometry_0446_q2,Basic Relational Reasoning,coordinate_geometry_0446.png,"What is the distance between point A and point C, rounded to 2 decimal places?",8.49
coordinate_geometry_0446_q3,Comparative Reasoning,coordinate_geometry_0446.png,What are the coordinates of the midpoint between point B and point C?,"(4, -1)"
coordinate_geometry_0446_q4,Compound Reasoning,coordinate_geometry_0446.png,"The distance from point A to point C is 8.49 units. Is this greater than, less than, or equal to 10 units?",less than
coordinate_geometry_0446_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0446.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",3.61
coordinate_geometry_0447_q1,Image Description,coordinate_geometry_0447.png,What are the coordinates of point C?,"(8, 2)"
coordinate_geometry_0447_q2,Basic Relational Reasoning,coordinate_geometry_0447.png,"What is the distance between point A and point C, rounded to 2 decimal places?",13.42
coordinate_geometry_0447_q3,Comparative Reasoning,coordinate_geometry_0447.png,What are the coordinates of the midpoint between point C and point D?,"(0.5, -0.5)"
coordinate_geometry_0447_q4,Compound Reasoning,coordinate_geometry_0447.png,What is the sum of the x-coordinates of all points in this image?,-3
coordinate_geometry_0447_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0447.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",3.61
coordinate_geometry_0448_q1,Image Description,coordinate_geometry_0448.png,What are the coordinates of point B?,"(-3, -8)"
coordinate_geometry_0448_q2,Basic Relational Reasoning,coordinate_geometry_0448.png,"What is the distance between point A and point B, rounded to 2 decimal places?",9.22
coordinate_geometry_0448_q3,Comparative Reasoning,coordinate_geometry_0448.png,Which two points are closest together? Answer with both labels.,A and B
coordinate_geometry_0448_q4,Compound Reasoning,coordinate_geometry_0448.png,"The distance from point A to point B is 9.22 units. Is this greater than, less than, or equal to 10 units?",less than
coordinate_geometry_0448_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0448.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",8.00
coordinate_geometry_0449_q1,Image Description,coordinate_geometry_0449.png,What are the coordinates of point C?,"(7, -5)"
coordinate_geometry_0449_q2,Basic Relational Reasoning,coordinate_geometry_0449.png,"What is the distance between point A and point C, rounded to 2 decimal places?",12.73
coordinate_geometry_0449_q3,Comparative Reasoning,coordinate_geometry_0449.png,Which two points are closest together? Answer with both labels.,A and B
coordinate_geometry_0449_q4,Compound Reasoning,coordinate_geometry_0449.png,What is the sum of the x-coordinates of all points in this image?,0
coordinate_geometry_0449_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0449.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",7.07
coordinate_geometry_0450_q1,Image Description,coordinate_geometry_0450.png,What are the coordinates of point D?,"(-8, -1)"
coordinate_geometry_0450_q2,Basic Relational Reasoning,coordinate_geometry_0450.png,"What is the distance between point C and point D, rounded to 2 decimal places?",16.16
coordinate_geometry_0450_q3,Comparative Reasoning,coordinate_geometry_0450.png,Which two points are closest together? Answer with both labels.,B and D
coordinate_geometry_0450_q4,Compound Reasoning,coordinate_geometry_0450.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",no
coordinate_geometry_0450_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0450.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",9.43
coordinate_geometry_0451_q1,Image Description,coordinate_geometry_0451.png,What are the coordinates of point A?,"(-4, 7)"
coordinate_geometry_0451_q2,Basic Relational Reasoning,coordinate_geometry_0451.png,"What is the distance between point A and point B, rounded to 2 decimal places?",15.65
coordinate_geometry_0451_q3,Comparative Reasoning,coordinate_geometry_0451.png,Which two points are closest together? Answer with both labels.,A and B
coordinate_geometry_0451_q4,Compound Reasoning,coordinate_geometry_0451.png,What is the sum of the x-coordinates of all points in this image?,-1
coordinate_geometry_0451_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0451.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",13.93
coordinate_geometry_0452_q1,Image Description,coordinate_geometry_0452.png,What are the coordinates of point C?,"(-6, -2)"
coordinate_geometry_0452_q2,Basic Relational Reasoning,coordinate_geometry_0452.png,"What is the distance between point B and point C, rounded to 2 decimal places?",3.00
coordinate_geometry_0452_q3,Comparative Reasoning,coordinate_geometry_0452.png,Which two points are closest together? Answer with both labels.,B and C
coordinate_geometry_0452_q4,Compound Reasoning,coordinate_geometry_0452.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",no
coordinate_geometry_0452_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0452.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",9.00
coordinate_geometry_0453_q1,Image Description,coordinate_geometry_0453.png,What are the coordinates of point D?,"(-6, -6)"
coordinate_geometry_0453_q2,Basic Relational Reasoning,coordinate_geometry_0453.png,"What is the distance between point A and point B, rounded to 2 decimal places?",3.61
coordinate_geometry_0453_q3,Comparative Reasoning,coordinate_geometry_0453.png,Which two points are farthest together? Answer with both labels.,A and D
coordinate_geometry_0453_q4,Compound Reasoning,coordinate_geometry_0453.png,What is the sum of the x-coordinates of all points in this image?,5
coordinate_geometry_0453_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0453.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",5.66
coordinate_geometry_0454_q1,Image Description,coordinate_geometry_0454.png,What are the coordinates of point B?,"(5, -2)"
coordinate_geometry_0454_q2,Basic Relational Reasoning,coordinate_geometry_0454.png,"What is the distance between point A and point B, rounded to 2 decimal places?",3.61
coordinate_geometry_0454_q3,Comparative Reasoning,coordinate_geometry_0454.png,What are the coordinates of the midpoint between point A and point B?,"(3.5, -1)"
coordinate_geometry_0454_q4,Compound Reasoning,coordinate_geometry_0454.png,"The distance from point A to point B is 3.61 units. Is this greater than, less than, or equal to 10 units?",less than
coordinate_geometry_0454_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0454.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",1.41
coordinate_geometry_0455_q1,Image Description,coordinate_geometry_0455.png,What are the coordinates of point A?,"(4, -1)"
coordinate_geometry_0455_q2,Basic Relational Reasoning,coordinate_geometry_0455.png,"What is the distance between point A and point B, rounded to 2 decimal places?",7.00
coordinate_geometry_0455_q3,Comparative Reasoning,coordinate_geometry_0455.png,Which two points are closest together? Answer with both labels.,A and B
coordinate_geometry_0455_q4,Compound Reasoning,coordinate_geometry_0455.png,What is the sum of the x-coordinates of all points in this image?,-3
coordinate_geometry_0455_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0455.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",9.06
coordinate_geometry_0456_q1,Image Description,coordinate_geometry_0456.png,What are the coordinates of point B?,"(7, 6)"
coordinate_geometry_0456_q2,Basic Relational Reasoning,coordinate_geometry_0456.png,"What is the distance between point A and point C, rounded to 2 decimal places?",6.32
coordinate_geometry_0456_q3,Comparative Reasoning,coordinate_geometry_0456.png,Which two points are closest together? Answer with both labels.,A and D
coordinate_geometry_0456_q4,Compound Reasoning,coordinate_geometry_0456.png,What is the sum of the x-coordinates of all points in this image?,-9
coordinate_geometry_0456_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0456.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",16.40
coordinate_geometry_0457_q1,Image Description,coordinate_geometry_0457.png,What are the coordinates of point A?,"(2, 0)"
coordinate_geometry_0457_q2,Basic Relational Reasoning,coordinate_geometry_0457.png,"What is the distance between point A and point B, rounded to 2 decimal places?",4.47
coordinate_geometry_0457_q3,Comparative Reasoning,coordinate_geometry_0457.png,What are the coordinates of the midpoint between point A and point B?,"(4, 1)"
coordinate_geometry_0457_q4,Compound Reasoning,coordinate_geometry_0457.png,"The distance from point A to point B is 4.47 units. Is this greater than, less than, or equal to 10 units?",less than
coordinate_geometry_0457_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0457.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",3.61
coordinate_geometry_0458_q1,Image Description,coordinate_geometry_0458.png,What are the coordinates of point C?,"(1, 8)"
coordinate_geometry_0458_q2,Basic Relational Reasoning,coordinate_geometry_0458.png,"What is the distance between point B and point C, rounded to 2 decimal places?",15.65
coordinate_geometry_0458_q3,Comparative Reasoning,coordinate_geometry_0458.png,Which two points are farthest together? Answer with both labels.,A and B
coordinate_geometry_0458_q4,Compound Reasoning,coordinate_geometry_0458.png,What is the sum of the x-coordinates of all points in this image?,3
coordinate_geometry_0458_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0458.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",19.42
coordinate_geometry_0459_q1,Image Description,coordinate_geometry_0459.png,What are the coordinates of point A?,"(-4, 4)"
coordinate_geometry_0459_q2,Basic Relational Reasoning,coordinate_geometry_0459.png,"What is the distance between point A and point D, rounded to 2 decimal places?",6.71
coordinate_geometry_0459_q3,Comparative Reasoning,coordinate_geometry_0459.png,What are the coordinates of the midpoint between point B and point D?,"(-3, -1)"
coordinate_geometry_0459_q4,Compound Reasoning,coordinate_geometry_0459.png,"Are points B, C, and D collinear (do they lie on one straight line)? Answer yes or no.",no
coordinate_geometry_0459_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0459.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",8.49
coordinate_geometry_0460_q1,Image Description,coordinate_geometry_0460.png,What are the coordinates of point A?,"(7, -8)"
coordinate_geometry_0460_q2,Basic Relational Reasoning,coordinate_geometry_0460.png,"What is the distance between point A and point B, rounded to 2 decimal places?",10.44
coordinate_geometry_0460_q3,Comparative Reasoning,coordinate_geometry_0460.png,Which two points are closest together? Answer with both labels.,A and B
coordinate_geometry_0460_q4,Compound Reasoning,coordinate_geometry_0460.png,What is the sum of the x-coordinates of all points in this image?,11
coordinate_geometry_0460_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0460.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",12.08
coordinate_geometry_0461_q1,Image Description,coordinate_geometry_0461.png,What are the coordinates of point B?,"(-3, -6)"
coordinate_geometry_0461_q2,Basic Relational Reasoning,coordinate_geometry_0461.png,"What is the distance between point A and point B, rounded to 2 decimal places?",11.40
coordinate_geometry_0461_q3,Comparative Reasoning,coordinate_geometry_0461.png,What are the coordinates of the midpoint between point A and point C?,"(-0.5, 2.5)"
coordinate_geometry_0461_q4,Compound Reasoning,coordinate_geometry_0461.png,What is the sum of the x-coordinates of all points in this image?,-4
coordinate_geometry_0461_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0461.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",10.05
coordinate_geometry_0462_q1,Image Description,coordinate_geometry_0462.png,What are the coordinates of point D?,"(-7, 0)"
coordinate_geometry_0462_q2,Basic Relational Reasoning,coordinate_geometry_0462.png,"What is the distance between point C and point D, rounded to 2 decimal places?",7.81
coordinate_geometry_0462_q3,Comparative Reasoning,coordinate_geometry_0462.png,Which two points are farthest together? Answer with both labels.,B and D
coordinate_geometry_0462_q4,Compound Reasoning,coordinate_geometry_0462.png,What is the sum of the x-coordinates of all points in this image?,4
coordinate_geometry_0462_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0462.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",2.24
coordinate_geometry_0463_q1,Image Description,coordinate_geometry_0463.png,What are the coordinates of point A?,"(7, -6)"
coordinate_geometry_0463_q2,Basic Relational Reasoning,coordinate_geometry_0463.png,"What is the distance between point A and point B, rounded to 2 decimal places?",16.64
coordinate_geometry_0463_q3,Comparative Reasoning,coordinate_geometry_0463.png,Which two points are closest together? Answer with both labels.,A and B
coordinate_geometry_0463_q4,Compound Reasoning,coordinate_geometry_0463.png,What is the sum of the x-coordinates of all points in this image?,5
coordinate_geometry_0463_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0463.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",18.60
coordinate_geometry_0464_q1,Image Description,coordinate_geometry_0464.png,What are the coordinates of point A?,"(-1, -1)"
coordinate_geometry_0464_q2,Basic Relational Reasoning,coordinate_geometry_0464.png,"What is the distance between point A and point C, rounded to 2 decimal places?",9.49
coordinate_geometry_0464_q3,Comparative Reasoning,coordinate_geometry_0464.png,Which two points are farthest together? Answer with both labels.,B and C
coordinate_geometry_0464_q4,Compound Reasoning,coordinate_geometry_0464.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",no
coordinate_geometry_0464_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0464.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",1.41
coordinate_geometry_0465_q1,Image Description,coordinate_geometry_0465.png,What are the coordinates of point B?,"(-3, -1)"
coordinate_geometry_0465_q2,Basic Relational Reasoning,coordinate_geometry_0465.png,"What is the distance between point B and point C, rounded to 2 decimal places?",5.00
coordinate_geometry_0465_q3,Comparative Reasoning,coordinate_geometry_0465.png,What are the coordinates of the midpoint between point A and point C?,"(-5, -2)"
coordinate_geometry_0465_q4,Compound Reasoning,coordinate_geometry_0465.png,"The distance from point B to point D is 4.24 units. Is this greater than, less than, or equal to 10 units?",less than
coordinate_geometry_0465_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0465.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",8.25
coordinate_geometry_0466_q1,Image Description,coordinate_geometry_0466.png,What are the coordinates of point A?,"(1, -2)"
coordinate_geometry_0466_q2,Basic Relational Reasoning,coordinate_geometry_0466.png,"What is the distance between point A and point B, rounded to 2 decimal places?",5.39
coordinate_geometry_0466_q3,Comparative Reasoning,coordinate_geometry_0466.png,Which two points are closest together? Answer with both labels.,A and B
coordinate_geometry_0466_q4,Compound Reasoning,coordinate_geometry_0466.png,What is the sum of the x-coordinates of all points in this image?,-3
coordinate_geometry_0466_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0466.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",7.07
coordinate_geometry_0467_q1,Image Description,coordinate_geometry_0467.png,What are the coordinates of point B?,"(-8, 5)"
coordinate_geometry_0467_q2,Basic Relational Reasoning,coordinate_geometry_0467.png,"What is the distance between point A and point C, rounded to 2 decimal places?",11.40
coordinate_geometry_0467_q3,Comparative Reasoning,coordinate_geometry_0467.png,What are the coordinates of the midpoint between point B and point C?,"(-6.5, 3)"
coordinate_geometry_0467_q4,Compound Reasoning,coordinate_geometry_0467.png,"The distance from point A to point B is 16.28 units. Is this greater than, less than, or equal to 10 units?",greater than
coordinate_geometry_0467_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0467.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",18.44
coordinate_geometry_0468_q1,Image Description,coordinate_geometry_0468.png,What are the coordinates of point A?,"(-7, -6)"
coordinate_geometry_0468_q2,Basic Relational Reasoning,coordinate_geometry_0468.png,"What is the distance between point C and point D, rounded to 2 decimal places?",10.30
coordinate_geometry_0468_q3,Comparative Reasoning,coordinate_geometry_0468.png,Which two points are farthest together? Answer with both labels.,A and D
coordinate_geometry_0468_q4,Compound Reasoning,coordinate_geometry_0468.png,"The distance from point A to point B is 10.77 units. Is this greater than, less than, or equal to 10 units?",greater than
coordinate_geometry_0468_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0468.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",11.18
coordinate_geometry_0469_q1,Image Description,coordinate_geometry_0469.png,What are the coordinates of point A?,"(1, 0)"
coordinate_geometry_0469_q2,Basic Relational Reasoning,coordinate_geometry_0469.png,"What is the distance between point A and point B, rounded to 2 decimal places?",5.66
coordinate_geometry_0469_q3,Comparative Reasoning,coordinate_geometry_0469.png,Which two points are closest together? Answer with both labels.,A and B
coordinate_geometry_0469_q4,Compound Reasoning,coordinate_geometry_0469.png,What is the sum of the x-coordinates of all points in this image?,6
coordinate_geometry_0469_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0469.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",5.39
coordinate_geometry_0470_q1,Image Description,coordinate_geometry_0470.png,What are the coordinates of point C?,"(7, -5)"
coordinate_geometry_0470_q2,Basic Relational Reasoning,coordinate_geometry_0470.png,"What is the distance between point A and point C, rounded to 2 decimal places?",4.47
coordinate_geometry_0470_q3,Comparative Reasoning,coordinate_geometry_0470.png,Which two points are farthest together? Answer with both labels.,B and C
coordinate_geometry_0470_q4,Compound Reasoning,coordinate_geometry_0470.png,"The distance from point A to point C is 4.47 units. Is this greater than, less than, or equal to 10 units?",less than
coordinate_geometry_0470_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0470.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",15.00
coordinate_geometry_0471_q1,Image Description,coordinate_geometry_0471.png,What are the coordinates of point A?,"(1, 6)"
coordinate_geometry_0471_q2,Basic Relational Reasoning,coordinate_geometry_0471.png,"What is the distance between point C and point D, rounded to 2 decimal places?",6.40
coordinate_geometry_0471_q3,Comparative Reasoning,coordinate_geometry_0471.png,Which two points are closest together? Answer with both labels.,B and C
coordinate_geometry_0471_q4,Compound Reasoning,coordinate_geometry_0471.png,"Are points A, C, and D collinear (do they lie on one straight line)? Answer yes or no.",no
coordinate_geometry_0471_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0471.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",2.24
coordinate_geometry_0472_q1,Image Description,coordinate_geometry_0472.png,What are the coordinates of point B?,"(-3, -5)"
coordinate_geometry_0472_q2,Basic Relational Reasoning,coordinate_geometry_0472.png,"What is the distance between point A and point B, rounded to 2 decimal places?",9.22
coordinate_geometry_0472_q3,Comparative Reasoning,coordinate_geometry_0472.png,What are the coordinates of the midpoint between point A and point B?,"(1.5, -6)"
coordinate_geometry_0472_q4,Compound Reasoning,coordinate_geometry_0472.png,"The distance from point A to point B is 9.22 units. Is this greater than, less than, or equal to 10 units?",less than
coordinate_geometry_0472_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0472.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",11.40
coordinate_geometry_0473_q1,Image Description,coordinate_geometry_0473.png,What are the coordinates of point A?,"(-7, -8)"
coordinate_geometry_0473_q2,Basic Relational Reasoning,coordinate_geometry_0473.png,"What is the distance between point B and point C, rounded to 2 decimal places?",6.32
coordinate_geometry_0473_q3,Comparative Reasoning,coordinate_geometry_0473.png,Which two points are farthest together? Answer with both labels.,A and C
coordinate_geometry_0473_q4,Compound Reasoning,coordinate_geometry_0473.png,"The distance from point A to point B is 10.44 units. Is this greater than, less than, or equal to 10 units?",greater than
coordinate_geometry_0473_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0473.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",8.94
coordinate_geometry_0474_q1,Image Description,coordinate_geometry_0474.png,What are the coordinates of point C?,"(3, -2)"
coordinate_geometry_0474_q2,Basic Relational Reasoning,coordinate_geometry_0474.png,"What is the distance between point A and point C, rounded to 2 decimal places?",2.83
coordinate_geometry_0474_q3,Comparative Reasoning,coordinate_geometry_0474.png,What are the coordinates of the midpoint between point A and point B?,"(3, -0.5)"
coordinate_geometry_0474_q4,Compound Reasoning,coordinate_geometry_0474.png,"The distance from point B to point D is 9.85 units. Is this greater than, less than, or equal to 10 units?",less than
coordinate_geometry_0474_q5,Extrapolative/Counterfactual Reasoning,coordinate_geometry_0474.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",10.00
coordinate_geometry_0475_q1,Image Description,coordinate_geometry_0475.png,What are the coordinates of point B?,"(-5, -5)"
