question_id,image,acceptance_set,targets,target,target_coordinates,nearest_labels,nearest_distance,farthest_labels,farthest_distance
coordinate_geometry_0872_open_q1,coordinate_geometry_0872.png,"[""target=A; target_coordinates=[-4, 4]; nearest_labels=['B']; nearest_distance=9.49; farthest_labels=['C']; farthest_distance=12.37""]","[""A""]",A,"[-4,4]","[""B""]",9.49,"[""C""]",12.37
coordinate_geometry_0873_open_q1,coordinate_geometry_0873.png,"[""target=C; target_coordinates=[0, -7]; nearest_labels=['B']; nearest_distance=3.16; farthest_labels=['A']; farthest_distance=12.53""]","[""C""]",C,"[0,-7]","[""B""]",3.16,"[""A""]",12.53
coordinate_geometry_0874_open_q1,coordinate_geometry_0874.png,"[""target=B; target_coordinates=[-8, -6]; nearest_labels=['A']; nearest_distance=14.21; farthest_labels=['A']; farthest_distance=14.21""]","[""B""]",B,"[-8,-6]","[""A""]",14.21,"[""A""]",14.21
coordinate_geometry_0875_open_q1,coordinate_geometry_0875.png,"[""target=B; target_coordinates=[-1, 7]; nearest_labels=['A']; nearest_distance=3.61; farthest_labels=['C']; farthest_distance=6.4""]","[""B""]",B,"[-1,7]","[""A""]",3.61,"[""C""]",6.4
coordinate_geometry_0876_open_q1,coordinate_geometry_0876.png,"[""target=B; target_coordinates=[-4, 8]; nearest_labels=['C']; nearest_distance=2.24; farthest_labels=['D']; farthest_distance=8.06""]","[""B""]",B,"[-4,8]","[""C""]",2.24,"[""D""]",8.06
coordinate_geometry_0877_open_q1,coordinate_geometry_0877.png,"[""target=A; target_coordinates=[5, -3]; nearest_labels=['B']; nearest_distance=3.61; farthest_labels=['B']; farthest_distance=3.61""]","[""A""]",A,"[5,-3]","[""B""]",3.61,"[""B""]",3.61
coordinate_geometry_0878_open_q1,coordinate_geometry_0878.png,"[""target=B; target_coordinates=[4, 5]; nearest_labels=['A']; nearest_distance=4.24; farthest_labels=['C']; farthest_distance=12.81""]","[""B""]",B,"[4,5]","[""A""]",4.24,"[""C""]",12.81
coordinate_geometry_0879_open_q1,coordinate_geometry_0879.png,"[""target=A; target_coordinates=[3, -4]; nearest_labels=['D']; nearest_distance=8.94; farthest_labels=['B']; farthest_distance=11.18""]","[""A""]",A,"[3,-4]","[""D""]",8.94,"[""B""]",11.18
coordinate_geometry_0880_open_q1,coordinate_geometry_0880.png,"[""target=B; target_coordinates=[-4, 4]; nearest_labels=['A']; nearest_distance=7.21; farthest_labels=['A']; farthest_distance=7.21""]","[""B""]",B,"[-4,4]","[""A""]",7.21,"[""A""]",7.21
coordinate_geometry_0881_open_q1,coordinate_geometry_0881.png,"[""target=C; target_coordinates=[1, -8]; nearest_labels=['B']; nearest_distance=13; farthest_labels=['A']; farthest_distance=14.56""]","[""C""]",C,"[1,-8]","[""B""]",13,"[""A""]",14.56
coordinate_geometry_0882_open_q1,coordinate_geometry_0882.png,"[""target=D; target_coordinates=[-4, 4]; nearest_labels=['C']; nearest_distance=9; farthest_labels=['B']; farthest_distance=11.7""]","[""D""]",D,"[-4,4]","[""C""]",9,"[""B""]",11.7
coordinate_geometry_0883_open_q1,coordinate_geometry_0883.png,"[""target=A; target_coordinates=[-3, 2]; nearest_labels=['B']; nearest_distance=13.6; farthest_labels=['B']; farthest_distance=13.6""]","[""A""]",A,"[-3,2]","[""B""]",13.6,"[""B""]",13.6
coordinate_geometry_0884_open_q1,coordinate_geometry_0884.png,"[""target=A; target_coordinates=[-6, 7]; nearest_labels=['C']; nearest_distance=2.24; farthest_labels=['B']; farthest_distance=6.71""]","[""A""]",A,"[-6,7]","[""C""]",2.24,"[""B""]",6.71
coordinate_geometry_0885_open_q1,coordinate_geometry_0885.png,"[""target=D; target_coordinates=[-6, -7]; nearest_labels=['A']; nearest_distance=2.24; farthest_labels=['B']; farthest_distance=15.03""]","[""D""]",D,"[-6,-7]","[""A""]",2.24,"[""B""]",15.03
coordinate_geometry_0886_open_q1,coordinate_geometry_0886.png,"[""target=A; target_coordinates=[5, -5]; nearest_labels=['B']; nearest_distance=8.49; farthest_labels=['B']; farthest_distance=8.49""]","[""A""]",A,"[5,-5]","[""B""]",8.49,"[""B""]",8.49
coordinate_geometry_0887_open_q1,coordinate_geometry_0887.png,"[""target=B; target_coordinates=[-2, 3]; nearest_labels=['C']; nearest_distance=5; farthest_labels=['A']; farthest_distance=10.3""]","[""B""]",B,"[-2,3]","[""C""]",5,"[""A""]",10.3
coordinate_geometry_0888_open_q1,coordinate_geometry_0888.png,"[""target=D; target_coordinates=[7, -8]; nearest_labels=['B']; nearest_distance=8.06; farthest_labels=['C']; farthest_distance=18.36""]","[""D""]",D,"[7,-8]","[""B""]",8.06,"[""C""]",18.36
coordinate_geometry_0889_open_q1,coordinate_geometry_0889.png,"[""target=A; target_coordinates=[-1, -6]; nearest_labels=['B']; nearest_distance=3.61; farthest_labels=['B']; farthest_distance=3.61""]","[""A""]",A,"[-1,-6]","[""B""]",3.61,"[""B""]",3.61
coordinate_geometry_0890_open_q1,coordinate_geometry_0890.png,"[""target=C; target_coordinates=[5, -6]; nearest_labels=['B']; nearest_distance=3.61; farthest_labels=['A']; farthest_distance=7.21""]","[""C""]",C,"[5,-6]","[""B""]",3.61,"[""A""]",7.21
coordinate_geometry_0891_open_q1,coordinate_geometry_0891.png,"[""target=B; target_coordinates=[-1, -1]; nearest_labels=['D']; nearest_distance=4.12; farthest_labels=['C']; farthest_distance=9.22""]","[""B""]",B,"[-1,-1]","[""D""]",4.12,"[""C""]",9.22
coordinate_geometry_0892_open_q1,coordinate_geometry_0892.png,"[""target=A; target_coordinates=[1, -1]; nearest_labels=['B']; nearest_distance=7.81; farthest_labels=['B']; farthest_distance=7.81""]","[""A""]",A,"[1,-1]","[""B""]",7.81,"[""B""]",7.81
coordinate_geometry_0893_open_q1,coordinate_geometry_0893.png,"[""target=A; target_coordinates=[0, -2]; nearest_labels=['B']; nearest_distance=8.54; farthest_labels=['C']; farthest_distance=10""]","[""A""]",A,"[0,-2]","[""B""]",8.54,"[""C""]",10
coordinate_geometry_0894_open_q1,coordinate_geometry_0894.png,"[""target=A; target_coordinates=[1, 3]; nearest_labels=['C']; nearest_distance=7; farthest_labels=['D']; farthest_distance=12.81""]","[""A""]",A,"[1,3]","[""C""]",7,"[""D""]",12.81
coordinate_geometry_0895_open_q1,coordinate_geometry_0895.png,"[""target=B; target_coordinates=[-1, -1]; nearest_labels=['A']; nearest_distance=6; farthest_labels=['A']; farthest_distance=6""]","[""B""]",B,"[-1,-1]","[""A""]",6,"[""A""]",6
coordinate_geometry_0896_open_q1,coordinate_geometry_0896.png,"[""target=C; target_coordinates=[-5, 0]; nearest_labels=['A']; nearest_distance=3; farthest_labels=['B']; farthest_distance=9.22""]","[""C""]",C,"[-5,0]","[""A""]",3,"[""B""]",9.22
coordinate_geometry_0897_open_q1,coordinate_geometry_0897.png,"[""target=B; target_coordinates=[4, 0]; nearest_labels=['D']; nearest_distance=4.47; farthest_labels=['A']; farthest_distance=11""]","[""B""]",B,"[4,0]","[""D""]",4.47,"[""A""]",11
coordinate_geometry_0898_open_q1,coordinate_geometry_0898.png,"[""target=A; target_coordinates=[-6, 2]; nearest_labels=['B']; nearest_distance=5.39; farthest_labels=['B']; farthest_distance=5.39""]","[""A""]",A,"[-6,2]","[""B""]",5.39,"[""B""]",5.39
coordinate_geometry_0899_open_q1,coordinate_geometry_0899.png,"[""target=B; target_coordinates=[-6, 1]; nearest_labels=['A']; nearest_distance=5.1; farthest_labels=['C']; farthest_distance=10.05""]","[""B""]",B,"[-6,1]","[""A""]",5.1,"[""C""]",10.05
coordinate_geometry_0900_open_q1,coordinate_geometry_0900.png,"[""target=D; target_coordinates=[-3, 6]; nearest_labels=['B']; nearest_distance=7.62; farthest_labels=['C']; farthest_distance=13.93""]","[""D""]",D,"[-3,6]","[""B""]",7.62,"[""C""]",13.93
coordinate_geometry_0901_open_q1,coordinate_geometry_0901.png,"[""target=A; target_coordinates=[1, -5]; nearest_labels=['B']; nearest_distance=10.3; farthest_labels=['B']; farthest_distance=10.3""]","[""A""]",A,"[1,-5]","[""B""]",10.3,"[""B""]",10.3
coordinate_geometry_0902_open_q1,coordinate_geometry_0902.png,"[""target=A; target_coordinates=[-2, 2]; nearest_labels=['B']; nearest_distance=2.83; farthest_labels=['C']; farthest_distance=8.49""]","[""A""]",A,"[-2,2]","[""B""]",2.83,"[""C""]",8.49
coordinate_geometry_0903_open_q1,coordinate_geometry_0903.png,"[""target=D; target_coordinates=[-6, 4]; nearest_labels=['B']; nearest_distance=5.66; farthest_labels=['A']; farthest_distance=8.25""]","[""D""]",D,"[-6,4]","[""B""]",5.66,"[""A""]",8.25
coordinate_geometry_0904_open_q1,coordinate_geometry_0904.png,"[""target=B; target_coordinates=[4, -7]; nearest_labels=['A']; nearest_distance=15.3; farthest_labels=['A']; farthest_distance=15.3""]","[""B""]",B,"[4,-7]","[""A""]",15.3,"[""A""]",15.3
coordinate_geometry_0905_open_q1,coordinate_geometry_0905.png,"[""target=A; target_coordinates=[-2, -1]; nearest_labels=['B']; nearest_distance=6.71; farthest_labels=['C']; farthest_distance=8.94""]","[""A""]",A,"[-2,-1]","[""B""]",6.71,"[""C""]",8.94
coordinate_geometry_0906_open_q1,coordinate_geometry_0906.png,"[""target=A; target_coordinates=[-2, -6]; nearest_labels=['B']; nearest_distance=2.24; farthest_labels=['D']; farthest_distance=12.04""]","[""A""]",A,"[-2,-6]","[""B""]",2.24,"[""D""]",12.04
coordinate_geometry_0907_open_q1,coordinate_geometry_0907.png,"[""target=A; target_coordinates=[-7, -4]; nearest_labels=['B']; nearest_distance=9.43; farthest_labels=['B']; farthest_distance=9.43""]","[""A""]",A,"[-7,-4]","[""B""]",9.43,"[""B""]",9.43
coordinate_geometry_0908_open_q1,coordinate_geometry_0908.png,"[""target=A; target_coordinates=[-8, 5]; nearest_labels=['B']; nearest_distance=4.47; farthest_labels=['C']; farthest_distance=17.89""]","[""A""]",A,"[-8,5]","[""B""]",4.47,"[""C""]",17.89
coordinate_geometry_0909_open_q1,coordinate_geometry_0909.png,"[""target=D; target_coordinates=[-6, 4]; nearest_labels=['A']; nearest_distance=6; farthest_labels=['C']; farthest_distance=12.81""]","[""D""]",D,"[-6,4]","[""A""]",6,"[""C""]",12.81
coordinate_geometry_0910_open_q1,coordinate_geometry_0910.png,"[""target=A; target_coordinates=[6, -6]; nearest_labels=['B']; nearest_distance=9.22; farthest_labels=['B']; farthest_distance=9.22""]","[""A""]",A,"[6,-6]","[""B""]",9.22,"[""B""]",9.22
coordinate_geometry_0911_open_q1,coordinate_geometry_0911.png,"[""target=C; target_coordinates=[7, -3]; nearest_labels=['B']; nearest_distance=8.94; farthest_labels=['A']; farthest_distance=13.42""]","[""C""]",C,"[7,-3]","[""B""]",8.94,"[""A""]",13.42
coordinate_geometry_0912_open_q1,coordinate_geometry_0912.png,"[""target=C; target_coordinates=[3, 4]; nearest_labels=['B']; nearest_distance=2.24; farthest_labels=['D']; farthest_distance=12""]","[""C""]",C,"[3,4]","[""B""]",2.24,"[""D""]",12
coordinate_geometry_0913_open_q1,coordinate_geometry_0913.png,"[""target=A; target_coordinates=[7, 2]; nearest_labels=['B']; nearest_distance=5.39; farthest_labels=['B']; farthest_distance=5.39""]","[""A""]",A,"[7,2]","[""B""]",5.39,"[""B""]",5.39
coordinate_geometry_0914_open_q1,coordinate_geometry_0914.png,"[""target=A; target_coordinates=[0, 2]; nearest_labels=['B']; nearest_distance=4.47; farthest_labels=['C']; farthest_distance=6.71""]","[""A""]",A,"[0,2]","[""B""]",4.47,"[""C""]",6.71
coordinate_geometry_0915_open_q1,coordinate_geometry_0915.png,"[""target=D; target_coordinates=[7, 8]; nearest_labels=['C']; nearest_distance=4.12; farthest_labels=['A']; farthest_distance=18.6""]","[""D""]",D,"[7,8]","[""C""]",4.12,"[""A""]",18.6
coordinate_geometry_0916_open_q1,coordinate_geometry_0916.png,"[""target=B; target_coordinates=[-5, 8]; nearest_labels=['A']; nearest_distance=3; farthest_labels=['A']; farthest_distance=3""]","[""B""]",B,"[-5,8]","[""A""]",3,"[""A""]",3
coordinate_geometry_0917_open_q1,coordinate_geometry_0917.png,"[""target=B; target_coordinates=[0, 0]; nearest_labels=['A']; nearest_distance=2.24; farthest_labels=['C']; farthest_distance=4.47""]","[""B""]",B,"[0,0]","[""A""]",2.24,"[""C""]",4.47
coordinate_geometry_0918_open_q1,coordinate_geometry_0918.png,"[""target=D; target_coordinates=[-7, 4]; nearest_labels=['B']; nearest_distance=3.16; farthest_labels=['C']; farthest_distance=12.04""]","[""D""]",D,"[-7,4]","[""B""]",3.16,"[""C""]",12.04
coordinate_geometry_0919_open_q1,coordinate_geometry_0919.png,"[""target=B; target_coordinates=[-1, -1]; nearest_labels=['A']; nearest_distance=2.24; farthest_labels=['A']; farthest_distance=2.24""]","[""B""]",B,"[-1,-1]","[""A""]",2.24,"[""A""]",2.24
coordinate_geometry_0920_open_q1,coordinate_geometry_0920.png,"[""target=B; target_coordinates=[-6, 4]; nearest_labels=['A']; nearest_distance=2.24; farthest_labels=['C']; farthest_distance=6.71""]","[""B""]",B,"[-6,4]","[""A""]",2.24,"[""C""]",6.71
coordinate_geometry_0921_open_q1,coordinate_geometry_0921.png,"[""target=D; target_coordinates=[-5, -8]; nearest_labels=['A']; nearest_distance=7; farthest_labels=['C']; farthest_distance=15.62""]","[""D""]",D,"[-5,-8]","[""A""]",7,"[""C""]",15.62
coordinate_geometry_0922_open_q1,coordinate_geometry_0922.png,"[""target=B; target_coordinates=[-2, -6]; nearest_labels=['A']; nearest_distance=9.85; farthest_labels=['A']; farthest_distance=9.85""]","[""B""]",B,"[-2,-6]","[""A""]",9.85,"[""A""]",9.85
coordinate_geometry_0923_open_q1,coordinate_geometry_0923.png,"[""target=C; target_coordinates=[1, -1]; nearest_labels=['B']; nearest_distance=2.83; farthest_labels=['A']; farthest_distance=8.49""]","[""C""]",C,"[1,-1]","[""B""]",2.83,"[""A""]",8.49
coordinate_geometry_0924_open_q1,coordinate_geometry_0924.png,"[""target=A; target_coordinates=[-2, -6]; nearest_labels=['D']; nearest_distance=4.12; farthest_labels=['C']; farthest_distance=13.42""]","[""A""]",A,"[-2,-6]","[""D""]",4.12,"[""C""]",13.42
coordinate_geometry_0925_open_q1,coordinate_geometry_0925.png,"[""target=A; target_coordinates=[0, 4]; nearest_labels=['B']; nearest_distance=7.62; farthest_labels=['B']; farthest_distance=7.62""]","[""A""]",A,"[0,4]","[""B""]",7.62,"[""B""]",7.62
coordinate_geometry_0926_open_q1,coordinate_geometry_0926.png,"[""target=A; target_coordinates=[-3, 4]; nearest_labels=['B']; nearest_distance=2.83; farthest_labels=['C']; farthest_distance=11.31""]","[""A""]",A,"[-3,4]","[""B""]",2.83,"[""C""]",11.31
coordinate_geometry_0927_open_q1,coordinate_geometry_0927.png,"[""target=D; target_coordinates=[-1, 4]; nearest_labels=['A']; nearest_distance=3.61; farthest_labels=['C']; farthest_distance=7.62""]","[""D""]",D,"[-1,4]","[""A""]",3.61,"[""C""]",7.62
coordinate_geometry_0928_open_q1,coordinate_geometry_0928.png,"[""target=B; target_coordinates=[7, -1]; nearest_labels=['A']; nearest_distance=11.4; farthest_labels=['A']; farthest_distance=11.4""]","[""B""]",B,"[7,-1]","[""A""]",11.4,"[""A""]",11.4
coordinate_geometry_0929_open_q1,coordinate_geometry_0929.png,"[""target=C; target_coordinates=[3, 1]; nearest_labels=['A']; nearest_distance=9; farthest_labels=['B']; farthest_distance=10.3""]","[""C""]",C,"[3,1]","[""A""]",9,"[""B""]",10.3
coordinate_geometry_0930_open_q1,coordinate_geometry_0930.png,"[""target=A; target_coordinates=[-3, 5]; nearest_labels=['D']; nearest_distance=5; farthest_labels=['B']; farthest_distance=10.77""]","[""A""]",A,"[-3,5]","[""D""]",5,"[""B""]",10.77
coordinate_geometry_0931_open_q1,coordinate_geometry_0931.png,"[""target=A; target_coordinates=[6, -1]; nearest_labels=['B']; nearest_distance=7.07; farthest_labels=['B']; farthest_distance=7.07""]","[""A""]",A,"[6,-1]","[""B""]",7.07,"[""B""]",7.07
coordinate_geometry_0932_open_q1,coordinate_geometry_0932.png,"[""target=C; target_coordinates=[-5, -8]; nearest_labels=['B']; nearest_distance=10.77; farthest_labels=['A']; farthest_distance=20.62""]","[""C""]",C,"[-5,-8]","[""B""]",10.77,"[""A""]",20.62
coordinate_geometry_0933_open_q1,coordinate_geometry_0933.png,"[""target=D; target_coordinates=[2, 3]; nearest_labels=['A']; nearest_distance=7.07; farthest_labels=['B']; farthest_distance=13.45""]","[""D""]",D,"[2,3]","[""A""]",7.07,"[""B""]",13.45
coordinate_geometry_0934_open_q1,coordinate_geometry_0934.png,"[""target=B; target_coordinates=[-6, 0]; nearest_labels=['A']; nearest_distance=8.25; farthest_labels=['A']; farthest_distance=8.25""]","[""B""]",B,"[-6,0]","[""A""]",8.25,"[""A""]",8.25
coordinate_geometry_0935_open_q1,coordinate_geometry_0935.png,"[""target=B; target_coordinates=[-7, 2]; nearest_labels=['C']; nearest_distance=7.21; farthest_labels=['A']; farthest_distance=13.15""]","[""B""]",B,"[-7,2]","[""C""]",7.21,"[""A""]",13.15
coordinate_geometry_0936_open_q1,coordinate_geometry_0936.png,"[""target=B; target_coordinates=[-2, -5]; nearest_labels=['A']; nearest_distance=2.24; farthest_labels=['D']; farthest_distance=12.53""]","[""B""]",B,"[-2,-5]","[""A""]",2.24,"[""D""]",12.53
coordinate_geometry_0937_open_q1,coordinate_geometry_0937.png,"[""target=A; target_coordinates=[-6, 5]; nearest_labels=['B']; nearest_distance=5; farthest_labels=['B']; farthest_distance=5""]","[""A""]",A,"[-6,5]","[""B""]",5,"[""B""]",5
coordinate_geometry_0938_open_q1,coordinate_geometry_0938.png,"[""target=A; target_coordinates=[3, -3]; nearest_labels=['C']; nearest_distance=3.61; farthest_labels=['B']; farthest_distance=5.1""]","[""A""]",A,"[3,-3]","[""C""]",3.61,"[""B""]",5.1
coordinate_geometry_0939_open_q1,coordinate_geometry_0939.png,"[""target=C; target_coordinates=[-8, 2]; nearest_labels=['D']; nearest_distance=2.83; farthest_labels=['B']; farthest_distance=12.21""]","[""C""]",C,"[-8,2]","[""D""]",2.83,"[""B""]",12.21
coordinate_geometry_0940_open_q1,coordinate_geometry_0940.png,"[""target=B; target_coordinates=[1, -7]; nearest_labels=['A']; nearest_distance=9.22; farthest_labels=['A']; farthest_distance=9.22""]","[""B""]",B,"[1,-7]","[""A""]",9.22,"[""A""]",9.22
coordinate_geometry_0941_open_q1,coordinate_geometry_0941.png,"[""target=B; target_coordinates=[2, -7]; nearest_labels=['C']; nearest_distance=9; farthest_labels=['A']; farthest_distance=12.17""]","[""B""]",B,"[2,-7]","[""C""]",9,"[""A""]",12.17
coordinate_geometry_0942_open_q1,coordinate_geometry_0942.png,"[""target=B; target_coordinates=[7, -7]; nearest_labels=['A']; nearest_distance=11.4; farthest_labels=['C']; farthest_distance=15""]","[""B""]",B,"[7,-7]","[""A""]",11.4,"[""C""]",15
coordinate_geometry_0943_open_q1,coordinate_geometry_0943.png,"[""target=B; target_coordinates=[6, 6]; nearest_labels=['A']; nearest_distance=13.45; farthest_labels=['A']; farthest_distance=13.45""]","[""B""]",B,"[6,6]","[""A""]",13.45,"[""A""]",13.45
coordinate_geometry_0944_open_q1,coordinate_geometry_0944.png,"[""target=A; target_coordinates=[8, 3]; nearest_labels=['C']; nearest_distance=10.77; farthest_labels=['B']; farthest_distance=15""]","[""A""]",A,"[8,3]","[""C""]",10.77,"[""B""]",15
coordinate_geometry_0945_open_q1,coordinate_geometry_0945.png,"[""target=A; target_coordinates=[-2, -1]; nearest_labels=['B']; nearest_distance=3; farthest_labels=['C']; farthest_distance=11.4""]","[""A""]",A,"[-2,-1]","[""B""]",3,"[""C""]",11.4
coordinate_geometry_0946_open_q1,coordinate_geometry_0946.png,"[""target=B; target_coordinates=[1, 2]; nearest_labels=['A']; nearest_distance=5.1; farthest_labels=['A']; farthest_distance=5.1""]","[""B""]",B,"[1,2]","[""A""]",5.1,"[""A""]",5.1
coordinate_geometry_0947_open_q1,coordinate_geometry_0947.png,"[""target=B; target_coordinates=[8, -5]; nearest_labels=['A']; nearest_distance=11.31; farthest_labels=['C']; farthest_distance=16.28""]","[""B""]",B,"[8,-5]","[""A""]",11.31,"[""C""]",16.28
coordinate_geometry_0948_open_q1,coordinate_geometry_0948.png,"[""target=A; target_coordinates=[-8, -6]; nearest_labels=['D']; nearest_distance=9.85; farthest_labels=['B']; farthest_distance=11.18""]","[""A""]",A,"[-8,-6]","[""D""]",9.85,"[""B""]",11.18
coordinate_geometry_0949_open_q1,coordinate_geometry_0949.png,"[""target=B; target_coordinates=[0, 0]; nearest_labels=['A']; nearest_distance=3.61; farthest_labels=['A']; farthest_distance=3.61""]","[""B""]",B,"[0,0]","[""A""]",3.61,"[""A""]",3.61
coordinate_geometry_0950_open_q1,coordinate_geometry_0950.png,"[""target=B; target_coordinates=[6, -7]; nearest_labels=['C']; nearest_distance=3.16; farthest_labels=['A']; farthest_distance=5.1""]","[""B""]",B,"[6,-7]","[""C""]",3.16,"[""A""]",5.1
coordinate_geometry_0951_open_q1,coordinate_geometry_0951.png,"[""target=C; target_coordinates=[-5, 5]; nearest_labels=['A']; nearest_distance=5.39; farthest_labels=['D']; farthest_distance=13.34""]","[""C""]",C,"[-5,5]","[""A""]",5.39,"[""D""]",13.34
coordinate_geometry_0952_open_q1,coordinate_geometry_0952.png,"[""target=A; target_coordinates=[-7, 6]; nearest_labels=['B']; nearest_distance=13.93; farthest_labels=['B']; farthest_distance=13.93""]","[""A""]",A,"[-7,6]","[""B""]",13.93,"[""B""]",13.93
coordinate_geometry_0953_open_q1,coordinate_geometry_0953.png,"[""target=A; target_coordinates=[4, -6]; nearest_labels=['C']; nearest_distance=2.24; farthest_labels=['B']; farthest_distance=4.24""]","[""A""]",A,"[4,-6]","[""C""]",2.24,"[""B""]",4.24
coordinate_geometry_0954_open_q1,coordinate_geometry_0954.png,"[""target=A; target_coordinates=[-7, -3]; nearest_labels=['C']; nearest_distance=6.08; farthest_labels=['D']; farthest_distance=15.03""]","[""A""]",A,"[-7,-3]","[""C""]",6.08,"[""D""]",15.03
coordinate_geometry_0955_open_q1,coordinate_geometry_0955.png,"[""target=A; target_coordinates=[6, 0]; nearest_labels=['B']; nearest_distance=4.47; farthest_labels=['B']; farthest_distance=4.47""]","[""A""]",A,"[6,0]","[""B""]",4.47,"[""B""]",4.47
coordinate_geometry_0956_open_q1,coordinate_geometry_0956.png,"[""target=B; target_coordinates=[6, -6]; nearest_labels=['C']; nearest_distance=8.49; farthest_labels=['A']; farthest_distance=14.87""]","[""B""]",B,"[6,-6]","[""C""]",8.49,"[""A""]",14.87
coordinate_geometry_0957_open_q1,coordinate_geometry_0957.png,"[""target=C; target_coordinates=[-7, 4]; nearest_labels=['B']; nearest_distance=8.49; farthest_labels=['A']; farthest_distance=13.6""]","[""C""]",C,"[-7,4]","[""B""]",8.49,"[""A""]",13.6
coordinate_geometry_0958_open_q1,coordinate_geometry_0958.png,"[""target=B; target_coordinates=[5, 4]; nearest_labels=['A']; nearest_distance=5.39; farthest_labels=['A']; farthest_distance=5.39""]","[""B""]",B,"[5,4]","[""A""]",5.39,"[""A""]",5.39
coordinate_geometry_0959_open_q1,coordinate_geometry_0959.png,"[""target=C; target_coordinates=[-6, -6]; nearest_labels=['A']; nearest_distance=11.05; farthest_labels=['B']; farthest_distance=11.18""]","[""C""]",C,"[-6,-6]","[""A""]",11.05,"[""B""]",11.18
coordinate_geometry_0960_open_q1,coordinate_geometry_0960.png,"[""target=B; target_coordinates=[1, 8]; nearest_labels=['D']; nearest_distance=6.08; farthest_labels=['A']; farthest_distance=15.52""]","[""B""]",B,"[1,8]","[""D""]",6.08,"[""A""]",15.52
coordinate_geometry_0961_open_q1,coordinate_geometry_0961.png,"[""target=A; target_coordinates=[8, -7]; nearest_labels=['B']; nearest_distance=17.69; farthest_labels=['B']; farthest_distance=17.69""]","[""A""]",A,"[8,-7]","[""B""]",17.69,"[""B""]",17.69
coordinate_geometry_0962_open_q1,coordinate_geometry_0962.png,"[""target=A; target_coordinates=[-3, 4]; nearest_labels=['B']; nearest_distance=2.24; farthest_labels=['C']; farthest_distance=6.71""]","[""A""]",A,"[-3,4]","[""B""]",2.24,"[""C""]",6.71
coordinate_geometry_0963_open_q1,coordinate_geometry_0963.png,"[""target=D; target_coordinates=[-4, 1]; nearest_labels=['B']; nearest_distance=3.61; farthest_labels=['C']; farthest_distance=8.54""]","[""D""]",D,"[-4,1]","[""B""]",3.61,"[""C""]",8.54
coordinate_geometry_0964_open_q1,coordinate_geometry_0964.png,"[""target=B; target_coordinates=[-1, -2]; nearest_labels=['A']; nearest_distance=7.21; farthest_labels=['A']; farthest_distance=7.21""]","[""B""]",B,"[-1,-2]","[""A""]",7.21,"[""A""]",7.21
coordinate_geometry_0965_open_q1,coordinate_geometry_0965.png,"[""target=A; target_coordinates=[0, 1]; nearest_labels=['B']; nearest_distance=2.24; farthest_labels=['C']; farthest_distance=6.71""]","[""A""]",A,"[0,1]","[""B""]",2.24,"[""C""]",6.71
coordinate_geometry_0966_open_q1,coordinate_geometry_0966.png,"[""target=A; target_coordinates=[-4, -1]; nearest_labels=['B']; nearest_distance=2.83; farthest_labels=['C']; farthest_distance=7.07""]","[""A""]",A,"[-4,-1]","[""B""]",2.83,"[""C""]",7.07
coordinate_geometry_0967_open_q1,coordinate_geometry_0967.png,"[""target=B; target_coordinates=[-6, 8]; nearest_labels=['A']; nearest_distance=5; farthest_labels=['A']; farthest_distance=5""]","[""B""]",B,"[-6,8]","[""A""]",5,"[""A""]",5
coordinate_geometry_0968_open_q1,coordinate_geometry_0968.png,"[""target=C; target_coordinates=[4, -1]; nearest_labels=['B']; nearest_distance=4.47; farthest_labels=['A']; farthest_distance=11.18""]","[""C""]",C,"[4,-1]","[""B""]",4.47,"[""A""]",11.18
coordinate_geometry_0969_open_q1,coordinate_geometry_0969.png,"[""target=C; target_coordinates=[-1, 1]; nearest_labels=['B']; nearest_distance=4.47; farthest_labels=['A']; farthest_distance=6.71""]","[""C""]",C,"[-1,1]","[""B""]",4.47,"[""A""]",6.71
coordinate_geometry_0970_open_q1,coordinate_geometry_0970.png,"[""target=B; target_coordinates=[-4, -2]; nearest_labels=['A']; nearest_distance=3.16; farthest_labels=['A']; farthest_distance=3.16""]","[""B""]",B,"[-4,-2]","[""A""]",3.16,"[""A""]",3.16
coordinate_geometry_0971_open_q1,coordinate_geometry_0971.png,"[""target=B; target_coordinates=[1, -1]; nearest_labels=['C']; nearest_distance=2.24; farthest_labels=['A']; farthest_distance=6.71""]","[""B""]",B,"[1,-1]","[""C""]",2.24,"[""A""]",6.71
coordinate_geometry_0972_open_q1,coordinate_geometry_0972.png,"[""target=A; target_coordinates=[-6, -7]; nearest_labels=['B']; nearest_distance=6.71; farthest_labels=['D']; farthest_distance=16.4""]","[""A""]",A,"[-6,-7]","[""B""]",6.71,"[""D""]",16.4
coordinate_geometry_0973_open_q1,coordinate_geometry_0973.png,"[""target=A; target_coordinates=[-7, 5]; nearest_labels=['B']; nearest_distance=8.6; farthest_labels=['B']; farthest_distance=8.6""]","[""A""]",A,"[-7,5]","[""B""]",8.6,"[""B""]",8.6
coordinate_geometry_0974_open_q1,coordinate_geometry_0974.png,"[""target=C; target_coordinates=[4, 4]; nearest_labels=['B']; nearest_distance=4.47; farthest_labels=['A']; farthest_distance=11.18""]","[""C""]",C,"[4,4]","[""B""]",4.47,"[""A""]",11.18
