task,image,prompt,groundtruth,metadata
Comparative Reasoning,occluded_pattern_0719.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.61,""object_radius_px"":8,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":719,""shape_type"":""dot"",""total_object_count"":8,""visible_object_count"":5}"
Compound Reasoning,occluded_pattern_0719.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.61,""object_radius_px"":8,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":719,""shape_type"":""dot"",""total_object_count"":8,""visible_object_count"":5}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0719.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",9,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.61,""object_radius_px"":8,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":719,""shape_type"":""dot"",""total_object_count"":8,""visible_object_count"":5}"
Image Description,occluded_pattern_0720.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,12,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":8,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":720,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":12}"
Basic Relational Reasoning,occluded_pattern_0720.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",15,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":8,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":720,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":12}"
Comparative Reasoning,occluded_pattern_0720.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":8,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":720,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":12}"
Compound Reasoning,occluded_pattern_0720.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":8,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":720,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":12}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0720.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",16,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":8,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":720,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":12}"
Image Description,occluded_pattern_0721.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,16,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.46,""object_radius_px"":11,""occluded_object_count"":4,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":721,""shape_type"":""dot"",""total_object_count"":20,""visible_object_count"":16}"
Basic Relational Reasoning,occluded_pattern_0721.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",20,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.46,""object_radius_px"":11,""occluded_object_count"":4,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":721,""shape_type"":""dot"",""total_object_count"":20,""visible_object_count"":16}"
Comparative Reasoning,occluded_pattern_0721.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.46,""object_radius_px"":11,""occluded_object_count"":4,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":721,""shape_type"":""dot"",""total_object_count"":20,""visible_object_count"":16}"
Compound Reasoning,occluded_pattern_0721.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,4,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.46,""object_radius_px"":11,""occluded_object_count"":4,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":721,""shape_type"":""dot"",""total_object_count"":20,""visible_object_count"":16}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0721.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",21,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.46,""object_radius_px"":11,""occluded_object_count"":4,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":721,""shape_type"":""dot"",""total_object_count"":20,""visible_object_count"":16}"
Image Description,occluded_pattern_0722.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,5,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.55,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":722,""shape_type"":""square"",""total_object_count"":8,""visible_object_count"":5}"
Basic Relational Reasoning,occluded_pattern_0722.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",8,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.55,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":722,""shape_type"":""square"",""total_object_count"":8,""visible_object_count"":5}"
Comparative Reasoning,occluded_pattern_0722.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.55,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":722,""shape_type"":""square"",""total_object_count"":8,""visible_object_count"":5}"
Compound Reasoning,occluded_pattern_0722.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.55,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":722,""shape_type"":""square"",""total_object_count"":8,""visible_object_count"":5}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0722.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",9,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.55,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":722,""shape_type"":""square"",""total_object_count"":8,""visible_object_count"":5}"
Image Description,occluded_pattern_0723.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,4,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.7,""object_radius_px"":9,""occluded_object_count"":6,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":723,""shape_type"":""triangle"",""total_object_count"":10,""visible_object_count"":4}"
Basic Relational Reasoning,occluded_pattern_0723.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.7,""object_radius_px"":9,""occluded_object_count"":6,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":723,""shape_type"":""triangle"",""total_object_count"":10,""visible_object_count"":4}"
Comparative Reasoning,occluded_pattern_0723.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.7,""object_radius_px"":9,""occluded_object_count"":6,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":723,""shape_type"":""triangle"",""total_object_count"":10,""visible_object_count"":4}"
Compound Reasoning,occluded_pattern_0723.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,6,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.7,""object_radius_px"":9,""occluded_object_count"":6,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":723,""shape_type"":""triangle"",""total_object_count"":10,""visible_object_count"":4}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0723.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.7,""object_radius_px"":9,""occluded_object_count"":6,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":723,""shape_type"":""triangle"",""total_object_count"":10,""visible_object_count"":4}"
Image Description,occluded_pattern_0724.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,9,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":8,""occluded_object_count"":6,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":724,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":9}"
Basic Relational Reasoning,occluded_pattern_0724.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",15,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":8,""occluded_object_count"":6,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":724,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":9}"
Comparative Reasoning,occluded_pattern_0724.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":8,""occluded_object_count"":6,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":724,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":9}"
Compound Reasoning,occluded_pattern_0724.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,6,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":8,""occluded_object_count"":6,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":724,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":9}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0724.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",16,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":8,""occluded_object_count"":6,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":724,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":9}"
Image Description,occluded_pattern_0725.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,4,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":725,""shape_type"":""triangle"",""total_object_count"":6,""visible_object_count"":4}"
Basic Relational Reasoning,occluded_pattern_0725.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",6,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":725,""shape_type"":""triangle"",""total_object_count"":6,""visible_object_count"":4}"
Comparative Reasoning,occluded_pattern_0725.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":725,""shape_type"":""triangle"",""total_object_count"":6,""visible_object_count"":4}"
Compound Reasoning,occluded_pattern_0725.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":725,""shape_type"":""triangle"",""total_object_count"":6,""visible_object_count"":4}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0725.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",7,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":725,""shape_type"":""triangle"",""total_object_count"":6,""visible_object_count"":4}"
Image Description,occluded_pattern_0726.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,8,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":10,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":726,""shape_type"":""dot"",""total_object_count"":10,""visible_object_count"":8}"
Basic Relational Reasoning,occluded_pattern_0726.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":10,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":726,""shape_type"":""dot"",""total_object_count"":10,""visible_object_count"":8}"
Comparative Reasoning,occluded_pattern_0726.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":10,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":726,""shape_type"":""dot"",""total_object_count"":10,""visible_object_count"":8}"
Compound Reasoning,occluded_pattern_0726.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":10,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":726,""shape_type"":""dot"",""total_object_count"":10,""visible_object_count"":8}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0726.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":10,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":726,""shape_type"":""dot"",""total_object_count"":10,""visible_object_count"":8}"
Image Description,occluded_pattern_0727.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,15,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.53,""object_radius_px"":8,""occluded_object_count"":9,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":727,""shape_type"":""triangle"",""total_object_count"":24,""visible_object_count"":15}"
Basic Relational Reasoning,occluded_pattern_0727.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",24,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.53,""object_radius_px"":8,""occluded_object_count"":9,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":727,""shape_type"":""triangle"",""total_object_count"":24,""visible_object_count"":15}"
Comparative Reasoning,occluded_pattern_0727.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.53,""object_radius_px"":8,""occluded_object_count"":9,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":727,""shape_type"":""triangle"",""total_object_count"":24,""visible_object_count"":15}"
Compound Reasoning,occluded_pattern_0727.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,9,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.53,""object_radius_px"":8,""occluded_object_count"":9,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":727,""shape_type"":""triangle"",""total_object_count"":24,""visible_object_count"":15}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0727.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",25,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.53,""object_radius_px"":8,""occluded_object_count"":9,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":727,""shape_type"":""triangle"",""total_object_count"":24,""visible_object_count"":15}"
Image Description,occluded_pattern_0728.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,4,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5333,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":728,""shape_type"":""dot"",""total_object_count"":6,""visible_object_count"":4}"
Basic Relational Reasoning,occluded_pattern_0728.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",6,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5333,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":728,""shape_type"":""dot"",""total_object_count"":6,""visible_object_count"":4}"
Comparative Reasoning,occluded_pattern_0728.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5333,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":728,""shape_type"":""dot"",""total_object_count"":6,""visible_object_count"":4}"
Compound Reasoning,occluded_pattern_0728.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5333,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":728,""shape_type"":""dot"",""total_object_count"":6,""visible_object_count"":4}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0728.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",7,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5333,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":728,""shape_type"":""dot"",""total_object_count"":6,""visible_object_count"":4}"
Image Description,occluded_pattern_0729.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,12,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.54,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":729,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":12}"
Basic Relational Reasoning,occluded_pattern_0729.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",15,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.54,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":729,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":12}"
Comparative Reasoning,occluded_pattern_0729.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.54,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":729,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":12}"
Compound Reasoning,occluded_pattern_0729.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.54,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":729,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":12}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0729.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",16,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.54,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":729,""shape_type"":""square"",""total_object_count"":15,""visible_object_count"":12}"
Image Description,occluded_pattern_0730.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,14,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4867,""object_radius_px"":10,""occluded_object_count"":10,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":730,""shape_type"":""dot"",""total_object_count"":24,""visible_object_count"":14}"
Basic Relational Reasoning,occluded_pattern_0730.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",24,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4867,""object_radius_px"":10,""occluded_object_count"":10,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":730,""shape_type"":""dot"",""total_object_count"":24,""visible_object_count"":14}"
Comparative Reasoning,occluded_pattern_0730.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4867,""object_radius_px"":10,""occluded_object_count"":10,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":730,""shape_type"":""dot"",""total_object_count"":24,""visible_object_count"":14}"
Compound Reasoning,occluded_pattern_0730.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,10,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4867,""object_radius_px"":10,""occluded_object_count"":10,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":730,""shape_type"":""dot"",""total_object_count"":24,""visible_object_count"":14}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0730.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",25,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4867,""object_radius_px"":10,""occluded_object_count"":10,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":730,""shape_type"":""dot"",""total_object_count"":24,""visible_object_count"":14}"
Image Description,occluded_pattern_0731.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,4,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":731,""shape_type"":""square"",""total_object_count"":6,""visible_object_count"":4}"
Basic Relational Reasoning,occluded_pattern_0731.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",6,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":731,""shape_type"":""square"",""total_object_count"":6,""visible_object_count"":4}"
Comparative Reasoning,occluded_pattern_0731.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":731,""shape_type"":""square"",""total_object_count"":6,""visible_object_count"":4}"
Compound Reasoning,occluded_pattern_0731.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":731,""shape_type"":""square"",""total_object_count"":6,""visible_object_count"":4}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0731.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",7,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":731,""shape_type"":""square"",""total_object_count"":6,""visible_object_count"":4}"
Image Description,occluded_pattern_0732.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,12,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":11,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":732,""shape_type"":""triangle"",""total_object_count"":15,""visible_object_count"":12}"
Basic Relational Reasoning,occluded_pattern_0732.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",15,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":11,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":732,""shape_type"":""triangle"",""total_object_count"":15,""visible_object_count"":12}"
Comparative Reasoning,occluded_pattern_0732.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":11,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":732,""shape_type"":""triangle"",""total_object_count"":15,""visible_object_count"":12}"
Compound Reasoning,occluded_pattern_0732.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":11,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":732,""shape_type"":""triangle"",""total_object_count"":15,""visible_object_count"":12}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_0732.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",16,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":11,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":732,""shape_type"":""triangle"",""total_object_count"":15,""visible_object_count"":12}"
Image Description,occluded_pattern_0733.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,13,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.455,""object_radius_px"":11,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":733,""shape_type"":""square"",""total_object_count"":16,""visible_object_count"":13}"
Basic Relational Reasoning,occluded_pattern_0733.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",16,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.455,""object_radius_px"":11,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":733,""shape_type"":""square"",""total_object_count"":16,""visible_object_count"":13}"
