question_id,image,acceptance_set,targets,tolerances,shape_count,cumulative_rotation_degrees_nearest_5,shrink_pattern
nested_squares_0608_open_q1,nested_squares_0608.png,"[""shape_count=12; cumulative_rotation_degrees_nearest_5=40; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",12,40,constant
nested_squares_0609_open_q1,nested_squares_0609.png,"[""shape_count=12; cumulative_rotation_degrees_nearest_5=50; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",12,50,changing
nested_squares_0610_open_q1,nested_squares_0610.png,"[""shape_count=6; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",6,70,constant
nested_squares_0611_open_q1,nested_squares_0611.png,"[""shape_count=9; cumulative_rotation_degrees_nearest_5=15; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",9,15,changing
nested_squares_0612_open_q1,nested_squares_0612.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=50; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,50,changing
nested_squares_0613_open_q1,nested_squares_0613.png,"[""shape_count=8; cumulative_rotation_degrees_nearest_5=15; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",8,15,changing
nested_squares_0614_open_q1,nested_squares_0614.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=50; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,50,changing
nested_squares_0615_open_q1,nested_squares_0615.png,"[""shape_count=11; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",11,35,constant
nested_squares_0616_open_q1,nested_squares_0616.png,"[""shape_count=6; cumulative_rotation_degrees_nearest_5=15; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",6,15,changing
nested_squares_0617_open_q1,nested_squares_0617.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,70,constant
nested_squares_0618_open_q1,nested_squares_0618.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=45; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,45,changing
nested_squares_0619_open_q1,nested_squares_0619.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,35,constant
nested_squares_0620_open_q1,nested_squares_0620.png,"[""shape_count=10; cumulative_rotation_degrees_nearest_5=0; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",10,0,changing
nested_squares_0621_open_q1,nested_squares_0621.png,"[""shape_count=6; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",6,70,constant
nested_squares_0622_open_q1,nested_squares_0622.png,"[""shape_count=7; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",7,35,constant
nested_squares_0623_open_q1,nested_squares_0623.png,"[""shape_count=8; cumulative_rotation_degrees_nearest_5=15; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",8,15,changing
nested_squares_0624_open_q1,nested_squares_0624.png,"[""shape_count=10; cumulative_rotation_degrees_nearest_5=0; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",10,0,constant
nested_squares_0625_open_q1,nested_squares_0625.png,"[""shape_count=12; cumulative_rotation_degrees_nearest_5=45; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",12,45,changing
nested_squares_0626_open_q1,nested_squares_0626.png,"[""shape_count=11; cumulative_rotation_degrees_nearest_5=10; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",11,10,changing
nested_squares_0627_open_q1,nested_squares_0627.png,"[""shape_count=6; cumulative_rotation_degrees_nearest_5=45; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",6,45,changing
nested_squares_0628_open_q1,nested_squares_0628.png,"[""shape_count=5; cumulative_rotation_degrees_nearest_5=0; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",5,0,changing
nested_squares_0629_open_q1,nested_squares_0629.png,"[""shape_count=10; cumulative_rotation_degrees_nearest_5=0; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",10,0,changing
nested_squares_0630_open_q1,nested_squares_0630.png,"[""shape_count=11; cumulative_rotation_degrees_nearest_5=80; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",11,80,changing
nested_squares_0631_open_q1,nested_squares_0631.png,"[""shape_count=7; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",7,70,constant
nested_squares_0632_open_q1,nested_squares_0632.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,35,constant
nested_squares_0633_open_q1,nested_squares_0633.png,"[""shape_count=9; cumulative_rotation_degrees_nearest_5=45; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",9,45,changing
nested_squares_0634_open_q1,nested_squares_0634.png,"[""shape_count=6; cumulative_rotation_degrees_nearest_5=75; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",6,75,changing
nested_squares_0635_open_q1,nested_squares_0635.png,"[""shape_count=6; cumulative_rotation_degrees_nearest_5=0; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",6,0,changing
nested_squares_0636_open_q1,nested_squares_0636.png,"[""shape_count=7; cumulative_rotation_degrees_nearest_5=45; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",7,45,changing
nested_squares_0637_open_q1,nested_squares_0637.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=65; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,65,constant
nested_squares_0638_open_q1,nested_squares_0638.png,"[""shape_count=8; cumulative_rotation_degrees_nearest_5=75; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",8,75,changing
nested_squares_0639_open_q1,nested_squares_0639.png,"[""shape_count=11; cumulative_rotation_degrees_nearest_5=40; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",11,40,constant
nested_squares_0640_open_q1,nested_squares_0640.png,"[""shape_count=5; cumulative_rotation_degrees_nearest_5=40; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",5,40,changing
nested_squares_0641_open_q1,nested_squares_0641.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=75; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,75,changing
nested_squares_0642_open_q1,nested_squares_0642.png,"[""shape_count=11; cumulative_rotation_degrees_nearest_5=75; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",11,75,constant
nested_squares_0643_open_q1,nested_squares_0643.png,"[""shape_count=12; cumulative_rotation_degrees_nearest_5=40; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",12,40,constant
nested_squares_0644_open_q1,nested_squares_0644.png,"[""shape_count=10; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",10,70,constant
nested_squares_0645_open_q1,nested_squares_0645.png,"[""shape_count=5; cumulative_rotation_degrees_nearest_5=40; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",5,40,constant
nested_squares_0646_open_q1,nested_squares_0646.png,"[""shape_count=9; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",9,70,constant
nested_squares_0647_open_q1,nested_squares_0647.png,"[""shape_count=9; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",9,35,constant
nested_squares_0648_open_q1,nested_squares_0648.png,"[""shape_count=6; cumulative_rotation_degrees_nearest_5=40; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",6,40,changing
nested_squares_0649_open_q1,nested_squares_0649.png,"[""shape_count=12; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",12,70,constant
nested_squares_0650_open_q1,nested_squares_0650.png,"[""shape_count=10; cumulative_rotation_degrees_nearest_5=75; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",10,75,changing
nested_squares_0651_open_q1,nested_squares_0651.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=40; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,40,changing
nested_squares_0652_open_q1,nested_squares_0652.png,"[""shape_count=11; cumulative_rotation_degrees_nearest_5=0; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",11,0,changing
nested_squares_0653_open_q1,nested_squares_0653.png,"[""shape_count=11; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",11,35,constant
nested_squares_0654_open_q1,nested_squares_0654.png,"[""shape_count=10; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",10,70,constant
nested_squares_0655_open_q1,nested_squares_0655.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=75; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,75,changing
nested_squares_0656_open_q1,nested_squares_0656.png,"[""shape_count=10; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",10,35,constant
nested_squares_0657_open_q1,nested_squares_0657.png,"[""shape_count=5; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",5,70,constant
nested_squares_0658_open_q1,nested_squares_0658.png,"[""shape_count=9; cumulative_rotation_degrees_nearest_5=40; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",9,40,changing
nested_squares_0659_open_q1,nested_squares_0659.png,"[""shape_count=11; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",11,70,changing
nested_squares_0660_open_q1,nested_squares_0660.png,"[""shape_count=12; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",12,35,constant
nested_squares_0661_open_q1,nested_squares_0661.png,"[""shape_count=8; cumulative_rotation_degrees_nearest_5=65; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",8,65,constant
nested_squares_0662_open_q1,nested_squares_0662.png,"[""shape_count=12; cumulative_rotation_degrees_nearest_5=40; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",12,40,changing
nested_squares_0663_open_q1,nested_squares_0663.png,"[""shape_count=6; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",6,70,changing
nested_squares_0664_open_q1,nested_squares_0664.png,"[""shape_count=11; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",11,35,changing
nested_squares_0665_open_q1,nested_squares_0665.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,70,changing
nested_squares_0666_open_q1,nested_squares_0666.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,35,changing
nested_squares_0667_open_q1,nested_squares_0667.png,"[""shape_count=6; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",6,70,changing
nested_squares_0668_open_q1,nested_squares_0668.png,"[""shape_count=12; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",12,35,constant
nested_squares_0669_open_q1,nested_squares_0669.png,"[""shape_count=10; cumulative_rotation_degrees_nearest_5=65; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",10,65,constant
nested_squares_0670_open_q1,nested_squares_0670.png,"[""shape_count=8; cumulative_rotation_degrees_nearest_5=30; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",8,30,constant
nested_squares_0671_open_q1,nested_squares_0671.png,"[""shape_count=10; cumulative_rotation_degrees_nearest_5=65; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",10,65,constant
nested_squares_0672_open_q1,nested_squares_0672.png,"[""shape_count=8; cumulative_rotation_degrees_nearest_5=30; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",8,30,constant
nested_squares_0673_open_q1,nested_squares_0673.png,"[""shape_count=7; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",7,35,changing
nested_squares_0674_open_q1,nested_squares_0674.png,"[""shape_count=10; cumulative_rotation_degrees_nearest_5=0; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",10,0,changing
nested_squares_0675_open_q1,nested_squares_0675.png,"[""shape_count=7; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",7,70,changing
nested_squares_0676_open_q1,nested_squares_0676.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,35,changing
nested_squares_0677_open_q1,nested_squares_0677.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=65; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,65,changing
nested_squares_0678_open_q1,nested_squares_0678.png,"[""shape_count=7; cumulative_rotation_degrees_nearest_5=65; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",7,65,constant
nested_squares_0679_open_q1,nested_squares_0679.png,"[""shape_count=4; cumulative_rotation_degrees_nearest_5=0; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",4,0,constant
nested_squares_0680_open_q1,nested_squares_0680.png,"[""shape_count=11; cumulative_rotation_degrees_nearest_5=40; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",11,40,changing
nested_squares_0681_open_q1,nested_squares_0681.png,"[""shape_count=7; cumulative_rotation_degrees_nearest_5=30; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",7,30,constant
nested_squares_0682_open_q1,nested_squares_0682.png,"[""shape_count=11; cumulative_rotation_degrees_nearest_5=65; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",11,65,constant
nested_squares_0683_open_q1,nested_squares_0683.png,"[""shape_count=11; cumulative_rotation_degrees_nearest_5=75; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",11,75,changing
nested_squares_0684_open_q1,nested_squares_0684.png,"[""shape_count=11; cumulative_rotation_degrees_nearest_5=30; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",11,30,constant
nested_squares_0685_open_q1,nested_squares_0685.png,"[""shape_count=12; cumulative_rotation_degrees_nearest_5=40; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",12,40,changing
nested_squares_0686_open_q1,nested_squares_0686.png,"[""shape_count=10; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",10,70,changing
nested_squares_0687_open_q1,nested_squares_0687.png,"[""shape_count=5; cumulative_rotation_degrees_nearest_5=40; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",5,40,changing
nested_squares_0688_open_q1,nested_squares_0688.png,"[""shape_count=6; cumulative_rotation_degrees_nearest_5=60; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",6,60,constant
nested_squares_0689_open_q1,nested_squares_0689.png,"[""shape_count=9; cumulative_rotation_degrees_nearest_5=70; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",9,70,changing
nested_squares_0690_open_q1,nested_squares_0690.png,"[""shape_count=9; cumulative_rotation_degrees_nearest_5=35; shrink_pattern=changing""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",9,35,changing
nested_squares_0691_open_q1,nested_squares_0691.png,"[""shape_count=9; cumulative_rotation_degrees_nearest_5=30; shrink_pattern=constant""]","[""nested squares""]","{""cumulative_rotation_degrees_nearest_5"":{""absolute_tolerance"":2.5,""unit"":""degrees""},""shape_count"":{""absolute_tolerance"":0,""unit"":""count""}}",9,30,constant
