question_id,image,acceptance_set,targets,direct_overlap_degree,total_overlap_pairs,above_average_radius_count,circles_isolated_after_removal,three_plus_overlap_percent
overlap_circles_0230_open_q1,overlap_circles_0230.png,"[""direct_overlap_degree=2; total_overlap_pairs=5; above_average_radius_count=3; circles_isolated_after_removal=0; three_plus_overlap_percent=20""]","[""largest circle""]",2,5,3,0,20
overlap_circles_0231_open_q1,overlap_circles_0231.png,"[""direct_overlap_degree=3; total_overlap_pairs=16; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=73""]","[""largest circle""]",3,16,6,0,73
overlap_circles_0232_open_q1,overlap_circles_0232.png,"[""direct_overlap_degree=2; total_overlap_pairs=10; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=50""]","[""largest circle""]",2,10,5,0,50
overlap_circles_0233_open_q1,overlap_circles_0233.png,"[""direct_overlap_degree=4; total_overlap_pairs=12; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=75""]","[""largest circle""]",4,12,4,0,75
overlap_circles_0234_open_q1,overlap_circles_0234.png,"[""direct_overlap_degree=1; total_overlap_pairs=4; above_average_radius_count=3; circles_isolated_after_removal=1; three_plus_overlap_percent=0""]","[""largest circle""]",1,4,3,1,0
overlap_circles_0235_open_q1,overlap_circles_0235.png,"[""direct_overlap_degree=3; total_overlap_pairs=5; above_average_radius_count=2; circles_isolated_after_removal=0; three_plus_overlap_percent=20""]","[""largest circle""]",3,5,2,0,20
overlap_circles_0236_open_q1,overlap_circles_0236.png,"[""direct_overlap_degree=2; total_overlap_pairs=11; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=20""]","[""largest circle""]",2,11,6,0,20
overlap_circles_0237_open_q1,overlap_circles_0237.png,"[""direct_overlap_degree=3; total_overlap_pairs=7; above_average_radius_count=3; circles_isolated_after_removal=0; three_plus_overlap_percent=14""]","[""largest circle""]",3,7,3,0,14
overlap_circles_0238_open_q1,overlap_circles_0238.png,"[""direct_overlap_degree=3; total_overlap_pairs=21; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=73""]","[""largest circle""]",3,21,4,1,73
overlap_circles_0239_open_q1,overlap_circles_0239.png,"[""direct_overlap_degree=4; total_overlap_pairs=10; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=57""]","[""largest circle""]",4,10,4,0,57
overlap_circles_0240_open_q1,overlap_circles_0240.png,"[""direct_overlap_degree=2; total_overlap_pairs=5; above_average_radius_count=3; circles_isolated_after_removal=1; three_plus_overlap_percent=20""]","[""largest circle""]",2,5,3,1,20
overlap_circles_0241_open_q1,overlap_circles_0241.png,"[""direct_overlap_degree=6; total_overlap_pairs=15; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=60""]","[""largest circle""]",6,15,4,0,60
overlap_circles_0242_open_q1,overlap_circles_0242.png,"[""direct_overlap_degree=5; total_overlap_pairs=22; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=75""]","[""largest circle""]",5,22,4,1,75
overlap_circles_0243_open_q1,overlap_circles_0243.png,"[""direct_overlap_degree=5; total_overlap_pairs=20; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=73""]","[""largest circle""]",5,20,4,1,73
overlap_circles_0244_open_q1,overlap_circles_0244.png,"[""direct_overlap_degree=6; total_overlap_pairs=28; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=100""]","[""largest circle""]",6,28,6,0,100
overlap_circles_0245_open_q1,overlap_circles_0245.png,"[""direct_overlap_degree=6; total_overlap_pairs=32; above_average_radius_count=7; circles_isolated_after_removal=0; three_plus_overlap_percent=92""]","[""largest circle""]",6,32,7,0,92
overlap_circles_0246_open_q1,overlap_circles_0246.png,"[""direct_overlap_degree=3; total_overlap_pairs=14; above_average_radius_count=5; circles_isolated_after_removal=1; three_plus_overlap_percent=64""]","[""largest circle""]",3,14,5,1,64
overlap_circles_0247_open_q1,overlap_circles_0247.png,"[""direct_overlap_degree=2; total_overlap_pairs=3; above_average_radius_count=4; circles_isolated_after_removal=2; three_plus_overlap_percent=0""]","[""largest circle""]",2,3,4,2,0
overlap_circles_0248_open_q1,overlap_circles_0248.png,"[""direct_overlap_degree=5; total_overlap_pairs=11; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=50""]","[""largest circle""]",5,11,4,0,50
overlap_circles_0249_open_q1,overlap_circles_0249.png,"[""direct_overlap_degree=4; total_overlap_pairs=18; above_average_radius_count=3; circles_isolated_after_removal=0; three_plus_overlap_percent=89""]","[""largest circle""]",4,18,3,0,89
overlap_circles_0250_open_q1,overlap_circles_0250.png,"[""direct_overlap_degree=1; total_overlap_pairs=11; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=57""]","[""largest circle""]",1,11,4,0,57
overlap_circles_0251_open_q1,overlap_circles_0251.png,"[""direct_overlap_degree=5; total_overlap_pairs=22; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=100""]","[""largest circle""]",5,22,5,0,100
overlap_circles_0252_open_q1,overlap_circles_0252.png,"[""direct_overlap_degree=4; total_overlap_pairs=14; above_average_radius_count=6; circles_isolated_after_removal=1; three_plus_overlap_percent=67""]","[""largest circle""]",4,14,6,1,67
overlap_circles_0253_open_q1,overlap_circles_0253.png,"[""direct_overlap_degree=7; total_overlap_pairs=25; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=73""]","[""largest circle""]",7,25,5,0,73
overlap_circles_0254_open_q1,overlap_circles_0254.png,"[""direct_overlap_degree=4; total_overlap_pairs=17; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=78""]","[""largest circle""]",4,17,4,0,78
overlap_circles_0255_open_q1,overlap_circles_0255.png,"[""direct_overlap_degree=2; total_overlap_pairs=5; above_average_radius_count=2; circles_isolated_after_removal=0; three_plus_overlap_percent=20""]","[""largest circle""]",2,5,2,0,20
overlap_circles_0256_open_q1,overlap_circles_0256.png,"[""direct_overlap_degree=3; total_overlap_pairs=17; above_average_radius_count=5; circles_isolated_after_removal=2; three_plus_overlap_percent=55""]","[""largest circle""]",3,17,5,2,55
overlap_circles_0257_open_q1,overlap_circles_0257.png,"[""direct_overlap_degree=3; total_overlap_pairs=6; above_average_radius_count=3; circles_isolated_after_removal=2; three_plus_overlap_percent=50""]","[""largest circle""]",3,6,3,2,50
overlap_circles_0258_open_q1,overlap_circles_0258.png,"[""direct_overlap_degree=1; total_overlap_pairs=9; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=57""]","[""largest circle""]",1,9,4,0,57
overlap_circles_0259_open_q1,overlap_circles_0259.png,"[""direct_overlap_degree=3; total_overlap_pairs=7; above_average_radius_count=2; circles_isolated_after_removal=1; three_plus_overlap_percent=50""]","[""largest circle""]",3,7,2,1,50
overlap_circles_0260_open_q1,overlap_circles_0260.png,"[""direct_overlap_degree=5; total_overlap_pairs=26; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=91""]","[""largest circle""]",5,26,5,0,91
overlap_circles_0261_open_q1,overlap_circles_0261.png,"[""direct_overlap_degree=1; total_overlap_pairs=7; above_average_radius_count=5; circles_isolated_after_removal=2; three_plus_overlap_percent=57""]","[""largest circle""]",1,7,5,2,57
overlap_circles_0262_open_q1,overlap_circles_0262.png,"[""direct_overlap_degree=4; total_overlap_pairs=21; above_average_radius_count=2; circles_isolated_after_removal=0; three_plus_overlap_percent=73""]","[""largest circle""]",4,21,2,0,73
overlap_circles_0263_open_q1,overlap_circles_0263.png,"[""direct_overlap_degree=8; total_overlap_pairs=20; above_average_radius_count=6; circles_isolated_after_removal=1; three_plus_overlap_percent=73""]","[""largest circle""]",8,20,6,1,73
overlap_circles_0264_open_q1,overlap_circles_0264.png,"[""direct_overlap_degree=4; total_overlap_pairs=12; above_average_radius_count=3; circles_isolated_after_removal=0; three_plus_overlap_percent=62""]","[""largest circle""]",4,12,3,0,62
overlap_circles_0265_open_q1,overlap_circles_0265.png,"[""direct_overlap_degree=3; total_overlap_pairs=21; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=90""]","[""largest circle""]",3,21,4,0,90
overlap_circles_0266_open_q1,overlap_circles_0266.png,"[""direct_overlap_degree=3; total_overlap_pairs=4; above_average_radius_count=3; circles_isolated_after_removal=3; three_plus_overlap_percent=17""]","[""largest circle""]",3,4,3,3,17
overlap_circles_0267_open_q1,overlap_circles_0267.png,"[""direct_overlap_degree=8; total_overlap_pairs=24; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=75""]","[""largest circle""]",8,24,6,0,75
overlap_circles_0268_open_q1,overlap_circles_0268.png,"[""direct_overlap_degree=5; total_overlap_pairs=17; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=70""]","[""largest circle""]",5,17,4,0,70
overlap_circles_0269_open_q1,overlap_circles_0269.png,"[""direct_overlap_degree=4; total_overlap_pairs=7; above_average_radius_count=3; circles_isolated_after_removal=0; three_plus_overlap_percent=33""]","[""largest circle""]",4,7,3,0,33
overlap_circles_0270_open_q1,overlap_circles_0270.png,"[""direct_overlap_degree=3; total_overlap_pairs=7; above_average_radius_count=3; circles_isolated_after_removal=1; three_plus_overlap_percent=50""]","[""largest circle""]",3,7,3,1,50
overlap_circles_0271_open_q1,overlap_circles_0271.png,"[""direct_overlap_degree=2; total_overlap_pairs=14; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=60""]","[""largest circle""]",2,14,4,0,60
overlap_circles_0272_open_q1,overlap_circles_0272.png,"[""direct_overlap_degree=3; total_overlap_pairs=5; above_average_radius_count=3; circles_isolated_after_removal=2; three_plus_overlap_percent=33""]","[""largest circle""]",3,5,3,2,33
overlap_circles_0273_open_q1,overlap_circles_0273.png,"[""direct_overlap_degree=2; total_overlap_pairs=12; above_average_radius_count=2; circles_isolated_after_removal=0; three_plus_overlap_percent=50""]","[""largest circle""]",2,12,2,0,50
overlap_circles_0274_open_q1,overlap_circles_0274.png,"[""direct_overlap_degree=5; total_overlap_pairs=18; above_average_radius_count=7; circles_isolated_after_removal=0; three_plus_overlap_percent=80""]","[""largest circle""]",5,18,7,0,80
overlap_circles_0275_open_q1,overlap_circles_0275.png,"[""direct_overlap_degree=8; total_overlap_pairs=25; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=100""]","[""largest circle""]",8,25,5,0,100
overlap_circles_0276_open_q1,overlap_circles_0276.png,"[""direct_overlap_degree=1; total_overlap_pairs=9; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=50""]","[""largest circle""]",1,9,4,1,50
overlap_circles_0277_open_q1,overlap_circles_0277.png,"[""direct_overlap_degree=3; total_overlap_pairs=11; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=75""]","[""largest circle""]",3,11,4,1,75
overlap_circles_0278_open_q1,overlap_circles_0278.png,"[""direct_overlap_degree=4; total_overlap_pairs=14; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=78""]","[""largest circle""]",4,14,4,1,78
overlap_circles_0279_open_q1,overlap_circles_0279.png,"[""direct_overlap_degree=1; total_overlap_pairs=4; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=0""]","[""largest circle""]",1,4,4,0,0
overlap_circles_0280_open_q1,overlap_circles_0280.png,"[""direct_overlap_degree=3; total_overlap_pairs=7; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=67""]","[""largest circle""]",3,7,4,1,67
overlap_circles_0281_open_q1,overlap_circles_0281.png,"[""direct_overlap_degree=4; total_overlap_pairs=10; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=33""]","[""largest circle""]",4,10,4,0,33
overlap_circles_0282_open_q1,overlap_circles_0282.png,"[""direct_overlap_degree=5; total_overlap_pairs=19; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=82""]","[""largest circle""]",5,19,4,1,82
overlap_circles_0283_open_q1,overlap_circles_0283.png,"[""direct_overlap_degree=6; total_overlap_pairs=14; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=78""]","[""largest circle""]",6,14,4,1,78
overlap_circles_0284_open_q1,overlap_circles_0284.png,"[""direct_overlap_degree=3; total_overlap_pairs=18; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=80""]","[""largest circle""]",3,18,5,0,80
overlap_circles_0285_open_q1,overlap_circles_0285.png,"[""direct_overlap_degree=5; total_overlap_pairs=27; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=100""]","[""largest circle""]",5,27,6,0,100
overlap_circles_0286_open_q1,overlap_circles_0286.png,"[""direct_overlap_degree=4; total_overlap_pairs=14; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=50""]","[""largest circle""]",4,14,6,0,50
overlap_circles_0287_open_q1,overlap_circles_0287.png,"[""direct_overlap_degree=3; total_overlap_pairs=15; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=80""]","[""largest circle""]",3,15,5,0,80
overlap_circles_0288_open_q1,overlap_circles_0288.png,"[""direct_overlap_degree=5; total_overlap_pairs=26; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=92""]","[""largest circle""]",5,26,5,0,92
overlap_circles_0289_open_q1,overlap_circles_0289.png,"[""direct_overlap_degree=4; total_overlap_pairs=7; above_average_radius_count=2; circles_isolated_after_removal=1; three_plus_overlap_percent=33""]","[""largest circle""]",4,7,2,1,33
overlap_circles_0290_open_q1,overlap_circles_0290.png,"[""direct_overlap_degree=8; total_overlap_pairs=31; above_average_radius_count=7; circles_isolated_after_removal=0; three_plus_overlap_percent=100""]","[""largest circle""]",8,31,7,0,100
overlap_circles_0291_open_q1,overlap_circles_0291.png,"[""direct_overlap_degree=2; total_overlap_pairs=4; above_average_radius_count=2; circles_isolated_after_removal=2; three_plus_overlap_percent=0""]","[""largest circle""]",2,4,2,2,0
overlap_circles_0292_open_q1,overlap_circles_0292.png,"[""direct_overlap_degree=3; total_overlap_pairs=6; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=29""]","[""largest circle""]",3,6,4,1,29
overlap_circles_0293_open_q1,overlap_circles_0293.png,"[""direct_overlap_degree=3; total_overlap_pairs=6; above_average_radius_count=3; circles_isolated_after_removal=2; three_plus_overlap_percent=33""]","[""largest circle""]",3,6,3,2,33
overlap_circles_0294_open_q1,overlap_circles_0294.png,"[""direct_overlap_degree=9; total_overlap_pairs=31; above_average_radius_count=7; circles_isolated_after_removal=0; three_plus_overlap_percent=92""]","[""largest circle""]",9,31,7,0,92
overlap_circles_0295_open_q1,overlap_circles_0295.png,"[""direct_overlap_degree=8; total_overlap_pairs=25; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=100""]","[""largest circle""]",8,25,4,0,100
overlap_circles_0296_open_q1,overlap_circles_0296.png,"[""direct_overlap_degree=1; total_overlap_pairs=15; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=60""]","[""largest circle""]",1,15,5,0,60
overlap_circles_0297_open_q1,overlap_circles_0297.png,"[""direct_overlap_degree=3; total_overlap_pairs=19; above_average_radius_count=4; circles_isolated_after_removal=2; three_plus_overlap_percent=82""]","[""largest circle""]",3,19,4,2,82
overlap_circles_0298_open_q1,overlap_circles_0298.png,"[""direct_overlap_degree=4; total_overlap_pairs=9; above_average_radius_count=4; circles_isolated_after_removal=2; three_plus_overlap_percent=57""]","[""largest circle""]",4,9,4,2,57
overlap_circles_0299_open_q1,overlap_circles_0299.png,"[""direct_overlap_degree=5; total_overlap_pairs=12; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=75""]","[""largest circle""]",5,12,4,1,75
overlap_circles_0300_open_q1,overlap_circles_0300.png,"[""direct_overlap_degree=4; total_overlap_pairs=22; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=90""]","[""largest circle""]",4,22,5,0,90
overlap_circles_0301_open_q1,overlap_circles_0301.png,"[""direct_overlap_degree=3; total_overlap_pairs=20; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=58""]","[""largest circle""]",3,20,5,0,58
overlap_circles_0302_open_q1,overlap_circles_0302.png,"[""direct_overlap_degree=6; total_overlap_pairs=22; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=82""]","[""largest circle""]",6,22,5,0,82
overlap_circles_0303_open_q1,overlap_circles_0303.png,"[""direct_overlap_degree=2; total_overlap_pairs=11; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=62""]","[""largest circle""]",2,11,4,1,62
overlap_circles_0304_open_q1,overlap_circles_0304.png,"[""direct_overlap_degree=7; total_overlap_pairs=23; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=91""]","[""largest circle""]",7,23,4,0,91
overlap_circles_0305_open_q1,overlap_circles_0305.png,"[""direct_overlap_degree=3; total_overlap_pairs=28; above_average_radius_count=7; circles_isolated_after_removal=0; three_plus_overlap_percent=100""]","[""largest circle""]",3,28,7,0,100
overlap_circles_0306_open_q1,overlap_circles_0306.png,"[""direct_overlap_degree=4; total_overlap_pairs=8; above_average_radius_count=4; circles_isolated_after_removal=2; three_plus_overlap_percent=50""]","[""largest circle""]",4,8,4,2,50
overlap_circles_0307_open_q1,overlap_circles_0307.png,"[""direct_overlap_degree=3; total_overlap_pairs=10; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=44""]","[""largest circle""]",3,10,4,0,44
overlap_circles_0308_open_q1,overlap_circles_0308.png,"[""direct_overlap_degree=6; total_overlap_pairs=19; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=64""]","[""largest circle""]",6,19,4,1,64
overlap_circles_0309_open_q1,overlap_circles_0309.png,"[""direct_overlap_degree=2; total_overlap_pairs=5; above_average_radius_count=2; circles_isolated_after_removal=0; three_plus_overlap_percent=20""]","[""largest circle""]",2,5,2,0,20
overlap_circles_0310_open_q1,overlap_circles_0310.png,"[""direct_overlap_degree=6; total_overlap_pairs=14; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=62""]","[""largest circle""]",6,14,4,0,62
overlap_circles_0311_open_q1,overlap_circles_0311.png,"[""direct_overlap_degree=2; total_overlap_pairs=5; above_average_radius_count=3; circles_isolated_after_removal=0; three_plus_overlap_percent=0""]","[""largest circle""]",2,5,3,0,0
overlap_circles_0312_open_q1,overlap_circles_0312.png,"[""direct_overlap_degree=4; total_overlap_pairs=18; above_average_radius_count=5; circles_isolated_after_removal=1; three_plus_overlap_percent=73""]","[""largest circle""]",4,18,5,1,73
overlap_circles_0313_open_q1,overlap_circles_0313.png,"[""direct_overlap_degree=4; total_overlap_pairs=20; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=73""]","[""largest circle""]",4,20,6,0,73
overlap_circles_0314_open_q1,overlap_circles_0314.png,"[""direct_overlap_degree=2; total_overlap_pairs=6; above_average_radius_count=3; circles_isolated_after_removal=1; three_plus_overlap_percent=33""]","[""largest circle""]",2,6,3,1,33
overlap_circles_0315_open_q1,overlap_circles_0315.png,"[""direct_overlap_degree=6; total_overlap_pairs=22; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=90""]","[""largest circle""]",6,22,4,0,90
overlap_circles_0316_open_q1,overlap_circles_0316.png,"[""direct_overlap_degree=4; total_overlap_pairs=15; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=60""]","[""largest circle""]",4,15,6,0,60
overlap_circles_0317_open_q1,overlap_circles_0317.png,"[""direct_overlap_degree=4; total_overlap_pairs=20; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=73""]","[""largest circle""]",4,20,4,1,73
overlap_circles_0318_open_q1,overlap_circles_0318.png,"[""direct_overlap_degree=6; total_overlap_pairs=27; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=83""]","[""largest circle""]",6,27,4,1,83
overlap_circles_0319_open_q1,overlap_circles_0319.png,"[""direct_overlap_degree=5; total_overlap_pairs=25; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=91""]","[""largest circle""]",5,25,4,0,91
overlap_circles_0320_open_q1,overlap_circles_0320.png,"[""direct_overlap_degree=3; total_overlap_pairs=7; above_average_radius_count=2; circles_isolated_after_removal=0; three_plus_overlap_percent=67""]","[""largest circle""]",3,7,2,0,67
overlap_circles_0321_open_q1,overlap_circles_0321.png,"[""direct_overlap_degree=2; total_overlap_pairs=5; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=0""]","[""largest circle""]",2,5,4,1,0
overlap_circles_0322_open_q1,overlap_circles_0322.png,"[""direct_overlap_degree=1; total_overlap_pairs=5; above_average_radius_count=3; circles_isolated_after_removal=0; three_plus_overlap_percent=0""]","[""largest circle""]",1,5,3,0,0
overlap_circles_0323_open_q1,overlap_circles_0323.png,"[""direct_overlap_degree=6; total_overlap_pairs=16; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=67""]","[""largest circle""]",6,16,4,0,67
overlap_circles_0324_open_q1,overlap_circles_0324.png,"[""direct_overlap_degree=6; total_overlap_pairs=32; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=100""]","[""largest circle""]",6,32,6,0,100
overlap_circles_0325_open_q1,overlap_circles_0325.png,"[""direct_overlap_degree=3; total_overlap_pairs=8; above_average_radius_count=2; circles_isolated_after_removal=0; three_plus_overlap_percent=50""]","[""largest circle""]",3,8,2,0,50
overlap_circles_0326_open_q1,overlap_circles_0326.png,"[""direct_overlap_degree=5; total_overlap_pairs=12; above_average_radius_count=5; circles_isolated_after_removal=1; three_plus_overlap_percent=56""]","[""largest circle""]",5,12,5,1,56
overlap_circles_0327_open_q1,overlap_circles_0327.png,"[""direct_overlap_degree=4; total_overlap_pairs=20; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=58""]","[""largest circle""]",4,20,6,0,58
overlap_circles_0328_open_q1,overlap_circles_0328.png,"[""direct_overlap_degree=3; total_overlap_pairs=18; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=80""]","[""largest circle""]",3,18,6,0,80
overlap_circles_0329_open_q1,overlap_circles_0329.png,"[""direct_overlap_degree=4; total_overlap_pairs=22; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=80""]","[""largest circle""]",4,22,5,0,80
overlap_circles_0330_open_q1,overlap_circles_0330.png,"[""direct_overlap_degree=3; total_overlap_pairs=5; above_average_radius_count=2; circles_isolated_after_removal=1; three_plus_overlap_percent=40""]","[""largest circle""]",3,5,2,1,40
overlap_circles_0331_open_q1,overlap_circles_0331.png,"[""direct_overlap_degree=2; total_overlap_pairs=9; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=50""]","[""largest circle""]",2,9,6,0,50
overlap_circles_0332_open_q1,overlap_circles_0332.png,"[""direct_overlap_degree=2; total_overlap_pairs=20; above_average_radius_count=7; circles_isolated_after_removal=0; three_plus_overlap_percent=64""]","[""largest circle""]",2,20,7,0,64
overlap_circles_0333_open_q1,overlap_circles_0333.png,"[""direct_overlap_degree=7; total_overlap_pairs=19; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=80""]","[""largest circle""]",7,19,4,0,80
overlap_circles_0334_open_q1,overlap_circles_0334.png,"[""direct_overlap_degree=5; total_overlap_pairs=22; above_average_radius_count=6; circles_isolated_after_removal=1; three_plus_overlap_percent=73""]","[""largest circle""]",5,22,6,1,73
overlap_circles_0335_open_q1,overlap_circles_0335.png,"[""direct_overlap_degree=7; total_overlap_pairs=32; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=92""]","[""largest circle""]",7,32,6,0,92
overlap_circles_0336_open_q1,overlap_circles_0336.png,"[""direct_overlap_degree=1; total_overlap_pairs=8; above_average_radius_count=3; circles_isolated_after_removal=0; three_plus_overlap_percent=12""]","[""largest circle""]",1,8,3,0,12
overlap_circles_0337_open_q1,overlap_circles_0337.png,"[""direct_overlap_degree=3; total_overlap_pairs=17; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=90""]","[""largest circle""]",3,17,5,0,90
overlap_circles_0338_open_q1,overlap_circles_0338.png,"[""direct_overlap_degree=6; total_overlap_pairs=15; above_average_radius_count=5; circles_isolated_after_removal=0; three_plus_overlap_percent=56""]","[""largest circle""]",6,15,5,0,56
overlap_circles_0339_open_q1,overlap_circles_0339.png,"[""direct_overlap_degree=4; total_overlap_pairs=9; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=43""]","[""largest circle""]",4,9,4,1,43
overlap_circles_0340_open_q1,overlap_circles_0340.png,"[""direct_overlap_degree=4; total_overlap_pairs=7; above_average_radius_count=3; circles_isolated_after_removal=1; three_plus_overlap_percent=50""]","[""largest circle""]",4,7,3,1,50
overlap_circles_0341_open_q1,overlap_circles_0341.png,"[""direct_overlap_degree=2; total_overlap_pairs=5; above_average_radius_count=4; circles_isolated_after_removal=2; three_plus_overlap_percent=14""]","[""largest circle""]",2,5,4,2,14
overlap_circles_0342_open_q1,overlap_circles_0342.png,"[""direct_overlap_degree=2; total_overlap_pairs=5; above_average_radius_count=3; circles_isolated_after_removal=0; three_plus_overlap_percent=17""]","[""largest circle""]",2,5,3,0,17
overlap_circles_0343_open_q1,overlap_circles_0343.png,"[""direct_overlap_degree=3; total_overlap_pairs=9; above_average_radius_count=3; circles_isolated_after_removal=0; three_plus_overlap_percent=43""]","[""largest circle""]",3,9,3,0,43
overlap_circles_0344_open_q1,overlap_circles_0344.png,"[""direct_overlap_degree=3; total_overlap_pairs=7; above_average_radius_count=4; circles_isolated_after_removal=0; three_plus_overlap_percent=50""]","[""largest circle""]",3,7,4,0,50
overlap_circles_0345_open_q1,overlap_circles_0345.png,"[""direct_overlap_degree=4; total_overlap_pairs=10; above_average_radius_count=3; circles_isolated_after_removal=1; three_plus_overlap_percent=71""]","[""largest circle""]",4,10,3,1,71
overlap_circles_0346_open_q1,overlap_circles_0346.png,"[""direct_overlap_degree=3; total_overlap_pairs=5; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=17""]","[""largest circle""]",3,5,4,1,17
overlap_circles_0347_open_q1,overlap_circles_0347.png,"[""direct_overlap_degree=4; total_overlap_pairs=24; above_average_radius_count=7; circles_isolated_after_removal=0; three_plus_overlap_percent=92""]","[""largest circle""]",4,24,7,0,92
overlap_circles_0348_open_q1,overlap_circles_0348.png,"[""direct_overlap_degree=5; total_overlap_pairs=11; above_average_radius_count=4; circles_isolated_after_removal=1; three_plus_overlap_percent=62""]","[""largest circle""]",5,11,4,1,62
overlap_circles_0349_open_q1,overlap_circles_0349.png,"[""direct_overlap_degree=7; total_overlap_pairs=22; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=82""]","[""largest circle""]",7,22,6,0,82
overlap_circles_0350_open_q1,overlap_circles_0350.png,"[""direct_overlap_degree=8; total_overlap_pairs=26; above_average_radius_count=6; circles_isolated_after_removal=0; three_plus_overlap_percent=100""]","[""largest circle""]",8,26,6,0,100
overlap_circles_0351_open_q1,overlap_circles_0351.png,"[""direct_overlap_degree=3; total_overlap_pairs=13; above_average_radius_count=5; circles_isolated_after_removal=1; three_plus_overlap_percent=50""]","[""largest circle""]",3,13,5,1,50
