task,image,prompt,groundtruth,metadata
Basic Relational Reasoning,physical_stability_0586.png,"Is block D's center of mass positioned to the left, right, or directly above the center of block C, which it rests on?",right,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.73,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":4,""seed"":586,""tipping_joint"":""D""}"
Comparative Reasoning,physical_stability_0586.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.73,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":4,""seed"":586,""tipping_joint"":""D""}"
Compound Reasoning,physical_stability_0586.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block D and block C,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.73,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":4,""seed"":586,""tipping_joint"":""D""}"
Extrapolative/Counterfactual Reasoning,physical_stability_0586.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block D, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.73,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":4,""seed"":586,""tipping_joint"":""D""}"
Image Description,physical_stability_0587.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":587,""tipping_joint"":""D""}"
Basic Relational Reasoning,physical_stability_0587.png,"Is block D's center of mass positioned to the left, right, or directly above the center of block C, which it rests on?",right,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":587,""tipping_joint"":""D""}"
Comparative Reasoning,physical_stability_0587.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":587,""tipping_joint"":""D""}"
Compound Reasoning,physical_stability_0587.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block D and block C,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":587,""tipping_joint"":""D""}"
Extrapolative/Counterfactual Reasoning,physical_stability_0587.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block D and block C lies outside its supporting base","{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":587,""tipping_joint"":""D""}"
Image Description,physical_stability_0588.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":588,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_0588.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",left,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":588,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_0588.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":588,""tipping_joint"":null}"
Compound Reasoning,physical_stability_0588.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":588,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_0588.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block E, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":588,""tipping_joint"":null}"
Image Description,physical_stability_0589.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":589,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_0589.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":589,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_0589.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":589,""tipping_joint"":null}"
Compound Reasoning,physical_stability_0589.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":589,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_0589.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block C, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":589,""tipping_joint"":null}"
Image Description,physical_stability_0590.png,How many blocks are in this stack?,2,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":590,""tipping_joint"":""B""}"
Basic Relational Reasoning,physical_stability_0590.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":590,""tipping_joint"":""B""}"
Comparative Reasoning,physical_stability_0590.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":590,""tipping_joint"":""B""}"
Compound Reasoning,physical_stability_0590.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block B and block A,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":590,""tipping_joint"":""B""}"
Extrapolative/Counterfactual Reasoning,physical_stability_0590.png,"If topmost block B were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block B, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":590,""tipping_joint"":""B""}"
Image Description,physical_stability_0591.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":591,""tipping_joint"":""D""}"
Basic Relational Reasoning,physical_stability_0591.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",directly above,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":591,""tipping_joint"":""D""}"
Comparative Reasoning,physical_stability_0591.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":591,""tipping_joint"":""D""}"
Compound Reasoning,physical_stability_0591.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block D and block C,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":591,""tipping_joint"":""D""}"
Extrapolative/Counterfactual Reasoning,physical_stability_0591.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block D and block C lies outside its supporting base","{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":591,""tipping_joint"":""D""}"
Image Description,physical_stability_0592.png,How many blocks are in this stack?,2,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.47,""is_stable"":true,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":592,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_0592.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",left,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.47,""is_stable"":true,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":592,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_0592.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.47,""is_stable"":true,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":592,""tipping_joint"":null}"
Compound Reasoning,physical_stability_0592.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.47,""is_stable"":true,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":592,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_0592.png,"If topmost block B were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block B, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.47,""is_stable"":true,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":592,""tipping_joint"":null}"
Image Description,physical_stability_0593.png,How many blocks are in this stack?,4,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":593,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_0593.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?",directly above,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":593,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_0593.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":593,""tipping_joint"":null}"
Compound Reasoning,physical_stability_0593.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":593,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_0593.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block D, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":593,""tipping_joint"":null}"
Image Description,physical_stability_0594.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":594,""tipping_joint"":""C""}"
Basic Relational Reasoning,physical_stability_0594.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",left,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":594,""tipping_joint"":""C""}"
Comparative Reasoning,physical_stability_0594.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":594,""tipping_joint"":""C""}"
Compound Reasoning,physical_stability_0594.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block C and block B,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":594,""tipping_joint"":""C""}"
Extrapolative/Counterfactual Reasoning,physical_stability_0594.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block C, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":594,""tipping_joint"":""C""}"
Image Description,physical_stability_0595.png,How many blocks are in this stack?,4,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":595,""tipping_joint"":""C""}"
Basic Relational Reasoning,physical_stability_0595.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?",right,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":595,""tipping_joint"":""C""}"
Comparative Reasoning,physical_stability_0595.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":595,""tipping_joint"":""C""}"
Compound Reasoning,physical_stability_0595.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block C and block B,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":595,""tipping_joint"":""C""}"
Extrapolative/Counterfactual Reasoning,physical_stability_0595.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block D, the cumulative center of mass at the joint between block C and block B lies outside its supporting base","{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":595,""tipping_joint"":""C""}"
Image Description,physical_stability_0596.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":596,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_0596.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",right,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":596,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_0596.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":596,""tipping_joint"":null}"
Compound Reasoning,physical_stability_0596.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":596,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_0596.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block E, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":596,""tipping_joint"":null}"
Image Description,physical_stability_0597.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":597,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_0597.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":597,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_0597.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":597,""tipping_joint"":null}"
Compound Reasoning,physical_stability_0597.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":597,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_0597.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block C, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":597,""tipping_joint"":null}"
Image Description,physical_stability_0598.png,How many blocks are in this stack?,2,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":598,""tipping_joint"":""B""}"
Basic Relational Reasoning,physical_stability_0598.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":598,""tipping_joint"":""B""}"
Comparative Reasoning,physical_stability_0598.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":598,""tipping_joint"":""B""}"
Compound Reasoning,physical_stability_0598.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block B and block A,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":598,""tipping_joint"":""B""}"
Extrapolative/Counterfactual Reasoning,physical_stability_0598.png,"If topmost block B were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block B, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":598,""tipping_joint"":""B""}"
Image Description,physical_stability_0599.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""B"",""num_blocks"":5,""seed"":599,""tipping_joint"":""D""}"
Basic Relational Reasoning,physical_stability_0599.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",left,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""B"",""num_blocks"":5,""seed"":599,""tipping_joint"":""D""}"
Comparative Reasoning,physical_stability_0599.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""B"",""num_blocks"":5,""seed"":599,""tipping_joint"":""D""}"
Compound Reasoning,physical_stability_0599.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block D and block C,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""B"",""num_blocks"":5,""seed"":599,""tipping_joint"":""D""}"
Extrapolative/Counterfactual Reasoning,physical_stability_0599.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block D and block C lies outside its supporting base","{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""B"",""num_blocks"":5,""seed"":599,""tipping_joint"":""D""}"
Image Description,physical_stability_0600.png,How many blocks are in this stack?,4,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.65,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":600,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_0600.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?",left,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.65,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":600,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_0600.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.65,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":600,""tipping_joint"":null}"
Compound Reasoning,physical_stability_0600.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.65,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":600,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_0600.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block D, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.65,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":600,""tipping_joint"":null}"
Image Description,physical_stability_0601.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":601,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_0601.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":601,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_0601.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":601,""tipping_joint"":null}"
Compound Reasoning,physical_stability_0601.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":601,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_0601.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block C, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":601,""tipping_joint"":null}"
Image Description,physical_stability_0602.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.82,""is_stable"":false,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":602,""tipping_joint"":""E""}"
