task,image,prompt,groundtruth,metadata
Basic Relational Reasoning,hex_pathfinding_0119.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",walkable,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6884,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":13,""seed"":119,""shortest_path_length"":5}"
Comparative Reasoning,hex_pathfinding_0119.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,5,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6884,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":13,""seed"":119,""shortest_path_length"":5}"
Compound Reasoning,hex_pathfinding_0119.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (3),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6884,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":13,""seed"":119,""shortest_path_length"":5}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_0119.png,"If the walkable tile marked with a purple X at axial position (0,1) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",increase to 6 moves,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6884,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":13,""seed"":119,""shortest_path_length"":5}"
Image Description,hex_pathfinding_0120.png,How many grey (hole) tiles are shown in this grid?,15,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8097,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.164835,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":15,""seed"":120,""shortest_path_length"":6}"
Basic Relational Reasoning,hex_pathfinding_0120.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",hole,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8097,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.164835,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":15,""seed"":120,""shortest_path_length"":6}"
Comparative Reasoning,hex_pathfinding_0120.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,6,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8097,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.164835,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":15,""seed"":120,""shortest_path_length"":6}"
Compound Reasoning,hex_pathfinding_0120.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (2),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8097,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.164835,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":15,""seed"":120,""shortest_path_length"":6}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_0120.png,"If the walkable tile marked with a purple X at axial position (-1,0) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",no valid path exists,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8097,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.164835,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":15,""seed"":120,""shortest_path_length"":6}"
Image Description,hex_pathfinding_0121.png,How many grey (hole) tiles are shown in this grid?,6,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4992,""generation_attempt"":2,""grid_radius"":3,""hole_density"":0.162162,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":6,""seed"":121,""shortest_path_length"":4}"
Basic Relational Reasoning,hex_pathfinding_0121.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",walkable,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4992,""generation_attempt"":2,""grid_radius"":3,""hole_density"":0.162162,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":6,""seed"":121,""shortest_path_length"":4}"
Comparative Reasoning,hex_pathfinding_0121.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,4,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4992,""generation_attempt"":2,""grid_radius"":3,""hole_density"":0.162162,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":6,""seed"":121,""shortest_path_length"":4}"
Compound Reasoning,hex_pathfinding_0121.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (3),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4992,""generation_attempt"":2,""grid_radius"":3,""hole_density"":0.162162,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":6,""seed"":121,""shortest_path_length"":4}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_0121.png,"If the walkable tile marked with a purple X at axial position (1,-3) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",stay the same (4 moves),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4992,""generation_attempt"":2,""grid_radius"":3,""hole_density"":0.162162,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":6,""seed"":121,""shortest_path_length"":4}"
Image Description,hex_pathfinding_0122.png,How many grey (hole) tiles are shown in this grid?,13,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5684,""generation_attempt"":2,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":13,""seed"":122,""shortest_path_length"":6}"
Basic Relational Reasoning,hex_pathfinding_0122.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",hole,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5684,""generation_attempt"":2,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":13,""seed"":122,""shortest_path_length"":6}"
Comparative Reasoning,hex_pathfinding_0122.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,6,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5684,""generation_attempt"":2,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":13,""seed"":122,""shortest_path_length"":6}"
Compound Reasoning,hex_pathfinding_0122.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",unique,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5684,""generation_attempt"":2,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":13,""seed"":122,""shortest_path_length"":6}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_0122.png,"If the walkable tile marked with a purple X at axial position (3,-2) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",increase to 7 moves,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5684,""generation_attempt"":2,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":13,""seed"":122,""shortest_path_length"":6}"
Image Description,hex_pathfinding_0123.png,How many grey (hole) tiles are shown in this grid?,19,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8176,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.208791,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":10,""num_hole_tiles"":19,""seed"":123,""shortest_path_length"":9}"
Basic Relational Reasoning,hex_pathfinding_0123.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",walkable,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8176,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.208791,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":10,""num_hole_tiles"":19,""seed"":123,""shortest_path_length"":9}"
Comparative Reasoning,hex_pathfinding_0123.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,9,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8176,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.208791,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":10,""num_hole_tiles"":19,""seed"":123,""shortest_path_length"":9}"
Compound Reasoning,hex_pathfinding_0123.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (10),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8176,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.208791,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":10,""num_hole_tiles"":19,""seed"":123,""shortest_path_length"":9}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_0123.png,"If the walkable tile marked with a purple X at axial position (-3,4) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",no valid path exists,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8176,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.208791,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":10,""num_hole_tiles"":19,""seed"":123,""shortest_path_length"":9}"
Image Description,hex_pathfinding_0124.png,How many grey (hole) tiles are shown in this grid?,8,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.3889,""generation_attempt"":2,""grid_radius"":3,""hole_density"":0.216216,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":8,""seed"":124,""shortest_path_length"":4}"
Basic Relational Reasoning,hex_pathfinding_0124.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",hole,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.3889,""generation_attempt"":2,""grid_radius"":3,""hole_density"":0.216216,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":8,""seed"":124,""shortest_path_length"":4}"
Comparative Reasoning,hex_pathfinding_0124.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,4,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.3889,""generation_attempt"":2,""grid_radius"":3,""hole_density"":0.216216,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":8,""seed"":124,""shortest_path_length"":4}"
Compound Reasoning,hex_pathfinding_0124.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",unique,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.3889,""generation_attempt"":2,""grid_radius"":3,""hole_density"":0.216216,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":8,""seed"":124,""shortest_path_length"":4}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_0124.png,"If the walkable tile marked with a purple X at axial position (-3,2) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",stay the same (4 moves),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.3889,""generation_attempt"":2,""grid_radius"":3,""hole_density"":0.216216,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":8,""seed"":124,""shortest_path_length"":4}"
Image Description,hex_pathfinding_0125.png,How many grey (hole) tiles are shown in this grid?,13,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6884,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":8,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":4,""num_hole_tiles"":13,""seed"":125,""shortest_path_length"":7}"
Basic Relational Reasoning,hex_pathfinding_0125.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",walkable,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6884,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":8,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":4,""num_hole_tiles"":13,""seed"":125,""shortest_path_length"":7}"
Comparative Reasoning,hex_pathfinding_0125.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,7,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6884,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":8,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":4,""num_hole_tiles"":13,""seed"":125,""shortest_path_length"":7}"
Compound Reasoning,hex_pathfinding_0125.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (4),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6884,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":8,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":4,""num_hole_tiles"":13,""seed"":125,""shortest_path_length"":7}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_0125.png,"If the walkable tile marked with a purple X at axial position (0,3) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",increase to 8 moves,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6884,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.213115,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":8,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":4,""num_hole_tiles"":13,""seed"":125,""shortest_path_length"":7}"
Image Description,hex_pathfinding_0126.png,How many grey (hole) tiles are shown in this grid?,18,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8156,""generation_attempt"":0,""grid_radius"":5,""hole_density"":0.197802,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":47,""num_hole_tiles"":18,""seed"":126,""shortest_path_length"":12}"
Basic Relational Reasoning,hex_pathfinding_0126.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",hole,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8156,""generation_attempt"":0,""grid_radius"":5,""hole_density"":0.197802,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":47,""num_hole_tiles"":18,""seed"":126,""shortest_path_length"":12}"
Comparative Reasoning,hex_pathfinding_0126.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,12,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8156,""generation_attempt"":0,""grid_radius"":5,""hole_density"":0.197802,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":47,""num_hole_tiles"":18,""seed"":126,""shortest_path_length"":12}"
Compound Reasoning,hex_pathfinding_0126.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (47),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8156,""generation_attempt"":0,""grid_radius"":5,""hole_density"":0.197802,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":47,""num_hole_tiles"":18,""seed"":126,""shortest_path_length"":12}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_0126.png,"If the walkable tile marked with a purple X at axial position (4,-3) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",no valid path exists,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8156,""generation_attempt"":0,""grid_radius"":5,""hole_density"":0.197802,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":47,""num_hole_tiles"":18,""seed"":126,""shortest_path_length"":12}"
Image Description,hex_pathfinding_0127.png,How many grey (hole) tiles are shown in this grid?,5,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4943,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.135135,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""same"",""num_alternate_shortest_paths"":8,""num_hole_tiles"":5,""seed"":127,""shortest_path_length"":7}"
Basic Relational Reasoning,hex_pathfinding_0127.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",walkable,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4943,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.135135,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""same"",""num_alternate_shortest_paths"":8,""num_hole_tiles"":5,""seed"":127,""shortest_path_length"":7}"
Comparative Reasoning,hex_pathfinding_0127.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,7,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4943,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.135135,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""same"",""num_alternate_shortest_paths"":8,""num_hole_tiles"":5,""seed"":127,""shortest_path_length"":7}"
Compound Reasoning,hex_pathfinding_0127.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (8),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4943,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.135135,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""same"",""num_alternate_shortest_paths"":8,""num_hole_tiles"":5,""seed"":127,""shortest_path_length"":7}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_0127.png,"If the walkable tile marked with a purple X at axial position (0,-1) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",stay the same (7 moves),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4943,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.135135,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""same"",""num_alternate_shortest_paths"":8,""num_hole_tiles"":5,""seed"":127,""shortest_path_length"":7}"
Image Description,hex_pathfinding_0128.png,How many grey (hole) tiles are shown in this grid?,8,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6736,""generation_attempt"":10,""grid_radius"":4,""hole_density"":0.131148,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":8,""seed"":128,""shortest_path_length"":6}"
Basic Relational Reasoning,hex_pathfinding_0128.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",hole,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6736,""generation_attempt"":10,""grid_radius"":4,""hole_density"":0.131148,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":8,""seed"":128,""shortest_path_length"":6}"
Comparative Reasoning,hex_pathfinding_0128.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,6,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6736,""generation_attempt"":10,""grid_radius"":4,""hole_density"":0.131148,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":8,""seed"":128,""shortest_path_length"":6}"
Compound Reasoning,hex_pathfinding_0128.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (3),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6736,""generation_attempt"":10,""grid_radius"":4,""hole_density"":0.131148,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":8,""seed"":128,""shortest_path_length"":6}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_0128.png,"If the walkable tile marked with a purple X at axial position (-1,-1) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",increase to 7 moves,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6736,""generation_attempt"":10,""grid_radius"":4,""hole_density"":0.131148,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":8,""seed"":128,""shortest_path_length"":6}"
