question_id,image,acceptance_set,targets,target_color,target_type,target_shadow_direction,target_shadow_length,longest_shadow_colors
shadow_inference_0748_open_q1,shadow_inference_0748.png,"[""target_color=teal; target_type=cube; target_shadow_direction=left; target_shadow_length=103.8; longest_shadow_colors=['teal']""]","[""teal""]",teal,cube,left,103.8,"[""teal""]"
shadow_inference_0749_open_q1,shadow_inference_0749.png,"[""target_color=teal; target_type=cone; target_shadow_direction=left; target_shadow_length=55.4; longest_shadow_colors=['orange']""]","[""teal""]",teal,cone,left,55.4,"[""orange""]"
shadow_inference_0750_open_q1,shadow_inference_0750.png,"[""target_color=orange; target_type=cylinder; target_shadow_direction=left; target_shadow_length=122.4; longest_shadow_colors=['orange']""]","[""orange""]",orange,cylinder,left,122.4,"[""orange""]"
shadow_inference_0751_open_q1,shadow_inference_0751.png,"[""target_color=orange; target_type=cube; target_shadow_direction=right; target_shadow_length=60.8; longest_shadow_colors=['orange']""]","[""orange""]",orange,cube,right,60.8,"[""orange""]"
shadow_inference_0752_open_q1,shadow_inference_0752.png,"[""target_color=orange; target_type=cylinder; target_shadow_direction=left; target_shadow_length=69.0; longest_shadow_colors=['orange']""]","[""orange""]",orange,cylinder,left,69.0,"[""orange""]"
shadow_inference_0753_open_q1,shadow_inference_0753.png,"[""target_color=teal; target_type=cylinder; target_shadow_direction=upper-left; target_shadow_length=57.1; longest_shadow_colors=['teal']""]","[""teal""]",teal,cylinder,upper-left,57.1,"[""teal""]"
shadow_inference_0754_open_q1,shadow_inference_0754.png,"[""target_color=orange; target_type=cube; target_shadow_direction=left; target_shadow_length=148.2; longest_shadow_colors=['orange']""]","[""orange""]",orange,cube,left,148.2,"[""orange""]"
shadow_inference_0755_open_q1,shadow_inference_0755.png,"[""target_color=teal; target_type=cylinder; target_shadow_direction=left; target_shadow_length=63.0; longest_shadow_colors=['teal']""]","[""teal""]",teal,cylinder,left,63.0,"[""teal""]"
shadow_inference_0756_open_q1,shadow_inference_0756.png,"[""target_color=purple; target_type=cone; target_shadow_direction=upper-left; target_shadow_length=66.0; longest_shadow_colors=['purple']""]","[""purple""]",purple,cone,upper-left,66.0,"[""purple""]"
shadow_inference_0757_open_q1,shadow_inference_0757.png,"[""target_color=teal; target_type=sphere; target_shadow_direction=upper-right; target_shadow_length=98.3; longest_shadow_colors=['teal']""]","[""teal""]",teal,sphere,upper-right,98.3,"[""teal""]"
shadow_inference_0758_open_q1,shadow_inference_0758.png,"[""target_color=blue; target_type=cube; target_shadow_direction=right; target_shadow_length=60.6; longest_shadow_colors=['blue']""]","[""blue""]",blue,cube,right,60.6,"[""blue""]"
shadow_inference_0759_open_q1,shadow_inference_0759.png,"[""target_color=blue; target_type=cone; target_shadow_direction=right; target_shadow_length=60.2; longest_shadow_colors=['blue']""]","[""blue""]",blue,cone,right,60.2,"[""blue""]"
shadow_inference_0760_open_q1,shadow_inference_0760.png,"[""target_color=orange; target_type=cone; target_shadow_direction=right; target_shadow_length=87.9; longest_shadow_colors=['orange']""]","[""orange""]",orange,cone,right,87.9,"[""orange""]"
shadow_inference_0761_open_q1,shadow_inference_0761.png,"[""target_color=orange; target_type=cone; target_shadow_direction=right; target_shadow_length=69.2; longest_shadow_colors=['orange']""]","[""orange""]",orange,cone,right,69.2,"[""orange""]"
shadow_inference_0762_open_q1,shadow_inference_0762.png,"[""target_color=orange; target_type=cube; target_shadow_direction=right; target_shadow_length=92.3; longest_shadow_colors=['orange']""]","[""orange""]",orange,cube,right,92.3,"[""orange""]"
shadow_inference_0763_open_q1,shadow_inference_0763.png,"[""target_color=teal; target_type=cylinder; target_shadow_direction=left; target_shadow_length=83.0; longest_shadow_colors=['teal']""]","[""teal""]",teal,cylinder,left,83.0,"[""teal""]"
shadow_inference_0764_open_q1,shadow_inference_0764.png,"[""target_color=teal; target_type=cube; target_shadow_direction=right; target_shadow_length=141.1; longest_shadow_colors=['teal']""]","[""teal""]",teal,cube,right,141.1,"[""teal""]"
shadow_inference_0765_open_q1,shadow_inference_0765.png,"[""target_color=blue; target_type=cylinder; target_shadow_direction=left; target_shadow_length=41.9; longest_shadow_colors=['blue']""]","[""blue""]",blue,cylinder,left,41.9,"[""blue""]"
shadow_inference_0766_open_q1,shadow_inference_0766.png,"[""target_color=teal; target_type=cube; target_shadow_direction=left; target_shadow_length=51.5; longest_shadow_colors=['orange']""]","[""teal""]",teal,cube,left,51.5,"[""orange""]"
shadow_inference_0767_open_q1,shadow_inference_0767.png,"[""target_color=purple; target_type=sphere; target_shadow_direction=right; target_shadow_length=112.1; longest_shadow_colors=['purple']""]","[""purple""]",purple,sphere,right,112.1,"[""purple""]"
shadow_inference_0768_open_q1,shadow_inference_0768.png,"[""target_color=orange; target_type=cone; target_shadow_direction=left; target_shadow_length=79.1; longest_shadow_colors=['orange']""]","[""orange""]",orange,cone,left,79.1,"[""orange""]"
shadow_inference_0769_open_q1,shadow_inference_0769.png,"[""target_color=purple; target_type=cube; target_shadow_direction=left; target_shadow_length=76.5; longest_shadow_colors=['purple']""]","[""purple""]",purple,cube,left,76.5,"[""purple""]"
shadow_inference_0770_open_q1,shadow_inference_0770.png,"[""target_color=orange; target_type=cone; target_shadow_direction=left; target_shadow_length=116.3; longest_shadow_colors=['orange']""]","[""orange""]",orange,cone,left,116.3,"[""orange""]"
shadow_inference_0771_open_q1,shadow_inference_0771.png,"[""target_color=purple; target_type=cube; target_shadow_direction=right; target_shadow_length=76.0; longest_shadow_colors=['purple']""]","[""purple""]",purple,cube,right,76.0,"[""purple""]"
shadow_inference_0772_open_q1,shadow_inference_0772.png,"[""target_color=blue; target_type=cylinder; target_shadow_direction=upper-left; target_shadow_length=74.3; longest_shadow_colors=['purple']""]","[""blue""]",blue,cylinder,upper-left,74.3,"[""purple""]"
shadow_inference_0773_open_q1,shadow_inference_0773.png,"[""target_color=orange; target_type=cube; target_shadow_direction=right; target_shadow_length=69.7; longest_shadow_colors=['orange']""]","[""orange""]",orange,cube,right,69.7,"[""orange""]"
shadow_inference_0774_open_q1,shadow_inference_0774.png,"[""target_color=teal; target_type=cylinder; target_shadow_direction=left; target_shadow_length=105.5; longest_shadow_colors=['teal']""]","[""teal""]",teal,cylinder,left,105.5,"[""teal""]"
shadow_inference_0775_open_q1,shadow_inference_0775.png,"[""target_color=teal; target_type=sphere; target_shadow_direction=upper-left; target_shadow_length=49.5; longest_shadow_colors=['teal']""]","[""teal""]",teal,sphere,upper-left,49.5,"[""teal""]"
shadow_inference_0776_open_q1,shadow_inference_0776.png,"[""target_color=purple; target_type=cube; target_shadow_direction=right; target_shadow_length=48.4; longest_shadow_colors=['purple']""]","[""purple""]",purple,cube,right,48.4,"[""purple""]"
shadow_inference_0777_open_q1,shadow_inference_0777.png,"[""target_color=purple; target_type=cone; target_shadow_direction=right; target_shadow_length=170.9; longest_shadow_colors=['purple']""]","[""purple""]",purple,cone,right,170.9,"[""purple""]"
shadow_inference_0778_open_q1,shadow_inference_0778.png,"[""target_color=blue; target_type=sphere; target_shadow_direction=left; target_shadow_length=87.5; longest_shadow_colors=['blue']""]","[""blue""]",blue,sphere,left,87.5,"[""blue""]"
shadow_inference_0779_open_q1,shadow_inference_0779.png,"[""target_color=orange; target_type=cylinder; target_shadow_direction=left; target_shadow_length=121.0; longest_shadow_colors=['orange']""]","[""orange""]",orange,cylinder,left,121.0,"[""orange""]"
shadow_inference_0780_open_q1,shadow_inference_0780.png,"[""target_color=orange; target_type=cube; target_shadow_direction=left; target_shadow_length=125.8; longest_shadow_colors=['orange']""]","[""orange""]",orange,cube,left,125.8,"[""orange""]"
shadow_inference_0781_open_q1,shadow_inference_0781.png,"[""target_color=blue; target_type=cylinder; target_shadow_direction=left; target_shadow_length=57.2; longest_shadow_colors=['blue']""]","[""blue""]",blue,cylinder,left,57.2,"[""blue""]"
shadow_inference_0782_open_q1,shadow_inference_0782.png,"[""target_color=teal; target_type=cylinder; target_shadow_direction=upper-right; target_shadow_length=39.5; longest_shadow_colors=['teal']""]","[""teal""]",teal,cylinder,upper-right,39.5,"[""teal""]"
shadow_inference_0783_open_q1,shadow_inference_0783.png,"[""target_color=blue; target_type=cylinder; target_shadow_direction=upper-left; target_shadow_length=81.7; longest_shadow_colors=['teal']""]","[""blue""]",blue,cylinder,upper-left,81.7,"[""teal""]"
shadow_inference_0784_open_q1,shadow_inference_0784.png,"[""target_color=purple; target_type=cube; target_shadow_direction=right; target_shadow_length=87.8; longest_shadow_colors=['orange']""]","[""purple""]",purple,cube,right,87.8,"[""orange""]"
shadow_inference_0785_open_q1,shadow_inference_0785.png,"[""target_color=orange; target_type=cylinder; target_shadow_direction=upper-left; target_shadow_length=63.3; longest_shadow_colors=['orange']""]","[""orange""]",orange,cylinder,upper-left,63.3,"[""orange""]"
shadow_inference_0786_open_q1,shadow_inference_0786.png,"[""target_color=orange; target_type=sphere; target_shadow_direction=left; target_shadow_length=59.9; longest_shadow_colors=['orange']""]","[""orange""]",orange,sphere,left,59.9,"[""orange""]"
shadow_inference_0787_open_q1,shadow_inference_0787.png,"[""target_color=purple; target_type=cube; target_shadow_direction=left; target_shadow_length=27.9; longest_shadow_colors=['blue']""]","[""purple""]",purple,cube,left,27.9,"[""blue""]"
shadow_inference_0788_open_q1,shadow_inference_0788.png,"[""target_color=orange; target_type=cylinder; target_shadow_direction=upper-right; target_shadow_length=41.9; longest_shadow_colors=['blue']""]","[""orange""]",orange,cylinder,upper-right,41.9,"[""blue""]"
shadow_inference_0789_open_q1,shadow_inference_0789.png,"[""target_color=orange; target_type=cone; target_shadow_direction=right; target_shadow_length=67.5; longest_shadow_colors=['teal']""]","[""orange""]",orange,cone,right,67.5,"[""teal""]"
shadow_inference_0790_open_q1,shadow_inference_0790.png,"[""target_color=blue; target_type=sphere; target_shadow_direction=left; target_shadow_length=161.5; longest_shadow_colors=['blue']""]","[""blue""]",blue,sphere,left,161.5,"[""blue""]"
shadow_inference_0791_open_q1,shadow_inference_0791.png,"[""target_color=blue; target_type=sphere; target_shadow_direction=left; target_shadow_length=78.0; longest_shadow_colors=['blue']""]","[""blue""]",blue,sphere,left,78.0,"[""blue""]"
shadow_inference_0792_open_q1,shadow_inference_0792.png,"[""target_color=purple; target_type=cube; target_shadow_direction=left; target_shadow_length=40.0; longest_shadow_colors=['purple']""]","[""purple""]",purple,cube,left,40.0,"[""purple""]"
shadow_inference_0793_open_q1,shadow_inference_0793.png,"[""target_color=blue; target_type=cone; target_shadow_direction=right; target_shadow_length=83.2; longest_shadow_colors=['blue']""]","[""blue""]",blue,cone,right,83.2,"[""blue""]"
shadow_inference_0794_open_q1,shadow_inference_0794.png,"[""target_color=purple; target_type=cone; target_shadow_direction=right; target_shadow_length=129.7; longest_shadow_colors=['purple']""]","[""purple""]",purple,cone,right,129.7,"[""purple""]"
shadow_inference_0795_open_q1,shadow_inference_0795.png,"[""target_color=purple; target_type=cylinder; target_shadow_direction=right; target_shadow_length=52.4; longest_shadow_colors=['purple']""]","[""purple""]",purple,cylinder,right,52.4,"[""purple""]"
shadow_inference_0796_open_q1,shadow_inference_0796.png,"[""target_color=teal; target_type=cone; target_shadow_direction=right; target_shadow_length=91.7; longest_shadow_colors=['teal']""]","[""teal""]",teal,cone,right,91.7,"[""teal""]"
shadow_inference_0797_open_q1,shadow_inference_0797.png,"[""target_color=purple; target_type=cube; target_shadow_direction=left; target_shadow_length=108.0; longest_shadow_colors=['teal']""]","[""purple""]",purple,cube,left,108.0,"[""teal""]"
shadow_inference_0798_open_q1,shadow_inference_0798.png,"[""target_color=purple; target_type=cone; target_shadow_direction=right; target_shadow_length=39.5; longest_shadow_colors=['purple']""]","[""purple""]",purple,cone,right,39.5,"[""purple""]"
shadow_inference_0799_open_q1,shadow_inference_0799.png,"[""target_color=orange; target_type=cylinder; target_shadow_direction=upper-right; target_shadow_length=78.7; longest_shadow_colors=['blue']""]","[""orange""]",orange,cylinder,upper-right,78.7,"[""blue""]"
shadow_inference_0800_open_q1,shadow_inference_0800.png,"[""target_color=orange; target_type=cone; target_shadow_direction=right; target_shadow_length=83.2; longest_shadow_colors=['orange']""]","[""orange""]",orange,cone,right,83.2,"[""orange""]"
shadow_inference_0801_open_q1,shadow_inference_0801.png,"[""target_color=orange; target_type=cylinder; target_shadow_direction=left; target_shadow_length=57.0; longest_shadow_colors=['purple']""]","[""orange""]",orange,cylinder,left,57.0,"[""purple""]"
shadow_inference_0802_open_q1,shadow_inference_0802.png,"[""target_color=teal; target_type=cylinder; target_shadow_direction=left; target_shadow_length=39.8; longest_shadow_colors=['teal']""]","[""teal""]",teal,cylinder,left,39.8,"[""teal""]"
shadow_inference_0803_open_q1,shadow_inference_0803.png,"[""target_color=orange; target_type=cube; target_shadow_direction=left; target_shadow_length=73.9; longest_shadow_colors=['orange']""]","[""orange""]",orange,cube,left,73.9,"[""orange""]"
shadow_inference_0804_open_q1,shadow_inference_0804.png,"[""target_color=orange; target_type=cube; target_shadow_direction=left; target_shadow_length=49.1; longest_shadow_colors=['orange']""]","[""orange""]",orange,cube,left,49.1,"[""orange""]"
shadow_inference_0805_open_q1,shadow_inference_0805.png,"[""target_color=teal; target_type=cylinder; target_shadow_direction=left; target_shadow_length=66.8; longest_shadow_colors=['teal']""]","[""teal""]",teal,cylinder,left,66.8,"[""teal""]"
shadow_inference_0806_open_q1,shadow_inference_0806.png,"[""target_color=teal; target_type=cube; target_shadow_direction=right; target_shadow_length=86.9; longest_shadow_colors=['teal']""]","[""teal""]",teal,cube,right,86.9,"[""teal""]"
shadow_inference_0807_open_q1,shadow_inference_0807.png,"[""target_color=blue; target_type=sphere; target_shadow_direction=left; target_shadow_length=80.5; longest_shadow_colors=['blue']""]","[""blue""]",blue,sphere,left,80.5,"[""blue""]"
shadow_inference_0808_open_q1,shadow_inference_0808.png,"[""target_color=teal; target_type=cube; target_shadow_direction=left; target_shadow_length=74.3; longest_shadow_colors=['teal']""]","[""teal""]",teal,cube,left,74.3,"[""teal""]"
shadow_inference_0809_open_q1,shadow_inference_0809.png,"[""target_color=purple; target_type=cube; target_shadow_direction=right; target_shadow_length=63.7; longest_shadow_colors=['purple']""]","[""purple""]",purple,cube,right,63.7,"[""purple""]"
shadow_inference_0810_open_q1,shadow_inference_0810.png,"[""target_color=blue; target_type=cone; target_shadow_direction=left; target_shadow_length=73.1; longest_shadow_colors=['purple']""]","[""blue""]",blue,cone,left,73.1,"[""purple""]"
shadow_inference_0811_open_q1,shadow_inference_0811.png,"[""target_color=blue; target_type=cone; target_shadow_direction=left; target_shadow_length=37.1; longest_shadow_colors=['blue']""]","[""blue""]",blue,cone,left,37.1,"[""blue""]"
shadow_inference_0812_open_q1,shadow_inference_0812.png,"[""target_color=purple; target_type=cone; target_shadow_direction=right; target_shadow_length=113.2; longest_shadow_colors=['purple']""]","[""purple""]",purple,cone,right,113.2,"[""purple""]"
shadow_inference_0813_open_q1,shadow_inference_0813.png,"[""target_color=teal; target_type=cone; target_shadow_direction=right; target_shadow_length=163.3; longest_shadow_colors=['teal']""]","[""teal""]",teal,cone,right,163.3,"[""teal""]"
shadow_inference_0814_open_q1,shadow_inference_0814.png,"[""target_color=purple; target_type=cylinder; target_shadow_direction=upper-right; target_shadow_length=75.8; longest_shadow_colors=['purple']""]","[""purple""]",purple,cylinder,upper-right,75.8,"[""purple""]"
shadow_inference_0815_open_q1,shadow_inference_0815.png,"[""target_color=blue; target_type=cone; target_shadow_direction=left; target_shadow_length=164.0; longest_shadow_colors=['blue']""]","[""blue""]",blue,cone,left,164.0,"[""blue""]"
shadow_inference_0816_open_q1,shadow_inference_0816.png,"[""target_color=orange; target_type=cylinder; target_shadow_direction=left; target_shadow_length=43.8; longest_shadow_colors=['orange']""]","[""orange""]",orange,cylinder,left,43.8,"[""orange""]"
shadow_inference_0817_open_q1,shadow_inference_0817.png,"[""target_color=blue; target_type=cone; target_shadow_direction=right; target_shadow_length=65.3; longest_shadow_colors=['purple']""]","[""blue""]",blue,cone,right,65.3,"[""purple""]"
shadow_inference_0818_open_q1,shadow_inference_0818.png,"[""target_color=purple; target_type=cube; target_shadow_direction=right; target_shadow_length=56.9; longest_shadow_colors=['purple']""]","[""purple""]",purple,cube,right,56.9,"[""purple""]"
shadow_inference_0819_open_q1,shadow_inference_0819.png,"[""target_color=blue; target_type=cone; target_shadow_direction=right; target_shadow_length=72.1; longest_shadow_colors=['blue']""]","[""blue""]",blue,cone,right,72.1,"[""blue""]"
shadow_inference_0820_open_q1,shadow_inference_0820.png,"[""target_color=blue; target_type=sphere; target_shadow_direction=left; target_shadow_length=51.1; longest_shadow_colors=['blue']""]","[""blue""]",blue,sphere,left,51.1,"[""blue""]"
shadow_inference_0821_open_q1,shadow_inference_0821.png,"[""target_color=orange; target_type=cone; target_shadow_direction=upper-left; target_shadow_length=128.1; longest_shadow_colors=['orange']""]","[""orange""]",orange,cone,upper-left,128.1,"[""orange""]"
shadow_inference_0822_open_q1,shadow_inference_0822.png,"[""target_color=purple; target_type=sphere; target_shadow_direction=right; target_shadow_length=72.1; longest_shadow_colors=['purple']""]","[""purple""]",purple,sphere,right,72.1,"[""purple""]"
shadow_inference_0823_open_q1,shadow_inference_0823.png,"[""target_color=orange; target_type=cone; target_shadow_direction=left; target_shadow_length=45.8; longest_shadow_colors=['orange']""]","[""orange""]",orange,cone,left,45.8,"[""orange""]"
shadow_inference_0824_open_q1,shadow_inference_0824.png,"[""target_color=blue; target_type=sphere; target_shadow_direction=upper-left; target_shadow_length=141.8; longest_shadow_colors=['teal']""]","[""blue""]",blue,sphere,upper-left,141.8,"[""teal""]"
shadow_inference_0825_open_q1,shadow_inference_0825.png,"[""target_color=blue; target_type=cone; target_shadow_direction=left; target_shadow_length=82.9; longest_shadow_colors=['blue']""]","[""blue""]",blue,cone,left,82.9,"[""blue""]"
shadow_inference_0826_open_q1,shadow_inference_0826.png,"[""target_color=orange; target_type=cone; target_shadow_direction=left; target_shadow_length=41.9; longest_shadow_colors=['orange']""]","[""orange""]",orange,cone,left,41.9,"[""orange""]"
shadow_inference_0827_open_q1,shadow_inference_0827.png,"[""target_color=purple; target_type=cylinder; target_shadow_direction=left; target_shadow_length=55.8; longest_shadow_colors=['orange']""]","[""purple""]",purple,cylinder,left,55.8,"[""orange""]"
shadow_inference_0828_open_q1,shadow_inference_0828.png,"[""target_color=purple; target_type=cube; target_shadow_direction=right; target_shadow_length=75.3; longest_shadow_colors=['purple']""]","[""purple""]",purple,cube,right,75.3,"[""purple""]"
shadow_inference_0829_open_q1,shadow_inference_0829.png,"[""target_color=teal; target_type=cone; target_shadow_direction=upper-left; target_shadow_length=48.8; longest_shadow_colors=['purple']""]","[""teal""]",teal,cone,upper-left,48.8,"[""purple""]"
shadow_inference_0830_open_q1,shadow_inference_0830.png,"[""target_color=purple; target_type=cylinder; target_shadow_direction=right; target_shadow_length=64.1; longest_shadow_colors=['purple']""]","[""purple""]",purple,cylinder,right,64.1,"[""purple""]"
shadow_inference_0831_open_q1,shadow_inference_0831.png,"[""target_color=orange; target_type=cube; target_shadow_direction=left; target_shadow_length=51.9; longest_shadow_colors=['orange']""]","[""orange""]",orange,cube,left,51.9,"[""orange""]"
shadow_inference_0832_open_q1,shadow_inference_0832.png,"[""target_color=blue; target_type=cone; target_shadow_direction=right; target_shadow_length=54.1; longest_shadow_colors=['blue']""]","[""blue""]",blue,cone,right,54.1,"[""blue""]"
shadow_inference_0833_open_q1,shadow_inference_0833.png,"[""target_color=orange; target_type=cylinder; target_shadow_direction=right; target_shadow_length=54.2; longest_shadow_colors=['orange']""]","[""orange""]",orange,cylinder,right,54.2,"[""orange""]"
shadow_inference_0834_open_q1,shadow_inference_0834.png,"[""target_color=teal; target_type=cylinder; target_shadow_direction=upper-left; target_shadow_length=53.3; longest_shadow_colors=['blue']""]","[""teal""]",teal,cylinder,upper-left,53.3,"[""blue""]"
shadow_inference_0835_open_q1,shadow_inference_0835.png,"[""target_color=teal; target_type=cube; target_shadow_direction=left; target_shadow_length=68.5; longest_shadow_colors=['teal']""]","[""teal""]",teal,cube,left,68.5,"[""teal""]"
shadow_inference_0836_open_q1,shadow_inference_0836.png,"[""target_color=teal; target_type=cylinder; target_shadow_direction=left; target_shadow_length=98.4; longest_shadow_colors=['teal']""]","[""teal""]",teal,cylinder,left,98.4,"[""teal""]"
shadow_inference_0837_open_q1,shadow_inference_0837.png,"[""target_color=purple; target_type=sphere; target_shadow_direction=left; target_shadow_length=83.5; longest_shadow_colors=['purple']""]","[""purple""]",purple,sphere,left,83.5,"[""purple""]"
shadow_inference_0838_open_q1,shadow_inference_0838.png,"[""target_color=teal; target_type=cylinder; target_shadow_direction=left; target_shadow_length=48.1; longest_shadow_colors=['purple']""]","[""teal""]",teal,cylinder,left,48.1,"[""purple""]"
shadow_inference_0839_open_q1,shadow_inference_0839.png,"[""target_color=blue; target_type=cylinder; target_shadow_direction=left; target_shadow_length=59.3; longest_shadow_colors=['blue']""]","[""blue""]",blue,cylinder,left,59.3,"[""blue""]"
shadow_inference_0840_open_q1,shadow_inference_0840.png,"[""target_color=orange; target_type=cylinder; target_shadow_direction=right; target_shadow_length=120.4; longest_shadow_colors=['orange']""]","[""orange""]",orange,cylinder,right,120.4,"[""orange""]"
shadow_inference_0841_open_q1,shadow_inference_0841.png,"[""target_color=purple; target_type=cone; target_shadow_direction=left; target_shadow_length=101.9; longest_shadow_colors=['purple']""]","[""purple""]",purple,cone,left,101.9,"[""purple""]"
shadow_inference_0842_open_q1,shadow_inference_0842.png,"[""target_color=blue; target_type=cone; target_shadow_direction=right; target_shadow_length=101.4; longest_shadow_colors=['teal']""]","[""blue""]",blue,cone,right,101.4,"[""teal""]"
shadow_inference_0843_open_q1,shadow_inference_0843.png,"[""target_color=purple; target_type=cube; target_shadow_direction=upper-right; target_shadow_length=71.3; longest_shadow_colors=['purple']""]","[""purple""]",purple,cube,upper-right,71.3,"[""purple""]"
shadow_inference_0844_open_q1,shadow_inference_0844.png,"[""target_color=teal; target_type=cube; target_shadow_direction=right; target_shadow_length=81.6; longest_shadow_colors=['teal']""]","[""teal""]",teal,cube,right,81.6,"[""teal""]"
shadow_inference_0845_open_q1,shadow_inference_0845.png,"[""target_color=purple; target_type=cone; target_shadow_direction=upper-left; target_shadow_length=54.5; longest_shadow_colors=['purple']""]","[""purple""]",purple,cone,upper-left,54.5,"[""purple""]"
shadow_inference_0846_open_q1,shadow_inference_0846.png,"[""target_color=purple; target_type=cone; target_shadow_direction=upper-left; target_shadow_length=81.6; longest_shadow_colors=['blue']""]","[""purple""]",purple,cone,upper-left,81.6,"[""blue""]"
shadow_inference_0847_open_q1,shadow_inference_0847.png,"[""target_color=teal; target_type=sphere; target_shadow_direction=right; target_shadow_length=37.4; longest_shadow_colors=['blue']""]","[""teal""]",teal,sphere,right,37.4,"[""blue""]"
shadow_inference_0848_open_q1,shadow_inference_0848.png,"[""target_color=purple; target_type=cube; target_shadow_direction=left; target_shadow_length=118.4; longest_shadow_colors=['teal']""]","[""purple""]",purple,cube,left,118.4,"[""teal""]"
shadow_inference_0849_open_q1,shadow_inference_0849.png,"[""target_color=purple; target_type=sphere; target_shadow_direction=left; target_shadow_length=148.9; longest_shadow_colors=['purple']""]","[""purple""]",purple,sphere,left,148.9,"[""purple""]"
shadow_inference_0850_open_q1,shadow_inference_0850.png,"[""target_color=teal; target_type=sphere; target_shadow_direction=upper-right; target_shadow_length=42.1; longest_shadow_colors=['teal']""]","[""teal""]",teal,sphere,upper-right,42.1,"[""teal""]"
shadow_inference_0851_open_q1,shadow_inference_0851.png,"[""target_color=orange; target_type=cylinder; target_shadow_direction=right; target_shadow_length=56.8; longest_shadow_colors=['blue']""]","[""orange""]",orange,cylinder,right,56.8,"[""blue""]"
shadow_inference_0852_open_q1,shadow_inference_0852.png,"[""target_color=purple; target_type=sphere; target_shadow_direction=right; target_shadow_length=62.7; longest_shadow_colors=['orange']""]","[""purple""]",purple,sphere,right,62.7,"[""orange""]"
shadow_inference_0853_open_q1,shadow_inference_0853.png,"[""target_color=teal; target_type=cylinder; target_shadow_direction=upper-right; target_shadow_length=56.5; longest_shadow_colors=['orange']""]","[""teal""]",teal,cylinder,upper-right,56.5,"[""orange""]"
shadow_inference_0854_open_q1,shadow_inference_0854.png,"[""target_color=orange; target_type=cylinder; target_shadow_direction=right; target_shadow_length=74.4; longest_shadow_colors=['orange']""]","[""orange""]",orange,cylinder,right,74.4,"[""orange""]"
shadow_inference_0855_open_q1,shadow_inference_0855.png,"[""target_color=purple; target_type=sphere; target_shadow_direction=left; target_shadow_length=71.2; longest_shadow_colors=['purple']""]","[""purple""]",purple,sphere,left,71.2,"[""purple""]"
shadow_inference_0856_open_q1,shadow_inference_0856.png,"[""target_color=blue; target_type=sphere; target_shadow_direction=left; target_shadow_length=85.5; longest_shadow_colors=['blue']""]","[""blue""]",blue,sphere,left,85.5,"[""blue""]"
shadow_inference_0857_open_q1,shadow_inference_0857.png,"[""target_color=purple; target_type=cube; target_shadow_direction=left; target_shadow_length=57.1; longest_shadow_colors=['purple']""]","[""purple""]",purple,cube,left,57.1,"[""purple""]"
shadow_inference_0858_open_q1,shadow_inference_0858.png,"[""target_color=purple; target_type=cylinder; target_shadow_direction=left; target_shadow_length=52.8; longest_shadow_colors=['blue']""]","[""purple""]",purple,cylinder,left,52.8,"[""blue""]"
shadow_inference_0859_open_q1,shadow_inference_0859.png,"[""target_color=purple; target_type=cone; target_shadow_direction=left; target_shadow_length=148.2; longest_shadow_colors=['orange']""]","[""purple""]",purple,cone,left,148.2,"[""orange""]"
shadow_inference_0860_open_q1,shadow_inference_0860.png,"[""target_color=blue; target_type=cube; target_shadow_direction=right; target_shadow_length=70.5; longest_shadow_colors=['blue']""]","[""blue""]",blue,cube,right,70.5,"[""blue""]"
shadow_inference_0861_open_q1,shadow_inference_0861.png,"[""target_color=purple; target_type=cone; target_shadow_direction=upper-left; target_shadow_length=41.9; longest_shadow_colors=['blue']""]","[""purple""]",purple,cone,upper-left,41.9,"[""blue""]"
shadow_inference_0862_open_q1,shadow_inference_0862.png,"[""target_color=blue; target_type=cone; target_shadow_direction=left; target_shadow_length=34.5; longest_shadow_colors=['blue']""]","[""blue""]",blue,cone,left,34.5,"[""blue""]"
shadow_inference_0863_open_q1,shadow_inference_0863.png,"[""target_color=orange; target_type=cone; target_shadow_direction=right; target_shadow_length=111.3; longest_shadow_colors=['orange']""]","[""orange""]",orange,cone,right,111.3,"[""orange""]"
shadow_inference_0864_open_q1,shadow_inference_0864.png,"[""target_color=teal; target_type=sphere; target_shadow_direction=upper-left; target_shadow_length=62.2; longest_shadow_colors=['teal']""]","[""teal""]",teal,sphere,upper-left,62.2,"[""teal""]"
shadow_inference_0865_open_q1,shadow_inference_0865.png,"[""target_color=purple; target_type=sphere; target_shadow_direction=left; target_shadow_length=73.5; longest_shadow_colors=['purple']""]","[""purple""]",purple,sphere,left,73.5,"[""purple""]"
shadow_inference_0866_open_q1,shadow_inference_0866.png,"[""target_color=orange; target_type=cylinder; target_shadow_direction=right; target_shadow_length=96.9; longest_shadow_colors=['orange']""]","[""orange""]",orange,cylinder,right,96.9,"[""orange""]"
shadow_inference_0867_open_q1,shadow_inference_0867.png,"[""target_color=blue; target_type=sphere; target_shadow_direction=left; target_shadow_length=121.4; longest_shadow_colors=['blue']""]","[""blue""]",blue,sphere,left,121.4,"[""blue""]"
shadow_inference_0868_open_q1,shadow_inference_0868.png,"[""target_color=orange; target_type=cube; target_shadow_direction=left; target_shadow_length=166.3; longest_shadow_colors=['orange']""]","[""orange""]",orange,cube,left,166.3,"[""orange""]"
