question_id,task,image,prompt,groundtruth
shadow_inference_0949_q1,Image Description,shadow_inference_0949.png,How many objects are casting a shadow in this image?,2
shadow_inference_0949_q2,Basic Relational Reasoning,shadow_inference_0949.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left
shadow_inference_0949_q3,Comparative Reasoning,shadow_inference_0949.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high
shadow_inference_0949_q4,Compound Reasoning,shadow_inference_0949.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",45
shadow_inference_0949_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0949.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0950_q1,Image Description,shadow_inference_0950.png,How many objects are casting a shadow in this image?,2
shadow_inference_0950_q2,Basic Relational Reasoning,shadow_inference_0950.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right
shadow_inference_0950_q3,Comparative Reasoning,shadow_inference_0950.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,low
shadow_inference_0950_q4,Compound Reasoning,shadow_inference_0950.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0950_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0950.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0951_q1,Image Description,shadow_inference_0951.png,How many objects are casting a shadow in this image?,2
shadow_inference_0951_q2,Basic Relational Reasoning,shadow_inference_0951.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left
shadow_inference_0951_q3,Comparative Reasoning,shadow_inference_0951.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,low
shadow_inference_0951_q4,Compound Reasoning,shadow_inference_0951.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",30
shadow_inference_0951_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0951.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0952_q1,Image Description,shadow_inference_0952.png,How many objects are casting a shadow in this image?,2
shadow_inference_0952_q2,Basic Relational Reasoning,shadow_inference_0952.png,Do all objects in this image appear to be lit by the same light source? Answer yes or no.,no
shadow_inference_0952_q3,Comparative Reasoning,shadow_inference_0952.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,low
shadow_inference_0952_q4,Compound Reasoning,shadow_inference_0952.png,Which object's shadow does NOT match the lighting direction of the others? Answer with that object's color.,purple
shadow_inference_0952_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0952.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0953_q1,Image Description,shadow_inference_0953.png,How many objects are casting a shadow in this image?,2
shadow_inference_0953_q2,Basic Relational Reasoning,shadow_inference_0953.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right
shadow_inference_0953_q3,Comparative Reasoning,shadow_inference_0953.png,Which object casts the LONGEST shadow? Answer with that object's color.,teal
shadow_inference_0953_q4,Compound Reasoning,shadow_inference_0953.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0953_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0953.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0954_q1,Image Description,shadow_inference_0954.png,How many objects are casting a shadow in this image?,3
shadow_inference_0954_q2,Basic Relational Reasoning,shadow_inference_0954.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right
shadow_inference_0954_q3,Comparative Reasoning,shadow_inference_0954.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high
shadow_inference_0954_q4,Compound Reasoning,shadow_inference_0954.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",60
shadow_inference_0954_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0954.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0955_q1,Image Description,shadow_inference_0955.png,How many objects are casting a shadow in this image?,1
shadow_inference_0955_q2,Basic Relational Reasoning,shadow_inference_0955.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",front
shadow_inference_0955_q3,Comparative Reasoning,shadow_inference_0955.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,low
shadow_inference_0955_q4,Compound Reasoning,shadow_inference_0955.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0955_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0955.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0956_q1,Image Description,shadow_inference_0956.png,How many objects are casting a shadow in this image?,2
shadow_inference_0956_q2,Basic Relational Reasoning,shadow_inference_0956.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",back
shadow_inference_0956_q3,Comparative Reasoning,shadow_inference_0956.png,Which object casts the LONGEST shadow? Answer with that object's color.,orange
shadow_inference_0956_q4,Compound Reasoning,shadow_inference_0956.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",30
shadow_inference_0956_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0956.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0957_q1,Image Description,shadow_inference_0957.png,How many objects are casting a shadow in this image?,3
shadow_inference_0957_q2,Basic Relational Reasoning,shadow_inference_0957.png,Do all objects in this image appear to be lit by the same light source? Answer yes or no.,no
shadow_inference_0957_q3,Comparative Reasoning,shadow_inference_0957.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high
shadow_inference_0957_q4,Compound Reasoning,shadow_inference_0957.png,Which object's shadow does NOT match the lighting direction of the others? Answer with that object's color.,teal
shadow_inference_0957_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0957.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0958_q1,Image Description,shadow_inference_0958.png,How many objects are casting a shadow in this image?,2
shadow_inference_0958_q2,Basic Relational Reasoning,shadow_inference_0958.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left
shadow_inference_0958_q3,Comparative Reasoning,shadow_inference_0958.png,Which object casts the LONGEST shadow? Answer with that object's color.,orange
shadow_inference_0958_q4,Compound Reasoning,shadow_inference_0958.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0958_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0958.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0959_q1,Image Description,shadow_inference_0959.png,How many objects are casting a shadow in this image?,1
shadow_inference_0959_q2,Basic Relational Reasoning,shadow_inference_0959.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right
shadow_inference_0959_q3,Comparative Reasoning,shadow_inference_0959.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high
shadow_inference_0959_q4,Compound Reasoning,shadow_inference_0959.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",60
shadow_inference_0959_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0959.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0960_q1,Image Description,shadow_inference_0960.png,How many objects are casting a shadow in this image?,2
shadow_inference_0960_q2,Basic Relational Reasoning,shadow_inference_0960.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left
shadow_inference_0960_q3,Comparative Reasoning,shadow_inference_0960.png,Which object casts the LONGEST shadow? Answer with that object's color.,orange
shadow_inference_0960_q4,Compound Reasoning,shadow_inference_0960.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0960_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0960.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0961_q1,Image Description,shadow_inference_0961.png,How many objects are casting a shadow in this image?,3
shadow_inference_0961_q2,Basic Relational Reasoning,shadow_inference_0961.png,Do all objects in this image appear to be lit by the same light source? Answer yes or no.,no
shadow_inference_0961_q3,Comparative Reasoning,shadow_inference_0961.png,Which object casts the LONGEST shadow? Answer with that object's color.,purple
shadow_inference_0961_q4,Compound Reasoning,shadow_inference_0961.png,Which object's shadow does NOT match the lighting direction of the others? Answer with that object's color.,purple
shadow_inference_0961_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0961.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0962_q1,Image Description,shadow_inference_0962.png,How many objects are casting a shadow in this image?,1
shadow_inference_0962_q2,Basic Relational Reasoning,shadow_inference_0962.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left
shadow_inference_0962_q3,Comparative Reasoning,shadow_inference_0962.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high
shadow_inference_0962_q4,Compound Reasoning,shadow_inference_0962.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0962_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0962.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0963_q1,Image Description,shadow_inference_0963.png,How many objects are casting a shadow in this image?,3
shadow_inference_0963_q2,Basic Relational Reasoning,shadow_inference_0963.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right
shadow_inference_0963_q3,Comparative Reasoning,shadow_inference_0963.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high
shadow_inference_0963_q4,Compound Reasoning,shadow_inference_0963.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",60
shadow_inference_0963_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0963.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0964_q1,Image Description,shadow_inference_0964.png,How many objects are casting a shadow in this image?,1
shadow_inference_0964_q2,Basic Relational Reasoning,shadow_inference_0964.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right
shadow_inference_0964_q3,Comparative Reasoning,shadow_inference_0964.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high
shadow_inference_0964_q4,Compound Reasoning,shadow_inference_0964.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0964_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0964.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0965_q1,Image Description,shadow_inference_0965.png,How many objects are casting a shadow in this image?,3
shadow_inference_0965_q2,Basic Relational Reasoning,shadow_inference_0965.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left
shadow_inference_0965_q3,Comparative Reasoning,shadow_inference_0965.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high
shadow_inference_0965_q4,Compound Reasoning,shadow_inference_0965.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",60
shadow_inference_0965_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0965.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0966_q1,Image Description,shadow_inference_0966.png,How many objects are casting a shadow in this image?,2
shadow_inference_0966_q2,Basic Relational Reasoning,shadow_inference_0966.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left
shadow_inference_0966_q3,Comparative Reasoning,shadow_inference_0966.png,Which object casts the LONGEST shadow? Answer with that object's color.,teal
shadow_inference_0966_q4,Compound Reasoning,shadow_inference_0966.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",45
shadow_inference_0966_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0966.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0967_q1,Image Description,shadow_inference_0967.png,How many objects are casting a shadow in this image?,3
shadow_inference_0967_q2,Basic Relational Reasoning,shadow_inference_0967.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right
shadow_inference_0967_q3,Comparative Reasoning,shadow_inference_0967.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,low
shadow_inference_0967_q4,Compound Reasoning,shadow_inference_0967.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0967_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0967.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0968_q1,Image Description,shadow_inference_0968.png,How many objects are casting a shadow in this image?,3
shadow_inference_0968_q2,Basic Relational Reasoning,shadow_inference_0968.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right
shadow_inference_0968_q3,Comparative Reasoning,shadow_inference_0968.png,Which object casts the LONGEST shadow? Answer with that object's color.,teal
shadow_inference_0968_q4,Compound Reasoning,shadow_inference_0968.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0968_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0968.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0969_q1,Image Description,shadow_inference_0969.png,How many objects are casting a shadow in this image?,3
shadow_inference_0969_q2,Basic Relational Reasoning,shadow_inference_0969.png,Do all objects in this image appear to be lit by the same light source? Answer yes or no.,no
shadow_inference_0969_q3,Comparative Reasoning,shadow_inference_0969.png,Which object casts the LONGEST shadow? Answer with that object's color.,purple
shadow_inference_0969_q4,Compound Reasoning,shadow_inference_0969.png,Which object's shadow does NOT match the lighting direction of the others? Answer with that object's color.,orange
shadow_inference_0969_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0969.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0970_q1,Image Description,shadow_inference_0970.png,How many objects are casting a shadow in this image?,2
shadow_inference_0970_q2,Basic Relational Reasoning,shadow_inference_0970.png,Do all objects in this image appear to be lit by the same light source? Answer yes or no.,no
shadow_inference_0970_q3,Comparative Reasoning,shadow_inference_0970.png,Which object casts the LONGEST shadow? Answer with that object's color.,orange
shadow_inference_0970_q4,Compound Reasoning,shadow_inference_0970.png,Which object's shadow does NOT match the lighting direction of the others? Answer with that object's color.,blue
shadow_inference_0970_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0970.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0971_q1,Image Description,shadow_inference_0971.png,How many objects are casting a shadow in this image?,1
shadow_inference_0971_q2,Basic Relational Reasoning,shadow_inference_0971.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right
shadow_inference_0971_q3,Comparative Reasoning,shadow_inference_0971.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,low
shadow_inference_0971_q4,Compound Reasoning,shadow_inference_0971.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",30
shadow_inference_0971_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0971.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0972_q1,Image Description,shadow_inference_0972.png,How many objects are casting a shadow in this image?,2
shadow_inference_0972_q2,Basic Relational Reasoning,shadow_inference_0972.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left
shadow_inference_0972_q3,Comparative Reasoning,shadow_inference_0972.png,Which object casts the LONGEST shadow? Answer with that object's color.,blue
shadow_inference_0972_q4,Compound Reasoning,shadow_inference_0972.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",30
shadow_inference_0972_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0972.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0973_q1,Image Description,shadow_inference_0973.png,How many objects are casting a shadow in this image?,2
shadow_inference_0973_q2,Basic Relational Reasoning,shadow_inference_0973.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left
shadow_inference_0973_q3,Comparative Reasoning,shadow_inference_0973.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,low
shadow_inference_0973_q4,Compound Reasoning,shadow_inference_0973.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0973_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0973.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0974_q1,Image Description,shadow_inference_0974.png,How many objects are casting a shadow in this image?,3
shadow_inference_0974_q2,Basic Relational Reasoning,shadow_inference_0974.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right
shadow_inference_0974_q3,Comparative Reasoning,shadow_inference_0974.png,Which object casts the LONGEST shadow? Answer with that object's color.,teal
shadow_inference_0974_q4,Compound Reasoning,shadow_inference_0974.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0974_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0974.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0975_q1,Image Description,shadow_inference_0975.png,How many objects are casting a shadow in this image?,3
shadow_inference_0975_q2,Basic Relational Reasoning,shadow_inference_0975.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right
shadow_inference_0975_q3,Comparative Reasoning,shadow_inference_0975.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high
shadow_inference_0975_q4,Compound Reasoning,shadow_inference_0975.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",60
shadow_inference_0975_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0975.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0976_q1,Image Description,shadow_inference_0976.png,How many objects are casting a shadow in this image?,1
shadow_inference_0976_q2,Basic Relational Reasoning,shadow_inference_0976.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left
shadow_inference_0976_q3,Comparative Reasoning,shadow_inference_0976.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,low
shadow_inference_0976_q4,Compound Reasoning,shadow_inference_0976.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",45
shadow_inference_0976_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0976.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0977_q1,Image Description,shadow_inference_0977.png,How many objects are casting a shadow in this image?,2
shadow_inference_0977_q2,Basic Relational Reasoning,shadow_inference_0977.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right
shadow_inference_0977_q3,Comparative Reasoning,shadow_inference_0977.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high
shadow_inference_0977_q4,Compound Reasoning,shadow_inference_0977.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",45
shadow_inference_0977_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0977.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0978_q1,Image Description,shadow_inference_0978.png,How many objects are casting a shadow in this image?,1
shadow_inference_0978_q2,Basic Relational Reasoning,shadow_inference_0978.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left
shadow_inference_0978_q3,Comparative Reasoning,shadow_inference_0978.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,low
shadow_inference_0978_q4,Compound Reasoning,shadow_inference_0978.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0978_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0978.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0979_q1,Image Description,shadow_inference_0979.png,How many objects are casting a shadow in this image?,3
shadow_inference_0979_q2,Basic Relational Reasoning,shadow_inference_0979.png,Do all objects in this image appear to be lit by the same light source? Answer yes or no.,no
shadow_inference_0979_q3,Comparative Reasoning,shadow_inference_0979.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,low
shadow_inference_0979_q4,Compound Reasoning,shadow_inference_0979.png,Which object's shadow does NOT match the lighting direction of the others? Answer with that object's color.,blue
shadow_inference_0979_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0979.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0980_q1,Image Description,shadow_inference_0980.png,How many objects are casting a shadow in this image?,2
shadow_inference_0980_q2,Basic Relational Reasoning,shadow_inference_0980.png,Do all objects in this image appear to be lit by the same light source? Answer yes or no.,no
shadow_inference_0980_q3,Comparative Reasoning,shadow_inference_0980.png,Which object casts the LONGEST shadow? Answer with that object's color.,blue
shadow_inference_0980_q4,Compound Reasoning,shadow_inference_0980.png,Which object's shadow does NOT match the lighting direction of the others? Answer with that object's color.,teal
shadow_inference_0980_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0980.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0981_q1,Image Description,shadow_inference_0981.png,How many objects are casting a shadow in this image?,2
shadow_inference_0981_q2,Basic Relational Reasoning,shadow_inference_0981.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left
shadow_inference_0981_q3,Comparative Reasoning,shadow_inference_0981.png,Which object casts the LONGEST shadow? Answer with that object's color.,teal
shadow_inference_0981_q4,Compound Reasoning,shadow_inference_0981.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0981_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0981.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0982_q1,Image Description,shadow_inference_0982.png,How many objects are casting a shadow in this image?,3
shadow_inference_0982_q2,Basic Relational Reasoning,shadow_inference_0982.png,Do all objects in this image appear to be lit by the same light source? Answer yes or no.,no
shadow_inference_0982_q3,Comparative Reasoning,shadow_inference_0982.png,Which object casts the LONGEST shadow? Answer with that object's color.,purple
shadow_inference_0982_q4,Compound Reasoning,shadow_inference_0982.png,Which object's shadow does NOT match the lighting direction of the others? Answer with that object's color.,teal
shadow_inference_0982_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0982.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0983_q1,Image Description,shadow_inference_0983.png,How many objects are casting a shadow in this image?,3
shadow_inference_0983_q2,Basic Relational Reasoning,shadow_inference_0983.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",back
shadow_inference_0983_q3,Comparative Reasoning,shadow_inference_0983.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high
shadow_inference_0983_q4,Compound Reasoning,shadow_inference_0983.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0983_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0983.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0984_q1,Image Description,shadow_inference_0984.png,How many objects are casting a shadow in this image?,3
shadow_inference_0984_q2,Basic Relational Reasoning,shadow_inference_0984.png,Do all objects in this image appear to be lit by the same light source? Answer yes or no.,no
shadow_inference_0984_q3,Comparative Reasoning,shadow_inference_0984.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high
shadow_inference_0984_q4,Compound Reasoning,shadow_inference_0984.png,Which object's shadow does NOT match the lighting direction of the others? Answer with that object's color.,orange
shadow_inference_0984_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0984.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0985_q1,Image Description,shadow_inference_0985.png,How many objects are casting a shadow in this image?,2
shadow_inference_0985_q2,Basic Relational Reasoning,shadow_inference_0985.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right
shadow_inference_0985_q3,Comparative Reasoning,shadow_inference_0985.png,Which object casts the LONGEST shadow? Answer with that object's color.,orange
shadow_inference_0985_q4,Compound Reasoning,shadow_inference_0985.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same
shadow_inference_0985_q5,Extrapolative/Counterfactual Reasoning,shadow_inference_0985.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter
shadow_inference_0986_q1,Image Description,shadow_inference_0986.png,How many objects are casting a shadow in this image?,3
shadow_inference_0986_q2,Basic Relational Reasoning,shadow_inference_0986.png,Do all objects in this image appear to be lit by the same light source? Answer yes or no.,no
shadow_inference_0986_q3,Comparative Reasoning,shadow_inference_0986.png,Which object casts the LONGEST shadow? Answer with that object's color.,blue
