task,image,prompt,groundtruth,metadata
Image Description,polyhedron_0634.png,"How many faces does this solid have in total, including hidden faces?",14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":634,""solid_class"":""Archimedean"",""solid_name"":""cuboctahedron"",""vertex_count"":12,""visible_face_count"":7}"
Basic Relational Reasoning,polyhedron_0634.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":634,""solid_class"":""Archimedean"",""solid_name"":""cuboctahedron"",""vertex_count"":12,""visible_face_count"":7}"
Comparative Reasoning,polyhedron_0634.png,How many vertices (corner points) does this solid have?,12,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":634,""solid_class"":""Archimedean"",""solid_name"":""cuboctahedron"",""vertex_count"":12,""visible_face_count"":7}"
Compound Reasoning,polyhedron_0634.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":634,""solid_class"":""Archimedean"",""solid_name"":""cuboctahedron"",""vertex_count"":12,""visible_face_count"":7}"
Extrapolative/Counterfactual Reasoning,polyhedron_0634.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":634,""solid_class"":""Archimedean"",""solid_name"":""cuboctahedron"",""vertex_count"":12,""visible_face_count"":7}"
Image Description,polyhedron_0635.png,"How many faces does this solid have in total, including hidden faces?",14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":635,""solid_class"":""Archimedean"",""solid_name"":""truncated cube"",""vertex_count"":24,""visible_face_count"":7}"
Basic Relational Reasoning,polyhedron_0635.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":635,""solid_class"":""Archimedean"",""solid_name"":""truncated cube"",""vertex_count"":24,""visible_face_count"":7}"
Comparative Reasoning,polyhedron_0635.png,How many vertices (corner points) does this solid have?,24,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":635,""solid_class"":""Archimedean"",""solid_name"":""truncated cube"",""vertex_count"":24,""visible_face_count"":7}"
Compound Reasoning,polyhedron_0635.png,"Using Euler's formula, if this solid has 24 vertices and 36 edges, how many faces must it have?",14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":635,""solid_class"":""Archimedean"",""solid_name"":""truncated cube"",""vertex_count"":24,""visible_face_count"":7}"
Extrapolative/Counterfactual Reasoning,polyhedron_0635.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":635,""solid_class"":""Archimedean"",""solid_name"":""truncated cube"",""vertex_count"":24,""visible_face_count"":7}"
Image Description,polyhedron_0636.png,"How many faces does this solid have in total, including hidden faces?",14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":636,""solid_class"":""Archimedean"",""solid_name"":""truncated octahedron"",""vertex_count"":24,""visible_face_count"":7}"
Basic Relational Reasoning,polyhedron_0636.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":636,""solid_class"":""Archimedean"",""solid_name"":""truncated octahedron"",""vertex_count"":24,""visible_face_count"":7}"
Comparative Reasoning,polyhedron_0636.png,How many faces of this solid face toward the camera from this viewing angle?,7,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":636,""solid_class"":""Archimedean"",""solid_name"":""truncated octahedron"",""vertex_count"":24,""visible_face_count"":7}"
Compound Reasoning,polyhedron_0636.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Archimedean,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":636,""solid_class"":""Archimedean"",""solid_name"":""truncated octahedron"",""vertex_count"":24,""visible_face_count"":7}"
Extrapolative/Counterfactual Reasoning,polyhedron_0636.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":636,""solid_class"":""Archimedean"",""solid_name"":""truncated octahedron"",""vertex_count"":24,""visible_face_count"":7}"
Image Description,polyhedron_0637.png,"How many faces does this solid have in total, including hidden faces?",26,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":48,""face_count"":26,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":637,""solid_class"":""Archimedean"",""solid_name"":""rhombicuboctahedron"",""vertex_count"":24,""visible_face_count"":13}"
Basic Relational Reasoning,polyhedron_0637.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":48,""face_count"":26,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":637,""solid_class"":""Archimedean"",""solid_name"":""rhombicuboctahedron"",""vertex_count"":24,""visible_face_count"":13}"
Comparative Reasoning,polyhedron_0637.png,How many vertices (corner points) does this solid have?,24,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":48,""face_count"":26,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":637,""solid_class"":""Archimedean"",""solid_name"":""rhombicuboctahedron"",""vertex_count"":24,""visible_face_count"":13}"
Compound Reasoning,polyhedron_0637.png,"Using Euler's formula, if this solid has 24 vertices and 48 edges, how many faces must it have?",26,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":48,""face_count"":26,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":637,""solid_class"":""Archimedean"",""solid_name"":""rhombicuboctahedron"",""vertex_count"":24,""visible_face_count"":13}"
Extrapolative/Counterfactual Reasoning,polyhedron_0637.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":48,""face_count"":26,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":637,""solid_class"":""Archimedean"",""solid_name"":""rhombicuboctahedron"",""vertex_count"":24,""visible_face_count"":13}"
Image Description,polyhedron_0638.png,"How many faces does this solid have in total, including hidden faces?",32,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":32,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":638,""solid_class"":""Archimedean"",""solid_name"":""icosidodecahedron"",""vertex_count"":30,""visible_face_count"":16}"
Basic Relational Reasoning,polyhedron_0638.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":32,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":638,""solid_class"":""Archimedean"",""solid_name"":""icosidodecahedron"",""vertex_count"":30,""visible_face_count"":16}"
Comparative Reasoning,polyhedron_0638.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":32,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":638,""solid_class"":""Archimedean"",""solid_name"":""icosidodecahedron"",""vertex_count"":30,""visible_face_count"":16}"
Compound Reasoning,polyhedron_0638.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Archimedean,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":32,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":638,""solid_class"":""Archimedean"",""solid_name"":""icosidodecahedron"",""vertex_count"":30,""visible_face_count"":16}"
Extrapolative/Counterfactual Reasoning,polyhedron_0638.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":32,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":638,""solid_class"":""Archimedean"",""solid_name"":""icosidodecahedron"",""vertex_count"":30,""visible_face_count"":16}"
Image Description,polyhedron_0639.png,"How many faces does this solid have in total, including hidden faces?",12,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":18,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":639,""solid_class"":""Catalan"",""solid_name"":""triakis tetrahedron"",""vertex_count"":8,""visible_face_count"":6}"
Basic Relational Reasoning,polyhedron_0639.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":18,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":639,""solid_class"":""Catalan"",""solid_name"":""triakis tetrahedron"",""vertex_count"":8,""visible_face_count"":6}"
Comparative Reasoning,polyhedron_0639.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":18,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":639,""solid_class"":""Catalan"",""solid_name"":""triakis tetrahedron"",""vertex_count"":8,""visible_face_count"":6}"
Compound Reasoning,polyhedron_0639.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":18,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":639,""solid_class"":""Catalan"",""solid_name"":""triakis tetrahedron"",""vertex_count"":8,""visible_face_count"":6}"
Extrapolative/Counterfactual Reasoning,polyhedron_0639.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":18,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":639,""solid_class"":""Catalan"",""solid_name"":""triakis tetrahedron"",""vertex_count"":8,""visible_face_count"":6}"
Image Description,polyhedron_0640.png,"How many faces does this solid have in total, including hidden faces?",12,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":640,""solid_class"":""Catalan"",""solid_name"":""rhombic dodecahedron"",""vertex_count"":14,""visible_face_count"":6}"
Basic Relational Reasoning,polyhedron_0640.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":640,""solid_class"":""Catalan"",""solid_name"":""rhombic dodecahedron"",""vertex_count"":14,""visible_face_count"":6}"
Comparative Reasoning,polyhedron_0640.png,How many vertices (corner points) does this solid have?,14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":640,""solid_class"":""Catalan"",""solid_name"":""rhombic dodecahedron"",""vertex_count"":14,""visible_face_count"":6}"
Compound Reasoning,polyhedron_0640.png,"Using Euler's formula, if this solid has 14 vertices and 24 edges, how many faces must it have?",12,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":640,""solid_class"":""Catalan"",""solid_name"":""rhombic dodecahedron"",""vertex_count"":14,""visible_face_count"":6}"
Extrapolative/Counterfactual Reasoning,polyhedron_0640.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":640,""solid_class"":""Catalan"",""solid_name"":""rhombic dodecahedron"",""vertex_count"":14,""visible_face_count"":6}"
Image Description,polyhedron_0641.png,"How many faces does this solid have in total, including hidden faces?",24,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":24,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":641,""solid_class"":""Catalan"",""solid_name"":""triakis octahedron"",""vertex_count"":14,""visible_face_count"":12}"
Basic Relational Reasoning,polyhedron_0641.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":24,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":641,""solid_class"":""Catalan"",""solid_name"":""triakis octahedron"",""vertex_count"":14,""visible_face_count"":12}"
Comparative Reasoning,polyhedron_0641.png,How many faces of this solid face toward the camera from this viewing angle?,12,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":24,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":641,""solid_class"":""Catalan"",""solid_name"":""triakis octahedron"",""vertex_count"":14,""visible_face_count"":12}"
Compound Reasoning,polyhedron_0641.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":24,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":641,""solid_class"":""Catalan"",""solid_name"":""triakis octahedron"",""vertex_count"":14,""visible_face_count"":12}"
Extrapolative/Counterfactual Reasoning,polyhedron_0641.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":24,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":641,""solid_class"":""Catalan"",""solid_name"":""triakis octahedron"",""vertex_count"":14,""visible_face_count"":12}"
Image Description,polyhedron_0642.png,"How many faces does this solid have in total, including hidden faces?",30,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":30,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":642,""solid_class"":""Catalan"",""solid_name"":""rhombic triacontahedron"",""vertex_count"":32,""visible_face_count"":15}"
Basic Relational Reasoning,polyhedron_0642.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":30,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":642,""solid_class"":""Catalan"",""solid_name"":""rhombic triacontahedron"",""vertex_count"":32,""visible_face_count"":15}"
Comparative Reasoning,polyhedron_0642.png,How many vertices (corner points) does this solid have?,32,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":30,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":642,""solid_class"":""Catalan"",""solid_name"":""rhombic triacontahedron"",""vertex_count"":32,""visible_face_count"":15}"
Compound Reasoning,polyhedron_0642.png,"Using Euler's formula, if this solid has 32 vertices and 60 edges, how many faces must it have?",30,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":30,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":642,""solid_class"":""Catalan"",""solid_name"":""rhombic triacontahedron"",""vertex_count"":32,""visible_face_count"":15}"
Extrapolative/Counterfactual Reasoning,polyhedron_0642.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":30,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":642,""solid_class"":""Catalan"",""solid_name"":""rhombic triacontahedron"",""vertex_count"":32,""visible_face_count"":15}"
Image Description,polyhedron_0643.png,"How many faces does this solid have in total, including hidden faces?",8,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":643,""solid_class"":""Compound"",""solid_name"":""stella octangula"",""vertex_count"":8,""visible_face_count"":4}"
Basic Relational Reasoning,polyhedron_0643.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":643,""solid_class"":""Compound"",""solid_name"":""stella octangula"",""vertex_count"":8,""visible_face_count"":4}"
Comparative Reasoning,polyhedron_0643.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",triangles,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":643,""solid_class"":""Compound"",""solid_name"":""stella octangula"",""vertex_count"":8,""visible_face_count"":4}"
Compound Reasoning,polyhedron_0643.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,yes,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":643,""solid_class"":""Compound"",""solid_name"":""stella octangula"",""vertex_count"":8,""visible_face_count"":4}"
Extrapolative/Counterfactual Reasoning,polyhedron_0643.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":643,""solid_class"":""Compound"",""solid_name"":""stella octangula"",""vertex_count"":8,""visible_face_count"":4}"
Image Description,polyhedron_0644.png,"How many faces does this solid have in total, including hidden faces?",14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":644,""solid_class"":""Compound"",""solid_name"":""compound of cube and octahedron"",""vertex_count"":14,""visible_face_count"":7}"
Basic Relational Reasoning,polyhedron_0644.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":644,""solid_class"":""Compound"",""solid_name"":""compound of cube and octahedron"",""vertex_count"":14,""visible_face_count"":7}"
Comparative Reasoning,polyhedron_0644.png,How many vertices (corner points) does this solid have?,14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":644,""solid_class"":""Compound"",""solid_name"":""compound of cube and octahedron"",""vertex_count"":14,""visible_face_count"":7}"
Compound Reasoning,polyhedron_0644.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,yes,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":644,""solid_class"":""Compound"",""solid_name"":""compound of cube and octahedron"",""vertex_count"":14,""visible_face_count"":7}"
Extrapolative/Counterfactual Reasoning,polyhedron_0644.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":644,""solid_class"":""Compound"",""solid_name"":""compound of cube and octahedron"",""vertex_count"":14,""visible_face_count"":7}"
Image Description,polyhedron_0645.png,"How many faces does this solid have in total, including hidden faces?",20,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":645,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Basic Relational Reasoning,polyhedron_0645.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":645,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Comparative Reasoning,polyhedron_0645.png,How many faces of this solid face toward the camera from this viewing angle?,10,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":645,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Compound Reasoning,polyhedron_0645.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Platonic,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":645,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Extrapolative/Counterfactual Reasoning,polyhedron_0645.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":645,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Image Description,polyhedron_0646.png,"How many faces does this solid have in total, including hidden faces?",12,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":646,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Basic Relational Reasoning,polyhedron_0646.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":646,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Comparative Reasoning,polyhedron_0646.png,How many vertices (corner points) does this solid have?,20,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":646,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Compound Reasoning,polyhedron_0646.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Platonic,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":646,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Extrapolative/Counterfactual Reasoning,polyhedron_0646.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":646,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Image Description,polyhedron_0647.png,"How many faces does this solid have in total, including hidden faces?",4,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":6,""face_count"":4,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":647,""solid_class"":""Platonic"",""solid_name"":""tetrahedron"",""vertex_count"":4,""visible_face_count"":3}"
Basic Relational Reasoning,polyhedron_0647.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":6,""face_count"":4,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":647,""solid_class"":""Platonic"",""solid_name"":""tetrahedron"",""vertex_count"":4,""visible_face_count"":3}"
Comparative Reasoning,polyhedron_0647.png,How many faces of this solid face toward the camera from this viewing angle?,3,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":6,""face_count"":4,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":647,""solid_class"":""Platonic"",""solid_name"":""tetrahedron"",""vertex_count"":4,""visible_face_count"":3}"
Compound Reasoning,polyhedron_0647.png,"Using Euler's formula, if this solid has 4 vertices and 6 edges, how many faces must it have?",4,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":6,""face_count"":4,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":647,""solid_class"":""Platonic"",""solid_name"":""tetrahedron"",""vertex_count"":4,""visible_face_count"":3}"
Extrapolative/Counterfactual Reasoning,polyhedron_0647.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":6,""face_count"":4,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":647,""solid_class"":""Platonic"",""solid_name"":""tetrahedron"",""vertex_count"":4,""visible_face_count"":3}"
Image Description,polyhedron_0648.png,"How many faces does this solid have in total, including hidden faces?",6,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":6,""face_shape_types"":""squares"",""is_convex"":true,""seed"":648,""solid_class"":""Platonic"",""solid_name"":""cube"",""vertex_count"":8,""visible_face_count"":3}"
Basic Relational Reasoning,polyhedron_0648.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":6,""face_shape_types"":""squares"",""is_convex"":true,""seed"":648,""solid_class"":""Platonic"",""solid_name"":""cube"",""vertex_count"":8,""visible_face_count"":3}"
Comparative Reasoning,polyhedron_0648.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",squares,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":6,""face_shape_types"":""squares"",""is_convex"":true,""seed"":648,""solid_class"":""Platonic"",""solid_name"":""cube"",""vertex_count"":8,""visible_face_count"":3}"
Compound Reasoning,polyhedron_0648.png,"Using Euler's formula, if this solid has 8 vertices and 12 edges, how many faces must it have?",6,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":6,""face_shape_types"":""squares"",""is_convex"":true,""seed"":648,""solid_class"":""Platonic"",""solid_name"":""cube"",""vertex_count"":8,""visible_face_count"":3}"
Extrapolative/Counterfactual Reasoning,polyhedron_0648.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":6,""face_shape_types"":""squares"",""is_convex"":true,""seed"":648,""solid_class"":""Platonic"",""solid_name"":""cube"",""vertex_count"":8,""visible_face_count"":3}"
