task,image,prompt,groundtruth,metadata
Compound Reasoning,gear_train_0801.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",168.0,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":801}"
Extrapolative/Counterfactual Reasoning,gear_train_0801.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":801}"
Image Description,gear_train_0802.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":802}"
Basic Relational Reasoning,gear_train_0802.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":802}"
Comparative Reasoning,gear_train_0802.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":802}"
Compound Reasoning,gear_train_0802.png,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",64.4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":802}"
Extrapolative/Counterfactual Reasoning,gear_train_0802.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":802}"
Image Description,gear_train_0803.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":803}"
Basic Relational Reasoning,gear_train_0803.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":803}"
Comparative Reasoning,gear_train_0803.png,Which gear in this train has the most teeth? Answer with the letter.,B,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":803}"
Compound Reasoning,gear_train_0803.png,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",27.9,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":803}"
Extrapolative/Counterfactual Reasoning,gear_train_0803.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":803}"
Image Description,gear_train_0804.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":804}"
Basic Relational Reasoning,gear_train_0804.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":804}"
Comparative Reasoning,gear_train_0804.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,D,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":804}"
Compound Reasoning,gear_train_0804.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",164.4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":804}"
Extrapolative/Counterfactual Reasoning,gear_train_0804.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":804}"
Image Description,gear_train_0805.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":805}"
Basic Relational Reasoning,gear_train_0805.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":805}"
Comparative Reasoning,gear_train_0805.png,Which gear in this train has the most teeth? Answer with the letter.,C,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":805}"
Compound Reasoning,gear_train_0805.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",240.0,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":805}"
Extrapolative/Counterfactual Reasoning,gear_train_0805.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":805}"
Image Description,gear_train_0806.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":806}"
Basic Relational Reasoning,gear_train_0806.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":806}"
Comparative Reasoning,gear_train_0806.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":806}"
Compound Reasoning,gear_train_0806.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",43.6,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":806}"
Extrapolative/Counterfactual Reasoning,gear_train_0806.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":806}"
Image Description,gear_train_0807.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":807}"
Basic Relational Reasoning,gear_train_0807.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":807}"
Comparative Reasoning,gear_train_0807.png,Which gear in this train has the most teeth? Answer with the letter.,D,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":807}"
Compound Reasoning,gear_train_0807.png,"Gear A (the driver) rotates at 45 RPM. What is the RPM of gear E, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",33.2,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":807}"
Extrapolative/Counterfactual Reasoning,gear_train_0807.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":807}"
Image Description,gear_train_0808.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":808}"
Basic Relational Reasoning,gear_train_0808.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":808}"
Comparative Reasoning,gear_train_0808.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,C,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":808}"
Compound Reasoning,gear_train_0808.png,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",112.7,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":808}"
Extrapolative/Counterfactual Reasoning,gear_train_0808.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":808}"
Image Description,gear_train_0809.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":809}"
Basic Relational Reasoning,gear_train_0809.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":809}"
Comparative Reasoning,gear_train_0809.png,Which gear in this train has the most teeth? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":809}"
Compound Reasoning,gear_train_0809.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",142.2,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":809}"
Extrapolative/Counterfactual Reasoning,gear_train_0809.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":809}"
Image Description,gear_train_0810.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":810}"
Basic Relational Reasoning,gear_train_0810.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":810}"
Comparative Reasoning,gear_train_0810.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,A,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":810}"
Compound Reasoning,gear_train_0810.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear E, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",11.4,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":810}"
Extrapolative/Counterfactual Reasoning,gear_train_0810.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":810}"
Image Description,gear_train_0811.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":811}"
Basic Relational Reasoning,gear_train_0811.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":811}"
Comparative Reasoning,gear_train_0811.png,Which gear in this train has the most teeth? Answer with the letter.,B,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":811}"
Compound Reasoning,gear_train_0811.png,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",95.0,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":811}"
Extrapolative/Counterfactual Reasoning,gear_train_0811.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":811}"
Image Description,gear_train_0812.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":812}"
Basic Relational Reasoning,gear_train_0812.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":812}"
Comparative Reasoning,gear_train_0812.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,B,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":812}"
Compound Reasoning,gear_train_0812.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",66.0,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":812}"
Extrapolative/Counterfactual Reasoning,gear_train_0812.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":812}"
Image Description,gear_train_0813.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":813}"
Basic Relational Reasoning,gear_train_0813.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":813}"
Comparative Reasoning,gear_train_0813.png,Which gear in this train has the most teeth? Answer with the letter.,B,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":813}"
Compound Reasoning,gear_train_0813.png,"Gear A (the driver) rotates at 30 RPM. What is the RPM of gear D, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",15.0,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":813}"
Extrapolative/Counterfactual Reasoning,gear_train_0813.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":813}"
Image Description,gear_train_0814.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":814}"
Basic Relational Reasoning,gear_train_0814.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":814}"
Comparative Reasoning,gear_train_0814.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,C,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":814}"
Compound Reasoning,gear_train_0814.png,"Gear A (the driver) rotates at 90 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",80.0,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":814}"
Extrapolative/Counterfactual Reasoning,gear_train_0814.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":814}"
Image Description,gear_train_0815.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":815}"
Basic Relational Reasoning,gear_train_0815.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":815}"
Comparative Reasoning,gear_train_0815.png,Which gear in this train has the most teeth? Answer with the letter.,C,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":815}"
Compound Reasoning,gear_train_0815.png,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",69.3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":815}"
Extrapolative/Counterfactual Reasoning,gear_train_0815.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":815}"
