question_id,task,image,prompt
gear_train_0181_q4,Compound Reasoning,gear_train_0181.png,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0181_q5,Extrapolative/Counterfactual Reasoning,gear_train_0181.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0182_q1,Image Description,gear_train_0182.png,How many gears are shown in this gear train?
gear_train_0182_q2,Basic Relational Reasoning,gear_train_0182.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0182_q3,Comparative Reasoning,gear_train_0182.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0182_q4,Compound Reasoning,gear_train_0182.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0182_q5,Extrapolative/Counterfactual Reasoning,gear_train_0182.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0183_q1,Image Description,gear_train_0183.png,How many gears are shown in this gear train?
gear_train_0183_q2,Basic Relational Reasoning,gear_train_0183.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0183_q3,Comparative Reasoning,gear_train_0183.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0183_q4,Compound Reasoning,gear_train_0183.png,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0183_q5,Extrapolative/Counterfactual Reasoning,gear_train_0183.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0184_q1,Image Description,gear_train_0184.png,How many gears are shown in this gear train?
gear_train_0184_q2,Basic Relational Reasoning,gear_train_0184.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0184_q3,Comparative Reasoning,gear_train_0184.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0184_q4,Compound Reasoning,gear_train_0184.png,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0184_q5,Extrapolative/Counterfactual Reasoning,gear_train_0184.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0185_q1,Image Description,gear_train_0185.png,How many gears are shown in this gear train?
gear_train_0185_q2,Basic Relational Reasoning,gear_train_0185.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0185_q3,Comparative Reasoning,gear_train_0185.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0185_q4,Compound Reasoning,gear_train_0185.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0185_q5,Extrapolative/Counterfactual Reasoning,gear_train_0185.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0186_q1,Image Description,gear_train_0186.png,How many gears are shown in this gear train?
gear_train_0186_q2,Basic Relational Reasoning,gear_train_0186.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0186_q3,Comparative Reasoning,gear_train_0186.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0186_q4,Compound Reasoning,gear_train_0186.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0186_q5,Extrapolative/Counterfactual Reasoning,gear_train_0186.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0187_q1,Image Description,gear_train_0187.png,How many gears are shown in this gear train?
gear_train_0187_q2,Basic Relational Reasoning,gear_train_0187.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0187_q3,Comparative Reasoning,gear_train_0187.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0187_q4,Compound Reasoning,gear_train_0187.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear E, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0187_q5,Extrapolative/Counterfactual Reasoning,gear_train_0187.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0188_q1,Image Description,gear_train_0188.png,How many gears are shown in this gear train?
gear_train_0188_q2,Basic Relational Reasoning,gear_train_0188.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0188_q3,Comparative Reasoning,gear_train_0188.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0188_q4,Compound Reasoning,gear_train_0188.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0188_q5,Extrapolative/Counterfactual Reasoning,gear_train_0188.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0189_q1,Image Description,gear_train_0189.png,How many gears are shown in this gear train?
gear_train_0189_q2,Basic Relational Reasoning,gear_train_0189.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0189_q3,Comparative Reasoning,gear_train_0189.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0189_q4,Compound Reasoning,gear_train_0189.png,"Gear A (the driver) rotates at 30 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0189_q5,Extrapolative/Counterfactual Reasoning,gear_train_0189.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0190_q1,Image Description,gear_train_0190.png,How many gears are shown in this gear train?
gear_train_0190_q2,Basic Relational Reasoning,gear_train_0190.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0190_q3,Comparative Reasoning,gear_train_0190.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0190_q4,Compound Reasoning,gear_train_0190.png,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0190_q5,Extrapolative/Counterfactual Reasoning,gear_train_0190.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0191_q1,Image Description,gear_train_0191.png,How many gears are shown in this gear train?
gear_train_0191_q2,Basic Relational Reasoning,gear_train_0191.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0191_q3,Comparative Reasoning,gear_train_0191.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0191_q4,Compound Reasoning,gear_train_0191.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0191_q5,Extrapolative/Counterfactual Reasoning,gear_train_0191.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0192_q1,Image Description,gear_train_0192.png,How many gears are shown in this gear train?
gear_train_0192_q2,Basic Relational Reasoning,gear_train_0192.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0192_q3,Comparative Reasoning,gear_train_0192.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0192_q4,Compound Reasoning,gear_train_0192.png,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0192_q5,Extrapolative/Counterfactual Reasoning,gear_train_0192.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0193_q1,Image Description,gear_train_0193.png,How many gears are shown in this gear train?
gear_train_0193_q2,Basic Relational Reasoning,gear_train_0193.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0193_q3,Comparative Reasoning,gear_train_0193.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0193_q4,Compound Reasoning,gear_train_0193.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0193_q5,Extrapolative/Counterfactual Reasoning,gear_train_0193.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0194_q1,Image Description,gear_train_0194.png,How many gears are shown in this gear train?
gear_train_0194_q2,Basic Relational Reasoning,gear_train_0194.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0194_q3,Comparative Reasoning,gear_train_0194.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0194_q4,Compound Reasoning,gear_train_0194.png,"Gear A (the driver) rotates at 90 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0194_q5,Extrapolative/Counterfactual Reasoning,gear_train_0194.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0195_q1,Image Description,gear_train_0195.png,How many gears are shown in this gear train?
gear_train_0195_q2,Basic Relational Reasoning,gear_train_0195.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0195_q3,Comparative Reasoning,gear_train_0195.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0195_q4,Compound Reasoning,gear_train_0195.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0195_q5,Extrapolative/Counterfactual Reasoning,gear_train_0195.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0196_q1,Image Description,gear_train_0196.png,How many gears are shown in this gear train?
gear_train_0196_q2,Basic Relational Reasoning,gear_train_0196.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0196_q3,Comparative Reasoning,gear_train_0196.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0196_q4,Compound Reasoning,gear_train_0196.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0196_q5,Extrapolative/Counterfactual Reasoning,gear_train_0196.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0197_q1,Image Description,gear_train_0197.png,How many gears are shown in this gear train?
gear_train_0197_q2,Basic Relational Reasoning,gear_train_0197.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0197_q3,Comparative Reasoning,gear_train_0197.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0197_q4,Compound Reasoning,gear_train_0197.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear D, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0197_q5,Extrapolative/Counterfactual Reasoning,gear_train_0197.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0198_q1,Image Description,gear_train_0198.png,How many gears are shown in this gear train?
gear_train_0198_q2,Basic Relational Reasoning,gear_train_0198.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0198_q3,Comparative Reasoning,gear_train_0198.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0198_q4,Compound Reasoning,gear_train_0198.png,"Gear A (the driver) rotates at 30 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0198_q5,Extrapolative/Counterfactual Reasoning,gear_train_0198.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0199_q1,Image Description,gear_train_0199.png,How many gears are shown in this gear train?
gear_train_0199_q2,Basic Relational Reasoning,gear_train_0199.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0199_q3,Comparative Reasoning,gear_train_0199.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0199_q4,Compound Reasoning,gear_train_0199.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0199_q5,Extrapolative/Counterfactual Reasoning,gear_train_0199.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0200_q1,Image Description,gear_train_0200.png,How many gears are shown in this gear train?
gear_train_0200_q2,Basic Relational Reasoning,gear_train_0200.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0200_q3,Comparative Reasoning,gear_train_0200.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0200_q4,Compound Reasoning,gear_train_0200.png,"Gear A (the driver) rotates at 30 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0200_q5,Extrapolative/Counterfactual Reasoning,gear_train_0200.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0201_q1,Image Description,gear_train_0201.png,How many gears are shown in this gear train?
gear_train_0201_q2,Basic Relational Reasoning,gear_train_0201.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0201_q3,Comparative Reasoning,gear_train_0201.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0201_q4,Compound Reasoning,gear_train_0201.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0201_q5,Extrapolative/Counterfactual Reasoning,gear_train_0201.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0202_q1,Image Description,gear_train_0202.png,How many gears are shown in this gear train?
gear_train_0202_q2,Basic Relational Reasoning,gear_train_0202.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0202_q3,Comparative Reasoning,gear_train_0202.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0202_q4,Compound Reasoning,gear_train_0202.png,"Gear A (the driver) rotates at 30 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0202_q5,Extrapolative/Counterfactual Reasoning,gear_train_0202.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0203_q1,Image Description,gear_train_0203.png,How many gears are shown in this gear train?
gear_train_0203_q2,Basic Relational Reasoning,gear_train_0203.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0203_q3,Comparative Reasoning,gear_train_0203.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0203_q4,Compound Reasoning,gear_train_0203.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0203_q5,Extrapolative/Counterfactual Reasoning,gear_train_0203.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0204_q1,Image Description,gear_train_0204.png,How many gears are shown in this gear train?
gear_train_0204_q2,Basic Relational Reasoning,gear_train_0204.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0204_q3,Comparative Reasoning,gear_train_0204.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0204_q4,Compound Reasoning,gear_train_0204.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0204_q5,Extrapolative/Counterfactual Reasoning,gear_train_0204.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0205_q1,Image Description,gear_train_0205.png,How many gears are shown in this gear train?
gear_train_0205_q2,Basic Relational Reasoning,gear_train_0205.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0205_q3,Comparative Reasoning,gear_train_0205.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0205_q4,Compound Reasoning,gear_train_0205.png,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0205_q5,Extrapolative/Counterfactual Reasoning,gear_train_0205.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0206_q1,Image Description,gear_train_0206.png,How many gears are shown in this gear train?
gear_train_0206_q2,Basic Relational Reasoning,gear_train_0206.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0206_q3,Comparative Reasoning,gear_train_0206.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0206_q4,Compound Reasoning,gear_train_0206.png,"Gear A (the driver) rotates at 45 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0206_q5,Extrapolative/Counterfactual Reasoning,gear_train_0206.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0207_q1,Image Description,gear_train_0207.png,How many gears are shown in this gear train?
gear_train_0207_q2,Basic Relational Reasoning,gear_train_0207.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0207_q3,Comparative Reasoning,gear_train_0207.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0207_q4,Compound Reasoning,gear_train_0207.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear D, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0207_q5,Extrapolative/Counterfactual Reasoning,gear_train_0207.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0208_q1,Image Description,gear_train_0208.png,How many gears are shown in this gear train?
gear_train_0208_q2,Basic Relational Reasoning,gear_train_0208.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0208_q3,Comparative Reasoning,gear_train_0208.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0208_q4,Compound Reasoning,gear_train_0208.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0208_q5,Extrapolative/Counterfactual Reasoning,gear_train_0208.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0209_q1,Image Description,gear_train_0209.png,How many gears are shown in this gear train?
gear_train_0209_q2,Basic Relational Reasoning,gear_train_0209.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0209_q3,Comparative Reasoning,gear_train_0209.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0209_q4,Compound Reasoning,gear_train_0209.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0209_q5,Extrapolative/Counterfactual Reasoning,gear_train_0209.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0210_q1,Image Description,gear_train_0210.png,How many gears are shown in this gear train?
gear_train_0210_q2,Basic Relational Reasoning,gear_train_0210.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0210_q3,Comparative Reasoning,gear_train_0210.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0210_q4,Compound Reasoning,gear_train_0210.png,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0210_q5,Extrapolative/Counterfactual Reasoning,gear_train_0210.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0211_q1,Image Description,gear_train_0211.png,How many gears are shown in this gear train?
gear_train_0211_q2,Basic Relational Reasoning,gear_train_0211.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0211_q3,Comparative Reasoning,gear_train_0211.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0211_q4,Compound Reasoning,gear_train_0211.png,"Gear A (the driver) rotates at 45 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0211_q5,Extrapolative/Counterfactual Reasoning,gear_train_0211.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0212_q1,Image Description,gear_train_0212.png,How many gears are shown in this gear train?
gear_train_0212_q2,Basic Relational Reasoning,gear_train_0212.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0212_q3,Comparative Reasoning,gear_train_0212.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0212_q4,Compound Reasoning,gear_train_0212.png,"Gear A (the driver) rotates at 45 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0212_q5,Extrapolative/Counterfactual Reasoning,gear_train_0212.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0213_q1,Image Description,gear_train_0213.png,How many gears are shown in this gear train?
gear_train_0213_q2,Basic Relational Reasoning,gear_train_0213.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0213_q3,Comparative Reasoning,gear_train_0213.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0213_q4,Compound Reasoning,gear_train_0213.png,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0213_q5,Extrapolative/Counterfactual Reasoning,gear_train_0213.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0214_q1,Image Description,gear_train_0214.png,How many gears are shown in this gear train?
gear_train_0214_q2,Basic Relational Reasoning,gear_train_0214.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0214_q3,Comparative Reasoning,gear_train_0214.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0214_q4,Compound Reasoning,gear_train_0214.png,"Gear A (the driver) rotates at 90 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0214_q5,Extrapolative/Counterfactual Reasoning,gear_train_0214.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0215_q1,Image Description,gear_train_0215.png,How many gears are shown in this gear train?
gear_train_0215_q2,Basic Relational Reasoning,gear_train_0215.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0215_q3,Comparative Reasoning,gear_train_0215.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0215_q4,Compound Reasoning,gear_train_0215.png,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0215_q5,Extrapolative/Counterfactual Reasoning,gear_train_0215.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0216_q1,Image Description,gear_train_0216.png,How many gears are shown in this gear train?
gear_train_0216_q2,Basic Relational Reasoning,gear_train_0216.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0216_q3,Comparative Reasoning,gear_train_0216.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.
gear_train_0216_q4,Compound Reasoning,gear_train_0216.png,"Gear A (the driver) rotates at 90 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0216_q5,Extrapolative/Counterfactual Reasoning,gear_train_0216.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0217_q1,Image Description,gear_train_0217.png,How many gears are shown in this gear train?
gear_train_0217_q2,Basic Relational Reasoning,gear_train_0217.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gear_train_0217_q3,Comparative Reasoning,gear_train_0217.png,Which gear in this train has the most teeth? Answer with the letter.
gear_train_0217_q4,Compound Reasoning,gear_train_0217.png,"Gear A (the driver) rotates at 45 RPM. What is the RPM of gear E, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place."
gear_train_0217_q5,Extrapolative/Counterfactual Reasoning,gear_train_0217.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change."
gear_train_0218_q1,Image Description,gear_train_0218.png,How many gears are shown in this gear train?
