question_id,image,acceptance_set,targets,target_gear,mesh_path,target_teeth,target_direction,target_rpm
gear_train_0723_open_q1,gear_train_0723.png,"[""target_gear=D; mesh_path=['A', 'B', 'D']; target_teeth=24; target_direction=CW; target_rpm=52.5""]","[""A"",""D""]",D,"[""A"",""B"",""D""]",24,CW,52.5
gear_train_0724_open_q1,gear_train_0724.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=15; target_direction=CW; target_rpm=124.8""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",15,CW,124.8
gear_train_0725_open_q1,gear_train_0725.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=8; target_direction=CW; target_rpm=351""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",8,CW,351
gear_train_0726_open_q1,gear_train_0726.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=12; target_direction=CW; target_rpm=112.5""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",12,CW,112.5
gear_train_0727_open_q1,gear_train_0727.png,"[""target_gear=D; mesh_path=['A', 'B', 'D']; target_teeth=12; target_direction=CCW; target_rpm=55""]","[""A"",""D""]",D,"[""A"",""B"",""D""]",12,CCW,55
gear_train_0728_open_q1,gear_train_0728.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=8; target_direction=CCW; target_rpm=324""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",8,CCW,324
gear_train_0729_open_q1,gear_train_0729.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=14; target_direction=CW; target_rpm=90""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",14,CW,90
gear_train_0730_open_q1,gear_train_0730.png,"[""target_gear=E; mesh_path=['A', 'B', 'C', 'E']; target_teeth=23; target_direction=CCW; target_rpm=78.26""]","[""A"",""E""]",E,"[""A"",""B"",""C"",""E""]",23,CCW,78.26
gear_train_0731_open_q1,gear_train_0731.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=8; target_direction=CCW; target_rpm=60""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",8,CCW,60
gear_train_0732_open_q1,gear_train_0732.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=12; target_direction=CCW; target_rpm=112.5""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",12,CCW,112.5
gear_train_0733_open_q1,gear_train_0733.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=15; target_direction=CCW; target_rpm=144""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",15,CCW,144
gear_train_0734_open_q1,gear_train_0734.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=19; target_direction=CCW; target_rpm=109.89""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",19,CCW,109.89
gear_train_0735_open_q1,gear_train_0735.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=12; target_direction=CCW; target_rpm=66.67""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",12,CCW,66.67
gear_train_0736_open_q1,gear_train_0736.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=39; target_direction=CW; target_rpm=27.69""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",39,CW,27.69
gear_train_0737_open_q1,gear_train_0737.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=29; target_direction=CW; target_rpm=82.76""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",29,CW,82.76
gear_train_0738_open_q1,gear_train_0738.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=18; target_direction=CCW; target_rpm=32.5""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",18,CCW,32.5
gear_train_0739_open_q1,gear_train_0739.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=19; target_direction=CW; target_rpm=71.05""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",19,CW,71.05
gear_train_0740_open_q1,gear_train_0740.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=18; target_direction=CW; target_rpm=57.78""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",18,CW,57.78
gear_train_0741_open_q1,gear_train_0741.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=37; target_direction=CW; target_rpm=17.51""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",37,CW,17.51
gear_train_0742_open_q1,gear_train_0742.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=15; target_direction=CW; target_rpm=162""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",15,CW,162
gear_train_0743_open_q1,gear_train_0743.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=33; target_direction=CCW; target_rpm=15.15""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",33,CCW,15.15
gear_train_0744_open_q1,gear_train_0744.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=30; target_direction=CW; target_rpm=69.6""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",30,CW,69.6
gear_train_0745_open_q1,gear_train_0745.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=9; target_direction=CCW; target_rpm=310""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",9,CCW,310
gear_train_0746_open_q1,gear_train_0746.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=37; target_direction=CCW; target_rpm=54.05""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",37,CCW,54.05
gear_train_0747_open_q1,gear_train_0747.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=26; target_direction=CCW; target_rpm=51.92""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",26,CCW,51.92
gear_train_0748_open_q1,gear_train_0748.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=27; target_direction=CW; target_rpm=63.33""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",27,CW,63.33
gear_train_0749_open_q1,gear_train_0749.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=28; target_direction=CW; target_rpm=38.57""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",28,CW,38.57
gear_train_0750_open_q1,gear_train_0750.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=37; target_direction=CCW; target_rpm=28.38""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",37,CCW,28.38
gear_train_0751_open_q1,gear_train_0751.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=35; target_direction=CW; target_rpm=12.86""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",35,CW,12.86
gear_train_0752_open_q1,gear_train_0752.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=13; target_direction=CW; target_rpm=34.62""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",13,CW,34.62
gear_train_0753_open_q1,gear_train_0753.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=10; target_direction=CW; target_rpm=144""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",10,CW,144
gear_train_0754_open_q1,gear_train_0754.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=19; target_direction=CW; target_rpm=82.11""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",19,CW,82.11
gear_train_0755_open_q1,gear_train_0755.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=12; target_direction=CW; target_rpm=137.5""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",12,CW,137.5
gear_train_0756_open_q1,gear_train_0756.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=14; target_direction=CCW; target_rpm=80.36""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",14,CCW,80.36
gear_train_0757_open_q1,gear_train_0757.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=20; target_direction=CW; target_rpm=85.5""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",20,CW,85.5
gear_train_0758_open_q1,gear_train_0758.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=39; target_direction=CCW; target_rpm=27.69""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",39,CCW,27.69
gear_train_0759_open_q1,gear_train_0759.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=20; target_direction=CW; target_rpm=72""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",20,CW,72
gear_train_0760_open_q1,gear_train_0760.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=21; target_direction=CCW; target_rpm=60""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",21,CCW,60
gear_train_0761_open_q1,gear_train_0761.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=28; target_direction=CCW; target_rpm=31.43""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",28,CCW,31.43
gear_train_0762_open_q1,gear_train_0762.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=32; target_direction=CW; target_rpm=69.75""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",32,CW,69.75
gear_train_0763_open_q1,gear_train_0763.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=11; target_direction=CCW; target_rpm=141.82""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",11,CCW,141.82
gear_train_0764_open_q1,gear_train_0764.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=40; target_direction=CCW; target_rpm=22.5""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",40,CCW,22.5
gear_train_0765_open_q1,gear_train_0765.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=34; target_direction=CW; target_rpm=67.06""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",34,CW,67.06
gear_train_0766_open_q1,gear_train_0766.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=29; target_direction=CW; target_rpm=34.14""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",29,CW,34.14
gear_train_0767_open_q1,gear_train_0767.png,"[""target_gear=D; mesh_path=['A', 'B', 'D']; target_teeth=37; target_direction=CW; target_rpm=22.7""]","[""A"",""D""]",D,"[""A"",""B"",""D""]",37,CW,22.7
gear_train_0768_open_q1,gear_train_0768.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=26; target_direction=CCW; target_rpm=46.15""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",26,CCW,46.15
gear_train_0769_open_q1,gear_train_0769.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=30; target_direction=CW; target_rpm=18""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",30,CW,18
gear_train_0770_open_q1,gear_train_0770.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=16; target_direction=CW; target_rpm=35.62""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",16,CW,35.62
gear_train_0771_open_q1,gear_train_0771.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=32; target_direction=CW; target_rpm=21.25""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",32,CW,21.25
gear_train_0772_open_q1,gear_train_0772.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=20; target_direction=CCW; target_rpm=65.25""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",20,CCW,65.25
gear_train_0773_open_q1,gear_train_0773.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=28; target_direction=CW; target_rpm=62.68""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",28,CW,62.68
gear_train_0774_open_q1,gear_train_0774.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=39; target_direction=CW; target_rpm=9.23""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",39,CW,9.23
gear_train_0775_open_q1,gear_train_0775.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=35; target_direction=CW; target_rpm=7.71""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",35,CW,7.71
gear_train_0776_open_q1,gear_train_0776.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=8; target_direction=CW; target_rpm=525""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",8,CW,525
gear_train_0777_open_q1,gear_train_0777.png,"[""target_gear=D; mesh_path=['A', 'B', 'D']; target_teeth=29; target_direction=CCW; target_rpm=37.24""]","[""A"",""D""]",D,"[""A"",""B"",""D""]",29,CCW,37.24
gear_train_0778_open_q1,gear_train_0778.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=31; target_direction=CCW; target_rpm=48.39""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",31,CCW,48.39
gear_train_0779_open_q1,gear_train_0779.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=20; target_direction=CW; target_rpm=57""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",20,CW,57
gear_train_0780_open_q1,gear_train_0780.png,"[""target_gear=D; mesh_path=['A', 'B', 'D']; target_teeth=21; target_direction=CCW; target_rpm=120""]","[""A"",""D""]",D,"[""A"",""B"",""D""]",21,CCW,120
gear_train_0781_open_q1,gear_train_0781.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=17; target_direction=CCW; target_rpm=97.41""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",17,CCW,97.41
gear_train_0782_open_q1,gear_train_0782.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=40; target_direction=CW; target_rpm=45""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",40,CW,45
gear_train_0783_open_q1,gear_train_0783.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=33; target_direction=CW; target_rpm=30.3""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",33,CW,30.3
gear_train_0784_open_q1,gear_train_0784.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=26; target_direction=CW; target_rpm=27.69""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",26,CW,27.69
gear_train_0785_open_q1,gear_train_0785.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=33; target_direction=CW; target_rpm=38.18""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",33,CW,38.18
gear_train_0786_open_q1,gear_train_0786.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=18; target_direction=CCW; target_rpm=24.44""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",18,CCW,24.44
gear_train_0787_open_q1,gear_train_0787.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=17; target_direction=CCW; target_rpm=134.12""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",17,CCW,134.12
gear_train_0788_open_q1,gear_train_0788.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=19; target_direction=CCW; target_rpm=100""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",19,CCW,100
gear_train_0789_open_q1,gear_train_0789.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=16; target_direction=CCW; target_rpm=37.5""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",16,CCW,37.5
gear_train_0790_open_q1,gear_train_0790.png,"[""target_gear=E; mesh_path=['A', 'B', 'C', 'E']; target_teeth=24; target_direction=CW; target_rpm=45""]","[""A"",""E""]",E,"[""A"",""B"",""C"",""E""]",24,CW,45
gear_train_0791_open_q1,gear_train_0791.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=18; target_direction=CCW; target_rpm=84""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",18,CCW,84
gear_train_0792_open_q1,gear_train_0792.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=14; target_direction=CCW; target_rpm=100""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",14,CCW,100
gear_train_0793_open_q1,gear_train_0793.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=36; target_direction=CW; target_rpm=19.44""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",36,CW,19.44
gear_train_0794_open_q1,gear_train_0794.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=34; target_direction=CCW; target_rpm=47.65""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",34,CCW,47.65
gear_train_0795_open_q1,gear_train_0795.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=26; target_direction=CCW; target_rpm=85.38""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",26,CCW,85.38
gear_train_0796_open_q1,gear_train_0796.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=35; target_direction=CW; target_rpm=30.86""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",35,CW,30.86
gear_train_0797_open_q1,gear_train_0797.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=40; target_direction=CW; target_rpm=24""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",40,CW,24
gear_train_0798_open_q1,gear_train_0798.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=10; target_direction=CCW; target_rpm=125""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",10,CCW,125
gear_train_0799_open_q1,gear_train_0799.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=8; target_direction=CCW; target_rpm=180""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",8,CCW,180
gear_train_0800_open_q1,gear_train_0800.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=40; target_direction=CW; target_rpm=8.25""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",40,CW,8.25
gear_train_0801_open_q1,gear_train_0801.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=15; target_direction=CW; target_rpm=168""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",15,CW,168
gear_train_0802_open_q1,gear_train_0802.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=28; target_direction=CCW; target_rpm=43.71""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",28,CCW,43.71
gear_train_0803_open_q1,gear_train_0803.png,"[""target_gear=D; mesh_path=['A', 'B', 'D']; target_teeth=15; target_direction=CW; target_rpm=63.33""]","[""A"",""D""]",D,"[""A"",""B"",""D""]",15,CW,63.33
gear_train_0804_open_q1,gear_train_0804.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=9; target_direction=CCW; target_rpm=164.44""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",9,CCW,164.44
gear_train_0805_open_q1,gear_train_0805.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=25; target_direction=CCW; target_rpm=105.6""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",25,CCW,105.6
gear_train_0806_open_q1,gear_train_0806.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=22; target_direction=CCW; target_rpm=43.64""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",22,CCW,43.64
gear_train_0807_open_q1,gear_train_0807.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=27; target_direction=CCW; target_rpm=23.33""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",27,CCW,23.33
gear_train_0808_open_q1,gear_train_0808.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=16; target_direction=CCW; target_rpm=162""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",16,CCW,162
gear_train_0809_open_q1,gear_train_0809.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=27; target_direction=CW; target_rpm=142.22""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",27,CW,142.22
gear_train_0810_open_q1,gear_train_0810.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=24; target_direction=CW; target_rpm=16.67""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",24,CW,16.67
gear_train_0811_open_q1,gear_train_0811.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=10; target_direction=CW; target_rpm=95""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",10,CW,95
gear_train_0812_open_q1,gear_train_0812.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=30; target_direction=CW; target_rpm=66""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",30,CW,66
gear_train_0813_open_q1,gear_train_0813.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=24; target_direction=CCW; target_rpm=11.25""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",24,CCW,11.25
gear_train_0814_open_q1,gear_train_0814.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=29; target_direction=CCW; target_rpm=49.66""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",29,CCW,49.66
gear_train_0815_open_q1,gear_train_0815.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=27; target_direction=CCW; target_rpm=69.33""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",27,CCW,69.33
gear_train_0816_open_q1,gear_train_0816.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=38; target_direction=CW; target_rpm=14.74""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",38,CW,14.74
gear_train_0817_open_q1,gear_train_0817.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=20; target_direction=CCW; target_rpm=84""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",20,CCW,84
gear_train_0818_open_q1,gear_train_0818.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=12; target_direction=CCW; target_rpm=70""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",12,CCW,70
gear_train_0819_open_q1,gear_train_0819.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=26; target_direction=CCW; target_rpm=31.15""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",26,CCW,31.15
gear_train_0820_open_q1,gear_train_0820.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=15; target_direction=CCW; target_rpm=96.67""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",15,CCW,96.67
gear_train_0821_open_q1,gear_train_0821.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=22; target_direction=CW; target_rpm=70.91""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",22,CW,70.91
gear_train_0822_open_q1,gear_train_0822.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=18; target_direction=CCW; target_rpm=220""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",18,CCW,220
gear_train_0823_open_q1,gear_train_0823.png,"[""target_gear=E; mesh_path=['A', 'B', 'C', 'E']; target_teeth=20; target_direction=CW; target_rpm=57.5""]","[""A"",""E""]",E,"[""A"",""B"",""C"",""E""]",20,CW,57.5
gear_train_0824_open_q1,gear_train_0824.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=10; target_direction=CW; target_rpm=68""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",10,CW,68
gear_train_0825_open_q1,gear_train_0825.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=20; target_direction=CCW; target_rpm=39""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",20,CCW,39
gear_train_0826_open_q1,gear_train_0826.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=30; target_direction=CW; target_rpm=24""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",30,CW,24
gear_train_0827_open_q1,gear_train_0827.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=10; target_direction=CCW; target_rpm=225""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",10,CCW,225
gear_train_0828_open_q1,gear_train_0828.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=22; target_direction=CCW; target_rpm=34.77""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",22,CCW,34.77
gear_train_0829_open_q1,gear_train_0829.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=20; target_direction=CCW; target_rpm=40.5""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",20,CCW,40.5
gear_train_0830_open_q1,gear_train_0830.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=36; target_direction=CCW; target_rpm=30.56""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",36,CCW,30.56
gear_train_0831_open_q1,gear_train_0831.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=17; target_direction=CW; target_rpm=52.94""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",17,CW,52.94
gear_train_0832_open_q1,gear_train_0832.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=22; target_direction=CCW; target_rpm=59.32""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",22,CCW,59.32
gear_train_0833_open_q1,gear_train_0833.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=14; target_direction=CCW; target_rpm=96.43""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",14,CCW,96.43
gear_train_0834_open_q1,gear_train_0834.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=19; target_direction=CW; target_rpm=63.16""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",19,CW,63.16
gear_train_0835_open_q1,gear_train_0835.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=29; target_direction=CW; target_rpm=86.9""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",29,CW,86.9
gear_train_0836_open_q1,gear_train_0836.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=12; target_direction=CW; target_rpm=30""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",12,CW,30
gear_train_0837_open_q1,gear_train_0837.png,"[""target_gear=E; mesh_path=['A', 'B', 'C', 'E']; target_teeth=23; target_direction=CCW; target_rpm=140.87""]","[""A"",""E""]",E,"[""A"",""B"",""C"",""E""]",23,CCW,140.87
gear_train_0838_open_q1,gear_train_0838.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=40; target_direction=CW; target_rpm=63""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",40,CW,63
gear_train_0839_open_q1,gear_train_0839.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=22; target_direction=CCW; target_rpm=34.09""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",22,CCW,34.09
gear_train_0840_open_q1,gear_train_0840.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=30; target_direction=CCW; target_rpm=45.33""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",30,CCW,45.33
