task,image,prompt,groundtruth,metadata
Extrapolative/Counterfactual Reasoning,line_intersect_0761.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":249.754063,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":401.538841,""seed"":761,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Image Description,line_intersect_0762.png,How many line segments make up the red line?,2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.0,""leftmost_intersection_x"":null,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":762,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Basic Relational Reasoning,line_intersect_0762.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.0,""leftmost_intersection_x"":null,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":762,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Comparative Reasoning,line_intersect_0762.png,"At the leftmost point of the image, which line is higher: red or blue?",blue,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.0,""leftmost_intersection_x"":null,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":762,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Compound Reasoning,line_intersect_0762.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",even,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.0,""leftmost_intersection_x"":null,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":762,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Extrapolative/Counterfactual Reasoning,line_intersect_0762.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.0,""leftmost_intersection_x"":null,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":762,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Image Description,line_intersect_0763.png,How many line segments make up the red line?,3,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.1167,""leftmost_intersection_x"":null,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":763,""total_intersections"":0,""wording_variant"":""touch_each_other""}"
Basic Relational Reasoning,line_intersect_0763.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.1167,""leftmost_intersection_x"":null,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":763,""total_intersections"":0,""wording_variant"":""touch_each_other""}"
Comparative Reasoning,line_intersect_0763.png,Does the red line end above or below the blue line at the rightmost point?,above,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.1167,""leftmost_intersection_x"":null,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":763,""total_intersections"":0,""wording_variant"":""touch_each_other""}"
Compound Reasoning,line_intersect_0763.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","0,0","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.1167,""leftmost_intersection_x"":null,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":763,""total_intersections"":0,""wording_variant"":""touch_each_other""}"
Extrapolative/Counterfactual Reasoning,line_intersect_0763.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.1167,""leftmost_intersection_x"":null,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":763,""total_intersections"":0,""wording_variant"":""touch_each_other""}"
Image Description,line_intersect_0764.png,How many line segments make up the blue line?,2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":357.272502,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":357.272502,""seed"":764,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Basic Relational Reasoning,line_intersect_0764.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":357.272502,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":357.272502,""seed"":764,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Comparative Reasoning,line_intersect_0764.png,Is the leftmost intersection point closer to the left edge or the right edge of the image? Answer 'left' or 'right'.,right,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":357.272502,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":357.272502,""seed"":764,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Compound Reasoning,line_intersect_0764.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",odd,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":357.272502,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":357.272502,""seed"":764,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Extrapolative/Counterfactual Reasoning,line_intersect_0764.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":357.272502,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":357.272502,""seed"":764,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Image Description,line_intersect_0765.png,How many line segments make up the red line?,2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":162.180287,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":162.180287,""seed"":765,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Basic Relational Reasoning,line_intersect_0765.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":162.180287,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":162.180287,""seed"":765,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Comparative Reasoning,line_intersect_0765.png,"At the leftmost point of the image, which line is higher: red or blue?",red,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":162.180287,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":162.180287,""seed"":765,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Compound Reasoning,line_intersect_0765.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","1,0","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":162.180287,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":162.180287,""seed"":765,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Extrapolative/Counterfactual Reasoning,line_intersect_0765.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":162.180287,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":162.180287,""seed"":765,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Image Description,line_intersect_0766.png,How many line segments make up the blue line?,2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":146.897917,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":146.897917,""seed"":766,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Basic Relational Reasoning,line_intersect_0766.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":146.897917,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":146.897917,""seed"":766,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Comparative Reasoning,line_intersect_0766.png,Does the red line end above or below the blue line at the rightmost point?,above,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":146.897917,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":146.897917,""seed"":766,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Compound Reasoning,line_intersect_0766.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","1,0","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":146.897917,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":146.897917,""seed"":766,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Extrapolative/Counterfactual Reasoning,line_intersect_0766.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":146.897917,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":146.897917,""seed"":766,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Image Description,line_intersect_0767.png,How many line segments make up the red line?,2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":131.535654,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":131.535654,""seed"":767,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Basic Relational Reasoning,line_intersect_0767.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":131.535654,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":131.535654,""seed"":767,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Comparative Reasoning,line_intersect_0767.png,Does the red line end above or below the blue line at the rightmost point?,above,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":131.535654,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":131.535654,""seed"":767,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Compound Reasoning,line_intersect_0767.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",odd,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":131.535654,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":131.535654,""seed"":767,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Extrapolative/Counterfactual Reasoning,line_intersect_0767.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":131.535654,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":131.535654,""seed"":767,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Image Description,line_intersect_0768.png,How many line segments make up the red line?,3,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.5867,""leftmost_intersection_x"":104.465108,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":379.299155,""seed"":768,""total_intersections"":3,""wording_variant"":""touch_each_other""}"
Basic Relational Reasoning,line_intersect_0768.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",3,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.5867,""leftmost_intersection_x"":104.465108,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":379.299155,""seed"":768,""total_intersections"":3,""wording_variant"":""touch_each_other""}"
Comparative Reasoning,line_intersect_0768.png,"At the leftmost point of the image, which line is higher: red or blue?",red,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.5867,""leftmost_intersection_x"":104.465108,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":379.299155,""seed"":768,""total_intersections"":3,""wording_variant"":""touch_each_other""}"
Compound Reasoning,line_intersect_0768.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","1,2","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.5867,""leftmost_intersection_x"":104.465108,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":379.299155,""seed"":768,""total_intersections"":3,""wording_variant"":""touch_each_other""}"
Extrapolative/Counterfactual Reasoning,line_intersect_0768.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.5867,""leftmost_intersection_x"":104.465108,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":379.299155,""seed"":768,""total_intersections"":3,""wording_variant"":""touch_each_other""}"
Image Description,line_intersect_0769.png,How many line segments make up the red line?,3,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":125.995389,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":394.033818,""seed"":769,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Basic Relational Reasoning,line_intersect_0769.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":125.995389,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":394.033818,""seed"":769,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Comparative Reasoning,line_intersect_0769.png,Does the red line end above or below the blue line at the rightmost point?,above,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":125.995389,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":394.033818,""seed"":769,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Compound Reasoning,line_intersect_0769.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","1,1","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":125.995389,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":394.033818,""seed"":769,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Extrapolative/Counterfactual Reasoning,line_intersect_0769.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":125.995389,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":394.033818,""seed"":769,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Image Description,line_intersect_0770.png,How many line segments make up the red line?,4,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.3233,""leftmost_intersection_x"":102.241723,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":102.241723,""seed"":770,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Basic Relational Reasoning,line_intersect_0770.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.3233,""leftmost_intersection_x"":102.241723,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":102.241723,""seed"":770,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Comparative Reasoning,line_intersect_0770.png,"At the leftmost point of the image, which line is higher: red or blue?",blue,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.3233,""leftmost_intersection_x"":102.241723,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":102.241723,""seed"":770,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Compound Reasoning,line_intersect_0770.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","1,0","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.3233,""leftmost_intersection_x"":102.241723,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":102.241723,""seed"":770,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Extrapolative/Counterfactual Reasoning,line_intersect_0770.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.3233,""leftmost_intersection_x"":102.241723,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":102.241723,""seed"":770,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Image Description,line_intersect_0771.png,How many line segments make up the red line?,2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":133.105018,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":133.105018,""seed"":771,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Basic Relational Reasoning,line_intersect_0771.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":133.105018,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":133.105018,""seed"":771,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Comparative Reasoning,line_intersect_0771.png,"At the leftmost point of the image, which line is higher: red or blue?",blue,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":133.105018,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":133.105018,""seed"":771,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Compound Reasoning,line_intersect_0771.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","1,0","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":133.105018,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":133.105018,""seed"":771,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Extrapolative/Counterfactual Reasoning,line_intersect_0771.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":133.105018,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":133.105018,""seed"":771,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Image Description,line_intersect_0772.png,How many line segments make up the red line?,2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.0,""leftmost_intersection_x"":null,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":772,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Basic Relational Reasoning,line_intersect_0772.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.0,""leftmost_intersection_x"":null,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":772,""total_intersections"":0,""wording_variant"":""intersection_points""}"
