question_id,task,image,prompt,groundtruth
line_intersect_0927_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0927.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",0
line_intersect_0928_q1,Image Description,line_intersect_0928.png,How many line segments make up the red line?,3
line_intersect_0928_q2,Basic Relational Reasoning,line_intersect_0928.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",3
line_intersect_0928_q3,Comparative Reasoning,line_intersect_0928.png,"At the leftmost point of the image, which line is higher: red or blue?",red
line_intersect_0928_q4,Compound Reasoning,line_intersect_0928.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","1,2"
line_intersect_0928_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0928.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",2
line_intersect_0929_q1,Image Description,line_intersect_0929.png,How many line segments make up the red line?,2
line_intersect_0929_q2,Basic Relational Reasoning,line_intersect_0929.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",1
line_intersect_0929_q3,Comparative Reasoning,line_intersect_0929.png,Is the leftmost intersection point closer to the left edge or the right edge of the image? Answer 'left' or 'right'.,left
line_intersect_0929_q4,Compound Reasoning,line_intersect_0929.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","1,0"
line_intersect_0929_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0929.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",0
line_intersect_0930_q1,Image Description,line_intersect_0930.png,How many line segments make up the red line?,4
line_intersect_0930_q2,Basic Relational Reasoning,line_intersect_0930.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",2
line_intersect_0930_q3,Comparative Reasoning,line_intersect_0930.png,"At the leftmost point of the image, which line is higher: red or blue?",blue
line_intersect_0930_q4,Compound Reasoning,line_intersect_0930.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",even
line_intersect_0930_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0930.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",2
line_intersect_0931_q1,Image Description,line_intersect_0931.png,How many line segments make up the red line?,2
line_intersect_0931_q2,Basic Relational Reasoning,line_intersect_0931.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",2
line_intersect_0931_q3,Comparative Reasoning,line_intersect_0931.png,"At the leftmost point of the image, which line is higher: red or blue?",blue
line_intersect_0931_q4,Compound Reasoning,line_intersect_0931.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","1,1"
line_intersect_0931_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0931.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",2
line_intersect_0932_q1,Image Description,line_intersect_0932.png,How many line segments make up the blue line?,5
line_intersect_0932_q2,Basic Relational Reasoning,line_intersect_0932.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",4
line_intersect_0932_q3,Comparative Reasoning,line_intersect_0932.png,Does the red line end above or below the blue line at the rightmost point?,above
line_intersect_0932_q4,Compound Reasoning,line_intersect_0932.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","1,3"
line_intersect_0932_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0932.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",4
line_intersect_0933_q1,Image Description,line_intersect_0933.png,How many line segments make up the red line?,2
line_intersect_0933_q2,Basic Relational Reasoning,line_intersect_0933.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",2
line_intersect_0933_q3,Comparative Reasoning,line_intersect_0933.png,"At the leftmost point of the image, which line is higher: red or blue?",red
line_intersect_0933_q4,Compound Reasoning,line_intersect_0933.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","1,1"
line_intersect_0933_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0933.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",2
line_intersect_0934_q1,Image Description,line_intersect_0934.png,How many line segments make up the red line?,2
line_intersect_0934_q2,Basic Relational Reasoning,line_intersect_0934.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",0
line_intersect_0934_q3,Comparative Reasoning,line_intersect_0934.png,Does the red line end above or below the blue line at the rightmost point?,below
line_intersect_0934_q4,Compound Reasoning,line_intersect_0934.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","0,0"
line_intersect_0934_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0934.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",0
line_intersect_0935_q1,Image Description,line_intersect_0935.png,How many line segments make up the red line?,2
line_intersect_0935_q2,Basic Relational Reasoning,line_intersect_0935.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1
line_intersect_0935_q3,Comparative Reasoning,line_intersect_0935.png,Is the leftmost intersection point closer to the left edge or the right edge of the image? Answer 'left' or 'right'.,left
line_intersect_0935_q4,Compound Reasoning,line_intersect_0935.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",odd
line_intersect_0935_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0935.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",1
line_intersect_0936_q1,Image Description,line_intersect_0936.png,How many line segments make up the red line?,3
line_intersect_0936_q2,Basic Relational Reasoning,line_intersect_0936.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1
line_intersect_0936_q3,Comparative Reasoning,line_intersect_0936.png,Does the red line end above or below the blue line at the rightmost point?,above
line_intersect_0936_q4,Compound Reasoning,line_intersect_0936.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",odd
line_intersect_0936_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0936.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",1
line_intersect_0937_q1,Image Description,line_intersect_0937.png,How many line segments make up the blue line?,5
line_intersect_0937_q2,Basic Relational Reasoning,line_intersect_0937.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",3
line_intersect_0937_q3,Comparative Reasoning,line_intersect_0937.png,"At the leftmost point of the image, which line is higher: red or blue?",blue
line_intersect_0937_q4,Compound Reasoning,line_intersect_0937.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",odd
line_intersect_0937_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0937.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",3
line_intersect_0938_q1,Image Description,line_intersect_0938.png,How many line segments make up the red line?,2
line_intersect_0938_q2,Basic Relational Reasoning,line_intersect_0938.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",2
line_intersect_0938_q3,Comparative Reasoning,line_intersect_0938.png,Is the leftmost intersection point closer to the left edge or the right edge of the image? Answer 'left' or 'right'.,left
line_intersect_0938_q4,Compound Reasoning,line_intersect_0938.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","1,1"
line_intersect_0938_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0938.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",1
line_intersect_0939_q1,Image Description,line_intersect_0939.png,How many line segments make up the blue line?,2
line_intersect_0939_q2,Basic Relational Reasoning,line_intersect_0939.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",0
line_intersect_0939_q3,Comparative Reasoning,line_intersect_0939.png,Does the red line end above or below the blue line at the rightmost point?,below
line_intersect_0939_q4,Compound Reasoning,line_intersect_0939.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","0,0"
line_intersect_0939_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0939.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",0
line_intersect_0940_q1,Image Description,line_intersect_0940.png,How many line segments make up the blue line?,2
line_intersect_0940_q2,Basic Relational Reasoning,line_intersect_0940.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",2
line_intersect_0940_q3,Comparative Reasoning,line_intersect_0940.png,"At the leftmost point of the image, which line is higher: red or blue?",red
line_intersect_0940_q4,Compound Reasoning,line_intersect_0940.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",even
line_intersect_0940_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0940.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",2
line_intersect_0941_q1,Image Description,line_intersect_0941.png,How many line segments make up the red line?,5
line_intersect_0941_q2,Basic Relational Reasoning,line_intersect_0941.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",5
line_intersect_0941_q3,Comparative Reasoning,line_intersect_0941.png,"At the leftmost point of the image, which line is higher: red or blue?",red
line_intersect_0941_q4,Compound Reasoning,line_intersect_0941.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",odd
line_intersect_0941_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0941.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",5
line_intersect_0942_q1,Image Description,line_intersect_0942.png,How many line segments make up the blue line?,5
line_intersect_0942_q2,Basic Relational Reasoning,line_intersect_0942.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1
line_intersect_0942_q3,Comparative Reasoning,line_intersect_0942.png,Does the red line end above or below the blue line at the rightmost point?,above
line_intersect_0942_q4,Compound Reasoning,line_intersect_0942.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","0,1"
line_intersect_0942_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0942.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",1
line_intersect_0943_q1,Image Description,line_intersect_0943.png,How many line segments make up the red line?,3
line_intersect_0943_q2,Basic Relational Reasoning,line_intersect_0943.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1
line_intersect_0943_q3,Comparative Reasoning,line_intersect_0943.png,Does the red line end above or below the blue line at the rightmost point?,above
line_intersect_0943_q4,Compound Reasoning,line_intersect_0943.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","1,0"
line_intersect_0943_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0943.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",1
line_intersect_0944_q1,Image Description,line_intersect_0944.png,How many line segments make up the red line?,5
line_intersect_0944_q2,Basic Relational Reasoning,line_intersect_0944.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",2
line_intersect_0944_q3,Comparative Reasoning,line_intersect_0944.png,"At the leftmost point of the image, which line is higher: red or blue?",blue
line_intersect_0944_q4,Compound Reasoning,line_intersect_0944.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","2,0"
line_intersect_0944_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0944.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",2
line_intersect_0945_q1,Image Description,line_intersect_0945.png,How many line segments make up the blue line?,3
line_intersect_0945_q2,Basic Relational Reasoning,line_intersect_0945.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1
line_intersect_0945_q3,Comparative Reasoning,line_intersect_0945.png,"At the leftmost point of the image, which line is higher: red or blue?",red
line_intersect_0945_q4,Compound Reasoning,line_intersect_0945.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",odd
line_intersect_0945_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0945.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",1
line_intersect_0946_q1,Image Description,line_intersect_0946.png,How many line segments make up the blue line?,4
line_intersect_0946_q2,Basic Relational Reasoning,line_intersect_0946.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",3
line_intersect_0946_q3,Comparative Reasoning,line_intersect_0946.png,Is the leftmost intersection point closer to the left edge or the right edge of the image? Answer 'left' or 'right'.,left
line_intersect_0946_q4,Compound Reasoning,line_intersect_0946.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","2,1"
line_intersect_0946_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0946.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",2
line_intersect_0947_q1,Image Description,line_intersect_0947.png,How many line segments make up the blue line?,5
line_intersect_0947_q2,Basic Relational Reasoning,line_intersect_0947.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",0
line_intersect_0947_q3,Comparative Reasoning,line_intersect_0947.png,"At the leftmost point of the image, which line is higher: red or blue?",red
line_intersect_0947_q4,Compound Reasoning,line_intersect_0947.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","0,0"
line_intersect_0947_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0947.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",0
line_intersect_0948_q1,Image Description,line_intersect_0948.png,How many line segments make up the red line?,3
line_intersect_0948_q2,Basic Relational Reasoning,line_intersect_0948.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",0
line_intersect_0948_q3,Comparative Reasoning,line_intersect_0948.png,Does the red line end above or below the blue line at the rightmost point?,above
line_intersect_0948_q4,Compound Reasoning,line_intersect_0948.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","0,0"
line_intersect_0948_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0948.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",0
line_intersect_0949_q1,Image Description,line_intersect_0949.png,How many line segments make up the blue line?,4
line_intersect_0949_q2,Basic Relational Reasoning,line_intersect_0949.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",2
line_intersect_0949_q3,Comparative Reasoning,line_intersect_0949.png,Does the red line end above or below the blue line at the rightmost point?,below
line_intersect_0949_q4,Compound Reasoning,line_intersect_0949.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","0,2"
line_intersect_0949_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0949.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",2
line_intersect_0950_q1,Image Description,line_intersect_0950.png,How many line segments make up the blue line?,4
line_intersect_0950_q2,Basic Relational Reasoning,line_intersect_0950.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",1
line_intersect_0950_q3,Comparative Reasoning,line_intersect_0950.png,Is the leftmost intersection point closer to the left edge or the right edge of the image? Answer 'left' or 'right'.,right
line_intersect_0950_q4,Compound Reasoning,line_intersect_0950.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","0,1"
line_intersect_0950_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0950.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",1
line_intersect_0951_q1,Image Description,line_intersect_0951.png,How many line segments make up the red line?,2
line_intersect_0951_q2,Basic Relational Reasoning,line_intersect_0951.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",1
line_intersect_0951_q3,Comparative Reasoning,line_intersect_0951.png,Is the leftmost intersection point closer to the left edge or the right edge of the image? Answer 'left' or 'right'.,right
line_intersect_0951_q4,Compound Reasoning,line_intersect_0951.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","0,1"
line_intersect_0951_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0951.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",1
line_intersect_0952_q1,Image Description,line_intersect_0952.png,How many line segments make up the blue line?,3
line_intersect_0952_q2,Basic Relational Reasoning,line_intersect_0952.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1
line_intersect_0952_q3,Comparative Reasoning,line_intersect_0952.png,Does the red line end above or below the blue line at the rightmost point?,below
line_intersect_0952_q4,Compound Reasoning,line_intersect_0952.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",odd
line_intersect_0952_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0952.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",1
line_intersect_0953_q1,Image Description,line_intersect_0953.png,How many line segments make up the red line?,2
line_intersect_0953_q2,Basic Relational Reasoning,line_intersect_0953.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",1
line_intersect_0953_q3,Comparative Reasoning,line_intersect_0953.png,Does the red line end above or below the blue line at the rightmost point?,below
line_intersect_0953_q4,Compound Reasoning,line_intersect_0953.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","0,1"
line_intersect_0953_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0953.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",1
line_intersect_0954_q1,Image Description,line_intersect_0954.png,How many line segments make up the blue line?,2
line_intersect_0954_q2,Basic Relational Reasoning,line_intersect_0954.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",2
line_intersect_0954_q3,Comparative Reasoning,line_intersect_0954.png,Is the leftmost intersection point closer to the left edge or the right edge of the image? Answer 'left' or 'right'.,left
line_intersect_0954_q4,Compound Reasoning,line_intersect_0954.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","1,1"
line_intersect_0954_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0954.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",1
line_intersect_0955_q1,Image Description,line_intersect_0955.png,How many line segments make up the blue line?,5
line_intersect_0955_q2,Basic Relational Reasoning,line_intersect_0955.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",3
line_intersect_0955_q3,Comparative Reasoning,line_intersect_0955.png,Is the leftmost intersection point closer to the left edge or the right edge of the image? Answer 'left' or 'right'.,left
line_intersect_0955_q4,Compound Reasoning,line_intersect_0955.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","1,2"
line_intersect_0955_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0955.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",3
line_intersect_0956_q1,Image Description,line_intersect_0956.png,How many line segments make up the red line?,2
line_intersect_0956_q2,Basic Relational Reasoning,line_intersect_0956.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",2
line_intersect_0956_q3,Comparative Reasoning,line_intersect_0956.png,Is the leftmost intersection point closer to the left edge or the right edge of the image? Answer 'left' or 'right'.,left
line_intersect_0956_q4,Compound Reasoning,line_intersect_0956.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",even
line_intersect_0956_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0956.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",2
line_intersect_0957_q1,Image Description,line_intersect_0957.png,How many line segments make up the blue line?,3
line_intersect_0957_q2,Basic Relational Reasoning,line_intersect_0957.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",2
line_intersect_0957_q3,Comparative Reasoning,line_intersect_0957.png,Does the red line end above or below the blue line at the rightmost point?,above
line_intersect_0957_q4,Compound Reasoning,line_intersect_0957.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","0,2"
line_intersect_0957_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0957.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",2
line_intersect_0958_q1,Image Description,line_intersect_0958.png,How many line segments make up the red line?,4
line_intersect_0958_q2,Basic Relational Reasoning,line_intersect_0958.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1
line_intersect_0958_q3,Comparative Reasoning,line_intersect_0958.png,Is the leftmost intersection point closer to the left edge or the right edge of the image? Answer 'left' or 'right'.,right
line_intersect_0958_q4,Compound Reasoning,line_intersect_0958.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",odd
line_intersect_0958_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0958.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",1
line_intersect_0959_q1,Image Description,line_intersect_0959.png,How many line segments make up the blue line?,2
line_intersect_0959_q2,Basic Relational Reasoning,line_intersect_0959.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1
line_intersect_0959_q3,Comparative Reasoning,line_intersect_0959.png,Does the red line end above or below the blue line at the rightmost point?,below
line_intersect_0959_q4,Compound Reasoning,line_intersect_0959.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",odd
line_intersect_0959_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0959.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",1
line_intersect_0960_q1,Image Description,line_intersect_0960.png,How many line segments make up the blue line?,2
line_intersect_0960_q2,Basic Relational Reasoning,line_intersect_0960.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",0
line_intersect_0960_q3,Comparative Reasoning,line_intersect_0960.png,Does the red line end above or below the blue line at the rightmost point?,below
line_intersect_0960_q4,Compound Reasoning,line_intersect_0960.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","0,0"
line_intersect_0960_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0960.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",0
line_intersect_0961_q1,Image Description,line_intersect_0961.png,How many line segments make up the red line?,2
line_intersect_0961_q2,Basic Relational Reasoning,line_intersect_0961.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1
line_intersect_0961_q3,Comparative Reasoning,line_intersect_0961.png,Is the leftmost intersection point closer to the left edge or the right edge of the image? Answer 'left' or 'right'.,right
line_intersect_0961_q4,Compound Reasoning,line_intersect_0961.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","0,1"
line_intersect_0961_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0961.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",1
line_intersect_0962_q1,Image Description,line_intersect_0962.png,How many line segments make up the blue line?,4
line_intersect_0962_q2,Basic Relational Reasoning,line_intersect_0962.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",2
line_intersect_0962_q3,Comparative Reasoning,line_intersect_0962.png,"At the leftmost point of the image, which line is higher: red or blue?",red
line_intersect_0962_q4,Compound Reasoning,line_intersect_0962.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","1,1"
line_intersect_0962_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0962.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",2
line_intersect_0963_q1,Image Description,line_intersect_0963.png,How many line segments make up the red line?,2
line_intersect_0963_q2,Basic Relational Reasoning,line_intersect_0963.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",2
line_intersect_0963_q3,Comparative Reasoning,line_intersect_0963.png,"At the leftmost point of the image, which line is higher: red or blue?",blue
line_intersect_0963_q4,Compound Reasoning,line_intersect_0963.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",even
line_intersect_0963_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0963.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",2
line_intersect_0964_q1,Image Description,line_intersect_0964.png,How many line segments make up the red line?,5
line_intersect_0964_q2,Basic Relational Reasoning,line_intersect_0964.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",0
line_intersect_0964_q3,Comparative Reasoning,line_intersect_0964.png,Does the red line end above or below the blue line at the rightmost point?,above
line_intersect_0964_q4,Compound Reasoning,line_intersect_0964.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","0,0"
line_intersect_0964_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0964.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",0
line_intersect_0965_q1,Image Description,line_intersect_0965.png,How many line segments make up the red line?,2
line_intersect_0965_q2,Basic Relational Reasoning,line_intersect_0965.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",2
line_intersect_0965_q3,Comparative Reasoning,line_intersect_0965.png,"At the leftmost point of the image, which line is higher: red or blue?",blue
line_intersect_0965_q4,Compound Reasoning,line_intersect_0965.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","1,1"
line_intersect_0965_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0965.png,"If the entire red polyline were translated exactly 20 pixels downward without changing its shape, how many red-blue intersections would remain?",2
line_intersect_0966_q1,Image Description,line_intersect_0966.png,How many line segments make up the blue line?,4
line_intersect_0966_q2,Basic Relational Reasoning,line_intersect_0966.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",2
line_intersect_0966_q3,Comparative Reasoning,line_intersect_0966.png,Does the red line end above or below the blue line at the rightmost point?,below
line_intersect_0966_q4,Compound Reasoning,line_intersect_0966.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","1,1"
line_intersect_0966_q5,Extrapolative/Counterfactual Reasoning,line_intersect_0966.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",2
line_intersect_0967_q1,Image Description,line_intersect_0967.png,How many line segments make up the blue line?,2
